average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
508.3700647867983,559.3031974815901,432.3034989465695,24.843688517947733,0.07735752445785406,0.43266143559052606,0.00411481388013831,0.08108160252278264,0.002862860008234612,0.02102185307050884,2.311357919311871e-05,0.002626604367433293
