breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 455.95351661, -851.71526364,  384.29879845])]","[array([ 1.57885793, -0.73932665, -3.09490502,  3.50444899, -0.95313292,
       -2.46679102])]"
999,moveabsj,"[array([ 543.36274736, -791.50500162,  380.14043302])]","[array([ 1.67818426, -0.73473834, -3.08208925,  3.45855767, -0.94474809,
       -2.46270495])]"
1999,moveabsj,"[array([ 548.24270717, -788.16960518,  381.54662854])]","[array([ 1.68399409, -0.73332742, -3.08036507,  3.45583856, -0.94510235,
       -2.46229095])]"
2999,moveabsj,"[array([ 553.40026477, -785.02627459,  384.59522022])]","[array([ 1.69013774, -0.73076983, -3.07763837,  3.45291044, -0.94631048,
       -2.46166858])]"
3999,moveabsj,"[array([ 558.81778859, -782.06256584,  389.29759349])]","[array([ 1.69658475, -0.72706439, -3.07389277,  3.44975969, -0.94834833,
       -2.46082941])]"
4999,moveabsj,"[array([ 564.48412729, -779.24263451,  395.65774927])]","[array([ 1.7033216 , -0.72219876, -3.0691563 ,  3.44640015, -0.95120673,
       -2.45978168])]"
5999,moveabsj,"[array([ 570.38731883, -776.53441319,  403.65255058])]","[array([ 1.7103363 , -0.71621464, -3.06342582,  3.44286369, -0.95486264,
       -2.4585477 ])]"
6999,moveabsj,"[array([ 576.48633331, -773.89238589,  413.22439641])]","[array([ 1.71757833, -0.70917441, -3.0567379 ,  3.43915135, -0.95928662,
       -2.45711948])]"
7999,moveabsj,"[array([ 582.74242679, -771.25945112,  424.29470285])]","[array([ 1.7250087 , -0.70113839, -3.04915448,  3.43530211, -0.9644    ,
       -2.45552489])]"
8999,moveabsj,"[array([ 589.09400342, -768.5811257 ,  436.68274486])]","[array([ 1.73255774, -0.6922855 , -3.04076004,  3.43132275, -0.97015979,
       -2.45374993])]"
9999,moveabsj,"[array([ 595.48842756, -765.78528143,  450.22227334])]","[array([ 1.74017985, -0.68270104, -3.03169733,  3.42728539, -0.97638631,
       -2.45185626])]"
10999,moveabsj,"[array([ 601.85214741, -762.82222185,  464.56641797])]","[array([ 1.74779592, -0.67269621, -3.0221336 ,  3.4232022 , -0.98301857,
       -2.4498232 ])]"
11999,moveabsj,"[array([ 608.12992618, -759.62763629,  479.4381615 ])]","[array([ 1.75536149, -0.66239576, -3.01229493,  3.41916338, -0.98977461,
       -2.44773441])]"
12999,moveabsj,"[array([ 614.25127852, -756.17603042,  494.36317646])]","[array([ 1.76279898, -0.65217329, -3.00243723,  3.41518206, -0.9965349 ,
       -2.44556775])]"
13999,moveabsj,"[array([ 620.18063949, -752.45084097,  508.89820757])]","[array([ 1.77007937, -0.64230882, -2.99283777,  3.41133361, -1.00305172,
       -2.44337843])]"
14999,moveabsj,"[array([ 625.89052095, -748.45767805,  522.55328983])]","[array([ 1.77717584, -0.63311241, -2.98380625,  3.40767776, -1.00908622,
       -2.44120234])]"
15999,moveabsj,"[array([ 631.37453266, -744.22335645,  534.82117599])]","[array([ 1.78408146, -0.6249061 , -2.97565951,  3.40427637, -1.01440006,
       -2.43907612])]"
16999,moveabsj,"[array([ 636.62499132, -739.78853654,  545.18693812])]","[array([ 1.7907789 , -0.61799935, -2.96874541,  3.40117348, -1.01874622,
       -2.43701442])]"
17999,moveabsj,"[array([ 641.66644834, -735.22010879,  553.10376718])]","[array([ 1.79728733, -0.61277285, -2.96337351,  3.39844532, -1.02189408,
       -2.43505806])]"
18999,moveabsj,"[array([ 646.4912343 , -730.57290507,  558.0557016 ])]","[array([ 1.80358069, -0.60952643, -2.95990744,  3.39614495, -1.02353446,
       -2.43322238])]"
19999,moveabsj,"[array([ 651.11379782, -725.87873767,  559.44117415])]","[array([ 1.80967885, -0.6086327 , -2.95880561,  3.39438119, -1.02346898,
       -2.43155418])]"
20999,moveabsj,"[array([ 655.50015997, -721.17512406,  556.650159  ])]","[array([ 1.81553119, -0.61052321, -2.96045573,  3.39323795, -1.02139856,
       -2.43006439])]"
21999,moveabsj,"[array([ 659.57321549, -716.47610863,  549.10005556])]","[array([ 1.8210428 , -0.61563653, -2.96518161,  3.39283473, -1.01687529,
       -2.42879297])]"
22999,moveabsj,"[array([ 663.20821596, -711.65628472,  536.06150345])]","[array([ 1.82611541, -0.62448491, -2.97363142,  3.39329713, -1.00980495,
       -2.42770983])]"
23999,moveabsj,"[array([ 666.21078951, -706.52477183,  517.06194187])]","[array([ 1.83058616, -0.63745022, -2.98616693,  3.39480518, -0.99971645,
       -2.42685797])]"
24999,moveabsj,"[array([ 668.29922893, -700.79534001,  491.67234166])]","[array([ 1.83420754, -0.65509891, -3.00302267,  3.39745041, -0.98639272,
       -2.42613451])]"
25999,moveabsj,"[array([ 669.19820616, -694.00052298,  460.03277915])]","[array([ 1.83680611, -0.67756477, -3.02418629,  3.40139243, -0.9695451 ,
       -2.42554457])]"
26999,moveabsj,"[array([ 668.61168042, -685.5931238 ,  422.81479572])]","[array([ 1.83817107, -0.70477941, -3.04932424,  3.40649052, -0.94946636,
       -2.4248457 ])]"
27999,moveabsj,"[array([ 666.52132189, -675.16243714,  381.91287273])]","[array([ 1.83838235, -0.73576399, -3.07718301,  3.4125927 , -0.92648743,
       -2.42406397])]"
28999,moveabsj,"[array([ 663.1298366 , -662.61971593,  339.92322768])]","[array([ 1.83764383, -0.76891912, -3.10612447,  3.41904129, -0.90196248,
       -2.42301212])]"
29999,moveabsj,"[array([ 659.03847657, -648.47096288,  300.01118729])]","[array([ 1.83649419, -0.80181362, -3.13399806,  3.42520337, -0.87738686,
       -2.42184531])]"
30999,moveabsj,"[array([ 655.01443777, -633.74423789,  264.8851374 ])]","[array([ 1.83556494, -0.83195989, -3.15879504,  3.43051971, -0.85430388,
       -2.42084791])]"
31999,moveabsj,"[array([ 651.70351296, -619.53365482,  236.11333999])]","[array([ 1.8353687 , -0.8574777 , -3.17944689,  3.43437466, -0.83468623,
       -2.42003679])]"
32999,moveabsj,"[array([ 649.6666143 , -606.99465646,  214.58204348])]","[array([ 1.83633739, -0.87695351, -3.19500148,  3.43652733, -0.81967296,
       -2.41963273])]"
33999,moveabsj,"[array([ 649.34755948, -597.09532944,  200.80897687])]","[array([ 1.83882676, -0.88921377, -3.20487028,  3.43689428, -0.81018277,
       -2.41985835])]"
34999,moveabsj,"[array([ 651.06315764, -590.70549791,  195.09293169])]","[array([ 1.84300147, -0.89367379, -3.20825896,  3.43520098, -0.80725809,
       -2.42074137])]"
35999,moveabsj,"[array([ 655.11500714, -588.35254214,  198.35387382])]","[array([ 1.84908272, -0.88879871, -3.20487131,  3.4314971 , -0.81124339,
       -2.42264163])]"
36999,moveabsj,"[array([ 661.59957224, -590.17367415,  211.11694889])]","[array([ 1.85701712, -0.87425245, -3.19418446,  3.4253689 , -0.82263543,
       -2.42552841])]"
37999,moveabsj,"[array([ 670.56722279, -595.71678456,  233.85585016])]","[array([ 1.86682494, -0.85021145, -3.17566245,  3.41649548, -0.84131626,
       -2.42947358])]"
38999,moveabsj,"[array([ 681.89651363, -603.53261047,  266.56651452])]","[array([ 1.87863635, -0.81746694, -3.14973939,  3.40459909, -0.86696341,
       -2.4343906 ])]"
39999,moveabsj,"[array([ 695.05578627, -611.69184184,  308.41737361])]","[array([ 1.89219188, -0.7777327 , -3.11704594,  3.38974833, -0.89675325,
       -2.44018905])]"
40999,moveabsj,"[array([ 708.97443811, -617.74236366,  355.46814681])]","[array([ 1.90691403, -0.7356861 , -3.08028087,  3.3727548 , -0.9276736 ,
       -2.44595662])]"
41999,moveabsj,"[array([ 722.15564589, -620.09358204,  401.94852372])]","[array([ 1.92159717, -0.69644509, -3.04389354,  3.35538125, -0.95578198,
       -2.4505968 ])]"
42999,moveabsj,"[array([ 733.41073801, -618.69450205,  441.89534964])]","[array([ 1.93506204, -0.66420789, -3.01265514,  3.33982259, -0.97829435,
       -2.45347697])]"
43999,moveabsj,"[array([ 742.27245671, -614.71048264,  470.63983407])]","[array([ 1.94657344, -0.64183516, -2.9899823 ,  3.32790209, -0.99388625,
       -2.4546535 ])]"
44999,moveabsj,"[array([ 748.59597036, -609.41128185,  485.14860382])]","[array([ 1.95566196, -0.63053829, -2.97854217,  3.32105105, -1.00115773,
       -2.45457452])]"
45999,moveabsj,"[array([ 752.12195731, -603.8467578 ,  482.52098956])]","[array([ 1.96169258, -0.63233476, -2.98044635,  3.32023648, -0.99964212,
       -2.45323492])]"
46999,moveabsj,"[array([ 752.50878388, -598.11840321,  462.34985615])]","[array([ 1.96427553, -0.64756273, -2.99626889,  3.32606597, -0.98838669,
       -2.45068977])]"
47999,moveabsj,"[array([ 749.28029844, -590.96104983,  425.99512556])]","[array([ 1.96331229, -0.67583695, -3.02571953,  3.33778605, -0.96837832,
       -2.44607955])]"
48999,moveabsj,"[array([ 742.72104171, -580.43787216,  377.19480025])]","[array([ 1.95983902, -0.71601791, -3.06534431,  3.35428323, -0.93945249,
       -2.43913886])]"
49999,moveabsj,"[array([ 718.04227961, -530.58536577,  230.79768695])]","[array([ 1.95215018, -0.85613825, -3.18248525,  3.41033647, -0.841712  ,
       -2.41699388])]"
