primitives,points,q_bp
moveabsj_fit,"[array([ 661.79244546, -788.49236846,  617.22236478])]","[array([-1.01350639,  0.1252934 ,  0.02355785,  2.87718567,  1.37333274,
       -0.03337273])]"
movel_fit,"[array([ 640.58757863, -620.65180614,  554.05114011])]","[array([-1.01572483,  0.02926136, -0.18327034,  2.72554222,  1.44517332,
       -0.25139236])]"
movel_fit,"[array([ 638.45894318, -566.07279496,  540.63719174])]","[array([-1.00647609,  0.01086994, -0.2328497 ,  2.68070687,  1.47544321,
       -0.35170115])]"
movel_fit,"[array([ 640.23480603, -510.36267758,  532.999494  ])]","[array([-0.99340317, -0.00692654, -0.27847852,  2.63306583,  1.50450657,
       -0.447017  ])]"
movel_fit,"[array([ 645.43473535, -454.40688812,  530.72744675])]","[array([-0.97454639, -0.02657729, -0.32105039,  2.58591283,  1.52940835,
       -0.53530884])]"
movel_fit,"[array([ 653.405567  , -398.81002644,  533.0978909 ])]","[array([-0.94911144, -0.04980379, -0.36088529,  2.54078079,  1.54838475,
       -0.61545676])]"
movel_fit,"[array([ 663.47699859, -343.83436663,  539.27877153])]","[array([-0.91420295, -0.07311039, -0.39253719,  2.50156639,  1.56327314,
       -0.69352505])]"
movel_fit,"[array([ 674.9955794 , -289.60274066,  548.42276522])]","[array([-0.86907525, -0.09312898, -0.41264492,  2.46959396,  1.57546785,
       -0.77237795])]"
movel_fit,"[array([ 687.40788166, -235.982747  ,  559.79109275])]","[array([-0.8145721 , -0.10847382, -0.42093297,  2.44435142,  1.5851593 ,
       -0.85176886])]"
movel_fit,"[array([ 700.20842576, -182.81360477,  572.71160208])]","[array([-0.75163486, -0.11815311, -0.41762782,  2.42558075,  1.59247128,
       -0.93118034])]"
movel_fit,"[array([ 712.93361771, -129.87061299,  586.57987341])]","[array([-0.68115187, -0.1218496 , -0.40341923,  2.41334392,  1.59739684,
       -1.00982176])]"
movel_fit,"[array([725.12837446, -76.90905217, 600.81939792])]","[array([-0.60341152, -0.11894127, -0.37832499,  2.40853703,  1.60039049,
       -1.08758235])]"
movel_fit,"[array([736.32219136, -23.66988377, 614.85126298])]","[array([-0.51785137, -0.10702268, -0.34046885,  2.41319127,  1.60343799,
       -1.16578379])]"
movel_fit,"[array([745.98767352,  30.07166764, 628.05326413])]","[array([-0.42396115, -0.08415888, -0.28832639,  2.42928383,  1.60882632,
       -1.24526718])]"
movel_fit,"[array([753.52754433,  84.53354332, 639.73310553])]","[array([-0.32136441, -0.05058671, -0.22224505,  2.45841998,  1.61783082,
       -1.32559647])]"
movel_fit,"[array([758.20844411, 139.71854676, 649.04282579])]","[array([-0.20918437, -0.00535294, -0.14177479,  2.50274753,  1.63305345,
       -1.40709719])]"
movel_fit,"[array([759.24576919, 195.62134998, 655.05729741])]","[array([-0.0865201 ,  0.05460692, -0.04541177,  2.56367409,  1.65933989,
       -1.49106852])]"
movel_fit,"[array([755.82162165, 251.7143751 , 656.76419616])]","[array([ 0.0451793 ,  0.13028496,  0.06467246,  2.6395688 ,  1.70031841,
       -1.57631864])]"
movel_fit,"[array([747.27179827, 307.15321044, 653.25929619])]","[array([ 0.18138177,  0.2214612 ,  0.18317965,  2.72452807,  1.75778262,
       -1.66065992])]"
movel_fit,"[array([733.35825862, 360.87707626, 644.05416222])]","[array([ 0.31402165,  0.32901842,  0.30555906,  2.80799247,  1.83264392,
       -1.74361984])]"
movel_fit,"[array([714.42435785, 411.75293041, 629.26645216])]","[array([ 0.43350984,  0.45471548,  0.4309136 ,  2.87732088,  1.92482698,
       -1.82780883])]"
movel_fit,"[array([691.21576832, 458.99776206, 609.52030886])]","[array([ 0.53260826,  0.59791444,  0.55995762,  2.92198721,  2.03122834,
       -1.91822328])]"
movel_fit,"[array([664.63951831, 502.43919237, 585.69050926])]","[array([ 0.60989638,  0.74850811,  0.68580679,  2.93807421,  2.14007183,
       -2.01700202])]"
movel_fit,"[array([635.54928369, 542.19588422, 558.66945308])]","[array([ 0.66689053,  0.90290529,  0.80778795,  2.92291344,  2.24661581,
       -2.13039939])]"
movel_fit,"[array([604.49664104, 578.50389087, 529.04999498])]","[array([ 0.70720946,  1.05206944,  0.91570548,  2.87652362,  2.34106594,
       -2.26169386])]"
movel_fit,"[array([505.75047088, 679.81757084, 432.9927802 ])]","[array([ 0.8004452 ,  1.2143435 ,  0.91590487,  2.74425801,  2.33125353,
       -2.4756781 ])]"
