breakpoints,primitives,p_bp,q_bp
6000,movel_fit,"[array([ 1400.21535391, -1042.75908237,   432.27468458])]","[array([-0.82812104,  0.55857135,  0.21689074, -2.67323942, -1.0063981 ,
       -2.30295213])]"
6500,movel_fit,"[array([ 1399.94044277, -1031.86081384,   446.0677066 ])]","[array([-0.82703918,  0.55552838,  0.21268184, -2.66896891, -1.02914985,
       -2.31094845])]"
7000,movel_fit,"[array([ 1399.9107329 , -1021.30058686,   460.13001078])]","[array([-0.82598734,  0.55250105,  0.20838175, -2.66435867, -1.05153395,
       -2.31868756])]"
7500,movel_fit,"[array([ 1400.09624039, -1011.10718114,   474.39525785])]","[array([-0.82497095,  0.54945919,  0.20403957, -2.65943538, -1.07345314,
       -2.32613015])]"
8000,movel_fit,"[array([ 1400.51520832, -1001.2186207 ,   488.93553845])]","[array([-0.82396264,  0.5463351 ,  0.19970776, -2.65424421, -1.09485572,
       -2.33323762])]"
8500,movel_fit,"[array([1401.16052644, -991.65126058,  503.66635592])]","[array([-0.82294498,  0.54311583,  0.19539218, -2.64886029, -1.11569857,
       -2.34001701])]"
9000,movel_fit,"[array([1401.98976333, -982.37410295,  518.56317541])]","[array([-0.8219038 ,  0.53981815,  0.1910635 , -2.64336113, -1.1359829 ,
       -2.34651323])]"
9500,movel_fit,"[array([1403.06205503, -973.399993  ,  533.60619704])]","[array([-0.82079792,  0.53642332,  0.18671374, -2.63782313, -1.15571408,
       -2.35275451])]"
10000,movel_fit,"[array([1404.29801947, -964.67207074,  548.78808488])]","[array([-0.81962112,  0.53297432,  0.18228328, -2.6323235 , -1.17494289,
       -2.35881742])]"
10500,movel_fit,"[array([1405.72558003, -956.21464819,  564.11981937])]","[array([-0.81835416,  0.52948155,  0.17771991, -2.62692263, -1.19372027,
       -2.36474047])]"
11000,movel_fit,"[array([1407.30192949, -947.98493458,  579.57600652])]","[array([-0.81697946,  0.52594686,  0.17300845, -2.6216619 , -1.21208942,
       -2.37057165])]"
11500,movel_fit,"[array([1409.0363436 , -940.00933241,  595.13432632])]","[array([-0.81550046,  0.52241809,  0.16810135, -2.61657601, -1.23007374,
       -2.3763593 ])]"
12000,movel_fit,"[array([1410.8942781 , -932.26490687,  610.76378237])]","[array([-0.81391067,  0.5188972 ,  0.1629889 , -2.61167889, -1.24770273,
       -2.38212684])]"
12500,movel_fit,"[array([1412.88235208, -924.7393514 ,  626.48792751])]","[array([-0.81220977,  0.51538965,  0.15765726, -2.60697908, -1.26500064,
       -2.387886  ])]"
13000,movel_fit,"[array([1414.9713915 , -917.3932513 ,  642.32461895])]","[array([-0.81039384,  0.51188503,  0.15209731, -2.6024743 , -1.28200098,
       -2.39363188])]"
13500,movel_fit,"[array([1417.16451897, -910.25039946,  658.22868406])]","[array([-0.80847804,  0.50841398,  0.14632022, -2.59816471, -1.29867523,
       -2.39939532])]"
14000,movel_fit,"[array([1419.44536163, -903.30563084,  674.17205708])]","[array([-0.80645816,  0.50495608,  0.14032792, -2.59404738, -1.3150432 ,
       -2.40516067])]"
14500,movel_fit,"[array([1421.78363298, -896.50703469,  690.19230518])]","[array([-0.80433696,  0.50151417,  0.13411717, -2.59011564, -1.33112184,
       -2.41093061])]"
15000,movel_fit,"[array([1424.20915699, -889.86930222,  706.2932508 ])]","[array([-0.80211119,  0.49807083,  0.12769557, -2.5863742 , -1.34691936,
       -2.41669612])]"
15500,movel_fit,"[array([1426.66959572, -883.38483297,  722.39758924])]","[array([-0.79979299,  0.49465242,  0.12107079, -2.58281921, -1.36241853,
       -2.42248381])]"
16000,movel_fit,"[array([1429.18470881, -877.02405487,  738.57570666])]","[array([-0.79737611,  0.49124463,  0.11423681, -2.57945376, -1.37764419,
       -2.42828109])]"
16500,movel_fit,"[array([1431.72537358, -870.76684279,  754.81025523])]","[array([-0.79485911,  0.4878322 ,  0.10720075, -2.57627631, -1.3926082 ,
       -2.43408188])]"
17000,movel_fit,"[array([1434.29701289, -864.64483889,  771.03146611])]","[array([-0.79225284,  0.48443339,  0.09998274, -2.57329195, -1.40727473,
       -2.43990869])]"
17500,movel_fit,"[array([1436.88938314, -858.59337269,  787.33989765])]","[array([-0.78954487,  0.48101492,  0.09256782, -2.57049699, -1.42168743,
       -2.44572349])]"
18000,movel_fit,"[array([1439.47676111, -852.63619146,  803.63896991])]","[array([-0.78674974,  0.47758269,  0.08499578, -2.5678928 , -1.43579985,
       -2.45154921])]"
18500,movel_fit,"[array([1442.0652765 , -846.74177522,  819.99231759])]","[array([-0.78385954,  0.4741108 ,  0.07726124, -2.56548016, -1.44962996,
       -2.45735487])]"
19000,movel_fit,"[array([1444.63647961, -840.91864276,  836.34620899])]","[array([-0.78088565,  0.47060012,  0.06940069, -2.56326433, -1.46313567,
       -2.46315861])]"
19500,movel_fit,"[array([1447.18661166, -835.14637439,  852.72669623])]","[array([-0.77781681,  0.46701573,  0.06140791, -2.56125041, -1.47633987,
       -2.46892655])]"
20000,movel_fit,"[array([1449.69808962, -829.40548345,  869.14339743])]","[array([-0.77465709,  0.46336202,  0.05329211, -2.55944897, -1.48923004,
       -2.47467219])]"
20500,movel_fit,"[array([1452.17063596, -823.71094561,  885.54093658])]","[array([-0.77140596,  0.45963562,  0.04507586, -2.55788113, -1.50178091,
       -2.48041631])]"
21000,movel_fit,"[array([1454.58871935, -818.02314217,  901.97368676])]","[array([-0.76804804,  0.45581759,  0.03673212, -2.55656328, -1.51403653,
       -2.48614512])]"
21500,movel_fit,"[array([1456.94557132, -812.34882139,  918.40615288])]","[array([-0.76458528,  0.45193084,  0.02826367, -2.5555272 , -1.52598325,
       -2.4919038 ])]"
22000,movel_fit,"[array([1459.23017361, -806.65276068,  934.86500686])]","[array([-0.76099535,  0.44795739,  0.01964999, -2.55479833, -1.53766054,
       -2.49769232])]"
22500,movel_fit,"[array([1461.43961983, -800.93821872,  951.33346796])]","[array([-0.75727164,  0.44391178,  0.01088131, -2.55441458, -1.54907217,
       -2.50354735])]"
23000,movel_fit,"[array([1463.55945037, -795.19591266,  967.79635786])]","[array([-7.53404257e-01,  4.39799423e-01,  1.94133930e-03, -2.55440798e+00,
       -1.56023575e+00, -2.50949256e+00])]"
23500,movel_fit,"[array([1465.57946792, -789.4020589 ,  984.25327025])]","[array([-0.74937786,  0.43561199, -0.00716312, -2.55481068, -1.57115096,
       -2.51554769])]"
24000,movel_fit,"[array([1467.48527049, -783.55468324, 1000.67889396])]","[array([-0.74518438,  0.43134034, -0.01643127, -2.55565036, -1.58181684,
       -2.52172186])]"
24500,movel_fit,"[array([1469.27830881, -777.64238061, 1017.08978398])]","[array([-0.7408128 ,  0.42696757, -0.02585515, -2.55696411, -1.59221653,
       -2.52801516])]"
25000,movel_fit,"[array([1470.94459155, -771.62186003, 1033.53915255])]","[array([-0.73624808,  0.42244709, -0.03540874, -2.55877503, -1.60233496,
       -2.53440441])]"
25500,movel_fit,"[array([1472.45471094, -765.52654911, 1049.9062212 ])]","[array([-0.73149931,  0.41776227, -0.04503256, -2.56109787, -1.612103  ,
       -2.54089995])]"
26000,movel_fit,"[array([1473.81672148, -759.31639102, 1066.27939512])]","[array([-0.72654573,  0.41285532, -0.0547152 , -2.56397214, -1.62150063,
       -2.54745204])]"
26500,movel_fit,"[array([1475.00341411, -752.98393843, 1082.61841662])]","[array([-0.7213859 ,  0.40767704, -0.06438203, -2.56741981, -1.63045818,
       -2.55405138])]"
27000,movel_fit,"[array([1476.00066783, -746.53763839, 1098.88772109])]","[array([-0.71601697,  0.40219293, -0.07399256, -2.57146647, -1.63892836,
       -2.5606822 ])]"
27500,movel_fit,"[array([1476.79897525, -739.92747835, 1115.14830804])]","[array([-0.71041429,  0.39634535, -0.08350121, -2.57616404, -1.64686369,
       -2.5673228 ])]"
28000,movel_fit,"[array([1477.38177733, -733.17173202, 1131.34996226])]","[array([-0.70457136,  0.39010972, -0.09288631, -2.58154813, -1.65424043,
       -2.57396956])]"
28500,movel_fit,"[array([1477.73094385, -726.24098672, 1147.47201323])]","[array([-0.69846219,  0.38344328, -0.10208045, -2.58767818, -1.66099933,
       -2.5806383 ])]"
29000,movel_fit,"[array([1477.83819373, -719.12125614, 1163.54933685])]","[array([-0.69206388,  0.37632546, -0.11109157, -2.5946059 , -1.6671499 ,
       -2.58732495])]"
29500,movel_fit,"[array([1477.68641003, -711.82177019, 1179.47600864])]","[array([-0.68535109,  0.36872761, -0.1198442 , -2.60239077, -1.67263036,
       -2.59406421])]"
30000,movel_fit,"[array([1477.26723424, -704.29303219, 1195.34702678])]","[array([-0.67829159,  0.36062742, -0.12834689, -2.61109423, -1.67745241,
       -2.60084984])]"
30500,movel_fit,"[array([1476.54856159, -696.50719727, 1211.0879498 ])]","[array([-0.67084568,  0.35196172, -0.13649666, -2.62079154, -1.68153934,
       -2.60769963])]"
31000,movel_fit,"[array([1475.54062425, -688.50612269, 1226.69534113])]","[array([-0.66299896,  0.34271367, -0.14426088, -2.63149347, -1.6848836 ,
       -2.61460044])]"
31500,movel_fit,"[array([1474.20119116, -680.21589929, 1242.14117387])]","[array([-0.65472347,  0.33283644, -0.15155413, -2.64326679, -1.68740329,
       -2.62155203])]"
32000,movel_fit,"[array([1472.54005983, -671.69286368, 1257.3854177 ])]","[array([-0.64600358,  0.32228141, -0.15827296, -2.65611381, -1.68903903,
       -2.6285318 ])]"
32500,movel_fit,"[array([1470.52070652, -662.87275487, 1272.44027363])]","[array([-0.6368112 ,  0.31097885, -0.16431271, -2.67005747, -1.68972785,
       -2.63550468])]"
33000,movel_fit,"[array([1468.14000973, -653.77393657, 1287.3014463 ])]","[array([-0.6271306 ,  0.29889102, -0.16958751, -2.68509135, -1.68942454,
       -2.64243968])]"
33500,movel_fit,"[array([1465.38300071, -644.40714732, 1301.88163842])]","[array([-0.61695783,  0.28600126, -0.17398942, -2.70120093, -1.68807088,
       -2.64933983])]"
34000,movel_fit,"[array([1462.22431086, -634.72005711, 1316.21506509])]","[array([-0.60625142,  0.27225087, -0.17740132, -2.71838355, -1.68563364,
       -2.65618587])]"
34500,movel_fit,"[array([1458.68325332, -624.77830717, 1330.28021717])]","[array([-0.59501242,  0.25769083, -0.1798332 , -2.73659475, -1.68216595,
       -2.66298639])]"
35000,movel_fit,"[array([1454.73058849, -614.52913318, 1343.96012533])]","[array([-0.58321719,  0.24233927, -0.18119378, -2.75581978, -1.6776607 ,
       -2.66979214])]"
35500,movel_fit,"[array([1450.37976449, -604.00699352, 1357.32187255])]","[array([-0.57084819,  0.22625039, -0.18149927, -2.77601454, -1.67220887,
       -2.67663419])]"
36000,movel_fit,"[array([1445.61406832, -593.17658659, 1370.34539215])]","[array([-0.55786733,  0.20945232, -0.18070956, -2.79714435, -1.66588353,
       -2.6835586 ])]"
36500,movel_fit,"[array([1440.44597807, -582.09818486, 1382.97714772])]","[array([-0.54428191,  0.19207691, -0.17890574, -2.81916133, -1.65882688,
       -2.69065364])]"
37000,movel_fit,"[array([1434.88059037, -570.76380272, 1395.19631289])]","[array([-0.53006575,  0.17419421, -0.17610232, -2.84200824, -1.65116305,
       -2.69798444])]"
37500,movel_fit,"[array([1428.91138641, -559.17395759, 1407.00270894])]","[array([-0.51520665,  0.15591903, -0.17236286, -2.86564874, -1.64304761,
       -2.70565133])]"
38000,movel_fit,"[array([1422.56351778, -547.37602668, 1418.35506871])]","[array([-0.49969772,  0.13740134, -0.16778966, -2.89004024, -1.63466386,
       -2.71376685])]"
38500,movel_fit,"[array([1415.82967119, -535.34740754, 1429.28881927])]","[array([-0.48350316,  0.11874956, -0.16249811, -2.91515829, -1.62623504,
       -2.72241999])]"
39000,movel_fit,"[array([1408.73572402, -523.12379312, 1439.75160423])]","[array([-0.46660855,  0.10012831, -0.15658817, -2.94098676, -1.6179496 ,
       -2.73174449])]"
39500,movel_fit,"[array([1401.2968673 , -510.69988018, 1449.74616893])]","[array([-0.44898885,  0.08169213, -0.15019985, -2.96751861, -1.61003719,
       -2.74184414])]"
40000,movel_fit,"[array([1393.53816647, -498.07857126, 1459.27497835])]","[array([-0.43062572,  0.06356461, -0.14344504, -2.99471104, -1.60270734,
       -2.75278647])]"
40500,movel_fit,"[array([1385.50258752, -485.31154209, 1468.27998816])]","[array([-0.41154655,  0.0458947 , -0.13640742, -3.02250613, -1.59611937,
       -2.76463427])]"
41000,movel_fit,"[array([1377.1910393 , -472.33698453, 1476.8115067 ])]","[array([-0.39174616,  0.02872628, -0.12914368, -3.05080605, -1.59042839,
       -2.77733535])]"
41500,movel_fit,"[array([1368.63475781, -459.26900536, 1484.83817596])]","[array([-0.37135783,  0.0121493 , -0.12169066, -3.07943665, -1.58570583,
       -2.79088776])]"
42000,movel_fit,"[array([1359.78315123, -446.11395414, 1492.43446615])]","[array([-0.35044612, -0.00383786, -0.11406475, -3.10824185, -1.58202398,
       -2.80518399])]"
42500,movel_fit,"[array([1350.6418621 , -432.89891087, 1499.62869855])]","[array([-0.32910909, -0.01920969, -0.10629635, -3.13705343, -1.57942587,
       -2.82015106])]"
43000,movel_fit,"[array([1341.24237793, -419.68499848, 1506.42578706])]","[array([-0.30740869, -0.03392442, -0.09843858, -3.16576232, -1.57799243,
       -2.83572758])]"
43500,movel_fit,"[array([1331.62413195, -406.47179117, 1512.83235908])]","[array([-0.28536174, -0.04788553, -0.09058145, -3.19434327, -1.57781639,
       -2.85190466])]"
44000,movel_fit,"[array([1321.77449903, -393.19387052, 1518.87713406])]","[array([-0.26290485, -0.06103465, -0.08280142, -3.22285839, -1.57905703,
       -2.86866519])]"
44500,movel_fit,"[array([1311.81683466, -379.81352146, 1524.44912287])]","[array([-0.24000843, -0.07321383, -0.07517182, -3.25134773, -1.58181809,
       -2.88597785])]"
45000,movel_fit,"[array([1301.74481716, -366.34607088, 1529.57679877])]","[array([-0.21669967, -0.08439217, -0.06772224, -3.27976184, -1.58618532,
       -2.90376595])]"
45500,movel_fit,"[array([1291.53141747, -352.81695881, 1534.2970821 ])]","[array([-0.19307781, -0.09457779, -0.06043627, -3.30795828, -1.59213772,
       -2.92189564])]"
46000,movel_fit,"[array([1281.15755737, -339.34810105, 1538.69759222])]","[array([-0.16932441, -0.10382495, -0.05330479, -3.33570437, -1.59958866,
       -2.94022002])]"
46500,movel_fit,"[array([1270.6312972 , -325.87011734, 1542.78455432])]","[array([-0.14548473, -0.1121824 , -0.04628071, -3.36291973, -1.60844159,
       -2.95859953])]"
47000,movel_fit,"[array([1260.06403905, -312.32068521, 1546.4586867 ])]","[array([-0.12151052, -0.1196308 , -0.0393185 , -3.38966107, -1.61864788,
       -2.9769517 ])]"
47500,movel_fit,"[array([1249.50413978, -298.69251833, 1549.74129828])]","[array([-0.09744916, -0.12617248, -0.0324223 , -3.41591749, -1.63017824,
       -2.99522402])]"
48000,movel_fit,"[array([1238.9793578 , -284.9413319 , 1552.72811484])]","[array([-0.07356364, -0.13199898, -0.02552594, -3.44122953, -1.64274515,
       -3.01311447])]"
48500,movel_fit,"[array([1229.21887516, -270.52403699, 1555.35050953])]","[array([-0.04928855, -0.13839372, -0.01764497, -3.46521581, -1.65289392,
       -3.02667791])]"
49000,movel_fit,"[array([1217.49877289, -257.64832654, 1557.8769015 ])]","[array([-0.02763071, -0.14291598, -0.01117402, -3.48624384, -1.66814053,
       -3.04553483])]"
49500,movel_fit,"[array([1205.00452076, -245.34008052, 1559.82304843])]","[array([-9.86469908e-04, -1.47639809e-01, -1.23662780e-03, -3.51745045e+00,
       -1.68416272e+00, -3.06121652e+00])]"
50000,movel_fit,"[array([1120.42900993, -143.57361659, 1575.74785409])]","[array([ 0.14771545, -0.1829515 ,  0.05138907, -3.62403953, -1.78766947,
       -3.14580286])]"
