breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1164.21138304,  131.02570897, 2331.58867177])]","[array([ 0.38173531, -0.449207  ,  0.64783624, -2.57007761,  1.57208888,
       -1.49420332])]"
789,movel_fit,"[array([1183.61937163,  121.88519416, 2315.55462234])]","[array([ 0.37224249, -0.44113722,  0.6528929 , -2.56231187,  1.56806027,
       -1.49515339])]"
1571,movel_fit,"[array([1200.79438382,  112.38800605, 2299.76514675])]","[array([ 0.36520199, -0.43305066,  0.65702965, -2.55115159,  1.56645354,
       -1.49370918])]"
2390,movel_fit,"[array([1218.98302244,  103.22972706, 2281.93259277])]","[array([ 0.35884742, -0.42452799,  0.66194363, -2.53886134,  1.56443937,
       -1.4925142 ])]"
3404,movec_fit,"[array([1230.44140397,   97.86544112, 2270.26598977]), array([1241.81325646,   92.74310391, 2258.50610702])]","[array([ 0.37561562, -0.44406827,  0.65113639, -2.5650717 ,  1.56950365,
       -1.49479379]), array([ 0.35172109, -0.4136857 ,  0.66851384, -2.52363474,  1.56149425,
       -1.49143431])]"
4411,movec_fit,"[array([1253.28936328,   87.76764276, 2246.43676815]), array([1264.6776717 ,   82.99385242, 2234.25297403])]","[array([ 0.37566362, -0.44410947,  0.65111107, -2.56511097,  1.56952409,
       -1.49478885]), array([ 0.34497991, -0.40285763,  0.67541187, -2.50906602,  1.55754485,
       -1.49103815])]"
5487,movec_fit,"[array([1276.91874655,   77.99490361, 2220.96260219]), array([1289.05191981,   73.16344125, 2207.60943643])]","[array([ 0.37524374, -0.4437486 ,  0.65133225, -2.56476747,  1.56934517,
       -1.49483222]), array([ 0.33816104, -0.39086536,  0.6827517 , -2.49399004,  1.55301249,
       -1.4907869 ])]"
6476,movec_fit,"[array([1300.20125888,   68.78894353, 2195.25318773]), array([1311.31498862,   64.51132294, 2182.87931964])]","[array([ 0.37577165, -0.44420213,  0.65105405, -2.56519934,  1.56957009,
       -1.49477775]), array([ 0.33190913, -0.37956515,  0.68930925, -2.4810708 ,  1.54832994,
       -1.49080737])]"
7379,movec_fit,"[array([1321.39735797,   60.64858551, 2171.64420564]), array([1331.50659282,   56.82736699, 2160.46694298])]","[array([ 0.37628807, -0.44464414,  0.65078085, -2.56562182,  1.56978982,
       -1.49472504]), array([ 0.32599484, -0.36888003,  0.69488135, -2.47039152,  1.54377784,
       -1.49094783])]"
8292,movel_fit,"[array([1351.78323115,   49.16766791, 2138.18928399])]","[array([ 0.3196774 , -0.35772179,  0.69999983, -2.46086316,  1.5388871 ,
       -1.49113718])]"
9239,movel_fit,"[array([1372.54278649,   41.41656154, 2115.78780249])]","[array([ 0.31291009, -0.34581517,  0.70457342, -2.4522515 ,  1.53359919,
       -1.49141745])]"
10205,movel_fit,"[array([1393.34551864,   33.66738979, 2093.56074685])]","[array([ 0.30588703, -0.33338221,  0.70858122, -2.44457211,  1.52814365,
       -1.49156279])]"
11194,movel_fit,"[array([1414.13192576,   26.0007149 , 2071.41545487])]","[array([ 0.29882985, -0.32044711,  0.71204145, -2.43751271,  1.52262256,
       -1.49153595])]"
12208,movel_fit,"[array([1434.83965051,   18.45304732, 2049.215101  ])]","[array([ 0.29187352, -0.30704486,  0.71503998, -2.43085988,  1.51713027,
       -1.49124077])]"
13252,movel_fit,"[array([1455.48793974,   11.05199823, 2026.82961755])]","[array([ 0.2850968 , -0.29315815,  0.71762009, -2.4244555 ,  1.51170453,
       -1.49064821])]"
14328,movel_fit,"[array([1476.05175052,    3.81642873, 2004.2127385 ])]","[array([ 0.27853809, -0.27879449,  0.71980926, -2.41823668,  1.50638707,
       -1.48971703])]"
15438,movel_fit,"[array([1496.50017211,   -3.24278542, 1981.3364946 ])]","[array([ 0.27222844, -0.26396164,  0.72162359, -2.41214165,  1.50122158,
       -1.48841298])]"
