average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
399.8112100514277,409.14270652145603,366.59990301814764,6.470657633338724,0.04256648372259348,0.4795835645191598,0.0008970328700134101,0.06832502088821539,0.0019155299811454071,0.010378255987293564,4.971190409391184e-05,0.0016488051833015967
