timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.002, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.006, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.008, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.011, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.016, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.02, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.024, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.028, -1, 11.3317, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.032, -1, 11.3316, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.036, -1, 11.3316, 13.3068, 17.5039, -145.499, -97.5648, 142.923
0.04, -1, 11.3313, 13.3067, 17.5039, -145.499, -97.5648, 142.923
0.044, -1, 11.3306, 13.3066, 17.5038, -145.499, -97.5648, 142.923
0.048, -1, 11.3293, 13.3065, 17.5037, -145.499, -97.5648, 142.923
0.052, -1, 11.3272, 13.3061, 17.5035, -145.499, -97.5648, 142.922
0.056, -1, 11.3242, 13.3056, 17.5031, -145.499, -97.5648, 142.922
0.06, -1, 11.3202, 13.3049, 17.5027, -145.499, -97.5648, 142.921
0.064, -1, 11.3149, 13.3039, 17.5022, -145.499, -97.5647, 142.918
0.068, -1, 11.3083, 13.3026, 17.5015, -145.5, -97.5645, 142.915
0.072, -1, 11.3001, 13.3008, 17.5008, -145.501, -97.5643, 142.91
0.076, -1, 11.29, 13.2986, 17.5, -145.502, -97.5639, 142.902
0.08, -1, 11.2776, 13.2957, 17.4992, -145.504, -97.5634, 142.892
0.084, -1, 11.2626, 13.2921, 17.4984, -145.506, -97.5627, 142.877
0.088, -1, 11.2447, 13.2878, 17.4977, -145.51, -97.5617, 142.858
0.092, -1, 11.2239, 13.2827, 17.4971, -145.514, -97.5604, 142.834
0.096, -1, 11.2002, 13.2768, 17.497, -145.519, -97.5587, 142.803
0.1, -1, 11.1736, 13.2701, 17.4972, -145.526, -97.5567, 142.765
0.104, -1, 11.1442, 13.2625, 17.4981, -145.534, -97.5541, 142.718
0.108, -1, 11.1118, 13.2541, 17.4995, -145.543, -97.5511, 142.664
0.112, -1, 11.0763, 13.2448, 17.5015, -145.554, -97.5476, 142.6
0.116, -1, 11.0375, 13.2346, 17.5042, -145.566, -97.5436, 142.528
0.12, -1, 10.9954, 13.2234, 17.5074, -145.58, -97.539, 142.447
0.124, -1, 10.9501, 13.2113, 17.5112, -145.596, -97.534, 142.358
0.128, -1, 10.9015, 13.1984, 17.5154, -145.612, -97.5285, 142.261
0.131, -1, 10.85, 13.1846, 17.5202, -145.63, -97.5227, 142.156
0.136, -1, 10.7956, 13.1701, 17.5253, -145.649, -97.5164, 142.044
0.139, -1, 10.7385, 13.1548, 17.5306, -145.67, -97.5098, 141.927
0.144, -1, 10.6787, 13.1387, 17.5361, -145.69, -97.5029, 141.805
0.148, -1, 10.6162, 13.122, 17.5417, -145.712, -97.4958, 141.678
0.152, -1, 10.5512, 13.1047, 17.5472, -145.734, -97.4885, 141.548
0.156, -1, 10.484, 13.0868, 17.5527, -145.757, -97.481, 141.416
0.16, -1, 10.4148, 13.0684, 17.558, -145.78, -97.4735, 141.281
0.164, -1, 10.344, 13.0496, 17.5632, -145.803, -97.4659, 141.145
0.168, -1, 10.2719, 13.0305, 17.5684, -145.827, -97.4582, 141.008
0.172, -1, 10.1987, 13.0111, 17.5734, -145.851, -97.4505, 140.87
0.176, -1, 10.1247, 12.9916, 17.5784, -145.874, -97.4428, 140.731
0.18, -1, 10.05, 12.9719, 17.5833, -145.898, -97.435, 140.592
0.184, -1, 9.97464, 12.9522, 17.5882, -145.922, -97.4272, 140.453
0.188, -1, 9.89883, 12.9323, 17.5931, -145.946, -97.4194, 140.314
0.192, -1, 9.82269, 12.9124, 17.5979, -145.97, -97.4116, 140.174
0.196, -1, 9.7463, 12.8924, 17.6027, -145.994, -97.4038, 140.034
0.2, -1, 9.66976, 12.8725, 17.6075, -146.018, -97.396, 139.894
0.204, -1, 9.5931, 12.8525, 17.6123, -146.042, -97.3882, 139.754
0.208, -1, 9.51636, 12.8325, 17.617, -146.066, -97.3804, 139.614
0.212, -1, 9.43956, 12.8124, 17.6218, -146.09, -97.3726, 139.474
0.216, -1, 9.36273, 12.7924, 17.6266, -146.114, -97.3648, 139.334
0.22, -1, 9.28587, 12.7724, 17.6314, -146.138, -97.357, 139.194
0.224, -1, 9.20898, 12.7524, 17.6361, -146.162, -97.3492, 139.054
0.228, -1, 9.13208, 12.7323, 17.6409, -146.186, -97.3414, 138.914
0.232, -1, 9.05516, 12.7123, 17.6457, -146.21, -97.3336, 138.774
0.236, -1, 8.97823, 12.6922, 17.6505, -146.234, -97.3258, 138.634
0.24, -1, 8.90129, 12.6722, 17.6552, -146.258, -97.3179, 138.493
0.244, -1, 8.82434, 12.6521, 17.66, -146.282, -97.3101, 138.353
0.248, -1, 8.74738, 12.6321, 17.6648, -146.306, -97.3023, 138.213
0.252, -1, 8.67042, 12.612, 17.6695, -146.33, -97.2945, 138.073
0.256, -1, 8.59344, 12.592, 17.6743, -146.354, -97.2867, 137.933
0.26, -1, 8.51646, 12.5719, 17.6791, -146.378, -97.2789, 137.792
0.264, -1, 8.43947, 12.5519, 17.6839, -146.403, -97.271, 137.652
0.268, -1, 8.36247, 12.5318, 17.6886, -146.427, -97.2632, 137.512
0.272, -1, 8.28547, 12.5117, 17.6934, -146.451, -97.2554, 137.372
0.276, -1, 8.20846, 12.4917, 17.6982, -146.475, -97.2476, 137.231
0.28, -1, 8.13144, 12.4716, 17.703, -146.499, -97.2398, 137.091
0.284, -1, 8.05441, 12.4515, 17.7077, -146.523, -97.2319, 136.951
