average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
68.75568796625352,71.56220346501372,65.84937110219934,0.8979159193913204,0.10877827645450423,0.4754269366366663,0.0020272059251116087,0.09755704266373481,0.0015111858865893679,0.006754244168073012,7.504003446164076e-06,0.0017564331876260143
