average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
165.3822902192102,172.50830357885897,157.59464643213332,1.88654288882465,0.19218997253416267,0.9578114322931601,0.0039912369306245475,0.1679261691764211,0.0012074068563554877,0.004034500941648213,0.0,0.0008220951270895362
