breakpoints,primitives,p_bp,q_bp
23999,movel_fit,"[array([ 1386.21604171, -1031.57361209,   575.13718107])]","[array([-0.72186561,  1.50821891,  1.91455278, -0.41119759, -1.10052992,
        1.87182875])]"
24999,movel_fit,"[array([ 1399.07832705, -1019.64797324,   561.4141188 ])]","[array([-0.71530092,  1.51283954,  1.90353423, -0.42496736, -1.09419088,
        1.86564408])]"
25999,movel_fit,"[array([ 1411.87120932, -1006.95795166,   543.08073847])]","[array([-0.7095551 ,  1.51871929,  1.88979022, -0.44253115, -1.08876323,
        1.85737292])]"
26999,movel_fit,"[array([1424.42910843, -994.04892967,  520.02780044])]","[array([-0.70482752,  1.52618062,  1.87322717, -0.46384954, -1.08331495,
        1.84700791])]"
27999,movel_fit,"[array([1436.43363746, -981.72620859,  492.90839434])]","[array([-0.7013023 ,  1.5352922 ,  1.85415564, -0.48831042, -1.07677404,
        1.83472292])]"
28999,movel_fit,"[array([1447.49837495, -970.82742801,  463.37897109])]","[array([-0.69900678,  1.54566682,  1.83345609, -0.51457751, -1.0683198 ,
        1.82095452])]"
29999,movel_fit,"[array([1457.38887211, -961.82301975,  433.92327642])]","[array([-0.69765677,  1.55644939,  1.81253729, -0.54078067, -1.05777025,
        1.80646956])]"
30999,movel_fit,"[array([1466.23054087, -954.50236728,  407.17089493])]","[array([-0.69662621,  1.56659332,  1.79299897, -0.56505641, -1.04567346,
        1.79230723])]"
31999,movel_fit,"[array([1474.4682367 , -948.03212662,  385.27200408])]","[array([-0.69509082,  1.57517897,  1.77629513, -0.58591774, -1.03311476,
        1.77964016])]"
32999,movel_fit,"[array([1482.68423955, -941.25732509,  369.61223191])]","[array([-0.69221499,  1.58158908,  1.76352576, -0.60232924, -1.02135739,
        1.76958231])]"
33999,movel_fit,"[array([1491.4045327 , -933.06608153,  361.05629955])]","[array([-0.68727393,  1.58544964,  1.75551039, -0.61346998, -1.01152538,
        1.76312835])]"
34999,movel_fit,"[array([1500.98705627, -922.73017476,  360.31758229])]","[array([-0.67974383,  1.5865101 ,  1.75290609, -0.61856484, -1.0042775 ,
        1.76112346])]"
35999,movel_fit,"[array([1511.57949319, -910.21469718,  368.15559456])]","[array([-0.66941382,  1.58459362,  1.75618433, -0.61697478, -0.99940973,
        1.76413338])]"
36999,movel_fit,"[array([1523.06687527, -896.36227871,  385.35587121])]","[array([-0.65650138,  1.57961815,  1.76551812, -0.60836033, -0.99564743,
        1.77228325])]"
37999,movel_fit,"[array([1535.02728915, -882.74325232,  412.5211077 ])]","[array([-0.64164546,  1.57166322,  1.78069034, -0.59268365, -0.99087765,
        1.78521175])]"
38999,movel_fit,"[array([1546.65089865, -871.29378123,  449.46313534])]","[array([-0.62586871,  1.56115265,  1.80091939, -0.57023346, -0.98277534,
        1.80206417])]"
39999,movel_fit,"[array([1556.85571032, -863.66686344,  494.00583764])]","[array([-0.61047973,  1.54919449,  1.8244539 , -0.54219712, -0.96965584,
        1.8213721 ])]"
40999,movel_fit,"[array([1564.92479512, -860.15701526,  541.1941038 ])]","[array([-0.59665033,  1.5376642 ,  1.84843502, -0.51149773, -0.95143625,
        1.84112128])]"
41999,movel_fit,"[array([1571.22481488, -859.06442566,  584.75613076])]","[array([-0.5847886 ,  1.52843602,  1.8697657 , -0.48243436, -0.93001751,
        1.85932373])]"
42999,movel_fit,"[array([1576.93581117, -857.62357903,  620.00203628])]","[array([-0.57448006,  1.52230872,  1.88636297, -0.45883621, -0.90852549,
        1.87453385])]"
43999,movel_fit,"[array([1583.13983175, -853.49035927,  644.98544881])]","[array([-0.5650618 ,  1.51887334,  1.89744114, -0.44290072, -0.89008644,
        1.88578823])]"
44999,movel_fit,"[array([1590.37655708, -845.26530422,  659.20238715])]","[array([-0.55614667,  1.51726091,  1.90278346, -0.4358172 , -0.87729272,
        1.89222362])]"
45999,movel_fit,"[array([1598.65657886, -832.40063406,  661.98695423])]","[array([-0.54780136,  1.51688528,  1.90209758, -0.43849542, -0.87222371,
        1.89292093])]"
46999,movel_fit,"[array([1607.64907315, -815.08102291,  652.18826938])]","[array([-0.54033983,  1.51788376,  1.89503554, -0.45119621, -0.87591466,
        1.88730298])]"
47999,movel_fit,"[array([1616.86279484, -793.95349713,  628.49804007])]","[array([-0.53406197,  1.5211602 ,  1.88127232, -0.47333231, -0.88783638,
        1.87537113])]"
48999,movel_fit,"[array([1625.3807698 , -770.32306781,  590.30340196])]","[array([-0.52939918,  1.52787955,  1.86065623, -0.50346791, -0.90601664,
        1.85752768])]"
49999,movel_fit,"[array([1631.58763063, -746.9055913 ,  540.46284038])]","[array([-0.52697974,  1.53827846,  1.83437962, -0.53806985, -0.92697952,
        1.83501075])]"
