breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-364.71034447,  508.45459388,  390.69746016])]","[array([1.29289753, 0.10485129, 0.8032597 , 3.05276951, 0.73087429,
       0.87794475])]"
999,moveabsj,"[array([-367.94817213,  505.00101846,  389.71197737])]","[array([1.29882072, 0.10503032, 0.80377816, 3.04992455, 0.73107627,
       0.87816427])]"
1999,moveabsj,"[array([-371.26953042,  501.89759884,  389.64382933])]","[array([1.30518617, 0.10413346, 0.80331922, 3.04702821, 0.73220848,
       0.8786381 ])]"
2999,moveabsj,"[array([-374.67746645,  499.14882213,  390.49256385])]","[array([1.31198628, 0.10216588, 0.80187769, 3.0440876 , 0.73426983,
       0.8793672 ])]"
3999,moveabsj,"[array([-378.18288186,  496.74527835,  392.25781365])]","[array([1.31922127, 0.09914093, 0.79945343, 3.04110739, 0.73725304,
       0.88035346])]"
4999,moveabsj,"[array([-381.79824882,  494.66891543,  394.93904498])]","[array([1.32688775, 0.09508177, 0.79605276, 3.03809493, 0.74114261,
       0.88159894])]"
5999,moveabsj,"[array([-385.53564484,  492.89215311,  398.53042234])]","[array([1.33497482, 0.09002674, 0.79169395, 3.03506122, 0.74591015,
       0.88310464])]"
6999,moveabsj,"[array([-389.40494264,  491.37648626,  403.01404988])]","[array([1.34346083, 0.08403541, 0.78641395, 3.03202121, 0.75150893,
       0.88486901])]"
7999,moveabsj,"[array([-393.41163936,  490.07168276,  408.35214368])]","[array([1.3523102 , 0.0771947 , 0.78027561, 3.02899376, 0.75786845,
       0.88688617])]"
8999,moveabsj,"[array([-397.5545667 ,  488.91610579,  414.47897894])]","[array([1.36147113, 0.06962368, 0.77337438, 3.02600114, 0.76488981,
       0.8891441 ])]"
9999,moveabsj,"[array([-401.82306886,  487.83875748,  421.29247353])]","[array([1.37087301, 0.0614776 , 0.76584466, 3.02306828, 0.77244168,
       0.89162265])]"
10999,moveabsj,"[array([-406.19565837,  486.76274802,  428.64893948])]","[array([1.38042771, 0.05294739, 0.7578622 , 3.02022076, 0.78035996,
       0.89429246])]"
11999,moveabsj,"[array([-410.63993531,  485.61015821,  436.36167022])]","[array([1.39003343, 0.04425522, 0.74964254, 3.01748234, 0.78845096,
       0.89711501])]"
12999,moveabsj,"[array([-415.1126168 ,  484.30780524,  444.20146379])]","[array([1.39957766, 0.03564959, 0.74143827, 3.01487324, 0.79649483,
       0.90004299])]"
13999,moveabsj,"[array([-419.56275096,  482.79201006,  451.90440358])]","[array([1.40894523, 0.0273951 , 0.73353018, 3.01240788, 0.80425424,
       0.9030231 ])]"
14999,moveabsj,"[array([-423.93374586,  481.01229836,  459.17907689])]","[array([1.41802164, 0.01976602, 0.7262208 , 3.01009498, 0.81147974,
       0.90599839])]"
15999,moveabsj,"[array([-428.16826404,  478.93150945,  465.71925873])]","[array([1.42670052, 0.01303716, 0.71982423, 3.00793738, 0.81791835,
       0.90891274])]"
16999,moveabsj,"[array([-432.20830564,  476.52455603,  471.20805239])]","[array([1.43487976, 0.00748595, 0.71466602, 3.00593552, 0.82331215,
       0.91171202])]"
17999,moveabsj,"[array([-435.99672241,  473.77350895,  475.32354045])]","[array([1.44246002, 0.00339448, 0.71108245, 3.00409049, 0.8273977 ,
       0.91434628])]"
18999,moveabsj,"[array([-439.47612548,  470.66090935,  477.73934419])]","[array([1.44933763e+00, 1.05791999e-03, 7.09425494e-01, 3.00240859e+00,
       8.29899947e-01, 9.16769996e-01])]"
19999,moveabsj,"[array([-442.58563147,  467.16313187,  478.12557778])]","[array([1.45539311e+00, 7.94368258e-04, 7.10067481e-01, 3.00090716e+00,
       8.30525337e-01, 9.18941110e-01])]"
20999,moveabsj,"[array([-445.26590254,  463.23309641,  476.15533354])]","[array([1.46049538e+00, 2.95243193e-03, 7.13403615e-01, 2.99961696e+00,
       8.28958650e-01, 9.20826394e-01])]"
21999,moveabsj,"[array([-447.45582198,  458.79036702,  471.51384542])]","[array([1.46448831, 0.00792054, 0.71985119, 2.99858944, 0.82485803,
       0.9224019 ])]"
22999,moveabsj,"[array([-449.10106577,  453.7043004 ,  463.93269065])]","[array([1.46719996, 0.01611693, 0.72982625, 2.99789889, 0.81786902,
       0.92366247])]"
23999,moveabsj,"[array([-450.17242121,  447.76983499,  453.23373311])]","[array([1.46847031, 0.02797453, 0.74371407, 2.99763837, 0.80764367,
       0.92463736])]"
24999,moveabsj,"[array([-450.69087305,  440.694976  ,  439.40294602])]","[array([1.46819723, 0.04389142, 0.76180116, 2.99790491, 0.79388801,
       0.92540546])]"
25999,moveabsj,"[array([-450.76258602,  432.11332048,  422.69883604])]","[array([1.46641982, 0.06411545, 0.78414536, 2.99875985, 0.77646076,
       0.92610175])]"
26999,moveabsj,"[array([-450.60633808,  421.64833828,  403.76149198])]","[array([1.46342386, 0.08854978, 0.81038943, 3.0001592 , 0.75552686,
       0.92689118])]"
27999,moveabsj,"[array([-450.5334956 ,  409.07194402,  383.67216667])]","[array([1.4598031 , 0.11647935, 0.83954438, 3.00188054, 0.73175949,
       0.92788799])]"
28999,moveabsj,"[array([-450.84685212,  394.51723264,  363.82835545])]","[array([1.45636189, 0.14641091, 0.86994796, 3.00352836, 0.70643917,
       0.92905639])]"
29999,moveabsj,"[array([-451.70193152,  378.62462182,  345.63262229])]","[array([1.4538482 , 0.17622226, 0.89953066, 3.00467251, 0.68131977,
       0.93019517])]"
30999,moveabsj,"[array([-453.04954621,  362.43874738,  330.11708709])]","[array([1.45270374, 0.20368554, 0.92635034, 3.00502952, 0.65822396,
       0.93105092])]"
31999,moveabsj,"[array([-454.70112454,  347.16382904,  317.80961046])]","[array([1.45303334, 0.22690032, 0.94891691, 3.0045242 , 0.63872331,
       0.9314433 ])]"
32999,moveabsj,"[array([-456.44196582,  333.89648599,  308.80377667])]","[array([1.45474329, 0.24449119, 0.96625796, 3.00321928, 0.62398499,
       0.93129746])]"
33999,moveabsj,"[array([-458.10230351,  323.56473355,  303.00742278])]","[array([1.45770615, 0.25541949, 0.97765914, 3.00120829, 0.61491454,
       0.93059453])]"
34999,moveabsj,"[array([-459.58199775,  316.94756192,  300.35306323])]","[array([1.46185952, 0.2587751 , 0.98243004, 2.99854448, 0.612308  ,
       0.92931173])]"
35999,moveabsj,"[array([-460.87049377,  314.58035193,  300.88667137])]","[array([1.46727156, 0.25380213, 0.97990325, 2.99518885, 0.61681203,
       0.92737794])]"
36999,moveabsj,"[array([-462.07545859,  316.56254884,  304.77942885])]","[array([1.47421131, 0.24007866, 0.96957474, 2.99095414, 0.62876536,
       0.92464777])]"
37999,moveabsj,"[array([-463.46109196,  322.37298031,  312.28810448])]","[array([1.48325185, 0.21767564, 0.9512337 , 2.98543572, 0.6480812 ,
       0.92090545])]"
38999,moveabsj,"[array([-465.47139372,  330.74937177,  323.59201254])]","[array([1.49528105, 0.1874382 , 0.92520369, 2.97803064, 0.6740592 ,
       0.91598614])]"
39999,moveabsj,"[array([-468.66527979,  339.66203723,  338.37957263])]","[array([1.51117245, 0.15165102, 0.89301657, 2.96823531, 0.70490154,
       0.91010828])]"
40999,moveabsj,"[array([-473.41396942,  346.82107701,  355.41422596])]","[array([1.5309085 , 0.11440575, 0.85804883, 2.95630925, 0.73741305,
       0.90420882])]"
41999,moveabsj,"[array([-479.46258936,  350.7800913 ,  372.64189101])]","[array([1.55277544, 0.08045505, 0.82488336, 2.94367826, 0.76775559,
       0.8996058 ])]"
42999,moveabsj,"[array([-485.89451956,  351.49122254,  387.81955701])]","[array([1.57386029, 0.05331599, 0.79759815, 2.93228277, 0.79277423,
       0.89706233])]"
43999,moveabsj,"[array([-491.61391453,  349.74604102,  399.02849663])]","[array([1.59141966, 0.03473445, 0.77886783, 2.92361948, 0.81048932,
       0.8964854 ])]"
44999,moveabsj,"[array([-495.71062637,  346.4109005 ,  404.70908411])]","[array([1.60338653, 0.02568418, 0.77054476, 2.91864293, 0.81950194,
       0.89745123])]"
45999,moveabsj,"[array([-497.55843374,  342.07308309,  403.71746866])]","[array([1.60822856, 0.02713858, 0.77415881, 2.9180522 , 0.81857132,
       0.89970008])]"
46999,moveabsj,"[array([-497.05386802,  336.8002308 ,  395.92711672])]","[array([1.6054914 , 0.03967477, 0.79024142, 2.92210732, 0.8072101 ,
       0.90336448])]"
47999,moveabsj,"[array([-494.78149732,  329.86076083,  382.37867527])]","[array([1.5963617 , 0.06328551, 0.81808967, 2.93035727, 0.78592661,
       0.90903825])]"
