breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1975.69441029,   74.27141969, 1151.67805777])]","[array([ 0.08577386,  0.1582157 ,  0.81378171, -2.87814943,  1.19499371,
       -1.71703433])]"
999,moveabsj,"[array([1972.33208207,   91.61878477, 1155.09017203])]","[array([ 0.09559101,  0.1551255 ,  0.81545006, -2.87549288,  1.19639342,
       -1.7172625 ])]"
1999,moveabsj,"[array([1968.42958142,  108.64457616, 1159.33371481])]","[array([ 0.10559455,  0.1518655 ,  0.81726822, -2.87203631,  1.19892512,
       -1.71652309])]"
2999,moveabsj,"[array([1964.01416749,  125.3071037 , 1164.40057468])]","[array([ 0.11577477,  0.1484553 ,  0.81920546, -2.86776617,  1.20257045,
       -1.71482333])]"
3999,moveabsj,"[array([1959.11446635,  141.59990549, 1170.29085948])]","[array([ 0.12613942,  0.14491271,  0.82122245, -2.86266903,  1.20730306,
       -1.71217816])]"
4999,moveabsj,"[array([1953.76531133,  157.52395785, 1177.00431421])]","[array([ 0.13669672,  0.14125884,  0.82326987, -2.85673893,  1.21308452,
       -1.7086111 ])]"
5999,moveabsj,"[array([1948.00889551,  173.08618245, 1184.53349116])]","[array([ 0.14745203,  0.1375191 ,  0.82528952, -2.84998322,  1.21985893,
       -1.70415847])]"
6999,moveabsj,"[array([1941.89470776,  188.30166608, 1192.85634741])]","[array([ 0.15840625,  0.13372317,  0.8272172 , -2.84242889,  1.22754735,
       -1.69887434])]"
7999,moveabsj,"[array([1935.47844754,  203.19614127, 1201.92824991])]","[array([ 0.16955431,  0.1299041 ,  0.82898742, -2.83412909,  1.2360429 ,
       -1.69283545])]"
8999,moveabsj,"[array([1928.81952078,  217.80823749, 1211.67453401])]","[array([ 0.18088395,  0.12609633,  0.83054005, -2.82516879,  1.24520772,
       -1.68614526])]"
9999,moveabsj,"[array([1921.97826933,  232.18815717, 1221.98313484])]","[array([ 0.192373  ,  0.12233304,  0.83182846, -2.81566984,  1.25487109,
       -1.67893752])]"
10999,moveabsj,"[array([1915.01069311,  246.39758344, 1232.70242224])]","[array([ 0.20398965,  0.11864152,  0.83282884, -2.80579097,  1.26483281,
       -1.67137635])]"
11999,moveabsj,"[array([1907.96241303,  260.50743294, 1243.644101  ])]","[array([ 0.21569362,  0.11503769,  0.83354872, -2.79572317,  1.27487064,
       -1.66365331])]"
12999,moveabsj,"[array([1900.86502416,  274.58937427, 1254.58796796])]","[array([ 0.2274347 ,  0.1115215 ,  0.83403281, -2.78568401,  1.28474737,
       -1.65598432])]"
13999,moveabsj,"[array([1893.73071721,  288.71210962, 1265.2954924 ])]","[array([ 0.23915684,  0.10807157,  0.83436545, -2.77590494,  1.29422316,
       -1.64860195])]"
14999,moveabsj,"[array([1886.55203347,  302.9314604 , 1275.5205931 ])]","[array([ 0.25079709,  0.10464284,  0.83466858, -2.76662257,  1.30306229,
       -1.64175089])]"
15999,moveabsj,"[array([1879.29927081,  317.29152016, 1285.02593298])]","[array([ 0.26229215,  0.10116424,  0.83509617, -2.75806605,  1.31104245,
       -1.63568032])]"
16999,moveabsj,"[array([1871.926783  ,  331.81608377, 1293.58495492])]","[array([ 0.27357364,  0.09754195,  0.83582632, -2.75045755,  1.3179507 ,
       -1.6306457 ])]"
17999,moveabsj,"[array([1864.37740595,  346.51259835, 1300.98298341])]","[array([ 0.28456987,  0.09366358,  0.83705256, -2.74401239,  1.32357945,
       -1.62690969])]"
18999,moveabsj,"[array([1856.59198242,  361.37582588, 1307.00659616])]","[array([ 0.29520331,  0.08940707,  0.83897471, -2.73894703,  1.32771448,
       -1.62474808])]"
19999,moveabsj,"[array([1848.52707443,  376.38723178, 1311.42370722])]","[array([ 0.30538243,  0.08465741,  0.84178604, -2.73549115,  1.33011876,
       -1.62445631])]"
20999,moveabsj,"[array([1840.15736761,  391.55479824, 1313.97079449])]","[array([ 0.31501931,  0.07931807,  0.84566255, -2.73389043,  1.33052138,
       -1.62635283])]"
21999,moveabsj,"[array([1831.50698025,  406.9085951 , 1314.32463982])]","[array([ 0.32401576,  0.07334264,  0.85073743, -2.73441939,  1.32859615,
       -1.63078311])]"
22999,moveabsj,"[array([1822.67088963,  422.52062378, 1312.10281584])]","[array([ 0.33227202,  0.0667656 ,  0.85706372, -2.73736926,  1.32395926,
       -1.63810527])]"
23999,moveabsj,"[array([1813.82415402,  438.53617148, 1306.88998791])]","[array([ 0.33970964,  0.05972479,  0.86457088, -2.74301886,  1.31617533,
       -1.64867138])]"
24999,moveabsj,"[array([1805.23747828,  455.16222365, 1298.30988811])]","[array([ 0.34628548,  0.05248491,  0.87300224, -2.75157151,  1.3047942 ,
       -1.66278144])]"
25999,moveabsj,"[array([1797.27495801,  472.61663219, 1286.17382389])]","[array([ 0.35201299,  0.04544149,  0.88185269, -2.76303542,  1.28945483,
       -1.68058829])]"
26999,moveabsj,"[array([1790.34196949,  491.03514242, 1270.70009413])]","[array([ 0.35699049,  0.03907146,  0.89036211, -2.77706615,  1.27007991,
       -1.70194909])]"
27999,moveabsj,"[array([1784.75571952,  510.33631123, 1252.75153684])]","[array([ 0.36141831,  0.03380265,  0.89764193, -2.79283654,  1.24716878,
       -1.72622218])]"
28999,moveabsj,"[array([1780.53188151,  530.16078836, 1233.88124192])]","[array([ 0.36559669,  0.02980151,  0.90299908, -2.80910093,  1.222014  ,
       -1.75215294])]"
29999,moveabsj,"[array([1777.22847265,  549.94800921, 1216.01475369])]","[array([ 0.36988525,  0.02682298,  0.90630035, -2.82448973,  1.19661628,
       -1.77798321])]"
30999,moveabsj,"[array([1774.00615693,  569.15339044, 1200.84292826])]","[array([ 0.37464936,  0.02427713,  0.90808728, -2.83787496,  1.17319169,
       -1.80184779])]"
31999,moveabsj,"[array([1769.89146751,  587.36789461, 1189.41266305])]","[array([ 0.38020716,  0.02148727,  0.9093329 , -2.84849373,  1.15369407,
       -1.82211245])]"
32999,moveabsj,"[array([1764.01281677,  604.36272154, 1182.08083723])]","[array([ 0.38682341,  0.01790969,  0.91109024, -2.85588787,  1.13955905,
       -1.83755704])]"
33999,moveabsj,"[array([1755.70773476,  619.96977756, 1178.83654774])]","[array([ 0.39471098,  0.01320421,  0.91424697, -2.85971092,  1.13184059,
       -1.84724703])]"
34999,moveabsj,"[array([1744.57042827,  633.92965566, 1179.70634857])]","[array([ 0.4040105 ,  0.00719172,  0.91938386, -2.85959245,  1.13140455,
       -1.85037976])]"
35999,moveabsj,"[array([1730.49325535,  645.84949643, 1185.08767634])]","[array([ 4.14773862e-01, -2.34146716e-04,  9.26642812e-01, -2.85512574e+00,
        1.13893354e+00, -1.84632152e+00])]"
36999,moveabsj,"[array([1713.70764453,  655.25248277, 1195.90393591])]","[array([ 0.42696221, -0.00915514,  0.93559601, -2.845906  ,  1.15478602,
       -1.83477036])]"
37999,moveabsj,"[array([1694.75073584,  661.71300116, 1213.46454215])]","[array([ 0.44050695, -0.01958467,  0.94520469, -2.83151719,  1.17885275,
       -1.81588924])]"
38999,moveabsj,"[array([1674.55085712,  664.96470603, 1238.86271934])]","[array([ 0.45528511, -0.03122464,  0.95381098, -2.81158657,  1.21024759,
       -1.79050579])]"
39999,moveabsj,"[array([1654.57071576,  665.16245031, 1271.75523846])]","[array([ 0.4709853 , -0.04314099,  0.9593503 , -2.78621987,  1.24664178,
       -1.7605718 ])]"
40999,moveabsj,"[array([1636.48188422,  663.33677173, 1309.12089348])]","[array([ 0.48704153, -0.05385984,  0.96030059, -2.75682963,  1.28397479,
       -1.72936751])]"
41999,moveabsj,"[array([1621.15541695,  661.46860191, 1345.79393039])]","[array([ 0.50281935, -0.0622884 ,  0.95703934, -2.72652464,  1.31770567,
       -1.70064331])]"
42999,moveabsj,"[array([1608.05769226,  661.64722014, 1376.98322584])]","[array([ 0.51785306, -0.06861971,  0.95196759, -2.69915804,  1.34474224,
       -1.67732875])]"
43999,moveabsj,"[array([1595.78570656,  665.12505551, 1399.98707464])]","[array([ 0.53187057, -0.0741556 ,  0.94818044, -2.67788221,  1.36391537,
       -1.66118545])]"
44999,moveabsj,"[array([1582.99345349,  672.26870809, 1413.53888754])]","[array([ 0.54458761, -0.08044401,  0.94836097, -2.66488519,  1.37486914,
       -1.65346987])]"
45999,moveabsj,"[array([1569.14525554,  683.05099984, 1416.46966329])]","[array([ 0.5555264 , -0.08834397,  0.95424602, -2.66174327,  1.37706121,
       -1.65533262])]"
46999,moveabsj,"[array([1554.86887705,  697.58270489, 1407.49301281])]","[array([ 0.56431115, -0.09724482,  0.96594344, -2.66891119,  1.36984455,
       -1.66723209])]"
47999,moveabsj,"[array([1541.59991035,  716.31928824, 1385.68508414])]","[array([ 0.57104416, -0.10517464,  0.98174965, -2.68524171,  1.35271259,
       -1.68872897])]"
48999,moveabsj,"[array([1531.06748705,  739.3124621 , 1351.44323387])]","[array([ 0.57610736, -0.10972195,  0.99854453, -2.70804536,  1.32554416,
       -1.71884069])]"
49999,moveabsj,"[array([1524.59459796,  764.88598055, 1308.85215197])]","[array([ 0.57989437, -0.10946979,  1.01242374, -2.73297179,  1.29023463,
       -1.75524822])]"
