average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
406.0975300224927,413.73538033664227,402.79273528633155,0.9230044881360968,0.14223691379888967,0.421801391618296,0.02246582137657684,0.08118941659360229,0.00030704216574558056,0.004472713727949977,1.4085806868457575e-05,0.0004091518719673031
