primitives,points,q_bp
moveabsj,"[array([-924.38515934, -103.62501216,  508.85783958])]","[array([-0.39469917, -0.5277846 , -3.18339907,  0.64840496,  0.52131492,
        0.53305192])]"
moveabsj,"[array([-904.10930113, -207.94232441,  524.37565723])]","[array([-0.28806089, -0.51243085, -3.15983025,  0.62363717,  0.5023664 ,
        0.53216439])]"
moveabsj,"[array([-902.67699722, -214.14755481,  527.01767303])]","[array([-0.28148489, -0.51023444, -3.15732103,  0.62182087,  0.50195014,
        0.53241719])]"
moveabsj,"[array([-901.40889699, -220.35965557,  531.36459686])]","[array([-0.27472632, -0.50683935, -3.15369572,  0.61981492,  0.50234449,
        0.53290446])]"
moveabsj,"[array([-900.28528582, -226.57894345,  537.47159764])]","[array([-0.26779333, -0.50219789, -3.14892043,  0.61774013,  0.50347915,
        0.53351093])]"
moveabsj,"[array([-899.25578162, -232.80588957,  545.29712966])]","[array([-0.2607049 , -0.4963517 , -3.14308308,  0.61551006,  0.50543232,
        0.53435824])]"
moveabsj,"[array([-898.28198995, -239.02711203,  554.81779851])]","[array([-0.25349345, -0.48935724, -3.13619069,  0.6131385 ,  0.50819038,
        0.53545408])]"
moveabsj,"[array([-897.31118882, -245.22457456,  566.00434279])]","[array([-0.24620207, -0.48125898, -3.12826361,  0.61068747,  0.51168723,
        0.53675238])]"
moveabsj,"[array([-896.27165742, -251.38434661,  578.77922564])]","[array([-0.23887211, -0.47211803, -3.11938596,  0.60822006,  0.51585709,
        0.53821169])]"
moveabsj,"[array([-895.0967054 , -257.4706646 ,  592.97494427])]","[array([-0.23157703, -0.46210015, -3.10966071,  0.60570755,  0.52063615,
        0.5398821 ])]"
moveabsj,"[array([-893.75606214, -263.46145151,  608.32108284])]","[array([-0.22435455, -0.45150916, -3.09917588,  0.60315704,  0.52598181,
        0.54178973])]"
moveabsj,"[array([-892.13410955, -269.33226167,  624.62637571])]","[array([-0.21728235, -0.44034943, -3.08818956,  0.60071575,  0.5316197 ,
        0.54377335])]"
moveabsj,"[array([-890.21520006, -275.08217339,  641.42090087])]","[array([-0.21036811, -0.42903722, -3.0769638 ,  0.59830286,  0.53755406,
        0.54595589])]"
moveabsj,"[array([-887.96716693, -280.68406798,  658.37798583])]","[array([-0.2036788 , -0.41774273, -3.06569146,  0.59608005,  0.54340455,
        0.54813982])]"
moveabsj,"[array([-885.42491988, -286.1661348 ,  674.87895979])]","[array([-0.19717935, -0.40695185, -3.05476527,  0.59389514,  0.54919986,
        0.55052109])]"
moveabsj,"[array([-882.57991004, -291.54637523,  690.62282248])]","[array([-0.19087882, -0.39669949, -3.04441421,  0.59207973,  0.55438214,
        0.55269998])]"
moveabsj,"[array([-879.55211046, -296.86844166,  704.90988601])]","[array([-0.18471449, -0.38756907, -3.03503167,  0.59039001,  0.5589943 ,
        0.55497005])]"
moveabsj,"[array([-876.40688287, -302.19790017,  717.29684426])]","[array([-0.1786157 , -0.37975087, -3.02694884,  0.58899048,  0.56267837,
        0.55714659])]"
moveabsj,"[array([-873.25136466, -307.59831373,  727.26328344])]","[array([-0.17250965, -0.37356238, -3.02050594,  0.58791924,  0.56516413,
        0.55919891])]"
moveabsj,"[array([-870.21034205, -313.14240954,  734.24107649])]","[array([-0.16630802, -0.36938211, -3.01607328,  0.58718841,  0.56622478,
        0.5611435 ])]"
moveabsj,"[array([-867.32780387, -318.91825586,  737.75079397])]","[array([-0.15991861, -0.36736097, -3.01412239,  0.58700326,  0.56547459,
        0.56278609])]"
moveabsj,"[array([-864.79882594, -324.94870918,  737.11203061])]","[array([-0.15331574, -0.36819506, -3.01484363,  0.58733037,  0.56264586,
        0.56421894])]"
moveabsj,"[array([-862.58457404, -331.31396379,  731.57655386])]","[array([-0.14643024, -0.37222142, -3.01907836,  0.58809503,  0.55766566,
        0.56562484])]"
moveabsj,"[array([-860.66379779, -338.00969977,  720.65006537])]","[array([-0.13930688, -0.37983204, -3.02703796,  0.58970204,  0.54990026,
        0.56662613])]"
moveabsj,"[array([-858.87904552, -344.98531287,  703.55272074])]","[array([-0.13207113, -0.39165764, -3.03938331,  0.59191542,  0.53929016,
        0.56761988])]"
moveabsj,"[array([-856.92557596, -352.19561962,  680.04781771])]","[array([-0.12482801, -0.40800501, -3.05618286,  0.59534384,  0.52523149,
        0.56806791])]"
