primitives,points,q_bp
moveabsj,"[array([-924.64551889, -104.02152974,  508.87635886])]","[array([-0.39389941, -0.52791535, -3.18313388,  0.64991158,  0.52161497,
        0.53181172])]"
moveabsj,"[array([-904.10520654, -207.94664621,  524.38387359])]","[array([-0.28805582, -0.51241068, -3.15984012,  0.62365714,  0.5023606 ,
        0.53214453])]"
moveabsj,"[array([-902.67457318, -214.14942988,  527.01931874])]","[array([-0.28148297, -0.51022709, -3.15732829,  0.6218244 ,  0.50195103,
        0.53241427])]"
moveabsj,"[array([-901.40588425, -220.36350443,  531.36610812])]","[array([-0.27472141, -0.50683015, -3.15370624,  0.61982228,  0.50234804,
        0.53289885])]"
moveabsj,"[array([-900.27081925, -226.58846344,  537.47414982])]","[array([-0.26778424, -0.5021642 , -3.14896675,  0.61774303,  0.50349404,
        0.53351268])]"
moveabsj,"[array([-899.24416466, -232.81149457,  545.29412077])]","[array([-0.26070079, -0.49633186, -3.14312216,  0.61549727,  0.50545012,
        0.53437511])]"
moveabsj,"[array([-898.27329622, -239.03373384,  554.82496599])]","[array([-0.25348629, -0.48932956, -3.13621485,  0.61315478,  0.50819115,
        0.53543925])]"
moveabsj,"[array([-897.30741631, -245.227695  ,  566.00939178])]","[array([-0.2461985 , -0.48124459, -3.12827262,  0.61069922,  0.51168465,
        0.53674076])]"
moveabsj,"[array([-896.27077219, -251.38185891,  578.79538319])]","[array([-0.23887655, -0.47209883, -3.11937358,  0.60824416,  0.51582889,
        0.53818177])]"
moveabsj,"[array([-895.1044679 , -257.46443631,  592.98787344])]","[array([-0.23158426, -0.46210311, -3.10962329,  0.60572933,  0.52060409,
        0.53985352])]"
moveabsj,"[array([-893.75494086, -263.45340419,  608.3642591 ])]","[array([-0.22436821, -0.4514641 , -3.09913439,  0.6032184 ,  0.52590342,
        0.5417125 ])]"
moveabsj,"[array([-892.13751411, -269.32429971,  624.6580951 ])]","[array([-0.21729423, -0.44032671, -3.08814414,  0.60076134,  0.53155726,
        0.54371526])]"
moveabsj,"[array([-890.219948  , -275.07162252,  641.46623233])]","[array([-0.21038384, -0.42900625, -3.07689743,  0.59836886,  0.53746535,
        0.54587253])]"
moveabsj,"[array([-887.97650078, -280.67486839,  658.39414063])]","[array([-0.20369082, -0.41774982, -3.06564191,  0.59609997,  0.54336306,
        0.54811184])]"
moveabsj,"[array([-885.41505672, -286.15492937,  674.96277935])]","[array([-0.19720117, -0.40686149, -3.05469222,  0.59400968,  0.54905284,
        0.55037876])]"
moveabsj,"[array([-882.5854851 , -291.53958756,  690.64277021])]","[array([-0.19088829, -0.39669641, -3.0443709 ,  0.59210662,  0.55433859,
        0.55266508])]"
moveabsj,"[array([-879.54981529, -296.86382121,  704.93383902])]","[array([-0.18472289, -0.38754662, -3.03500634,  0.5904195 ,  0.5589501 ,
        0.55493252])]"
moveabsj,"[array([-876.40066858, -302.19680242,  717.31164945])]","[array([-0.1786194 , -0.37972691, -3.02694729,  0.58900728,  0.56265517,
        0.55712558])]"
moveabsj,"[array([-873.23985332, -307.6009605 ,  727.27035802])]","[array([-0.17250858, -0.37353225, -3.02053103,  0.58792528,  0.56516051,
        0.55919208])]"
moveabsj,"[array([-870.18691872, -313.15120831,  734.24999522])]","[array([-0.16629987, -0.36932377, -3.01613284,  0.58719967,  0.56623017,
        0.56113248])]"
moveabsj,"[array([-867.31666904, -318.92531196,  737.73328959])]","[array([-0.15990979, -0.36734816, -3.0141809 ,  0.58697671,  0.56551739,
        0.56282003])]"
moveabsj,"[array([-864.77530717, -324.96365575,  737.06777496])]","[array([-0.15329676, -0.36817364, -3.01497655,  0.58726127,  0.56274889,
        0.564306  ])]"
moveabsj,"[array([-862.55963469, -331.32646846,  731.54791734])]","[array([-0.14641543, -0.37218717, -3.01919281,  0.58804651,  0.55774035,
        0.56568635])]"
moveabsj,"[array([-860.64326948, -338.0140451 ,  720.60736491])]","[array([-0.13930441, -0.3798217 , -3.02715302,  0.58961092,  0.54998861,
        0.56673377])]"
moveabsj,"[array([-858.87302028, -344.98604793,  703.53141127])]","[array([-0.13207124, -0.39166282, -3.03942674,  0.59186993,  0.53933043,
        0.56767285])]"
moveabsj,"[array([-856.94591865, -352.19042649,  680.063926  ])]","[array([-0.12483244, -0.40803305, -3.05610394,  0.59538569,  0.525187  ,
        0.56801791])]"
moveabsj,"[array([-854.32780759, -359.44985581,  649.67312745])]","[array([-0.11790642, -0.42961435, -3.07788183,  0.59907817,  0.50819599,
        0.5691242 ])]"
moveabsj,"[array([-850.42652692, -366.68119073,  613.49583143])]","[array([-0.11140987, -0.45597612, -3.1036944 ,  0.60402076,  0.48771685,
        0.56984578])]"
moveabsj,"[array([-844.60038249, -373.76590773,  573.09110725])]","[array([-0.10549318, -0.48638791, -3.13264359,  0.60965181,  0.46456718,
        0.57065869])]"
moveabsj,"[array([-836.55634114, -380.65978061,  531.23498302])]","[array([-0.10011973, -0.51909228, -3.16279368,  0.61570509,  0.43975984,
        0.57137445])]"
moveabsj,"[array([-826.50917588, -387.33785961,  491.00006672])]","[array([-0.09515952, -0.55177445, -3.19208658,  0.62115374,  0.41508308,
        0.5723336 ])]"
moveabsj,"[array([-815.33380807, -393.83134787,  455.37628188])]","[array([-0.09031575, -0.58177812, -3.21819637,  0.62608314,  0.39192379,
        0.5726862 ])]"
