primitives,points,q_bp
moveabsj,"[array([1719.29005977, -277.85630944, 1427.31018485])]","[array([-0.54743478,  0.08795496,  0.59305509,  1.81388251,  1.55543899,
        2.20527698])]"
moveabsj,"[array([1717.37167523, -261.17688794, 1434.48006195])]","[array([-0.53859587,  0.08395465,  0.59576572,  1.81895714,  1.56052641,
        2.19975894])]"
moveabsj,"[array([1715.13221124, -244.62002995, 1439.58836506])]","[array([-0.52998789,  0.08004465,  0.59911955,  1.82273953,  1.56471077,
        2.19549174])]"
moveabsj,"[array([1712.47516931, -228.29615547, 1442.3822188 ])]","[array([-0.52174599,  0.07612119,  0.60326525,  1.82498779,  1.56783267,
        2.19274324])]"
moveabsj,"[array([1709.27220068, -212.35310234, 1442.52386728])]","[array([-0.51402674,  0.07206253,  0.60845091,  1.82550373,  1.56970132,
        2.19172329])]"
moveabsj,"[array([1705.5020018 , -196.8679156 , 1439.73387702])]","[array([-0.50692851,  0.06781287,  0.61472724,  1.82397417,  1.57008033,
        2.19281969])]"
moveabsj,"[array([1701.06331378, -181.95766932, 1433.6750917 ])]","[array([-0.50058221,  0.06323315,  0.62226966,  1.82012512,  1.56866951,
        2.19645139])]"
moveabsj,"[array([1696.00015534, -167.66269436, 1423.77081679])]","[array([-0.49502045,  0.05852298,  0.63117127,  1.81369751,  1.56531502,
        2.20275946])]"
moveabsj,"[array([1690.41086901, -153.92825685, 1409.58843796])]","[array([-0.49018749,  0.05372743,  0.64141183,  1.80439383,  1.55955858,
        2.21229434])]"
moveabsj,"[array([1684.49698702, -140.530085  , 1390.45907881])]","[array([-0.4858598 ,  0.04925137,  0.6529403 ,  1.79202609,  1.55113761,
        2.22516759])]"
moveabsj,"[array([1678.6288249 , -127.14694089, 1366.58756929])]","[array([-0.48163752,  0.04522798,  0.66520724,  1.7766031 ,  1.53954169,
        2.24209391])]"
moveabsj,"[array([1673.23881911, -113.21191607, 1337.859468  ])]","[array([-0.4768797 ,  0.04245632,  0.67782522,  1.7586323 ,  1.52496912,
        2.26229394])]"
moveabsj,"[array([1668.77488191,  -98.23541274, 1305.63910351])]","[array([-0.47092597,  0.04117662,  0.68994527,  1.73908022,  1.50767207,
        2.2852668 ])]"
moveabsj,"[array([1665.50630569,  -81.91643192, 1272.08843642])]","[array([-0.46329903,  0.04140842,  0.70077417,  1.71937071,  1.4885683 ,
        2.30969456])]"
moveabsj,"[array([1663.28704618,  -64.41189123, 1240.11719887])]","[array([-0.45404175,  0.04261398,  0.70977569,  1.70103983,  1.46921756,
        2.33388142])]"
moveabsj,"[array([1661.58681118,  -46.13143392, 1212.04840775])]","[array([-0.44363842,  0.04415137,  0.7170659 ,  1.68534043,  1.45152547,
        2.35565427])]"
moveabsj,"[array([1659.55602518,  -27.84893401, 1189.85998502])]","[array([-0.43300457,  0.04481236,  0.72302099,  1.67270236,  1.43693617,
        2.37403143])]"
moveabsj,"[array([1656.369236  ,  -10.12793623, 1174.00905364])]","[array([-0.42293607,  0.04394677,  0.72849761,  1.6632627 ,  1.42655261,
        2.38780441])]"
moveabsj,"[array([1651.35145467,    6.43103086, 1164.72580439])]","[array([-0.41416881,  0.04103654,  0.73424566,  1.65710436,  1.42120707,
        2.39614272])]"
moveabsj,"[array([1644.05728034,   21.27624949, 1162.24531948])]","[array([-0.40728389,  0.03568172,  0.74077426,  1.65434688,  1.4214869 ,
        2.39846608])]"
moveabsj,"[array([1634.35863391,   33.93506901, 1166.90871313])]","[array([-0.40266365,  0.02784065,  0.74836976,  1.65554477,  1.42806733,
        2.39372902])]"
moveabsj,"[array([1622.5737824 ,   44.19057562, 1179.48788341])]","[array([-0.40029809,  0.01745438,  0.75669096,  1.66124062,  1.44112136,
        2.38158896])]"
moveabsj,"[array([1609.37461736,   52.33922992, 1201.1981047 ])]","[array([-0.39962098,  0.0044201 ,  0.76478126,  1.67198834,  1.46032686,
        2.36251966])]"
moveabsj,"[array([1595.93331176,   59.16147696, 1232.43735609])]","[array([-0.3994329 , -0.01027749,  0.7715661 ,  1.68898263,  1.48520349,
        2.33619141])]"
moveabsj,"[array([1583.80913452,   65.93836158, 1271.98176561])]","[array([-0.39795202, -0.02528251,  0.77557614,  1.71212455,  1.51340433,
        2.30465087])]"
moveabsj,"[array([1574.33241824,   74.09110136, 1315.74935458])]","[array([-0.39351534, -0.03864546,  0.7761719 ,  1.73982649,  1.54152074,
        2.27117267])]"
moveabsj,"[array([1567.83391326,   84.45223007, 1357.26477658])]","[array([-0.38569034, -0.04879793,  0.7741539 ,  1.76824107,  1.5660125 ,
        2.23995494])]"
moveabsj,"[array([1563.13479108,   96.91776153, 1390.87877833])]","[array([-0.37561639, -0.05572806,  0.77168202,  1.79300605,  1.58512323,
        2.21423472])]"
moveabsj,"[array([1558.28033817,  110.63949097, 1413.65076242])]","[array([-0.36521514, -0.06088338,  0.77114356,  1.81087382,  1.59868245,
        2.19589343])]"
moveabsj,"[array([1551.39643046,  124.42318099, 1424.42209845])]","[array([-0.35641445, -0.06620197,  0.77450957,  1.81976392,  1.60685747,
        2.18620389])]"
moveabsj,"[array([1541.42171761,  137.05919701, 1422.41059774])]","[array([-0.35076122, -0.0731354 ,  0.78284741,  1.8179898 ,  1.60919565,
        2.18678831])]"
moveabsj,"[array([1528.67680155,  147.91880158, 1406.84214049])]","[array([-0.34872818, -0.08163229,  0.79612992,  1.80494656,  1.60489551,
        2.19863302])]"
moveabsj,"[array([1514.80323076,  157.6352594 , 1377.17601947])]","[array([-0.34907924, -0.0894962 ,  0.81327323,  1.78188379,  1.59370527,
        2.22068938])]"
moveabsj,"[array([1502.0758794 ,  167.82233532, 1333.94085741])]","[array([-0.34932024, -0.09427115,  0.83218803,  1.75107876,  1.57449646,
        2.25205431])]"
moveabsj,"[array([1470.31623849,  200.31337106, 1189.52848003])]","[array([-0.34101561, -0.09673971,  0.88064854,  1.65554605,  1.49667507,
        2.36221725])]"
