average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
188.93589428924497,194.72231367764076,182.3566743809906,1.5491039744294948,0.21892141321369452,0.9967009950119636,0.0015248156196895144,0.21485732345819553,0.001039738781193842,0.00423305352550484,0.0,0.0007927148143112112
