timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.002, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.006, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.008, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.011, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.016, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.02, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.024, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.028, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.032, -1, 11.7062, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.036, -1, 11.7061, 15.4772, 16.3486, -145.703, -100.114, 139.863
0.04, -1, 11.7058, 15.4771, 16.3486, -145.703, -100.114, 139.863
0.044, -1, 11.7052, 15.477, 16.3485, -145.703, -100.114, 139.863
0.048, -1, 11.7039, 15.4768, 16.3484, -145.703, -100.114, 139.863
0.052, -1, 11.7018, 15.4765, 16.3481, -145.703, -100.114, 139.863
0.056, -1, 11.6988, 15.476, 16.3478, -145.703, -100.114, 139.862
0.06, -1, 11.6948, 15.4752, 16.3474, -145.703, -100.114, 139.861
0.064, -1, 11.6896, 15.4741, 16.3468, -145.704, -100.114, 139.859
0.068, -1, 11.6831, 15.4726, 16.3462, -145.704, -100.114, 139.856
0.072, -1, 11.6751, 15.4707, 16.3455, -145.705, -100.113, 139.851
0.076, -1, 11.6652, 15.4682, 16.3448, -145.706, -100.113, 139.844
0.08, -1, 11.6531, 15.4651, 16.344, -145.708, -100.112, 139.835
0.084, -1, 11.6385, 15.4612, 16.3433, -145.71, -100.111, 139.821
0.088, -1, 11.621, 15.4565, 16.3427, -145.714, -100.11, 139.804
0.092, -1, 11.6008, 15.4509, 16.3423, -145.718, -100.108, 139.781
0.096, -1, 11.5777, 15.4445, 16.3423, -145.723, -100.106, 139.753
0.1, -1, 11.5518, 15.4372, 16.3427, -145.729, -100.103, 139.718
0.104, -1, 11.5231, 15.429, 16.3437, -145.737, -100.1, 139.675
0.108, -1, 11.4914, 15.4198, 16.3454, -145.746, -100.096, 139.625
0.112, -1, 11.4566, 15.4096, 16.3477, -145.757, -100.091, 139.566
0.116, -1, 11.4185, 15.3984, 16.3507, -145.769, -100.086, 139.5
0.12, -1, 11.3772, 15.3861, 16.3543, -145.783, -100.079, 139.424
0.124, -1, 11.3327, 15.3728, 16.3585, -145.798, -100.073, 139.341
0.128, -1, 11.2849, 15.3586, 16.3633, -145.815, -100.065, 139.251
0.131, -1, 11.2342, 15.3434, 16.3686, -145.833, -100.057, 139.153
0.136, -1, 11.1807, 15.3273, 16.3744, -145.852, -100.049, 139.048
0.139, -1, 11.1242, 15.3104, 16.3805, -145.872, -100.04, 138.938
0.144, -1, 11.065, 15.2927, 16.3868, -145.893, -100.03, 138.823
0.148, -1, 11.0031, 15.2741, 16.3932, -145.915, -100.021, 138.703
0.152, -1, 10.9386, 15.2548, 16.3997, -145.937, -100.01, 138.58
0.156, -1, 10.8719, 15.2349, 16.4061, -145.96, -100, 138.454
0.16, -1, 10.8031, 15.2144, 16.4125, -145.983, -99.9898, 138.325
0.164, -1, 10.7327, 15.1934, 16.4187, -146.007, -99.9792, 138.195
0.168, -1, 10.661, 15.172, 16.4249, -146.031, -99.9685, 138.064
0.172, -1, 10.588, 15.1504, 16.4311, -146.055, -99.9578, 137.932
0.176, -1, 10.5141, 15.1285, 16.4371, -146.08, -99.947, 137.799
0.18, -1, 10.4394, 15.1063, 16.4431, -146.104, -99.9361, 137.665
0.184, -1, 10.3639, 15.0841, 16.4491, -146.128, -99.9252, 137.531
0.188, -1, 10.2878, 15.0617, 16.455, -146.153, -99.9144, 137.397
0.192, -1, 10.2112, 15.0392, 16.4609, -146.177, -99.9035, 137.263
0.196, -1, 10.1344, 15.0167, 16.4667, -146.202, -99.8926, 137.128
0.2, -1, 10.0573, 14.9942, 16.4726, -146.226, -99.8817, 136.994
0.204, -1, 9.98014, 14.9716, 16.4784, -146.251, -99.8708, 136.859
0.208, -1, 9.90285, 14.949, 16.4842, -146.276, -99.8598, 136.724
0.212, -1, 9.82549, 14.9264, 16.49, -146.3, -99.8489, 136.59
0.216, -1, 9.74808, 14.9038, 16.4958, -146.325, -99.838, 136.455
0.22, -1, 9.67064, 14.8812, 16.5016, -146.349, -99.8271, 136.32
0.224, -1, 9.59317, 14.8585, 16.5074, -146.374, -99.8162, 136.185
0.228, -1, 9.51568, 14.8359, 16.5132, -146.399, -99.8052, 136.05
0.232, -1, 9.43817, 14.8133, 16.519, -146.423, -99.7943, 135.916
0.236, -1, 9.36066, 14.7906, 16.5248, -146.448, -99.7834, 135.781
0.24, -1, 9.28313, 14.768, 16.5306, -146.472, -99.7724, 135.646
0.244, -1, 9.20559, 14.7453, 16.5364, -146.497, -99.7615, 135.511
0.248, -1, 9.12805, 14.7227, 16.5422, -146.522, -99.7506, 135.376
0.252, -1, 9.05049, 14.7, 16.5481, -146.546, -99.7397, 135.241
0.256, -1, 8.97293, 14.6774, 16.5539, -146.571, -99.7287, 135.106
0.26, -1, 8.89536, 14.6547, 16.5597, -146.595, -99.7178, 134.971
0.264, -1, 8.81779, 14.6321, 16.5655, -146.62, -99.7069, 134.836
0.268, -1, 8.74021, 14.6094, 16.5713, -146.645, -99.6959, 134.702
0.272, -1, 8.66262, 14.5868, 16.5771, -146.669, -99.685, 134.567
0.276, -1, 8.58503, 14.5641, 16.5829, -146.694, -99.6741, 134.432
0.28, -1, 8.50743, 14.5415, 16.5887, -146.719, -99.6631, 134.297
0.284, -1, 8.42982, 14.5188, 16.5945, -146.743, -99.6522, 134.162
0.288, -1, 8.35221, 14.4961, 16.6003, -146.768, -99.6412, 134.027
0.292, -1, 8.27459, 14.4734, 16.6061, -146.792, -99.6303, 133.892
0.296, -1, 8.19696, 14.4508, 16.6119, -146.817, -99.6194, 133.757
0.3, -1, 8.11933, 14.4281, 16.6178, -146.842, -99.6084, 133.622
0.304, -1, 8.04169, 14.4054, 16.6236, -146.866, -99.5975, 133.487
0.308, -1, 7.96404, 14.3828, 16.6294, -146.891, -99.5865, 133.352
0.312, -1, 7.88639, 14.3601, 16.6352, -146.916, -99.5756, 133.216
0.316, -1, 7.80873, 14.3374, 16.641, -146.94, -99.5646, 133.081
0.32, -1, 7.73107, 14.3147, 16.6468, -146.965, -99.5537, 132.946
0.324, -1, 7.6534, 14.292, 16.6526, -146.99, -99.5428, 132.811
0.328, -1, 7.57572, 14.2693, 16.6585, -147.014, -99.5318, 132.676
0.332, -1, 7.49803, 14.2467, 16.6643, -147.039, -99.5209, 132.541
0.336, -1, 7.42034, 14.224, 16.6701, -147.064, -99.5099, 132.406
0.34, -1, 7.34264, 14.2013, 16.6759, -147.088, -99.499, 132.271
0.344, -1, 7.26494, 14.1786, 16.6817, -147.113, -99.488, 132.136
0.348, -1, 7.18723, 14.1559, 16.6875, -147.138, -99.4771, 132
0.352, -1, 7.10951, 14.1332, 16.6934, -147.162, -99.4661, 131.865
0.356, -1, 7.03179, 14.1105, 16.6992, -147.187, -99.4551, 131.73
0.36, -1, 6.95406, 14.0878, 16.705, -147.212, -99.4442, 131.595
0.364, -1, 6.87633, 14.0651, 16.7108, -147.236, -99.4332, 131.46
0.368, -1, 6.79858, 14.0424, 16.7166, -147.261, -99.4223, 131.324
0.372, -1, 6.72084, 14.0197, 16.7225, -147.286, -99.4113, 131.189
0.376, -1, 6.64308, 13.997, 16.7283, -147.31, -99.4004, 131.054
0.38, -1, 6.56532, 13.9743, 16.7341, -147.335, -99.3894, 130.919
0.384, -1, 6.48755, 13.9516, 16.7399, -147.36, -99.3784, 130.783
0.388, -1, 6.40978, 13.9288, 16.7457, -147.384, -99.3675, 130.648
0.392, -1, 6.33199, 13.9061, 16.7516, -147.409, -99.3565, 130.513
0.396, -1, 6.25421, 13.8834, 16.7574, -147.434, -99.3456, 130.378
0.4, -1, 6.17641, 13.8607, 16.7632, -147.458, -99.3346, 130.242
0.404, -1, 6.09861, 13.838, 16.769, -147.483, -99.3236, 130.107
0.408, -1, 6.0208, 13.8152, 16.7749, -147.508, -99.3127, 129.972
0.412, -1, 5.94299, 13.7925, 16.7807, -147.532, -99.3017, 129.836
0.416, -1, 5.86517, 13.7698, 16.7865, -147.557, -99.2907, 129.701
0.42, -1, 5.78734, 13.7471, 16.7923, -147.582, -99.2798, 129.566
0.424, -1, 5.70951, 13.7243, 16.7982, -147.607, -99.2688, 129.43
0.428, -1, 5.63167, 13.7016, 16.804, -147.631, -99.2578, 129.295
0.432, -1, 5.55382, 13.6789, 16.8098, -147.656, -99.2468, 129.159
0.436, -1, 5.47597, 13.6561, 16.8156, -147.681, -99.2359, 129.024
0.44, -1, 5.39811, 13.6334, 16.8215, -147.705, -99.2249, 128.889
0.444, -1, 5.32024, 13.6107, 16.8273, -147.73, -99.2139, 128.753
0.448, -1, 5.24237, 13.5879, 16.8331, -147.755, -99.2029, 128.618
0.452, -1, 5.16449, 13.5652, 16.839, -147.78, -99.192, 128.482
0.456, -1, 5.0866, 13.5424, 16.8448, -147.804, -99.181, 128.347
0.46, -1, 5.00871, 13.5197, 16.8506, -147.829, -99.17, 128.211
0.464, -1, 4.93081, 13.4969, 16.8564, -147.854, -99.159, 128.076
0.468, -1, 4.8529, 13.4742, 16.8623, -147.878, -99.1481, 127.94
0.472, -1, 4.77498, 13.4514, 16.8681, -147.903, -99.1371, 127.805
0.476, -1, 4.69706, 13.4287, 16.8739, -147.928, -99.1261, 127.669
0.48, -1, 4.61914, 13.4059, 16.8798, -147.953, -99.1151, 127.534
0.484, -1, 4.5412, 13.3831, 16.8856, -147.977, -99.1041, 127.398
0.488, -1, 4.46326, 13.3604, 16.8914, -148.002, -99.0931, 127.263
0.492, -1, 4.38532, 13.3376, 16.8973, -148.027, -99.0822, 127.127
0.496, -1, 4.30736, 13.3148, 16.9031, -148.052, -99.0712, 126.991
0.5, -1, 4.2294, 13.2921, 16.909, -148.076, -99.0602, 126.856
0.504, -1, 4.15143, 13.2693, 16.9148, -148.101, -99.0492, 126.72
0.508, -1, 4.07346, 13.2465, 16.9206, -148.126, -99.0382, 126.585
