breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([139.10429983, 514.89660183, 764.9874549 ])]","[array([ 0.08570234, -0.36353869,  0.15006451,  0.81703597,  0.40344632,
       -5.42705097])]"
1666,movel_fit,"[array([139.08841143, 516.16279977, 757.60409254])]","[array([ 0.09616731, -0.3593682 ,  0.14580447,  0.82398861,  0.40667368,
       -5.42099241])]"
3333,movel_fit,"[array([136.24364667, 517.3884173 , 751.57370424])]","[array([ 0.10787032, -0.35701254,  0.14369888,  0.82951823,  0.41157636,
       -5.41574662])]"
4999,movel_fit,"[array([130.50868711, 518.51513318, 746.88812111])]","[array([ 0.12091319, -0.35657404,  0.14375283,  0.8336921 ,  0.41839555,
       -5.41133468])]"
6666,movel_fit,"[array([121.91920716, 519.45884448, 743.49126097])]","[array([ 0.13534687, -0.35804508,  0.14590133,  0.83656284,  0.4272446 ,
       -5.40776146])]"
8333,movel_fit,"[array([110.67024023, 520.1187733 , 741.26670707])]","[array([ 0.15112314, -0.36124979,  0.14993848,  0.8381798 ,  0.43805567,
       -5.4050383 ])]"
9999,movel_fit,"[array([ 97.16383978, 520.4039563 , 739.99579794])]","[array([ 0.16811528, -0.36577493,  0.1554313 ,  0.83864231,  0.45055756,
       -5.4031709 ])]"
11666,movel_fit,"[array([ 82.00818812, 520.26514307, 739.35486147])]","[array([ 0.1861548 , -0.37094886,  0.16167985,  0.83813375,  0.46428854,
       -5.40215923])]"
13333,movel_fit,"[array([ 66.05061906, 519.72673114, 738.95475823])]","[array([ 0.20497671, -0.37585076,  0.16770535,  0.83693425,  0.47856562,
       -5.4020084 ])]"
14999,movel_fit,"[array([ 50.29441822, 518.91173333, 738.39474969])]","[array([ 0.22425475, -0.37940355,  0.1723387 ,  0.8354138 ,  0.49254998,
       -5.40272102])]"
16666,movel_fit,"[array([ 35.78724116, 518.04819152, 737.29986942])]","[array([ 0.24365421, -0.38047727,  0.17433155,  0.8340108 ,  0.50533626,
       -5.40428678])]"
18332,movel_fit,"[array([ 23.63770891, 517.47231761, 735.3108999 ])]","[array([ 0.26276274, -0.37792349,  0.1723949 ,  0.83323299,  0.51593459,
       -5.40665954])]"
19999,movel_fit,"[array([ 14.94945222, 517.62284495, 732.01105446])]","[array([ 0.28118436, -0.37054928,  0.16518257,  0.83366145,  0.523323  ,
       -5.40975115])]"
21666,movel_fit,"[array([ 10.87198974, 519.03225925, 726.82058666])]","[array([ 0.29848533, -0.35704873,  0.1512293 ,  0.83596105,  0.52638051,
       -5.41341903])]"
23332,movel_fit,"[array([ 12.48601966, 522.27335774, 718.8574641 ])]","[array([ 0.31428895, -0.33597848,  0.12896535,  0.84084697,  0.52394176,
       -5.41745727])]"
24999,movel_fit,"[array([ 20.51204088, 527.83762361, 706.78128906])]","[array([ 0.32848426, -0.30580032,  0.09686123,  0.84899628,  0.51496921,
       -5.42156588])]"
26666,movel_fit,"[array([ 34.60979633, 535.84911329, 688.96041552])]","[array([ 0.34139664, -0.26553588,  0.05430878,  0.86072623,  0.49902471,
       -5.42525509])]"
28332,movel_fit,"[array([ 52.158582  , 545.61290753, 664.71086114])]","[array([ 3.53936308e-01, -2.16529059e-01,  3.59133535e-03,  8.75216425e-01,
        4.77229992e-01, -5.42796751e+00])]"
29999,movel_fit,"[array([ 67.84697968, 555.48207217, 636.54068635])]","[array([ 0.36758146, -0.16448129, -0.0485773 ,  0.88996274,  0.45331842,
       -5.42967625])]"
31666,movel_fit,"[array([ 76.38923641, 563.68876412, 609.85396979])]","[array([ 0.38380967, -0.11810757, -0.09356331,  0.90235563,  0.43298431,
       -5.43078897])]"
33332,movel_fit,"[array([ 75.82228997, 569.18896198, 589.39025629])]","[array([ 0.40299116, -0.08466085, -0.12526334,  0.9115653 ,  0.42098928,
       -5.43117778])]"
34999,movel_fit,"[array([ 66.73744085, 571.3843348 , 578.13513898])]","[array([ 0.42428149, -0.06900284, -0.14005667,  0.91768443,  0.42019813,
       -5.4302716 ])]"
36665,movel_fit,"[array([ 49.98310928, 569.61040317, 578.16997912])]","[array([ 0.44655864, -0.07490496, -0.13490139,  0.92039259,  0.4326403 ,
       -5.4276693 ])]"
38332,movel_fit,"[array([ 25.02965496, 563.05095454, 589.74423977])]","[array([ 0.47046725, -0.10344403, -0.10843243,  0.91894799,  0.45954389,
       -5.42349784])]"
39999,movel_fit,"[array([ -9.40025104, 550.90983986, 609.71658502])]","[array([ 0.49876521, -0.15018687, -0.06368718,  0.91282429,  0.49990981,
       -5.41862425])]"
41665,movel_fit,"[array([-49.75523482, 534.32606259, 630.14092457])]","[array([ 0.53232551, -0.20075143, -0.01363754,  0.90355525,  0.54623497,
       -5.41485945])]"
43332,movel_fit,"[array([-86.21629287, 517.8603935 , 643.77545555])]","[array([ 0.56647512, -0.23748934,  0.02352182,  0.89475569,  0.58591576,
       -5.41438071])]"
44999,movel_fit,"[array([-110.47111726,  506.9407092 ,  649.26515424])]","[array([ 0.59444718, -0.25127212,  0.037108  ,  0.88932203,  0.60911971,
       -5.41812036])]"
46665,movel_fit,"[array([-117.60451549,  506.1815505 ,  646.67846818])]","[array([ 0.61092814, -0.23779224,  0.02184204,  0.88940444,  0.60949951,
       -5.4257466 ])]"
48332,movel_fit,"[array([-108.16548154,  516.49426972,  634.88910537])]","[array([ 0.61643123, -0.19643345, -0.0228513 ,  0.89586468,  0.58690279,
       -5.4367379 ])]"
49999,movel_fit,"[array([-90.62169726, 533.33025806, 612.27113411])]","[array([ 0.62003882, -0.13166542, -0.09106672,  0.90761014,  0.54967841,
       -5.45045038])]"
