breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 715.13341374, -213.48060609, 1007.12097645])]","[array([-0.10295903, -0.56382034, -0.56331112, -1.18718752, -0.90571083,
       -0.64781255])]"
1666,movel_fit,"[array([ 745.70967789, -205.26670145, 1007.89507225])]","[array([-0.08742765, -0.51963327, -0.54131981, -1.18041022, -0.90874082,
       -0.62412736])]"
3333,movel_fit,"[array([ 775.98117414, -198.98887789, 1010.32482908])]","[array([-0.07430068, -0.47591037, -0.51833096, -1.16920263, -0.90943442,
       -0.5978313 ])]"
4999,movel_fit,"[array([ 805.8819706 , -194.53001127, 1014.35168703])]","[array([-0.06336206, -0.43286747, -0.49450804, -1.15371485, -0.90760054,
       -0.56939796])]"
6666,movel_fit,"[array([ 835.44685444, -191.66734645, 1019.89692085])]","[array([-0.05433439, -0.39050758, -0.46993719, -1.13418144, -0.90311433,
       -0.53917011])]"
8333,movel_fit,"[array([ 864.67066393, -190.06286345, 1026.8038015 ])]","[array([-0.04691951, -0.34883047, -0.44471215, -1.11108526, -0.89598292,
       -0.50757617])]"
9999,movel_fit,"[array([ 893.54434649, -189.20721572, 1034.80459325])]","[array([-0.04073433, -0.30780053, -0.41888098, -1.08524745, -0.88643236,
       -0.47518699])]"
11666,movel_fit,"[array([ 922.08099196, -188.39210739, 1043.53347626])]","[array([-0.03525533, -0.26734424, -0.39239287, -1.05782948, -0.87495963,
       -0.44272322])]"
13333,movel_fit,"[array([ 950.18501244, -186.72796923, 1052.54001139])]","[array([-0.02981539, -0.22757435, -0.36520162, -1.03038379, -0.86239895,
       -0.41116523])]"
14999,movel_fit,"[array([ 977.67932478, -183.21342012, 1061.37908377])]","[array([-0.02361854, -0.18877303, -0.33725359, -1.00466765, -0.84987266,
       -0.38161073])]"
16666,movel_fit,"[array([1004.34457374, -176.81989895, 1069.69681962])]","[array([-0.0157967 , -0.15132424, -0.30846866, -0.98242755, -0.83867559,
       -0.35511678])]"
18332,movel_fit,"[array([1029.79388904, -166.57866655, 1077.19073012])]","[array([-0.00550904, -0.11584239, -0.27890314, -0.96543516, -0.83024249,
       -0.33279898])]"
19999,movel_fit,"[array([1053.59198385, -151.56384422, 1083.51920007])]","[array([ 0.00805959, -0.08293535, -0.24868328, -0.95547372, -0.82606605,
       -0.31581834])]"
21666,movel_fit,"[array([1075.19688086, -130.90032413, 1087.99549641])]","[array([ 0.02565234, -0.05319685, -0.21820303, -0.95458644, -0.82772323,
       -0.30565817])]"
23332,movel_fit,"[array([1094.1068208 , -103.78998144, 1089.2414081 ])]","[array([ 0.04785762, -0.02687106, -0.18816137, -0.96512005, -0.83674957,
       -0.30419761])]"
24999,movel_fit,"[array([1110.09213195,  -69.64959178, 1085.01365987])]","[array([ 0.07484911, -0.00334071, -0.15940805, -0.98945336, -0.8543196 ,
       -0.31345552])]"
26666,movel_fit,"[array([1123.35231304,  -28.89867608, 1072.77235616])]","[array([ 0.10554252,  0.01920441, -0.1327315 , -1.02868611, -0.88046   ,
       -0.33433736])]"
28332,movel_fit,"[array([1134.75470554,   15.73630958, 1051.74626782])]","[array([ 0.13668256,  0.04351368, -0.1083594 , -1.07986888, -0.91287529,
       -0.36388009])]"
29999,movel_fit,"[array([1145.67685279,   59.04482929, 1025.55195636])]","[array([ 0.1638454 ,  0.07131503, -0.08563586, -1.1342085 , -0.946444  ,
       -0.39396059])]"
31666,movel_fit,"[array([1157.0624814 ,   96.43710434, 1001.38644754])]","[array([ 0.18506177,  0.10109901, -0.06350356, -1.1804457 , -0.97495595,
       -0.41579438])]"
33332,movel_fit,"[array([1168.89700119,  127.16317948,  985.52404359])]","[array([ 0.20233399,  0.1293582 , -0.04138958, -1.21034664, -0.99406337,
       -0.42475691])]"
34999,movel_fit,"[array([1180.59200951,  152.79983965,  981.74174565])]","[array([ 0.21892087,  0.15292058, -0.01951915, -1.21893543, -1.00132183,
       -0.41904364])]"
36665,movel_fit,"[array([1191.53494924,  173.2414929 ,  993.16196005])]","[array([ 0.23581797,  0.16950406,  0.00170268, -1.20232284, -0.99428401,
       -0.39702027])]"
38332,movel_fit,"[array([1202.02978327,  185.49622636, 1022.50450827])]","[array([ 0.25028307,  0.17936726,  0.02344094, -1.15864745, -0.97049632,
       -0.3567852 ])]"
39999,movel_fit,"[array([1213.08596459,  186.92843752, 1068.28571246])]","[array([ 0.25770251,  0.18689869,  0.04796321, -1.09139833, -0.92997957,
       -0.29857461])]"
41665,movel_fit,"[array([1224.58399456,  182.23217549, 1118.04166233])]","[array([ 0.2577643 ,  0.19846654,  0.07504986, -1.016459  , -0.88119605,
       -0.23302888])]"
43332,movel_fit,"[array([1234.63571584,  184.04500142, 1155.37210926])]","[array([ 0.25907187,  0.21499435,  0.10095331, -0.95673   , -0.83990321,
       -0.179333  ])]"
44999,movel_fit,"[array([1241.10669211,  201.98567394, 1174.04213616])]","[array([ 0.27112225,  0.23165159,  0.12245181, -0.92602167, -0.81887277,
       -0.14947848])]"
46665,movel_fit,"[array([1242.20664192,  238.67745377, 1171.93076428])]","[array([ 0.29788   ,  0.24411991,  0.13685982, -0.9316284 , -0.82578729,
       -0.14988754])]"
48332,movel_fit,"[array([1238.40005644,  291.0235485 , 1142.94089952])]","[array([ 0.33677168,  0.25449048,  0.14122202, -0.97586583, -0.86000109,
       -0.18424472])]"
49999,movel_fit,"[array([1231.51693744,  351.70550723, 1084.39302154])]","[array([ 0.37941803,  0.27078879,  0.13692286, -1.05093781, -0.91101279,
       -0.2470529 ])]"
