breakpoints,primitives,points,q_bp
0.0,movej_fit,"[array([1104.54020747, -506.32478245, 1093.00459438])]","[array([-0.5020108 , -0.41479844,  0.58727188,  0.20084027,  1.0690578 ,
       -0.57032124])]"
0.0,movel_fit,"[array([1090.16039675, -506.72161628,  994.04474615])]","[array([-0.50903749, -0.42351461,  0.67810928,  0.21355325,  0.99010085,
       -0.59786777])]"
0.0,movel_fit,"[array([1090.04692594, -496.44940532,  994.02162035])]","[array([-0.50056217, -0.42924279,  0.68175004,  0.21052336,  0.98992806,
       -0.58796477])]"
0.0,movel_fit,"[array([1089.87225764, -486.17476557,  994.00589159])]","[array([-0.49239578, -0.43567956,  0.68597897,  0.20834519,  0.98898035,
       -0.5787983 ])]"
0.0,movel_fit,"[array([1089.63926984, -475.90167302,  993.99742916])]","[array([-0.48452783, -0.44283716,  0.69079608,  0.20698558,  0.98724549,
       -0.57034044])]"
0.0,movel_fit,"[array([1089.34814229, -465.62942642,  993.99737276])]","[array([-0.47694612, -0.45073128,  0.69620311,  0.20641485,  0.98471651,
       -0.56256325])]"
0.0,movel_fit,"[array([1088.99556321, -455.35782317,  994.00340306])]","[array([-0.46964018, -0.4593759 ,  0.70220355,  0.20660684,  0.98139166,
       -0.55544929])]"
0.0,movel_fit,"[array([1088.58444825, -445.08669073,  994.01479857])]","[array([-0.46259777, -0.46877973,  0.70879741,  0.20753885,  0.97726744,
       -0.54897412])]"
0.0,movel_fit,"[array([1088.11537454, -434.8196107 ,  994.0326609 ])]","[array([-0.45581019, -0.478955  ,  0.71598642,  0.20919167,  0.97234038,
       -0.54312552])]"
0.0,movel_fit,"[array([1087.58671251, -424.55656934,  994.05446726])]","[array([-0.4492652 , -0.48991043,  0.72377233,  0.21154438,  0.96661395,
       -0.53788604])]"
0.0,movel_fit,"[array([1086.99762812, -414.29630135,  994.07693546])]","[array([-0.4429506 , -0.50165301,  0.73215689,  0.21458125,  0.9600934 ,
       -0.53323997])]"
0.0,movel_fit,"[array([1086.35057222, -404.0399874 ,  994.10098954])]","[array([-0.43685242, -0.51418621,  0.74113661,  0.21828484,  0.95278571,
       -0.5291751 ])]"
0.0,movel_fit,"[array([1085.64395837, -393.78578581,  994.11933024])]","[array([-0.43095495, -0.52751006,  0.75071149,  0.22263769,  0.94470309,
       -0.52567572])]"
0.0,movel_fit,"[array([1084.88025985, -383.53735364,  994.13681839])]","[array([-0.42524249, -0.54162279,  0.76087105,  0.22761886,  0.93586125,
       -0.52272437])]"
0.0,movel_fit,"[array([1084.0583037 , -373.29201564,  994.14813423])]","[array([-0.41969583, -0.55651743,  0.77160832,  0.23320915,  0.92628289,
       -0.52030185])]"
0.0,movel_fit,"[array([1083.17823843, -363.05192424,  994.14847435])]","[array([-0.41429404, -0.57217827,  0.78290932,  0.23938063,  0.91599592,
       -0.51838548])]"
0.0,movel_fit,"[array([1082.24541734, -352.81653357,  994.13939561])]","[array([-0.40901093, -0.58858611,  0.79475313,  0.24610364,  0.90503001,
       -0.51694384])]"
0.0,movel_fit,"[array([1081.25682403, -342.5873765 ,  994.11683623])]","[array([-0.40382032, -0.60571477,  0.8071153 ,  0.25333803,  0.89343055,
       -0.51594202])]"
0.0,movel_fit,"[array([1080.21623057, -332.36148804,  994.07592478])]","[array([-0.39868731, -0.62353109,  0.8199679 ,  0.26103842,  0.88123943,
       -0.51533464])]"
0.0,movel_fit,"[array([1079.12580857, -322.14366005,  994.01614557])]","[array([-0.39357698, -0.64198969,  0.83326905,  0.26914199,  0.86851249,
       -0.51506586])]"
0.0,movel_fit,"[array([1077.98992609, -311.92900624,  993.9355177 ])]","[array([-0.38844571, -0.66104171,  0.84697512,  0.2775824 ,  0.85530733,
       -0.51506586])]"
0.0,movel_fit,"[array([1076.80686011, -301.72116474,  993.82905234])]","[array([-0.38324987, -0.68062954,  0.8610355 ,  0.2862689 ,  0.84169201,
       -0.51525261])]"
0.0,movel_fit,"[array([1075.58592809, -291.51760439,  993.69826323])]","[array([-0.37793534, -0.70067814,  0.87538385,  0.29510027,  0.82773811,
       -0.51552837])]"
0.0,movel_fit,"[array([1074.32820769, -281.31850777,  993.53801058])]","[array([-0.37244803, -0.7211142 ,  0.88995735,  0.30395607,  0.81351891,
       -0.51577621])]"
0.0,movel_fit,"[array([1073.04203473, -271.12384856,  993.35075481])]","[array([-0.36672509, -0.74184696,  0.90467571,  0.31269144,  0.79911296,
       -0.51585999])]"
0.0,movel_fit,"[array([1071.72976689, -260.93233141,  993.1297906 ])]","[array([-0.36070371, -0.7627787 ,  0.91945865,  0.32114582,  0.78460578,
       -0.5156296 ])]"
0.0,movel_fit,"[array([1070.40178079, -250.7437517 ,  992.88325077])]","[array([-0.3543158 , -0.78380642,  0.93421366,  0.32913768,  0.77007592,
       -0.51491053])]"
0.0,movel_fit,"[array([1069.0630853 , -240.55763024,  992.60455123])]","[array([-0.34749156, -0.80481321,  0.94884825,  0.33646108,  0.75560888,
       -0.51351426])]"
0.0,movel_fit,"[array([1067.72441423, -230.37094966,  992.30186606])]","[array([-0.34015769, -0.82567862,  0.96325943,  0.34289437,  0.74128671,
       -0.51123312])]"
0.0,movel_fit,"[array([1066.39271649, -220.18478798,  991.97003876])]","[array([-0.33224786, -0.84626827,  0.97734598,  0.34820191,  0.72719492,
       -0.50784543])]"
0.0,movel_fit,"[array([1065.0797903 , -209.99804422,  991.61936549])]","[array([-0.32369225, -0.86644602,  0.99099795,  0.35213239,  0.71341555,
       -0.50312432])]"
0.0,movel_fit,"[array([1063.79757282, -199.80754477,  991.2505625 ])]","[array([-0.31442456, -0.88606177,  1.00410712,  0.35442925,  0.70003236,
       -0.49683241])]"
0.0,movel_fit,"[array([1062.55788402, -189.61111819,  990.87104135])]","[array([-0.30438542, -0.90496369,  1.01656353,  0.35483591,  0.68713089,
       -0.48873233])]"
0.0,movel_fit,"[array([1061.37427954, -179.40939509,  990.48919309])]","[array([-0.29352424, -0.92298247,  1.02825026,  0.35309931,  0.67480712,
       -0.4786007 ])]"
0.0,movel_fit,"[array([1060.26065324, -169.19924258,  990.11079153])]","[array([-0.28179737, -0.93994707,  1.03905734,  0.34898557,  0.66315705,
       -0.46622282])]"
0.0,movel_fit,"[array([1059.23359   , -158.97917084,  989.74668462])]","[array([-0.2691734 , -0.95566899,  1.04886609,  0.34228525,  0.65229237,
       -0.45141196])]"
0.0,movel_fit,"[array([1058.30713965, -148.75017423,  989.4060968 ])]","[array([-0.25563663, -0.96995626,  1.05756132,  0.33282556,  0.64233702,
       -0.43401626])]"
0.0,movel_fit,"[array([1057.500904  , -138.50708529,  989.10155959])]","[array([-0.24118181, -0.98260292,  1.06502434,  0.32049132,  0.63342711,
       -0.41393276])]"
0.0,movel_fit,"[array([1056.83047208, -128.25518576,  988.84217571])]","[array([-0.2258299 , -0.9933908 ,  1.071133  ,  0.30522667,  0.62572497,
       -0.3911213 ])]"
0.0,movel_fit,"[array([1056.31286715, -117.99326587,  988.64074837])]","[array([-0.20961753, -1.00209999,  1.0757651 ,  0.28706477,  0.61940862,
       -0.36561506])]"
0.0,movel_fit,"[array([1055.96691245, -107.72567655,  988.5049637 ])]","[array([-0.1926093 , -1.00849313,  1.07879325,  0.26614177,  0.61467878,
       -0.33755017])]"
0.0,movel_fit,"[array([1055.80882471,  -97.45782589,  988.4476086 ])]","[array([-0.17489246, -1.01233984,  1.08008828,  0.24270025,  0.61175361,
       -0.3071605 ])]"
0.0,movel_fit,"[array([1055.85284779,  -87.18629364,  988.47174712])]","[array([-0.15656755, -1.01340972,  1.07952279,  0.21709278,  0.61086698,
       -0.27476893])]"
0.0,movel_fit,"[array([1056.11524732,  -76.91439058,  988.58475937])]","[array([-0.13776268, -1.01147066,  1.07696065,  0.18978885,  0.61226325,
       -0.24081529])]"
0.0,movel_fit,"[array([1056.60642571,  -66.65039038,  988.78329006])]","[array([-0.11864242, -1.006301  ,  1.07226921,  0.16139164,  0.61619722,
       -0.20586333])]"
0.0,movel_fit,"[array([1057.3378096 ,  -56.40346733,  989.07087004])]","[array([-0.09938952, -0.99769827,  1.06531407,  0.13259022,  0.62291325,
       -0.17055794])]"
0.0,movel_fit,"[array([1058.3119841 ,  -46.17889779,  989.43636723])]","[array([-0.0801998 , -0.98548271,  1.05596958,  0.10412879,  0.63265218,
       -0.13559393])]"
0.0,movel_fit,"[array([1059.5345921 ,  -35.98409412,  989.86678629])]","[array([-0.06128165, -0.96949549,  1.04411705,  0.07676761,  0.64562522,
       -0.10167922])]"
0.0,movel_fit,"[array([1061.0028969 ,  -25.82334646,  990.35011334])]","[array([-0.04284434, -0.94961445,  1.02964652,  0.05122786,  0.66202782,
       -0.06948505])]"
0.0,movel_fit,"[array([1062.71154096,  -15.70238164,  990.86017584])]","[array([-0.02509609, -0.9257558 ,  1.01247772,  0.02815059,  0.68201184,
       -0.03960972])]"
0.0,movel_fit,"[array([1064.65315947,   -5.62283975,  991.37853171])]","[array([-0.00822657, -0.89787765,  0.99254955,  0.0080416 ,  0.70569421,
       -0.0125233 ])]"
0.0,movel_fit,"[array([1066.81423891,    4.41316055,  991.87372386])]","[array([ 0.00759449, -0.86600096,  0.96985503, -0.00875031,  0.73313253,
        0.01144809])]"
0.0,movel_fit,"[array([1069.17613036,   14.40456072,  992.3130719 ])]","[array([ 0.02223043, -0.83021996,  0.94444653, -0.0220566 ,  0.76431808,
        0.03214565])]"
0.0,movel_fit,"[array([1071.7239161 ,   24.35523779,  992.67256021])]","[array([ 0.03559163, -0.79071095,  0.91644446, -0.03189362,  0.7991531 ,
        0.04958533])]"
0.0,movel_fit,"[array([1074.43056754,   34.26633177,  992.91811308])]","[array([ 0.04763265, -0.7477741 ,  0.88607923, -0.03843896,  0.83742643,
        0.06393124])]"
0.0,movel_fit,"[array([1077.27373759,   44.14337768,  993.02266118])]","[array([ 0.05836556, -0.70182831,  0.85368417, -0.04200868,  0.87878899,
        0.07548113])]"
0.0,movel_fit,"[array([1080.22429174,   53.98842036,  992.96167964])]","[array([ 0.06785177, -0.65345651,  0.8197253 , -0.04301416,  0.92272241,
        0.08462124])]"
0.0,movel_fit,"[array([1083.25053538,   63.80749712,  992.71444274])]","[array([ 0.07620526, -0.60336556,  0.7847681 , -0.04191984,  0.96856523,
        0.09179472])]"
0.0,movel_fit,"[array([1086.32021146,   73.60510974,  992.26827955])]","[array([ 0.08357684, -0.5524002 ,  0.7494758 , -0.0391987 ,  1.01549365,
        0.09745412])]"
0.0,movel_fit,"[array([1089.39856165,   83.38833902,  991.61563475])]","[array([ 0.09014346, -0.50146626,  0.71454478, -0.03529405,  1.06260008,
        0.10203055])]"
0.0,movel_fit,"[array([1092.44694187,   93.16122789,  990.76210997])]","[array([ 0.09608963, -0.45151668,  0.68067666, -0.03059719,  1.10891763,
        0.10590326])]"
0.0,movel_fit,"[array([1095.43230462,  102.9371502 ,  989.72098874])]","[array([ 0.10159998, -0.40341889,  0.64848232, -0.02542857,  1.15354221,
        0.10939148])]"
0.0,movel_fit,"[array([1098.3145188 ,  112.72830445,  988.5131393 ])]","[array([ 0.1068426 , -0.35795656,  0.61847836, -0.02004092,  1.195657  ,
        0.11274548])]"
0.0,movel_fit,"[array([1101.0526714 ,  122.54356808,  987.17500395])]","[array([ 0.11196287, -0.31581907,  0.59107495, -0.01463019,  1.23454643,
        0.11615358])]"
0.0,movel_fit,"[array([1103.60862023,  132.39726983,  985.75468524])]","[array([ 0.11708663, -0.27753004,  0.56653562, -0.00934222,  1.26966943,
        0.11975472])]"
0.0,movel_fit,"[array([1105.93943031,  142.30130102,  984.30616884])]","[array([ 0.12231896, -0.24350136,  0.54502793, -0.00429103,  1.30061238,
        0.12365047])]"
0.0,movel_fit,"[array([1108.0006432 ,  152.27017464,  982.89275816])]","[array([ 1.27751818e-01, -2.14036707e-01,  5.26632158e-01,  4.30036910e-04,
        1.32708728e+00,  1.27920068e-01])]"
0.0,movel_fit,"[array([1109.74763828,  162.31362353,  981.59136541])]","[array([ 0.13346585, -0.18939615,  0.51138845,  0.00473248,  1.34886899,
        0.13263054])]"
0.0,movel_fit,"[array([1111.13413396,  172.43472017,  980.47852641])]","[array([ 0.13953611, -0.16981268,  0.49932648,  0.00852092,  1.36576726,
        0.1378468 ])]"
0.0,movel_fit,"[array([1112.11118538,  182.62913191,  979.62957748])]","[array([ 0.14603781, -0.15551983,  0.49048988,  0.01168393,  1.37759885,
        0.14364199])]"
0.0,movel_fit,"[array([1112.63899476,  192.87909667,  979.11681148])]","[array([ 0.15304757, -0.14676997,  0.48495195,  0.01408282,  1.38415431,
        0.15010216])]"
0.0,movel_fit,"[array([1112.67837902,  203.14476763,  978.98735187])]","[array([ 0.16064237, -0.14381967,  0.48283137,  0.01554457,  1.385205  ,
        0.15732956])]"
0.0,movel_fit,"[array([1112.20373551,  213.40245599,  979.26846653])]","[array([ 0.16893129, -0.14690855,  0.48427476,  0.01585937,  1.38051181,
        0.16547798])]"
0.0,movel_fit,"[array([1111.2079964 ,  223.60646129,  979.95303941])]","[array([ 0.17803231, -0.15626317,  0.48947584,  0.01476426,  1.36980945,
        0.17473713])]"
0.0,movel_fit,"[array([1109.69512222,  233.71650222,  980.99964961])]","[array([ 0.18809762, -0.17206433,  0.49865977,  0.0119362 ,  1.35284834,
        0.18536793])]"
0.0,movel_fit,"[array([1107.68581972,  243.70559714,  982.33640655])]","[array([ 0.19932707, -0.19444888,  0.51208309,  0.00697053,  1.32938937,
        0.19772486])]"
0.0,movel_fit,"[array([1105.21027363,  253.56041197,  983.8727465 ])]","[array([ 2.11977219e-01, -2.23499883e-01,  5.30021587e-01, -6.50004247e-04,
        1.29923706e+00,  2.12298360e-01])]"
0.0,movel_fit,"[array([1102.30800985,  263.2827981 ,  985.50918883])]","[array([ 0.22636746, -0.25920059,  0.55273181, -0.01159078,  1.2623024 ,
        0.22974118])]"
0.0,movel_fit,"[array([1099.02176144,  272.88228725,  987.13840285])]","[array([ 0.24287478, -0.30137822,  0.58040924, -0.02671087,  1.21868139,
        0.25091028])]"
0.0,movel_fit,"[array([1095.39823737,  282.37879844,  988.66295439])]","[array([ 0.26191632, -0.3495877 ,  0.61308181, -0.0470937 ,  1.16881209,
        0.276893  ])]"
0.0,movel_fit,"[array([1091.49052546,  291.79079412,  989.99575717])]","[array([ 0.28389177, -0.40298431,  0.65049817, -0.07404332,  1.113637  ,
        0.30899658])]"
0.0,movel_fit,"[array([1087.35753482,  301.1412315 ,  991.05966362])]","[array([ 0.30911003, -0.46023111,  0.69202828, -0.10900977,  1.05473214,
        0.34865744])]"
0.0,movel_fit,"[array([1083.0665873 ,  310.44976662,  991.80050381])]","[array([ 0.33767932, -0.51950947,  0.73661796, -0.15340135,  0.99433502,
        0.39725963])]"
0.0,movel_fit,"[array([1078.68868754,  319.73926963,  992.18551719])]","[array([ 0.36940068, -0.57863075,  0.78282904, -0.20821778,  0.93522421,
        0.45577703])]"
0.0,movel_fit,"[array([1074.30500047,  329.03531088,  992.21040995])]","[array([ 0.40371735, -0.63532603,  0.82902092, -0.27360829,  0.8803336 ,
        0.52436148])]"
0.0,movel_fit,"[array([1070.00581222,  338.36393361,  991.89448623])]","[array([ 0.43970953, -0.68747123,  0.87350937, -0.34834154,  0.83234577,
        0.60184363])]"
0.0,movel_fit,"[array([1065.88395644,  347.75887368,  991.28477052])]","[array([ 0.47620785, -0.73334721,  0.91476371, -0.42954996,  0.79319629,
        0.68551646])]"
0.0,movel_fit,"[array([1062.04700696,  357.25930317,  990.4594512 ])]","[array([ 0.51193649, -0.77172874,  0.95149591, -0.51289467,  0.76375084,
        0.77128543])]"
0.0,movel_fit,"[array([1058.61380249,  366.89779289,  989.51434451])]","[array([ 0.54562134, -0.80183218,  0.9826448 , -0.59310302,  0.74377555,
        0.85420428])]"
0.0,movel_fit,"[array([1055.71331523,  376.71150145,  988.57191746])]","[array([ 0.57608606, -0.82322992,  1.00731852, -0.6647645 ,  0.73212373,
        0.92920631])]"
0.0,movel_fit,"[array([1053.49063197,  386.71075126,  987.76123218])]","[array([ 0.60223808, -0.83571252,  1.02470898, -0.72294156,  0.72711464,
        0.99167514])]"
0.0,movel_fit,"[array([1052.09089561,  396.87368775,  987.21404861])]","[array([ 0.62307382, -0.83922761,  1.03405871, -0.76352221,  0.72695407,
        1.03773612])]"
0.0,movel_fit,"[array([1051.63445223,  407.12863743,  987.03391189])]","[array([ 0.63772411, -0.83388166,  1.03473939, -0.78346783,  0.7301358 ,
        1.06445188])]"
0.0,movel_fit,"[array([1052.1808364 ,  417.38374037,  987.2605798 ])]","[array([ 0.64557984, -0.8199295 ,  1.02638101, -0.78104531,  0.73580463,
        1.07005613])]"
0.0,movel_fit,"[array([1053.71586049,  427.52386344,  987.85896071])]","[array([ 0.64636349, -0.79772019,  1.00895739, -0.75598238,  0.74401117,
        1.05411255])]"
0.0,movel_fit,"[array([1056.14855459,  437.46876984,  988.72039097])]","[array([ 0.64019201, -0.76756788,  0.98276698, -0.70953394,  0.75577993,
        1.01765611])]"
0.0,movel_fit,"[array([1059.34565738,  447.18487313,  989.69469254])]","[array([ 0.62753139, -0.72964362,  0.94832639, -0.64443839,  0.77294175,
        0.96319834])]"
0.0,movel_fit,"[array([1063.16228982,  456.68327985,  990.62344104])]","[array([ 0.6091618 , -0.6840085 ,  0.90631806, -0.56488978,  0.79773066,
        0.89472559])]"
0.0,movel_fit,"[array([1067.45517693,  465.99017687,  991.35592942])]","[array([ 0.58620723, -0.63082831,  0.85767923, -0.47646965,  0.83217124,
        0.81763614])]"
0.0,movel_fit,"[array([1072.08935672,  475.15441882,  991.76097413])]","[array([ 0.56016168, -0.57065111,  0.80372761, -0.38556941,  0.87732291,
        0.73817479])]"
