breakpoints,primitives,p_bp,q_bp
39999,moveabsj,"[array([-797.26455846, -442.90476162,  514.19452963])]","[array([-0.02986026, -0.51585072, -3.16628018,  0.59118794,  0.42971547,
        0.55605693])]"
40999,moveabsj,"[array([-800.34124542, -449.09680327,  565.51031718])]","[array([-0.02001558, -0.47168804, -3.12569622,  0.57727943,  0.45957877,
        0.55114854])]"
41999,moveabsj,"[array([-799.86160201, -455.67157151,  616.05052847])]","[array([-0.01001368, -0.43075353, -3.08544179,  0.56330599,  0.48667022,
        0.547221  ])]"
42999,moveabsj,"[array([-796.30976099, -462.12526877,  659.80171949])]","[array([-5.71349915e-04, -3.97093397e-01, -3.05058487e+00,  5.51156960e-01,
        5.08164488e-01,  5.44867815e-01])]"
43999,moveabsj,"[array([-791.27041479, -468.24463692,  692.10880505])]","[array([ 0.00804929, -0.37338143, -3.02485891,  0.54227576,  0.52287635,
        0.54414237])]"
44999,moveabsj,"[array([-786.32102457, -473.97369923,  709.99149463])]","[array([ 0.01571835, -0.3607796 , -3.01088203,  0.538163  ,  0.52939102,
        0.54430817])]"
45999,moveabsj,"[array([-782.67816613, -479.30346346,  710.45556746])]","[array([ 0.02236554, -0.36095144, -3.01153421,  0.53911793,  0.52754776,
        0.54597449])]"
46999,moveabsj,"[array([-780.4390277 , -484.01883997,  692.78934867])]","[array([ 0.02767742, -0.37422317, -3.02786933,  0.54558177,  0.51668376,
        0.54919796])]"
47999,moveabsj,"[array([-778.63740692, -487.96675862,  658.37766599])]","[array([ 0.03149035, -0.40075976, -3.0582886 ,  0.55678731,  0.49680671,
        0.55478192])]"
48999,moveabsj,"[array([-774.63262136, -491.74739034,  610.56142219])]","[array([ 0.03485825, -0.43861368, -3.10100069,  0.57195603,  0.46859681,
        0.56288084])]"
49999,moveabsj,"[array([-746.96695   , -505.53063087,  459.55403197])]","[array([ 0.05114775, -0.5787123 , -3.22613639,  0.63283658,  0.36937049,
        0.57975627])]"
