breakpoints,primitives,points,q_bp
10555,movej_fit,"[array([1228.77339062, -814.63794732,  633.62102181])]","[array([-0.03369638,  1.24268943, -2.521945  ,  0.32892398, -1.81681704,
       -1.59723079])]"
11111,movej_fit,"[array([1241.00972577, -796.17778952,  616.95864505])]","[array([-0.02518049,  1.2469029 , -2.51922223,  0.33577287, -1.81693402,
       -1.60513131])]"
11666,movej_fit,"[array([1253.46892056, -776.65610885,  600.42581466])]","[array([-0.01616655,  1.25114977, -2.51643684,  0.34298782, -1.81700132,
       -1.61266906])]"
12222,movej_fit,"[array([1266.09483068, -756.03814944,  583.95979863])]","[array([-0.0066372 ,  1.25543512, -2.51358214,  0.3505557 , -1.81698068,
       -1.61987744])]"
12777,movej_fit,"[array([1278.74362316, -734.4377363 ,  567.63462306])]","[array([ 0.00335692,  1.25972726, -2.5106774 ,  0.35841156, -1.81684219,
       -1.62673615])]"
13333,movej_fit,"[array([1291.36780086, -711.81872869,  551.41763241])]","[array([ 0.01383543,  1.26402189, -2.50772451,  0.36654813, -1.81656155,
       -1.63327509])]"
13888,movej_fit,"[array([1303.83594019, -688.30466334,  535.39803132])]","[array([ 0.02474494,  1.26828283, -2.50474763,  0.37490321, -1.8161198 ,
       -1.63947602])]"
14444,movej_fit,"[array([1316.11376081, -663.85286818,  519.54894812])]","[array([ 0.03611011,  1.27250528, -2.50174923,  0.38347652, -1.81549738,
       -1.64536721])]"
15000,movej_fit,"[array([1328.10606339, -638.54632996,  503.9279076 ])]","[array([ 0.0478982 ,  1.27666274, -2.49874687,  0.39222531, -1.81467797,
       -1.65094399])]"
15555,movej_fit,"[array([1339.72618592, -612.47319709,  488.58859997])]","[array([ 0.06007475,  1.28073045, -2.49575716,  0.40110812, -1.81364773,
       -1.65620457])]"
16111,movej_fit,"[array([1350.95652562, -585.57867914,  473.50178509])]","[array([ 0.07267276,  1.28470623, -2.4927802 ,  0.41013421, -1.81238881,
       -1.66117555])]"
16666,movej_fit,"[array([1361.70402878, -557.99715559,  458.75009051])]","[array([ 0.08563735,  1.2885587 , -2.48983802,  0.419251  , -1.81089413,
       -1.66584626])]"
17222,movej_fit,"[array([1371.96151166, -529.66534357,  444.31320441])]","[array([ 0.09900678,  1.29228365, -2.48693248,  0.42847366, -1.80914992,
       -1.67023998])]"
17777,movej_fit,"[array([1381.65303714, -500.71940243,  430.28074835])]","[array([ 0.1127256 ,  1.29584846, -2.48408777,  0.43775378, -1.80715727,
       -1.67434635])]"
18333,movej_fit,"[array([1390.78062623, -471.08738542,  416.64344252])]","[array([ 0.12683681,  1.29924595, -2.4813083 ,  0.44711169, -1.80490641,
       -1.67818486])]"
18888,movej_fit,"[array([1399.28376611, -440.90596911,  403.4918765 ])]","[array([ 0.14128428,  1.30244407, -2.47861872,  0.45650254, -1.80240397,
       -1.68174611])]"
19444,movej_fit,"[array([1407.16900899, -410.09404023,  390.81651271])]","[array([ 0.15611587,  1.30543592, -2.47602274,  0.46595063, -1.7996389 ,
       -1.68504767])]"
20000,movej_fit,"[array([1414.39832668, -378.73027378,  378.67163509])]","[array([ 0.1713032 ,  1.30819973, -2.47353628,  0.47543105, -1.796611  ,
       -1.68808849])]"
20555,movej_fit,"[array([1420.93883913, -346.89414547,  367.09737511])]","[array([ 0.18681726,  1.31071885, -2.47117112,  0.48492004, -1.7933183 ,
       -1.69087049])]"
21111,movej_fit,"[array([1426.79180688, -314.48919079,  356.0610944 ])]","[array([ 0.20271551,  1.31299351, -2.46892291,  0.49444659, -1.78973656,
       -1.69341134])]"
21666,movej_fit,"[array([1431.91298696, -281.64690744,  345.60332084])]","[array([ 0.21894473,  1.31500944, -2.46680107,  0.50397265, -1.78586274,
       -1.69570989])]"
22222,movej_fit,"[array([1436.29719878, -248.26101936,  335.68402759])]","[array([ 0.23556959,  1.31676885, -2.46479799,  0.51353022, -1.78166498,
       -1.69778176])]"
22777,movej_fit,"[array([1439.90603505, -214.46153038,  326.34032436])]","[array([ 0.25253809,  1.31825921, -2.4629217 ,  0.52308396, -1.77714114,
       -1.69962505])]"
23333,movej_fit,"[array([1442.73262094, -180.13549583,  317.55131908])]","[array([ 0.26991965,  1.31947608, -2.46116944,  0.53266852, -1.77226123,
       -1.70124904])]"
23888,movej_fit,"[array([1444.75174381, -145.41535033,  309.37932655])]","[array([ 0.28765915,  1.3203996 , -2.45955678,  0.54225057, -1.76703559,
       -1.7026468 ])]"
24444,movej_fit,"[array([1445.96200544, -110.18620797,  301.84788811])]","[array([ 0.30582555,  1.32101051, -2.45809396,  0.55186631, -1.76144666,
       -1.70381815])]"
25000,movej_fit,"[array([1446.3575265 ,  -74.52250027,  295.0483234 ])]","[array([ 0.32438875,  1.32127705, -2.45680718,  0.56150033, -1.75551405,
       -1.70475123])]"
25555,movej_fit,"[array([1445.94502473,  -38.50404607,  289.0865322 ])]","[array([ 0.34331156,  1.32116371, -2.45572767,  0.57113696, -1.74926829,
       -1.70543268])]"
26111,movej_fit,"[array([1444.73339312,   -2.01746758,  284.05058753])]","[array([ 0.36265528,  1.32062998, -2.45488534,  0.58081247, -1.74271193,
       -1.70585027])]"
26666,movej_fit,"[array([1442.73995713,   34.78859681,  280.0739496 ])]","[array([ 0.38234009,  1.3196362 , -2.45431887,  0.59049343, -1.73589647,
       -1.70598651])]"
27222,movej_fit,"[array([1439.97032003,   72.02939526,  277.25681408])]","[array([ 0.40242457,  1.31813802, -2.45406143,  0.60021631, -1.72882486,
       -1.70582512])]"
27777,movej_fit,"[array([1436.44457666,  109.55448288,  275.71776974])]","[array([ 0.4228232 ,  1.31610277, -2.45414682,  0.60994817, -1.72154699,
       -1.70534927])]"
28333,movej_fit,"[array([1432.15618808,  147.48350364,  275.55321181])]","[array([ 0.44359596,  1.3134881 , -2.45460546,  0.61972687, -1.71405711,
       -1.70453868])]"
28888,movej_fit,"[array([1427.12282884,  185.66432592,  276.86173688])]","[array([ 0.46465388,  1.31027096, -2.45546361,  0.62952074, -1.70639956,
       -1.70337581])]"
29444,movej_fit,"[array([1421.3261932 ,  224.21607652,  279.74885025])]","[array([ 0.48605607,  1.30640803, -2.45675209,  0.63936889, -1.698564  ,
       -1.70183306])]"
30000,movej_fit,"[array([1414.7745321 ,  263.04489954,  284.32457951])]","[array([ 0.50774251,  1.30187167, -2.45849952,  0.64925691, -1.69058525,
       -1.69988523])]"
30555,movej_fit,"[array([1407.48416056,  302.04275855,  290.70306695])]","[array([ 0.52964173,  1.29663658, -2.46073538,  0.65916822, -1.6825073 ,
       -1.69750661])]"
31111,movej_fit,"[array([1399.43578434,  341.29453332,  299.05302767])]","[array([ 0.55178785,  1.29064586, -2.46350665,  0.66913642, -1.67434148,
       -1.69465576])]"
31666,movej_fit,"[array([1390.6700705 ,  380.58002216,  309.50484425])]","[array([ 0.57404112,  1.28388217, -2.46684625,  0.67911884, -1.66616921,
       -1.69130957])]"
32222,movej_fit,"[array([1381.1704124 ,  419.93424691,  322.26250098])]","[array([ 0.5964058 ,  1.27628451, -2.47081035,  0.68913918, -1.65802246,
       -1.6874243 ])]"
32777,movej_fit,"[array([1370.98622496,  459.08073206,  337.4375293 ])]","[array([ 0.61871236,  1.26785059, -2.47542544,  0.69914394, -1.64999599,
       -1.6829866 ])]"
33333,movej_fit,"[array([1360.09305179,  497.99797376,  355.21837157])]","[array([ 0.64094277,  1.25853188, -2.48074081,  0.70914751, -1.64212411,
       -1.67795921])]"
33888,movej_fit,"[array([1348.53678569,  536.36011488,  375.63687795])]","[array([ 0.66291504,  1.24835891, -2.48675754,  0.7190899 , -1.63448966,
       -1.67234629])]"
34444,movej_fit,"[array([1336.27633195,  574.10027117,  398.81552396])]","[array([ 0.68460706,  1.23730919, -2.49350243,  0.72898237, -1.62710682,
       -1.66612113])]"
35000,movej_fit,"[array([1323.32773497,  610.92998242,  424.7172673 ])]","[array([ 0.70588218,  1.22543189, -2.50095438,  0.73878344, -1.62001643,
       -1.65929402])]"
35555,movej_fit,"[array([1309.71036497,  646.55965015,  453.23373024])]","[array([ 0.72661359,  1.21279827, -2.50907187,  0.74845444, -1.61324267,
       -1.65188611])]"
36111,movej_fit,"[array([1295.37125334,  680.89035585,  484.36352503])]","[array([ 0.74679464,  1.19942481, -2.51784407,  0.75801195, -1.60676006,
       -1.64388367])]"
36666,movej_fit,"[array([1280.36246174,  713.57945294,  517.84483615])]","[array([ 0.7662821 ,  1.18543336, -2.5271873 ,  0.76740758, -1.60057844,
       -1.63533261])]"
37222,movej_fit,"[array([1264.63515106,  744.54419209,  553.60681922])]","[array([ 0.78508897,  1.17085689, -2.53707249,  0.77666742, -1.59464931,
       -1.62622097])]"
37777,movej_fit,"[array([1248.25415066,  773.50507634,  591.29562192])]","[array([ 0.80310761,  1.15583782, -2.54739285,  0.78575944, -1.58895413,
       -1.61659828])]"
38333,movej_fit,"[array([1231.16940324,  800.44021412,  630.79743412])]","[array([ 0.8203818 ,  1.14041579, -2.55810796,  0.794729  , -1.58341881,
       -1.60644049])]"
38888,movej_fit,"[array([1213.4517949 ,  825.17100043,  671.71019366])]","[array([ 0.83684484,  1.12474002, -2.56909902,  0.80356736, -1.57799941,
       -1.59578623])]"
39444,movej_fit,"[array([1195.05191498,  847.73928217,  713.92196643])]","[array([ 0.85256016,  1.10884504, -2.58032642,  0.81233604, -1.57260965,
       -1.58459239])]"
40000,movej_fit,"[array([1176.03055568,  868.06579267,  757.10876533])]","[array([ 0.86749792,  1.09284497, -2.59169627,  0.82104516, -1.56720086,
       -1.5728737 ])]"
40555,movej_fit,"[array([1156.48082327,  886.07933655,  800.94697249])]","[array([ 0.88161829,  1.0768488 , -2.60312131,  0.82968973, -1.56174441,
       -1.56066135])]"
41111,movej_fit,"[array([1136.42687702,  901.78319226,  845.35130852])]","[array([ 0.89493571,  1.06087311, -2.61458469,  0.83828653, -1.55620923,
       -1.54794479])]"
41666,movej_fit,"[array([1116.06943538,  915.04746352,  889.9139926 ])]","[array([ 0.90735091,  1.04504352, -2.62599485,  0.84676597, -1.55062828,
       -1.53483167])]"
42222,movej_fit,"[array([1095.47690279,  925.86806151,  934.54562278])]","[array([ 0.91886112,  1.02936459, -2.63734763,  0.85510995, -1.54500375,
       -1.52135355])]"
42777,movej_fit,"[array([1074.84256644,  934.22015313,  978.85228174])]","[array([ 0.92940502,  1.01394606, -2.64855929,  0.86325526, -1.53936373,
       -1.50762687])]"
43333,movej_fit,"[array([1054.15964529,  940.2401874 , 1022.79705861])]","[array([ 0.93904125,  0.99877727, -2.65962715,  0.87123478, -1.533662  ,
       -1.49363135])]"
43888,movej_fit,"[array([1033.51814077,  944.08816179, 1066.06891443])]","[array([ 0.94778649,  0.9839511 , -2.67046748,  0.8790597 , -1.52786038,
       -1.47940196])]"
44444,movej_fit,"[array([1012.84489731,  945.97985922, 1108.69224912])]","[array([ 0.95572535,  0.96944987, -2.68107577,  0.88680605, -1.52187277,
       -1.46485825])]"
45000,movej_fit,"[array([ 992.21622032,  946.06849125, 1150.44368229])]","[array([ 0.96286782,  0.95533592, -2.69139314,  0.89447479, -1.51567656,
       -1.45003482])]"
45555,movej_fit,"[array([ 971.76801128,  944.46041557, 1191.08213943])]","[array([ 0.96919902,  0.94166463, -2.70137334,  0.90201521, -1.50930349,
       -1.43503587])]"
46111,movej_fit,"[array([ 951.54422857,  941.23081259, 1230.60400938])]","[array([ 0.97473336,  0.92840481, -2.71103857,  0.90939317, -1.50277888,
       -1.41991488])]"
46666,movej_fit,"[array([ 931.67409032,  936.51491218, 1268.80319091])]","[array([ 0.97947088,  0.91560428, -2.72035161,  0.91655704, -1.49614258,
       -1.40477556])]"
47222,movej_fit,"[array([ 912.07241311,  930.46630602, 1305.82720885])]","[array([ 0.9834721 ,  0.90320863, -2.72934454,  0.9235552 , -1.48933956,
       -1.38953722])]"
47777,movej_fit,"[array([ 892.88358828,  923.21147274, 1341.45895127])]","[array([ 0.98673781,  0.89126306, -2.73798484,  0.93031588, -1.48244048,
       -1.37434738])]"
48333,movej_fit,"[array([ 874.35589574,  914.6592872 , 1375.51987403])]","[array([ 0.98924716,  0.8797273 , -2.7463301 ,  0.93662015, -1.4757001 ,
       -1.35959019])]"
48888,movej_fit,"[array([ 856.71354467,  904.84891028, 1407.80155584])]","[array([ 0.99102264,  0.86860362, -2.7544038 ,  0.94230616, -1.46932773,
       -1.34558515])]"
49444,movej_fit,"[array([ 838.97563148,  894.4548851 , 1439.32552028])]","[array([ 0.99228385,  0.85780526, -2.76217016,  0.94811733, -1.46247537,
       -1.33103847])]"
50000,movej_fit,"[array([ 823.04407801,  883.39877119, 1467.33346251])]","[array([ 0.99308296,  0.84768742, -2.76948955,  0.95276088, -1.45702287,
       -1.31900933])]"
