-3.79240370e-02, 3.85647359e-01,  -9.21866521e-01,-316.834
8.97612869e-02,  -9.17486144e-01,  -3.87507531e-01,-0.39
-9.95241015e-01, -9.74437752e-02,  1.78575245e-04, 5.897
0,0,0,1
