breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([139.10429983, 514.89660183, 764.9874549 ])]","[array([ 0.08570234, -0.36353869,  0.15006451,  0.81703597,  0.40344632,
       -5.42705097])]"
9281,movec_fit,"[array([131.98472667, 518.28523612, 747.78361671]), array([103.22766289, 520.33147312, 740.44530577])]","[array([ 0.11799393, -0.35650495,  0.14356089,  0.83290666,  0.41676069,
       -5.41221217]), array([ 0.1606524 , -0.36369985,  0.15292394,  0.83857487,  0.44498716,
       -5.40387085])]"
13124,movec_fit,"[array([ 86.32802335, 520.3463463 , 739.49104392]), array([ 68.06233327, 519.81297086, 739.00565131])]","[array([ 0.18106494, -0.3694993 ,  0.15992449,  0.83835764,  0.46039631,
       -5.40235359]), array([ 0.20258417, -0.375287  ,  0.16700084,  0.83711063,  0.47677291,
       -5.40197993])]"
18013,movec_fit,"[array([ 45.12844589, 518.60663281, 738.09791657]), array([ 25.73073617, 517.54128674, 735.77882986])]","[array([ 0.23090684, -0.38010842,  0.17338337,  0.83489577,  0.49711409,
       -5.4031627 ]), array([ 0.25914449, -0.37874757,  0.17313116,  0.83330762,  0.51412109,
       -5.4061462 ])]"
23128,movec_fit,"[array([ 12.97056788, 517.93619659, 730.47755931]), array([ 11.95250922, 521.75975088, 720.02173656])]","[array([ 0.28727687, -0.36667156,  0.16122632,  0.83420489,  0.52492095,
       -5.41095534]), array([ 0.31244165, -0.33901726,  0.13219201,  0.84008574,  0.52457328,
       -5.41695166])]"
26228,movec_fit,"[array([ 18.4667033 , 526.57522767, 709.49537914]), array([ 30.41103938, 533.5267816 , 694.27752804])]","[array([ 0.32587682, -0.3123625 ,  0.10383997,  0.84715458,  0.51723305,
       -5.42079159]), array([ 0.33808736, -0.27708466,  0.06645088,  0.85731251,  0.50386699,
       -5.424361  ])]"
28946,movec_fit,"[array([ 44.18706434, 541.12454123, 676.26905031]), array([ 58.48398953, 549.34178122, 654.52865584])]","[array([ 0.348299  , -0.23924134,  0.02691869,  0.86853116,  0.48751462,
       -5.42689815]), array([ 0.35874576, -0.19725991, -0.01593555,  0.88078657,  0.46837921,
       -5.42869059])]"
31428,movec_fit,"[array([ 69.24586276, 556.52296639, 633.33341344]), array([ 75.72096873, 562.6663318 , 613.37062999])]","[array([ 0.36927184, -0.15877526, -0.05418602,  0.89151899,  0.45072501,
       -5.42982778]), array([ 0.38130432, -0.12407316, -0.08784952,  0.90078018,  0.43546365,
       -5.43066345])]"
33772,movec_fit,"[array([ 77.18209585, 567.14859232, 597.38767164]), array([ 74.20661646, 570.11449982, 585.42112571])]","[array([ 0.39424381, -0.09740565, -0.11324328,  0.90790909,  0.42501378,
       -5.4311308 ]), array([ 0.40846135, -0.07862028, -0.13094674,  0.91348304,  0.41959785,
       -5.4310878 ])]"
37344,movec_fit,"[array([ 61.94780794, 571.26731722, 576.82374025]), array([ 40.90051535, 567.56986268, 581.57092988])]","[array([ 0.4316829 , -0.06845082, -0.14066944,  0.91900691,  0.42282256,
       -5.42959279]), array([ 0.45597094, -0.08387895, -0.12666845,  0.92035283,  0.44182573,
       -5.42612956])]"
39462,movec_fit,"[array([ 23.74058988, 562.6450643 , 590.47362046]), array([  2.682195  , 555.43479846, 602.76787837])]","[array([ 0.47157718, -0.10515009, -0.10682728,  0.91877994,  0.46103331,
       -5.42329231]), array([ 0.48901184, -0.13379998, -0.07955012,  0.91527984,  0.48571981,
       -5.42017988])]"
41104,movec_fit,"[array([-16.10977043, 548.29931833, 613.44497817]), array([-36.06513165, 540.17658785, 623.78742465])]","[array([ 0.50419185, -0.15910702, -0.05497545,  0.9113715 ,  0.50774196,
       -5.41783804]), array([ 0.52062235, -0.18451715, -0.02987611,  0.90680978,  0.53074582,
       -5.41585795])]"
42813,movec_fit,"[array([-56.79006411, 531.24025916, 633.15362138]), array([-75.87399394, 522.63315337, 640.42412169])]","[array([ 0.53852894, -0.2086483 , -0.00568842,  0.90186218,  0.5540898 ,
       -5.41448522]), array([ 0.55620866, -0.22825544,  0.01415586,  0.89724455,  0.57496335,
       -5.41408674])]"
44510,movec_fit,"[array([-92.1942345 , 515.08932497, 645.49727561]), array([-104.96227264,  509.27017434,  648.47336022])]","[array([ 0.57271596, -0.24221415,  0.02829925,  0.89333613,  0.592071  ,
       -5.41478633]), array([ 0.58723796, -0.24990012,  0.03593107,  0.89043229,  0.60445068,
       -5.41659106])]"
47377,movec_fit,"[array([-116.77511149,  505.06874076,  648.82959773]), array([-115.28411748,  509.38232059,  642.8856679 ])]","[array([ 0.60540171, -0.24711396,  0.03215509,  0.8885885 ,  0.61235664,
       -5.42201893]), array([ 0.61425029, -0.22343213,  0.00620227,  0.89140277,  0.60235952,
       -5.43003843])]"
49026,movec_fit,"[array([-109.34267422,  515.37374382,  636.17921624]), array([-101.07964469,  523.15205776,  626.76835676])]","[array([ 0.61622751, -0.20057967, -0.01841362,  0.8951487 ,  0.58933396,
       -5.43577096]), array([ 0.61745908, -0.17168283, -0.04916786,  0.90026214,  0.57238276,
       -5.44223245])]"
49999,movec_fit,"[array([-95.74391562, 528.23331386, 619.90072414]), array([-90.62169726, 533.33025806, 612.27113411])]","[array([ 0.6184664 , -0.15218153, -0.06968895,  0.90381972,  0.56114881,
       -5.44631828]), array([ 0.62003882, -0.13166542, -0.09106672,  0.90761014,  0.54967841,
       -5.45045038])]"
