breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 870.70335175, -436.50293672, 1158.63146106])]","[array([-1.05525879, -0.08978559,  0.78112909,  1.02281123,  1.8363082 ,
       -0.33495005])]"
6516,movec_fit,"[array([ 929.99546178, -437.21212309, 1127.54602722]), array([ 990.41363881, -437.79809161, 1098.70747697])]","[array([-1.00461045, -0.04971411,  0.74731467,  1.0177664 ,  1.78367237,
       -0.35370527]), array([-0.95566473, -0.00964605,  0.70959078,  1.01223906,  1.73375589,
       -0.36762926])]"
7826,movel_fit,"[array([1014.97524143, -437.81887649, 1087.67035829])]","[array([-9.27987846e-01, -7.97819343e-04,  6.78585371e-01,  9.87959535e-01,
        1.70715865e+00, -3.88480514e-01])]"
11965,movec_fit,"[array([1054.10964758, -437.60177427, 1070.97244951]), array([1093.46364333, -436.92659898, 1054.86569581])]","[array([-0.88958967,  0.01781539,  0.63897859,  0.96230651,  1.67070548,
       -0.4108581 ]), array([-0.8515709 ,  0.03545615,  0.5999481 ,  0.93530151,  1.6341321 ,
       -0.43056143])]"
14830,movec_fit,"[array([1120.79004326, -436.12581447, 1043.89881429]), array([1148.04694616, -435.12477214, 1032.83109017])]","[array([-0.82269096,  0.04657505,  0.5695113 ,  0.90976094,  1.60814093,
       -0.45054004]), array([-0.79398449,  0.05710023,  0.54020671,  0.88334365,  1.58160916,
       -0.46948958])]"
16352,movel_fit,"[array([1176.88054207, -434.03876012, 1020.73351234])]","[array([-0.76933352,  0.07335532,  0.51570767,  0.86755395,  1.55885383,
       -0.4819337 ])]"
19084,movec_fit,"[array([1202.50829063, -433.19953182, 1009.24545661]), array([1227.76059342, -432.71578151,  997.02906421])]","[array([-0.74944861,  0.08911772,  0.49597034,  0.85673431,  1.53949483,
       -0.49145946]), array([-0.73027531,  0.10514726,  0.47653225,  0.84533193,  1.52013939,
       -0.50121106])]"
22143,movec_fit,"[array([1255.33872243, -433.00783074,  981.9453155 ]), array([1281.9387891 , -434.2679891 ,  965.28051391])]","[array([-0.72079231,  0.13137301,  0.46587844,  0.85798409,  1.50708761,
       -0.49787172]), array([-0.71244131,  0.15826739,  0.45537654,  0.87031522,  1.49433869,
       -0.49612443])]"
22878,movel_fit,"[array([1294.2708961 , -435.19418405,  956.60035356])]","[array([-0.71608025,  0.17628915,  0.45860791,  0.89465002,  1.49381227,
       -0.48425485])]"
23638,movel_fit,"[array([1306.69604133, -436.39508857,  947.20663177])]","[array([-0.71706618,  0.19346228,  0.45879827,  0.91249871,  1.49162603,
       -0.47718689])]"
24436,movel_fit,"[array([1319.36576893, -437.74577022,  936.87513727])]","[array([-0.72252303,  0.214842  ,  0.46489094,  0.94331892,  1.49320125,
       -0.46279881])]"
25262,movel_fit,"[array([1332.08785421, -439.17177452,  925.71987054])]","[array([-0.72903323,  0.23852032,  0.47327565,  0.97878027,  1.49679346,
       -0.44625822])]"
26118,movel_fit,"[array([1344.88421416, -440.50486052,  913.71741476])]","[array([-0.73787955,  0.26593007,  0.48690832,  1.02418235,  1.50418132,
       -0.42431638])]"
26978,movel_fit,"[array([1357.40245734, -441.54314528,  901.27666489])]","[array([-0.74728122,  0.29606869,  0.50443363,  1.07574887,  1.51520783,
       -0.39890281])]"
27831,movel_fit,"[array([1369.56526577, -442.12324334,  888.65829068])]","[array([-0.7563124 ,  0.32856655,  0.52564197,  1.13238778,  1.53006429,
       -0.37036788])]"
28675,movel_fit,"[array([1381.44220623, -442.15503926,  876.01240077])]","[array([-0.76359993,  0.36273349,  0.5487682 ,  1.19093678,  1.54830325,
       -0.34030211])]"
29528,movel_fit,"[array([1393.39546466, -441.59571527,  863.20121338])]","[array([-0.76835458,  0.39847994,  0.57260505,  1.25001785,  1.56963218,
       -0.30946214])]"
30396,movel_fit,"[array([1405.6380125 , -440.44554325,  850.27923935])]","[array([-0.76989663,  0.43494507,  0.59501257,  1.30683906,  1.59304651,
       -0.27944602])]"
31246,movel_fit,"[array([1417.86181153, -438.86805563,  837.89100072])]","[array([-0.76822179,  0.46944614,  0.61317081,  1.35675922,  1.61594257,
       -0.25298607])]"
32018,movel_fit,"[array([1429.30537977, -437.23038387,  827.01856339])]","[array([-0.76441399,  0.49862143,  0.62511388,  1.39560437,  1.63503076,
       -0.232606  ])]"
32695,movel_fit,"[array([1439.71331306, -435.81669119,  817.88908934])]","[array([-0.75979857,  0.52183091,  0.6315203 ,  1.42402073,  1.64927953,
       -0.21809789])]"
33294,movel_fit,"[array([1449.27950404, -434.72466957,  810.21270751])]","[array([-0.75509564,  0.54010513,  0.63374131,  1.4444202 ,  1.65919325,
       -0.20818076])]"
33839,movel_fit,"[array([1458.31212508, -433.96945516,  803.62869078])]","[array([-0.75057518,  0.55459598,  0.63279849,  1.45887116,  1.66548063,
       -0.20174634])]"
34346,movel_fit,"[array([1467.01468747, -433.54961709,  797.90765975])]","[array([-0.74634047,  0.56603406,  0.62926816,  1.46856618,  1.66859733,
       -0.19814955])]"
34831,movel_fit,"[array([1475.60449924, -433.45519123,  792.85249268])]","[array([-0.74238224,  0.57497003,  0.62343245,  1.4742592 ,  1.66883129,
       -0.19699874])]"
