timestamp,cmd_num,J1,J2,J3,J4,J5,J6
1.409999968018382788e-04,-1.000000000000000000e+00,9.512548446655273438e+00,-1.098594379425048828e+01,3.916372060775756836e+00,-2.087273254394531250e+02,-1.022810897827148438e+02,-1.807227172851562500e+02,5.500712203979492188e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585860443115234375e+01,-2.980424880981445312e+01
5.932999774813652039e-03,1.000000000000000000e+00,9.512548446655273438e+00,-1.098594379425048828e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022812423706054688e+02,-1.807227172851562500e+02,5.500734329223632812e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
9.611999616026878357e-03,1.000000000000000000e+00,9.512491226196289062e+00,-1.098589801788330078e+01,3.916270494461059570e+00,-2.087272186279296875e+02,-1.022810897827148438e+02,-1.807225799560546875e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180766754150390625e+02,6.585875701904296875e+01,-2.980424880981445312e+01
1.563199982047080994e-02,1.000000000000000000e+00,9.512548446655273438e+00,-1.098594379425048828e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022810897827148438e+02,-1.807225799560546875e+02,5.500712203979492188e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
3.948900103569030762e-02,1.000000000000000000e+00,9.512491226196289062e+00,-1.098594379425048828e+01,3.916331529617309570e+00,-2.087271118164062500e+02,-1.022812423706054688e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
4.096600040793418884e-02,1.000000000000000000e+00,9.512491226196289062e+00,-1.098589801788330078e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022812423706054688e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
4.221900179982185364e-02,1.000000000000000000e+00,9.512491226196289062e+00,-1.098589801788330078e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022812423706054688e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
4.517199844121932983e-02,1.000000000000000000e+00,9.512548446655273438e+00,-1.098596668243408203e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022810897827148438e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
4.792699962854385376e-02,1.000000000000000000e+00,9.512548446655273438e+00,-1.098596668243408203e+01,3.916331529617309570e+00,-2.087272186279296875e+02,-1.022810897827148438e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980424880981445312e+01
4.939800128340721130e-02,1.000000000000000000e+00,9.512491226196289062e+00,-1.098596668243408203e+01,3.916270494461059570e+00,-2.087272186279296875e+02,-1.022812423706054688e+02,-1.807227172851562500e+02,5.500723266601562500e+01,-2.090467262268066406e+01,-9.345405578613281250e+01,-1.180768966674804688e+02,6.585875701904296875e+01,-2.980402946472167969e+01
