breakpoints,primitives,points,q_bp
3500,movej_fit,"[array([1109.16756231, -960.96715735,  863.67581849])]","[array([-0.10292839,  1.18976513, -2.55573764,  0.28012431, -1.82923222,
       -1.47405035])]"
3750,movej_fit,"[array([1112.81576395, -957.7245711 ,  855.4745613 ])]","[array([-0.10117821,  1.19158437, -2.55453079,  0.28097152, -1.82825209,
       -1.47847207])]"
4000,movej_fit,"[array([1116.41465867, -954.43356695,  847.21627428])]","[array([-0.09943245,  1.19340962, -2.55332783,  0.28183057, -1.82729888,
       -1.48295385])]"
4250,movej_fit,"[array([1119.98853212, -951.07472934,  838.89719007])]","[array([-0.09767972,  1.19524609, -2.55212352,  0.28271353, -1.8263721 ,
       -1.4874872 ])]"
4500,movej_fit,"[array([1123.55678394, -947.63142153,  830.51716857])]","[array([-0.09591037,  1.19709712, -2.55091427,  0.28363052, -1.825472  ,
       -1.49206397])]"
4750,movej_fit,"[array([1127.13439283, -944.08961767,  822.08001167])]","[array([-0.09411627,  1.19896422, -2.54969812,  0.28458994, -1.82459971,
       -1.49667628])]"
5000,movej_fit,"[array([1130.7327369 , -940.4375066 ,  813.59328989])]","[array([-0.09229058,  1.20084717, -2.54847468,  0.28559873, -1.82375728,
       -1.50131635])]"
5250,movej_fit,"[array([1134.36055164, -936.66499209,  805.06781918])]","[array([-0.09042744,  1.20274433, -2.5472448 ,  0.28666278, -1.8229476 ,
       -1.50597639])]"
5500,movej_fit,"[array([1138.02486761, -932.7631818 ,  796.51691094])]","[array([-0.08852163,  1.204653  , -2.54601031,  0.28778717, -1.82217416,
       -1.5106486 ])]"
5750,movej_fit,"[array([1141.7318232 , -928.72392774,  787.95550092])]","[array([-0.08656831,  1.20656978, -2.54477365,  0.28897655, -1.8214409 ,
       -1.51532506])]"
6000,movej_fit,"[array([1145.48729197, -924.53945589,  779.39924578])]","[array([-0.08456279,  1.20849099, -2.54353755,  0.29023525, -1.82075188,
       -1.51999785])]"
6250,movej_fit,"[array([1149.29729922, -920.20210325,  770.86365929])]","[array([-0.08250037,  1.21041297, -2.54230473,  0.29156751, -1.82011103,
       -1.52465905])]"
6500,movej_fit,"[array([1153.16823084, -915.70416533,  762.36334367])]","[array([-0.08037629,  1.21233236, -2.54107766,  0.29297745, -1.81952192,
       -1.52930089])]"
6750,movej_fit,"[array([1157.10685748, -911.03784453,  753.9113537 ])]","[array([-0.07818567,  1.21424633, -2.53985837,  0.29446911, -1.81898747,
       -1.53391579])]"
7000,movej_fit,"[array([1161.12021073, -906.19528281,  745.51871648])]","[array([-0.07592356,  1.21615271, -2.5386483 ,  0.2960464 , -1.81850983,
       -1.53849656])]"
7250,movej_fit,"[array([1165.21535308, -901.16865828,  737.19411566])]","[array([-0.07358501,  1.21805008, -2.53744827,  0.29771299, -1.81809021,
       -1.54303645])]"
7500,movej_fit,"[array([1169.39908734, -895.95032185,  728.94373536])]","[array([-0.07116519,  1.21993778, -2.5362584 ,  0.29947222, -1.81772879,
       -1.54752927])]"
7750,movej_fit,"[array([1173.6776439 , -890.53295471,  720.77125271])]","[array([-0.06865942,  1.22181586, -2.53507819,  0.301327  , -1.81742471,
       -1.55196948])]"
8000,movej_fit,"[array([1178.05638265, -884.90972565,  712.67795706])]","[array([-0.06606334,  1.22368505, -2.53390655,  0.30327971, -1.8171761 ,
       -1.5563522 ])]"
8250,movej_fit,"[array([1182.539534  , -879.07443521,  704.66297369])]","[array([-0.06337299,  1.22554661, -2.53274189,  0.30533213, -1.81698011,
       -1.56067332])]"
8500,movej_fit,"[array([1187.12999772, -873.02163529,  696.72356551])]","[array([-0.06058484,  1.22740223, -2.53158225,  0.30748539, -1.81683306,
       -1.5649294 ])]"
8750,movej_fit,"[array([1191.82920946, -866.74671769,  688.8554865 ])]","[array([-0.05769589,  1.22925388, -2.53042539,  0.30973997, -1.81673052,
       -1.56911773])]"
9000,movej_fit,"[array([1196.63707717, -860.24596833,  681.0533627 ])]","[array([-0.05470367,  1.23110372, -2.52926892,  0.31209565, -1.81666749,
       -1.57323624])]"
9250,movej_fit,"[array([1201.55198358, -853.51658903,  673.311079  ])]","[array([-0.05160628,  1.2329539 , -2.5281104 ,  0.31455161, -1.81663853,
       -1.57728345])]"
9500,movej_fit,"[array([1206.57084762, -846.55668812,  665.62215206])]","[array([-0.04840233,  1.23480652, -2.52694745,  0.31710641, -1.81663797,
       -1.58125839])]"
9750,movej_fit,"[array([1211.68923446, -839.36524445,  657.98007376])]","[array([-0.04509095,  1.23666347, -2.52577786,  0.3197581 , -1.81666   ,
       -1.58516055])]"
10000,movej_fit,"[array([1216.9015011 , -831.94205144,  650.37861404])]","[array([-0.04167175,  1.2385264 , -2.52459963,  0.32250426, -1.81669882,
       -1.58898977])]"
10250,movej_fit,"[array([1222.20096675, -824.28764506,  642.81207313])]","[array([-0.03814474,  1.2403966 , -2.52341105,  0.32534212, -1.8167488 ,
       -1.59274615])]"
10500,movej_fit,"[array([1227.58009563, -816.40322251,  635.2754792 ])]","[array([-0.03451031,  1.24227502, -2.52221075,  0.32826859, -1.81680452,
       -1.59643003])]"
10750,movej_fit,"[array([1233.03068205, -808.29055624,  627.76472859])]","[array([-0.03076914,  1.24416218, -2.52099769,  0.33128037, -1.81686091,
       -1.60004186])]"
11000,movej_fit,"[array([1238.54402901, -799.95190795,  620.27667019])]","[array([-0.02692217,  1.24605825, -2.5197712 ,  0.33437399, -1.81691323,
       -1.60358218])]"
11250,movej_fit,"[array([1244.11111402, -791.38994566,  612.80913652])]","[array([-0.02297053,  1.24796296, -2.51853095,  0.33754591, -1.81695718,
       -1.60705158])]"
11500,movej_fit,"[array([1249.7227372 , -782.60766648,  605.36092716])]","[array([-0.01891552,  1.24987571, -2.51727695,  0.34079254, -1.81698883,
       -1.61045065])]"
11750,movej_fit,"[array([1255.36964769, -773.60832827,  597.93175232])]","[array([-0.01475851,  1.25179557, -2.51600951,  0.3441103 , -1.81700468,
       -1.61377996])]"
12000,movej_fit,"[array([1261.04264911, -764.39538856,  590.52214326])]","[array([-0.01050097,  1.25372131, -2.51472921,  0.34749565, -1.81700158,
       -1.61704006])]"
12250,movej_fit,"[array([1266.73268204, -754.97245351,  583.13333989])]","[array([-0.00614439,  1.25565147, -2.51343682,  0.35094512, -1.81697673,
       -1.62023148])]"
12500,movej_fit,"[array([1272.43088646, -745.34323527,  575.76716369])]","[array([-1.69028716e-03,  1.25758443e+00, -2.51213332e+00,  3.54455323e-01,
       -1.81692763e+00, -1.62335470e+00])]"
12750,movej_fit,"[array([1278.1286454 , -735.51151717,  568.42588491])]","[array([ 0.00285983,  1.25951841, -2.51081981,  0.35802296, -1.81685203,
       -1.62641019])]"
13000,movej_fit,"[array([1283.81761258, -725.4811269 ,  561.1120926 ])]","[array([ 0.00750447,  1.26145154, -2.50949746,  0.36164484, -1.81674788,
       -1.62939842])]"
13250,movej_fit,"[array([1289.48972817, -715.25591409,  553.82857323])]","[array([ 0.01224218,  1.26338193, -2.50816752,  0.36531788, -1.81661328,
       -1.63231986])]"
13500,movej_fit,"[array([1295.13722379, -704.83973474,  546.57820544])]","[array([ 0.01707153,  1.26530768, -2.50683123,  0.36903912, -1.81644645,
       -1.63517498])]"
13750,movej_fit,"[array([1300.75262174, -694.23643794,  539.36387335])]","[array([ 0.02199114,  1.2672269 , -2.50548983,  0.37280567, -1.81624573,
       -1.6379643 ])]"
14000,movej_fit,"[array([1306.32873003, -683.44985602,  532.18840244])]","[array([ 0.02699968,  1.26913774, -2.50414452,  0.37661479, -1.81600946,
       -1.64068836])]"
14250,movej_fit,"[array([1311.85863566, -672.48379665,  525.05451831])]","[array([ 0.03209587,  1.27103844, -2.50279649,  0.38046381, -1.81573608,
       -1.64334773])]"
14500,movej_fit,"[array([1317.33569796, -661.34203639,  517.96482855])]","[array([ 0.03727846,  1.27292726, -2.50144682,  0.38435018, -1.81542404,
       -1.64594302])]"
14750,movej_fit,"[array([1322.75354361, -650.02831486,  510.92182551])]","[array([ 0.04254628,  1.27480256, -2.50009661,  0.38827146, -1.81507183,
       -1.64847488])]"
15000,movej_fit,"[array([1328.10606339, -638.54632996,  503.9279076 ])]","[array([ 0.0478982 ,  1.27666274, -2.49874687,  0.39222531, -1.81467797,
       -1.65094399])]"
15250,movej_fit,"[array([1333.38741151, -626.89973326,  496.98541502])]","[array([ 0.05333315,  1.27850622, -2.49739861,  0.39620947, -1.81424104,
       -1.65335102])]"
15500,movej_fit,"[array([1338.59200762, -615.09212533,  490.09667544])]","[array([ 0.05885011,  1.28033149, -2.49605281,  0.40022182, -1.81375971,
       -1.65569669])]"
15750,movej_fit,"[array([1343.71454007, -603.127052  ,  483.26405526])]","[array([ 0.0644481 ,  1.28213701, -2.49471045,  0.40426033, -1.81323271,
       -1.65798169])]"
16000,movej_fit,"[array([1348.74997024, -591.00800109,  476.49001138])]","[array([ 0.07012622,  1.28392126, -2.49337254,  0.40832307, -1.81265888,
       -1.6602067 ])]"
16250,movej_fit,"[array([1353.6935377 , -578.73839822,  469.7771382 ])]","[array([ 0.07588359,  1.28568266, -2.49204011,  0.41240822, -1.81203717,
       -1.66237238])]"
16500,movej_fit,"[array([1358.54076384, -566.32160409,  463.12820659])]","[array([ 0.08171941,  1.28741964, -2.49071423,  0.41651407, -1.81136668,
       -1.66447936])]"
16750,movej_fit,"[array([1363.28745367, -553.76091161,  456.54619048])]","[array([ 0.0876329 ,  1.28913055, -2.48939604,  0.42063901, -1.81064662,
       -1.66652823])]"
17000,movej_fit,"[array([1367.92969533, -541.05954253,  450.03427833])]","[array([ 0.09362333,  1.29081369, -2.48808672,  0.42478152, -1.80987638,
       -1.66851954])]"
17250,movej_fit,"[array([1372.46385534, -528.22064478,  443.59586836])]","[array([ 0.09969003,  1.29246733, -2.48678752,  0.42894019, -1.80905544,
       -1.67045379])]"
17500,movej_fit,"[array([1376.88657001, -515.24728937,  437.2345463 ])]","[array([ 0.10583234,  1.29408967, -2.48549972,  0.4331137 , -1.80818343,
       -1.67233145])]"
17750,movej_fit,"[array([1381.19473224, -502.14246632,  430.95404619])]","[array([ 0.11204966,  1.29567889, -2.48422466,  0.43730081, -1.80726008,
       -1.67415297])]"
18000,movej_fit,"[array([1385.38547356, -488.9090812 ,  424.75819646])]","[array([ 0.11834144,  1.29723314, -2.48296369,  0.44150037, -1.8062852 ,
       -1.67591874])]"
18250,movej_fit,"[array([1389.45614191, -475.54995029,  418.65085322])]","[array([ 0.12470714,  1.2987506 , -2.48171817,  0.44571131, -1.80525866,
       -1.67762917])]"
18500,movej_fit,"[array([1393.40427567, -462.06779487,  412.63582445])]","[array([ 0.13114628,  1.30022946, -2.48048944,  0.44993264, -1.80418035,
       -1.67928465])]"
18750,movej_fit,"[array([1397.22757415, -448.46523602,  406.7167895 ])]","[array([ 0.13765844,  1.30166794, -2.47927879,  0.45416342, -1.80305014,
       -1.6808856 ])]"
19000,movej_fit,"[array([1400.92386657, -434.74478779,  400.89721812])]","[array([ 0.14424322,  1.30306437, -2.47808747,  0.45840278, -1.80186786,
       -1.68243243])]"
19250,movej_fit,"[array([1404.4910798 , -420.90885076,  395.180294  ])]","[array([ 0.15090031,  1.30441716, -2.47691659,  0.46264994, -1.80063325,
       -1.68392562])]"
19500,movej_fit,"[array([1407.9272067 , -406.95970536,  389.5688474 ])]","[array([ 0.15762945,  1.30572485, -2.47576719,  0.46690415, -1.79934594,
       -1.68536565])]"
19750,movej_fit,"[array([1411.23027624, -392.89950562,  384.06530134])]","[array([ 0.16443045,  1.3069861 , -2.47464017,  0.47116473, -1.79800541,
       -1.68675308])]"
20000,movej_fit,"[array([1414.39832668, -378.73027378,  378.67163509])]","[array([ 0.1713032 ,  1.30819973, -2.47353628,  0.47543105, -1.796611  ,
       -1.68808849])]"
20250,movej_fit,"[array([1417.42938341, -364.45389569,  373.38936815])]","[array([ 0.1782477 ,  1.30936472, -2.47245612,  0.47970254, -1.79516187,
       -1.68937253])]"
20500,movej_fit,"[array([1420.32144198, -350.07211863,  368.21956694])]","[array([ 0.18526402,  1.31048017, -2.47140015,  0.4839787 , -1.79365698,
       -1.69060588])]"
20750,movej_fit,"[array([1423.07245793, -335.5865502 ,  363.16287538])]","[array([ 0.19235234,  1.31154535, -2.4703687 ,  0.48825908, -1.79209513,
       -1.69178925])]"
21000,movej_fit,"[array([1425.68034326, -320.99866067,  358.21956965])]","[array([ 0.19951294,  1.31255963, -2.46936195,  0.49254327, -1.79047498,
       -1.69292338])]"
21250,movej_fit,"[array([1428.14297067, -306.3097874 ,  353.38963616])]","[array([ 0.2067462 ,  1.31352248, -2.46838001,  0.49683095, -1.78879504,
       -1.694009  ])]"
21500,movej_fit,"[array([1430.45818493, -291.52114285,  348.67287071])]","[array([ 0.2140526 ,  1.31443344, -2.46742289,  0.50112183, -1.78705371,
       -1.69504683])]"
21750,movej_fit,"[array([1432.62382162, -276.63382516,  344.06899569])]","[array([ 0.2214327 ,  1.31529208, -2.46649058,  0.50541572, -1.78524934,
       -1.69603755])]"
22000,movej_fit,"[array([1434.6377321 , -261.64883221,  339.57779164])]","[array([ 0.22888715,  1.31609792, -2.46558306,  0.50971244, -1.78338027,
       -1.6969818 ])]"
22250,movej_fit,"[array([1436.49781427, -246.56707825,  335.19923782])]","[array([ 0.23641665,  1.31685047, -2.46470037,  0.51401189, -1.78144487,
       -1.6978801 ])]"
22500,movej_fit,"[array([1438.20204719, -231.38941361,  330.93365695])]","[array([ 0.24402196,  1.31754908, -2.46384263,  0.51831404, -1.77944162,
       -1.6987329 ])]"
22750,movej_fit,"[array([1439.74852868, -216.1166463 ,  326.78185745])]","[array([ 0.25170383,  1.31819298, -2.46301009,  0.52261887, -1.77736916,
       -1.69954052])]"
23000,movej_fit,"[array([1441.13551393, -200.74956385,  322.74526733])]","[array([ 0.25946304,  1.3187812 , -2.46220321,  0.52692644, -1.77522631,
       -1.70030313])]"
23250,movej_fit,"[array([1442.36145275, -185.28895731,  318.82605372])]","[array([ 0.2673003 ,  1.31931252, -2.46142263,  0.53123683, -1.77301219,
       -1.70102075])]"
23500,movej_fit,"[array([1443.42502432, -169.73564316,  315.02722186])]","[array([ 0.27521629,  1.31978545, -2.46066926,  0.53555015, -1.7707262 ,
       -1.70169325])]"
23750,movej_fit,"[array([1444.32516671, -154.0904845 ,  311.35268886])]","[array([ 0.28321159,  1.32019824, -2.45994428,  0.53986655, -1.76836811,
       -1.7023203 ])]"
24000,movej_fit,"[array([1445.06109969, -138.35440978,  307.8073283 ])]","[array([ 0.29128666,  1.32054882, -2.45924917,  0.54418618, -1.76593804,
       -1.70290142])]"
24250,movej_fit,"[array([1445.63233922, -122.52842744,  304.39698245])]","[array([ 0.29944183,  1.3208348 , -2.4585857 ,  0.5485092 , -1.76343652,
       -1.70343596])]"
24500,movej_fit,"[array([1446.03870225, -106.61363606,  301.12844141])]","[array([ 0.30767727,  1.32105351, -2.45795594,  0.55283579, -1.76086444,
       -1.7039231 ])]"
24750,movej_fit,"[array([1446.28030099,  -90.61123023,  298.00938987])]","[array([ 0.31599297,  1.321202  , -2.45736223,  0.55716611, -1.75822307,
       -1.70436189])]"
25000,movej_fit,"[array([1446.3575265 ,  -74.52250027,  295.0483234 ])]","[array([ 0.32438875,  1.32127705, -2.45680718,  0.56150033, -1.75551405,
       -1.70475123])]"
25250,movej_fit,"[array([1446.27102179,  -58.34882738,  292.25443899])]","[array([ 0.33286426,  1.32127524, -2.45629363,  0.56583859, -1.7527393 ,
       -1.70508993])]"
25500,movej_fit,"[array([1446.02164537,  -42.09167279,  289.63750485])]","[array([ 0.34141896,  1.32119298, -2.45582458,  0.57018105, -1.74990101,
       -1.70537669])]"
25750,movej_fit,"[array([1445.61042692,  -25.75256301,  287.20771703])]","[array([ 0.35005216,  1.32102654, -2.45540318,  0.57452783, -1.74700155,
       -1.70561014])]"
26000,movej_fit,"[array([1445.03851687,   -9.33307185,  284.97555008])]","[array([ 0.35876301,  1.32077214, -2.45503268,  0.57887906, -1.74404346,
       -1.70578885])]"
26250,movej_fit,"[array([1444.30713273,    7.1652003 ,  282.95161048])]","[array([ 0.36755055,  1.32042595, -2.45471634,  0.58323487, -1.7410293 ,
       -1.70591135])]"
26500,movej_fit,"[array([1443.41750462,   23.74064725,  281.14650075])]","[array([ 0.37641372,  1.31998418, -2.45445745,  0.58759538, -1.73796167,
       -1.70597613])]"
26750,movej_fit,"[array([1442.37082306,   40.3916767 ,  279.57070167])]","[array([ 0.38535138,  1.31944309, -2.45425924,  0.59196074, -1.73484311,
       -1.70598167])]"
27000,movej_fit,"[array([1441.16819198,   57.11672722,  278.23447982])]","[array([ 0.39436235,  1.31879906, -2.45412483,  0.5963311 , -1.73167604,
       -1.70592642])]"
27250,movej_fit,"[array([1439.81058931,   73.91428012,  277.14782498])]","[array([ 0.40344542,  1.31804857, -2.45405728,  0.60070664, -1.72846275,
       -1.7058088 ])]"
27500,movej_fit,"[array([1438.29883763,   90.78286423,  276.32042191])]","[array([ 0.41259936,  1.31718823, -2.4540595 ,  0.60508755, -1.72520535,
       -1.7056272 ])]"
27750,movej_fit,"[array([1436.6335865 ,  107.72105279,  275.76165727])]","[array([ 0.42182294,  1.3162148 , -2.45413429,  0.60947408, -1.72190579,
       -1.70537997])]"
28000,movej_fit,"[array([1434.81530739,  124.72744984,  275.48066223])]","[array([ 0.43111494,  1.31512516, -2.45428431,  0.6138665 , -1.71856584,
       -1.70506539])]"
28250,movej_fit,"[array([1432.84430175,  141.80066474,  275.48638805])]","[array([ 0.44047409,  1.31391631, -2.45451217,  0.61826511, -1.71518714,
       -1.70468168])]"
28500,movej_fit,"[array([1430.72072161,  158.93927477,  275.78771035])]","[array([ 0.4498991 ,  1.31258531, -2.45482036,  0.62267024, -1.71177122,
       -1.70422695])]"
28750,movej_fit,"[array([1428.44460146,  176.14177379,  276.393556  ])]","[array([ 0.4593886 ,  1.31112929, -2.45521138,  0.62708224, -1.7083196 ,
       -1.70369919])]"
29000,movej_fit,"[array([1426.01589955,  193.40650834,  277.31304461])]","[array([ 0.46894106,  1.30954537, -2.45568773,  0.63150147, -1.70483379,
       -1.70309627])]"
29250,movej_fit,"[array([1423.43454595,  210.73159947,  278.55563553])]","[array([ 0.47855481,  1.30783066, -2.45625198,  0.63592827, -1.70131546,
       -1.70241592])]"
29500,movej_fit,"[array([1420.70049413,  228.11485384,  280.13127014])]","[array([ 0.48822789,  1.30598219, -2.45690678,  0.64036295, -1.69776645,
       -1.7016557 ])]"
29750,movej_fit,"[array([1417.81377249,  245.55366358,  282.05049844])]","[array([ 0.49795801,  1.30399692, -2.45765496,  0.64480578, -1.69418889,
       -1.70081305])]"
30000,movej_fit,"[array([1414.7745321 ,  263.04489954,  284.32457951])]","[array([ 0.50774251,  1.30187167, -2.45849952,  0.64925691, -1.69058525,
       -1.69988523])]"
30250,movej_fit,"[array([1411.58308694,  280.5847993 ,  286.96554611])]","[array([ 0.51757822,  1.29960315, -2.45944367,  0.65371642, -1.68695844,
       -1.6988694 ])]"
30500,movej_fit,"[array([1408.23994327,  298.1688551 ,  289.98622465])]","[array([ 0.52746146,  1.29718795, -2.46049083,  0.65818421, -1.68331184,
       -1.69776261])]"
30750,movej_fit,"[array([1404.74581526,  315.79170552,  293.40020469])]","[array([ 0.53738792,  1.29462256, -2.46164463,  0.66266005, -1.67964931,
       -1.69656181])]"
31000,movej_fit,"[array([1401.10162516,  333.44703586,  297.22175413])]","[array([ 0.54735267,  1.2919034 , -2.46290888,  0.6671435 , -1.67597523,
       -1.69526394])]"
31250,movej_fit,"[array([1397.30848704,  351.12749111,  301.46568055])]","[array([ 0.55735011,  1.28902689, -2.46428756,  0.67163389, -1.67229444,
       -1.69386593])]"
31500,movej_fit,"[array([1393.36767464,  368.82460641,  306.14714198])]","[array([ 0.567374  ,  1.28598952, -2.46578471,  0.67613036, -1.66861223,
       -1.69236476])]"
31750,movej_fit,"[array([1389.28057545,  386.52875758,  311.28141335])]","[array([ 0.57741744,  1.2827879 , -2.46740438,  0.6806318 , -1.66493422,
       -1.69075753])]"
32000,movej_fit,"[array([1385.04863358,  404.22913395,  316.88361935])]","[array([ 0.58747291,  1.27941886, -2.46915058,  0.68513687, -1.66126629,
       -1.68904147])]"
32250,movej_fit,"[array([1380.6732858 ,  421.91373574,  322.96844575])]","[array([ 0.5975324 ,  1.27587956, -2.47102712,  0.68964404, -1.65761444,
       -1.68721401])]"
32500,movej_fit,"[array([1376.1558957 ,  439.56939428,  329.54984145])]","[array([ 0.60758739,  1.27216755, -2.47303758,  0.69415154, -1.65398473,
       -1.6852728 ])]"
32750,movej_fit,"[array([1371.49769069,  457.18181403,  336.64072757])]","[array([ 0.61762904,  1.26828087, -2.47518517,  0.69865748, -1.65038305,
       -1.68321576])]"
33000,movej_fit,"[array([1366.69970741,  474.7356337 ,  344.25272322])]","[array([ 0.62764821,  1.26421813, -2.47747269,  0.70315979, -1.6468151 ,
       -1.6810411 ])]"
33250,movej_fit,"[array([1361.76274952,  492.21450271,  352.39590151])]","[array([ 0.63763559,  1.25997856, -2.4799024 ,  0.70765632, -1.64328621,
       -1.6787473 ])]"
33500,movej_fit,"[array([1356.68736139,  509.60117002,  361.07858411])]","[array([ 0.64758184,  1.25556205, -2.48247601,  0.71214484, -1.63980126,
       -1.6763332 ])]"
33750,movej_fit,"[array([1351.47382055,  526.87757823,  370.30717591])]","[array([ 0.65747759,  1.25096922, -2.48519459,  0.71662311, -1.6363646 ,
       -1.6737979 ])]"
34000,movej_fit,"[array([1346.12214884,  544.02496463,  380.08604739])]","[array([ 0.66731361,  1.2462014 , -2.4880586 ,  0.72108887, -1.63298002,
       -1.67114085])]"
34250,movej_fit,"[array([1340.6321421 ,  561.02396045,  390.41745633])]","[array([ 0.6770808 ,  1.24126064, -2.49106779,  0.7255399 , -1.62965068,
       -1.66836177])]"
34500,movej_fit,"[array([1335.00341641,  577.85469374,  401.30151318])]","[array([ 0.68677032,  1.23614972, -2.49422129,  0.72997404, -1.62637912,
       -1.6654607 ])]"
34750,movej_fit,"[array([1329.2354669 ,  594.49689082,  412.7361748 ])]","[array([ 0.69637355,  1.23087209, -2.49751754,  0.73438922, -1.62316726,
       -1.66243792])]"
35000,movej_fit,"[array([1323.32773497,  610.92998242,  424.7172673 ])]","[array([ 0.70588218,  1.22543189, -2.50095438,  0.73878344, -1.62001643,
       -1.65929402])]"
35250,movej_fit,"[array([1317.2796783 ,  627.13321676,  437.2385261 ])]","[array([ 0.71528823,  1.21983384, -2.50452904,  0.74315482, -1.61692738,
       -1.65602981])]"
35500,movej_fit,"[array([1311.09083793,  643.08578566,  450.29164992])]","[array([ 0.72458403,  1.21408329, -2.50823819,  0.74750161, -1.61390032,
       -1.65264635])]"
35750,movej_fit,"[array([1304.76089591,  658.76696852,  463.86636164])]","[array([ 0.73376233,  1.2081861 , -2.51207795,  0.75182219, -1.61093495,
       -1.64914492])]"
36000,movej_fit,"[array([1298.28971901,  674.15629986,  477.95047624])]","[array([ 0.74281626,  1.20214864, -2.51604395,  0.7561151 , -1.60803046,
       -1.64552697])]"
36250,movej_fit,"[array([1291.67738384,  689.23376362,  492.52997562])]","[array([ 0.75173942,  1.19597774, -2.52013134,  0.76037909, -1.60518554,
       -1.64179412])]"
36500,movej_fit,"[array([1284.92418025,  703.9800127 ,  507.58909425])]","[array([ 0.76052595,  1.18968064, -2.52433482,  0.76461312, -1.60239836,
       -1.63794806])]"
36750,movej_fit,"[array([1278.03059381,  718.37660945,  523.11042085])]","[array([ 0.76917056,  1.18326493, -2.5286487 ,  0.76881644, -1.59966658,
       -1.63399056])]"
37000,movej_fit,"[array([1270.99727049,  732.40627706,  539.07502248])]","[array([ 0.77766865,  1.17673853, -2.53306689,  0.77298863, -1.59698729,
       -1.62992334])]"
37250,movej_fit,"[array([1263.82496723,  746.05314432,  555.46259812])]","[array([ 0.78601633,  1.17010962, -2.53758294,  0.77712967, -1.59435703,
       -1.625748  ])]"
37500,movej_fit,"[array([1256.51449956,  759.30296496,  572.25166223])]","[array([ 0.7942105 ,  1.16338657, -2.54219013,  0.78123999, -1.59177174,
       -1.62146598])]"
37750,movej_fit,"[array([1249.06669614,  772.14328501,  589.4197582 ])]","[array([ 0.80224886,  1.15657791, -2.54688146,  0.78532047, -1.58922679,
       -1.61707841])]"
38000,movej_fit,"[array([1241.48237035,  784.56354101,  606.94370632])]","[array([ 0.81012989,  1.14969225, -2.55164973,  0.78937253, -1.586717  ,
       -1.61258613])]"
38250,movej_fit,"[array([1233.76232567,  796.55505975,  624.79984555])]","[array([ 0.8178528 ,  1.14273819, -2.55648764,  0.79339803, -1.58423674,
       -1.60798958])]"
38500,movej_fit,"[array([1225.90740027,  808.11095765,  642.96429879])]","[array([ 0.8254174 ,  1.13572429, -2.56138782,  0.79739927, -1.58178004,
       -1.60328883])]"
38750,movej_fit,"[array([1217.9185607 ,  819.22592636,  661.41319669])]","[array([ 0.83282395,  1.12865903, -2.56634292,  0.80137887, -1.57934073,
       -1.59848363])]"
39000,movej_fit,"[array([1209.7970486 ,  829.8959171 ,  680.12287246])]","[array([ 0.84007295,  1.12155068, -2.57134571,  0.80533964, -1.57691261,
       -1.59357345])]"
