breakpoints,primitives,points,q_bp
14285,movel_fit,"[array([1082.295536  , -415.03927924, 1005.07122301])]","[array([-0.63398173, -0.32380645,  0.64232043,  0.5012875 ,  1.40132177,
       -2.89937539])]"
15000,movel_fit,"[array([1085.06076571, -394.87745857, 1006.21456776])]","[array([-0.62137028, -0.32590444,  0.64451203,  0.50690159,  1.40718737,
       -2.89940863])]"
15714,movel_fit,"[array([1087.0172761 , -374.99657687, 1007.05728388])]","[array([-0.60887442, -0.32827587,  0.64703125,  0.5119533 ,  1.41289064,
       -2.8991943 ])]"
16428,movel_fit,"[array([1088.10592593, -355.4112226 , 1007.59941574])]","[array([-0.59651505, -0.33099683,  0.64991707,  0.5164157 ,  1.41845935,
       -2.89874195])]"
17142,movel_fit,"[array([1088.27861407, -336.17032806, 1007.84179739])]","[array([-0.58433034, -0.33413292,  0.65319881,  0.52026105,  1.42390598,
       -2.89806436])]"
17857,movel_fit,"[array([1087.5015315 , -317.30146129, 1007.78802272])]","[array([-0.57234141, -0.33774758,  0.65690415,  0.52347353,  1.42924345,
       -2.89717662])]"
18571,movel_fit,"[array([1085.7587279 , -298.91482056, 1007.44493261])]","[array([-0.56061963, -0.34188256,  0.66103868,  0.52603082,  1.43445697,
       -2.89610065])]"
19285,movel_fit,"[array([1083.04088863, -281.04451709, 1006.8210724 ])]","[array([-0.5491872 , -0.34659074,  0.66561874,  0.52792782,  1.43955143,
       -2.89485604])]"
20000,movel_fit,"[array([1079.33664564, -263.73179634, 1005.92346355])]","[array([-0.53807096, -0.35192759,  0.67066098,  0.52915448,  1.44453104,
       -2.89346068])]"
20714,movel_fit,"[array([1074.64969337, -247.09603181, 1004.76146883])]","[array([-0.52734884, -0.35792764,  0.6761603 ,  0.52969065,  1.44938088,
       -2.89193586])]"
21428,movel_fit,"[array([1068.96645585, -231.19099431, 1003.33838054])]","[array([-0.51705753, -0.36465021,  0.68213264,  0.52951412,  1.45410848,
       -2.8902937 ])]"
22142,movel_fit,"[array([1062.27843726, -216.10337039, 1001.65667348])]","[array([-0.50725526, -0.37214962,  0.68858617,  0.52859375,  1.45871365,
       -2.88854559])]"
22857,movel_fit,"[array([1054.5729861 , -201.9077912 ,  999.71634712])]","[array([-0.4979924 , -0.38049193,  0.69553515,  0.52689307,  1.46319842,
       -2.8866999 ])]"
23571,movel_fit,"[array([1045.88629978, -188.74152917,  997.52978026])]","[array([-0.48936055, -0.3897035 ,  0.70295641,  0.52438788,  1.46753899,
       -2.88477577])]"
24285,movel_fit,"[array([1036.24604484, -176.67990037,  995.10944927])]","[array([-0.48141221, -0.3998374 ,  0.71084396,  0.52105955,  1.47172174,
       -2.88279085])]"
25000,movel_fit,"[array([1025.7010619 , -165.79715789,  992.47771697])]","[array([-0.4742019 , -0.41094202,  0.71918046,  0.51690244,  1.4757241 ,
       -2.88077072])]"
25714,movel_fit,"[array([1014.36940133, -156.20120647,  989.68038842])]","[array([-0.467811  , -0.42300846,  0.72789914,  0.51194758,  1.47950167,
       -2.87875758])]"
26428,movel_fit,"[array([1002.34260475, -147.94132881,  986.76320269])]","[array([-0.46228744, -0.43606546,  0.73695589,  0.50622362,  1.48302573,
       -2.87679073])]"
27142,movel_fit,"[array([ 989.73445655, -141.07350028,  983.7833368 ])]","[array([-0.45768854, -0.4501214 ,  0.7462861 ,  0.49977103,  1.48626363,
       -2.87491377])]"
27857,movel_fit,"[array([ 976.64083108, -135.64213619,  980.79879743])]","[array([-0.45406748, -0.4652031 ,  0.75583196,  0.49261832,  1.48918952,
       -2.87316532])]"
28571,movel_fit,"[array([ 963.21090955, -131.71154265,  977.88415828])]","[array([-0.45149227, -0.48127013,  0.76548921,  0.48481861,  1.49176717,
       -2.87158629])]"
29285,movel_fit,"[array([ 949.53984761, -129.31876048,  975.10744113])]","[array([-0.45001274, -0.49833837,  0.77518558,  0.47639203,  1.49397236,
       -2.87020552])]"
30000,movel_fit,"[array([ 935.72852021, -128.49821844,  972.54821894])]","[array([-0.44967698, -0.51641722,  0.78483759,  0.46736149,  1.49577699,
       -2.86905159])]"
30714,movel_fit,"[array([ 921.94876235, -129.26245897,  970.31269423])]","[array([-0.45051766, -0.53542022,  0.79430695,  0.45780803,  1.4971453 ,
       -2.86816081])]"
31428,movel_fit,"[array([ 908.32800098, -131.58138937,  968.5146981 ])]","[array([-0.4525406 , -0.55531075,  0.80348155,  0.44780643,  1.49805384,
       -2.86757072])]"
32142,movel_fit,"[array([ 895.01992597, -135.3807973 ,  967.28800712])]","[array([-0.45572243, -0.5759995 ,  0.81222504,  0.43747771,  1.49848703,
       -2.86732645])]"
32857,movel_fit,"[array([ 882.15482419, -140.55029796,  966.77440158])]","[array([-0.46001497, -0.59740171,  0.82040884,  0.42695302,  1.49844431,
       -2.8674743 ])]"
33571,movel_fit,"[array([ 869.89665987, -146.92498844,  967.11427827])]","[array([-0.46532394, -0.61932254,  0.82787618,  0.41641453,  1.49794146,
       -2.86805201])]"
34285,movel_fit,"[array([ 858.32456309, -154.34673237,  968.43135247])]","[array([-0.47155234, -0.64164482,  0.83451899,  0.40598699,  1.49700568,
       -2.86908164])]"
35000,movel_fit,"[array([ 847.48765081, -162.66430145,  970.83379789])]","[array([-0.47859544, -0.66424879,  0.84024365,  0.39576912,  1.49566586,
       -2.87056678])]"
35714,movel_fit,"[array([ 837.44877934, -171.70058756,  974.39501434])]","[array([-0.48631077, -0.68692006,  0.84495494,  0.38587146,  1.49395379,
       -2.87248288])]"
36428,movel_fit,"[array([ 828.19896195, -181.32704849,  979.17349968])]","[array([-0.49458172, -0.70954478,  0.8486054 ,  0.3763318 ,  1.49188691,
       -2.87479212])]"
37142,movel_fit,"[array([ 819.72497973, -191.42434192,  985.20312233])]","[array([-0.50328475, -0.73199044,  0.85116201,  0.36717341,  1.48946794,
       -2.8774383 ])]"
37857,movel_fit,"[array([ 811.9895701 , -201.91952104,  992.51206234])]","[array([-0.51231953, -0.75417814,  0.8526147 ,  0.35837608,  1.48666814,
       -2.88035426])]"
38571,movel_fit,"[array([ 804.98124199, -212.73603318, 1001.08933213])]","[array([-0.52156456, -0.77596817,  0.85296667,  0.34992516,  1.48343129,
       -2.88344775])]"
39285,movel_fit,"[array([ 798.65742842, -223.87384215, 1010.95536255])]","[array([-0.5309517 , -0.79734772,  0.8522435 ,  0.34175139,  1.47964802,
       -2.88663381])]"
40000,movel_fit,"[array([ 792.9850608 , -235.33245638, 1022.13940755])]","[array([-0.54041592, -0.81832248,  0.85048074,  0.33379909,  1.47518484,
       -2.88983765])]"
40714,movel_fit,"[array([ 787.95484525, -247.01012063, 1034.60744499])]","[array([-0.54983607, -0.83880683,  0.84774364,  0.32609113,  1.46995248,
       -2.89299725])]"
41428,movel_fit,"[array([ 783.52104559, -258.76851846, 1048.3283482 ])]","[array([-0.55910609, -0.85877889,  0.84411833,  0.31867481,  1.46391851,
       -2.89609903])]"
42142,movel_fit,"[array([ 779.62547669, -270.39745189, 1063.20157832])]","[array([-0.5680989 , -0.87816821,  0.83971738,  0.31163859,  1.45713821,
       -2.89915042])]"
42857,movel_fit,"[array([ 776.19435113, -281.73916304, 1079.12810611])]","[array([-0.57673025, -0.89695374,  0.83465357,  0.30503218,  1.44966584,
       -2.90216192])]"
43571,movel_fit,"[array([ 773.18180396, -292.71299555, 1095.98251306])]","[array([-0.58494056, -0.91510809,  0.8290504 ,  0.29886008,  1.44148708,
       -2.90510674])]"
44285,movel_fit,"[array([ 770.55140418, -303.3939016 , 1113.7627118 ])]","[array([-0.59275405, -0.9327453 ,  0.82300084,  0.29304749,  1.43243619,
       -2.90795033])]"
45000,movel_fit,"[array([ 768.26477778, -313.83918578, 1132.44772883])]","[array([-0.60019419, -0.9499523 ,  0.81660806,  0.28753792,  1.42236617,
       -2.91066759])]"
45714,movel_fit,"[array([ 766.25349474, -323.95125416, 1151.82443893])]","[array([-0.60722712, -0.96664755,  0.81002242,  0.2823524 ,  1.41136467,
       -2.91325571])]"
46428,movel_fit,"[array([ 764.42530864, -333.63104837, 1171.7203225 ])]","[array([-0.61384396, -0.98279387,  0.80335295,  0.27750888,  1.39958916,
       -2.91574552])]"
47142,movel_fit,"[array([ 762.74402475, -342.85813987, 1192.07744706])]","[array([-0.62004951, -0.99843886,  0.79667447,  0.27300184,  1.38704244,
       -2.91815577])]"
47857,movel_fit,"[array([ 761.14594691, -351.61386329, 1212.79465944])]","[array([-0.62586688, -1.0135921 ,  0.79005601,  0.26881447,  1.37380348,
       -2.92050541])]"
48571,movel_fit,"[array([ 759.36771014, -359.58091886, 1233.13736502])]","[array([-0.63128294, -1.02778742,  0.7836046 ,  0.2649889 ,  1.36088187,
       -2.92283361])]"
49285,movel_fit,"[array([ 757.50072883, -366.90244902, 1253.43161274])]","[array([-0.63632941, -1.04134469,  0.77726511,  0.26148332,  1.34789752,
       -2.92516195])]"
50000,movel_fit,"[array([ 755.05287452, -374.16920045, 1272.3232858 ])]","[array([-0.64159282, -1.05343776,  0.77132388,  0.25778716,  1.3358796 ,
       -2.92714845])]"
