1022.3673519662904,-841.0981128270396,972.8289595631696
1022.3626967552111,-841.0658187656024,972.8159548830678
1022.3580415441318,-841.0335247041653,972.8029502029658
1022.3533863330525,-841.001230642728,972.789945522864
1022.3487311219733,-840.9689365812909,972.776940842762
1022.3440759108939,-840.9366425198538,972.7639361626601
1022.3394206998147,-840.9043484584166,972.7509314825581
1022.3347654887355,-840.8720543969795,972.7379268024563
1022.3301102776561,-840.8397603355423,972.7249221223543
1022.3254550665769,-840.8074662741051,972.7119174422525
1022.3207998554975,-840.7751722126679,972.6989127621505
1022.3161446444183,-840.7428781512308,972.6859080820486
1022.311489433339,-840.7105840897937,972.6729034019467
1022.3068342222597,-840.6782900283565,972.6598987218448
1022.3021790111804,-840.6459959669194,972.6468940417428
1022.2975238001012,-840.6137019054821,972.633889361641
1022.2928685890219,-840.581407844045,972.620884681539
1022.2882133779426,-840.5491137826078,972.6078800014371
1022.2835581668634,-840.5168197211707,972.5948753213352
1022.278902955784,-840.4845256597335,972.5818706412333
1022.2742477447048,-840.4522315982963,972.5688659611313
1022.2695925336255,-840.4199375368592,972.5558612810295
1022.2649373225462,-840.387643475422,972.5428566009275
1022.260282111467,-840.3553494139849,972.5298519208256
1022.2556269003876,-840.3230553525477,972.5168472407237
1022.2509716893084,-840.2907612911106,972.5038425606218
1022.2463164782291,-840.2584672296733,972.4908378805198
1022.2416612671498,-840.2261731682362,972.477833200418
1022.2370060560705,-840.193879106799,972.464828520316
1022.2323508449913,-840.1615850453619,972.4518238402142
1022.2276956339119,-840.1292909839248,972.4388191601122
1022.2230404228327,-840.0969969224876,972.4258144800103
1022.2183852117535,-840.0647028610504,972.4128097999084
1022.2137300006741,-840.0324087996132,972.3998051198065
1022.2090747895949,-840.0001147381761,972.3868004397045
1022.2044195785156,-839.9678206767389,972.3737957596027
1022.1997643674363,-839.9355266153018,972.3607910795007
1022.195109156357,-839.9032325538645,972.3477863993988
1022.1904539452777,-839.8709384924274,972.3347817192969
1022.1857987341984,-839.8386444309903,972.321777039195
1022.1811435231192,-839.8063503695531,972.308772359093
1022.1764883120399,-839.774056308116,972.2957676789912
1022.1718331009606,-839.7417622466788,972.2827629988892
1022.1671778898814,-839.7094681852416,972.2697583187874
1022.162522678802,-839.6771741238044,972.2567536386854
1022.1578674677228,-839.6448800623673,972.2437489585835
1022.1532122566435,-839.6125860009302,972.2307442784816
1022.1485570455642,-839.580291939493,972.2177395983797
1022.143901834485,-839.5479978780559,972.2047349182777
1022.1392466234057,-839.5157038166186,972.1917302381759
1022.1345914123264,-839.4834097551815,972.1787255580739
1022.1299362012471,-839.4511156937443,972.165720877972
1022.1252809901678,-839.4188216323072,972.1527161978701
1022.1206257790885,-839.38652757087,972.1397115177682
1022.1159705680093,-839.3542335094328,972.1267068376662
1022.1113153569299,-839.3219394479956,972.1137021575644
1022.1066601458507,-839.2896453865585,972.1006974774624
1022.1020049347715,-839.2573513251214,972.0876927973605
1022.0973497236921,-839.2250572636842,972.0746881172586
1022.0926945126129,-839.1927632022471,972.0616834371567
1022.0880393015336,-839.1604691408098,972.0486787570547
1022.0833840904543,-839.1281750793727,972.0356740769529
1022.078728879375,-839.0958810179355,972.0226693968509
1022.0740736682958,-839.0635869564984,972.0096647167491
1022.0694184572164,-839.0312928950613,971.9966600366471
1022.0647632461372,-838.9989988336241,971.9836553565452
1022.0601080350579,-838.9667047721869,971.9706506764433
1022.0554528239786,-838.9344107107497,971.9576459963414
1022.0507976128994,-838.9021166493126,971.9446413162394
1022.04614240182,-838.8698225878754,971.9316366361376
1022.0414871907408,-838.8375285264383,971.9186319560356
1022.0368319796615,-838.805234465001,971.9056272759337
1022.0321767685822,-838.7729404035639,971.8926225958318
1022.027521557503,-838.7406463421268,971.8796179157299
1022.0228663464237,-838.7083522806896,971.8666132356279
1022.0182111353444,-838.6760582192525,971.8536085555261
1022.0135559242651,-838.6437641578153,971.8406038754241
1022.0089007131859,-838.6114700963781,971.8275991953223
1022.0042455021065,-838.5791760349409,971.8145945152203
1021.9995902910273,-838.5468819735038,971.8015898351184
1021.994935079948,-838.5145879120666,971.7885851550164
1021.9902798688687,-838.4822938506295,971.7755804749146
1021.9856246577895,-838.4499997891924,971.7625757948126
1021.9809694467101,-838.4177057277551,971.7495711147108
1021.9763142356309,-838.385411666318,971.7365664346088
1021.9716590245516,-838.3531176048808,971.7235617545069
1021.9670038134723,-838.3208235434437,971.710557074405
1021.962348602393,-838.2885294820065,971.6975523943031
1021.9576933913138,-838.2562354205693,971.6845477142011
1021.9530381802344,-838.2239413591321,971.6715430340993
1021.9483829691552,-838.191647297695,971.6585383539973
1021.943727758076,-838.1593532362579,971.6455336738954
1021.9390725469966,-838.1270591748207,971.6325289937935
1021.9344173359174,-838.0947651133836,971.6195243136916
1021.9297621248381,-838.0624710519463,971.6065196335896
1021.9251069137588,-838.0301769905092,971.5935149534878
1021.9204517026795,-837.997882929072,971.5805102733858
1021.9157964916002,-837.9655888676349,971.567505593284
1021.911141280521,-837.9332948061978,971.554500913182
1021.9064860694417,-837.9010007447606,971.5414962330801
1021.9018308583624,-837.8687066833234,971.5284915529782
1021.8971756472831,-837.8364126218862,971.5154868728763
1021.8925204362039,-837.8041185604491,971.5024821927744
1021.8878652251245,-837.7718244990119,971.4894775126725
1021.8832100140453,-837.7395304375748,971.4764728325706
1021.878554802966,-837.7072363761375,971.4634681524686
1021.8738995918867,-837.6749423147004,971.4504634723668
1021.8692443808075,-837.6426482532632,971.4374587922648
1021.8645891697282,-837.6103541918261,971.424454112163
