breakpoints,primitives,points,q_bp
31428,movel_fit,"[array([1161.95276878,  224.53963009, 1072.22403158])]","[array([-0.09179741, -0.21440507,  0.51988023,  0.60348936,  1.47212882,
       -1.75992228])]"
32142,movel_fit,"[array([1161.65100784,  249.52520166, 1074.17368451])]","[array([-0.05565936, -0.20026892,  0.50021027,  0.57656104,  1.479894  ,
       -1.73652162])]"
32857,movel_fit,"[array([1160.62808488,  274.57006262, 1075.42738527])]","[array([-0.01840284, -0.18512122,  0.4801752 ,  0.54756834,  1.48866734,
       -1.71274993])]"
33571,movel_fit,"[array([1158.84595408,  299.56141851, 1075.92785153])]","[array([ 0.01977733, -0.16902697,  0.46003953,  0.51678207,  1.49845719,
       -1.68869082])]"
34285,movel_fit,"[array([1156.26843578,  324.48394775, 1075.62838184])]","[array([ 0.05879418, -0.15195984,  0.43998425,  0.48442702,  1.50932779,
       -1.66431136])]"
35000,movel_fit,"[array([1152.86241616,  349.31550352, 1074.48466133])]","[array([ 0.09851223, -0.13385079,  0.42017692,  0.45080085,  1.52137627,
       -1.63955109])]"
35714,movel_fit,"[array([1148.61886443,  373.92507101, 1072.46661026])]","[array([ 0.13857416, -0.11468013,  0.40084937,  0.41642634,  1.53466168,
       -1.61443293])]"
36428,movel_fit,"[array([1143.52561663,  398.28326129, 1069.55059135])]","[array([ 0.17873967, -0.0943429 ,  0.38212877,  0.38175831,  1.54928407,
       -1.58886624])]"
37142,movel_fit,"[array([1137.58599045,  422.32523122, 1065.72582441])]","[array([ 0.21867635, -0.07275696,  0.36414049,  0.3473481 ,  1.56530828,
       -1.56278902])]"
37857,movel_fit,"[array([1130.80462266,  446.02051319, 1060.98675478])]","[array([ 0.25808641, -0.04979723,  0.34693981,  0.31372226,  1.58281572,
       -1.53608707])]"
38571,movel_fit,"[array([1123.22597003,  469.2431857 , 1055.36074656])]","[array([ 0.29650373, -0.02541476,  0.33059386,  0.28154379,  1.60182046,
       -1.50873071])]"
39285,movel_fit,"[array([1114.87610333,  491.97315681, 1048.86741359])]","[array([ 3.33639404e-01,  5.41716929e-04,  3.15047464e-01,  2.51309371e-01,
        1.62240434e+00, -1.48055334e+00])]"
40000,movel_fit,"[array([1105.78454935,  514.19602111, 1041.53145103])]","[array([ 0.36922242,  0.02818002,  0.30024403,  0.22348333,  1.64458993,
       -1.45139317])]"
40714,movel_fit,"[array([1096.02513637,  535.81502574, 1033.41665085])]","[array([ 0.40287877,  0.05735046,  0.28624356,  0.19857096,  1.66814112,
       -1.42128226])]"
41428,movel_fit,"[array([1085.63720875,  556.83891863, 1024.56163823])]","[array([ 0.43445858,  0.08782127,  0.27313364,  0.17683972,  1.69269126,
       -1.39025255])]"
42142,movel_fit,"[array([1074.67311259,  577.25663373, 1015.01713406])]","[array([ 0.46385624,  0.1191817 ,  0.26107622,  0.15844614,  1.71769289,
       -1.35847862])]"
42857,movel_fit,"[array([1063.16739498,  597.09420191, 1004.81927017])]","[array([ 0.49108862,  0.15111175,  0.25016388,  0.14339808,  1.7427034 ,
       -1.32607422])]"
43571,movel_fit,"[array([1051.20048843,  616.30163836,  994.04603313])]","[array([ 0.51609744,  0.18339023,  0.24038945,  0.13172061,  1.76746014,
       -1.29313149])]"
44285,movel_fit,"[array([1038.80170207,  634.91673288,  982.73107618])]","[array([ 0.53892948,  0.21613114,  0.2316    ,  0.12341043,  1.79204838,
       -1.25944309])]"
45000,movel_fit,"[array([1025.99533901,  652.97715229,  970.90327155])]","[array([ 0.55961883,  0.24936744,  0.22371643,  0.1184951 ,  1.81646419,
       -1.22483117])]"
45714,movel_fit,"[array([1012.85768026,  670.44906988,  958.63971851])]","[array([ 0.57818075,  0.28268803,  0.21685757,  0.11690899,  1.84026198,
       -1.18950399])]"
46428,movel_fit,"[array([999.40855914, 687.37871546, 945.96519744])]","[array([ 0.59480928,  0.31573811,  0.21113743,  0.1184076 ,  1.8630148 ,
       -1.15365328])]"
47142,movel_fit,"[array([985.68025507, 703.787985  , 932.91572899])]","[array([ 0.6096705 ,  0.34844685,  0.20652474,  0.12275709,  1.88464308,
       -1.11730216])]"
47857,movel_fit,"[array([971.67955931, 719.71993721, 919.50323736])]","[array([ 0.62294903,  0.38066949,  0.20304469,  0.12972819,  1.90496142,
       -1.08054471])]"
48571,movel_fit,"[array([957.47089041, 735.15403501, 905.79495085])]","[array([ 0.63502248,  0.41109648,  0.20109012,  0.13857589,  1.92255242,
       -1.04471678])]"
49285,movel_fit,"[array([943.0602724 , 750.13571763, 891.8025468 ])]","[array([ 0.64604431,  0.44045555,  0.20026464,  0.14911042,  1.93823705,
       -1.00931959])]"
50000,movel_fit,"[array([928.45051518, 764.69851402, 877.53364464])]","[array([ 0.65586703,  0.46685645,  0.20112901,  0.16160205,  1.94983887,
       -0.97587738])]"
