breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([  50.8076046 ,  510.0488404 , 1057.22048058])]","[array([ 0.66449482,  1.45156851, -2.48487101,  1.10462662,  0.35539994,
       -1.8897548 ])]"
999,moveabsj,"[array([  42.09550776,  509.61246361, 1056.51614398])]","[array([ 0.67301672,  1.44731515, -2.48916308,  1.1014446 ,  0.35741491,
       -1.89257819])]"
1999,moveabsj,"[array([  33.24433162,  508.25827068, 1056.31411682])]","[array([ 0.68041852,  1.44233694, -2.49461358,  1.09845649,  0.35732209,
       -1.89532806])]"
2999,moveabsj,"[array([  24.24792209,  506.00839768, 1056.59075058])]","[array([ 0.68670985,  1.4366201 , -2.50123143,  1.09564777,  0.35513543,
       -1.89802356])]"
3999,moveabsj,"[array([  15.0688446 ,  502.88606436, 1057.31163809])]","[array([ 0.69193578,  1.43014187, -2.50902493,  1.09299548,  0.35089458,
       -1.90069239])]"
4999,moveabsj,"[array([   5.65976452,  498.91840077, 1058.43224314])]","[array([ 0.69615899,  1.42288234, -2.51799187,  1.09047311,  0.3446604 ,
       -1.90336432])]"
5999,moveabsj,"[array([  -4.03177287,  494.13949141, 1059.89672259])]","[array([ 0.6994643 ,  1.41483039, -2.52811195,  1.0880527 ,  0.33652575,
       -1.9060685 ])]"
6999,moveabsj,"[array([ -14.05839544,  488.59359967, 1061.63712509])]","[array([ 0.70196467,  1.40599023, -2.53933874,  1.08570701,  0.32662777,
       -1.9088303 ])]"
7999,moveabsj,"[array([ -24.46595798,  482.33822453, 1063.57359725])]","[array([ 0.70380551,  1.39638903, -2.55159137,  1.08341211,  0.31515929,
       -1.91166737])]"
8999,moveabsj,"[array([ -35.28487179,  475.44648644, 1065.61605149])]","[array([ 0.70516538,  1.38608428, -2.56474754,  1.08115   ,  0.30237704,
       -1.91458543])]"
9999,moveabsj,"[array([ -46.51855034,  468.00994501, 1067.66710239])]","[array([ 0.70625141,  1.37517175, -2.57863691,  1.07891088,  0.28860699,
       -1.91757451])]"
10999,moveabsj,"[array([ -58.13460616,  460.13928851, 1069.62693929])]","[array([ 0.70728946,  1.36378831, -2.5930414 ,  1.07669361,  0.27424053,
       -1.920608  ])]"
11999,moveabsj,"[array([ -70.05923969,  451.96386409, 1071.39925447])]","[array([ 0.70850949,  1.35211003, -2.60770136,  1.07450414,  0.25972316,
       -1.92364487])]"
12999,moveabsj,"[array([ -82.17293917,  443.63291667, 1072.8968442 ])]","[array([ 0.71012901,  1.34034865, -2.62232221,  1.07235296,  0.24554232,
       -1.92663437])]"
13999,moveabsj,"[array([ -94.31680503,  435.31280535, 1074.04728734])]","[array([ 0.71233911,  1.32873948, -2.63659046,  1.07025063,  0.23220683,
       -1.92952387])]"
14999,moveabsj,"[array([-106.29832544,  427.18741178, 1074.79631466])]","[array([ 0.71529512,  1.31753306, -2.65018308,  1.06820453,  0.2202342 ,
       -1.9322653 ])]"
15999,moveabsj,"[array([-117.9074056 ,  419.45331342, 1075.10943774])]","[array([ 0.71911614,  1.3069811 , -2.66278264,  1.06621528,  0.21013491,
       -1.93482141])]"
16999,moveabsj,"[array([-128.92090083,  412.32345639, 1074.96998026])]","[array([ 0.723889  ,  1.29733694, -2.67407359,  1.0642759 ,  0.20241629,
       -1.93716631])]"
17999,moveabsj,"[array([-139.11184133,  406.02766099, 1074.37498947])]","[array([ 0.72967845,  1.28885396, -2.68374002,  1.06237017,  0.19758776,
       -1.9392849 ])]"
18999,moveabsj,"[array([-148.25171293,  400.81775453, 1073.32837855])]","[array([ 0.73653868,  1.28179153, -2.6914528 ,  1.06047108,  0.19617809,
       -1.94116962])]"
19999,moveabsj,"[array([-156.10734137,  396.97512801, 1071.83271459])]","[array([ 0.7445201 ,  1.27642426, -2.69685106,  1.05853923,  0.19875443,
       -1.94281562])]"
20999,moveabsj,"[array([-162.45911467,  394.8064208 , 1069.87475483])]","[array([ 0.75369444,  1.27303501, -2.69953766,  1.056515  ,  0.20594646,
       -1.94422008])]"
21999,moveabsj,"[array([-167.0974959 ,  394.64849002, 1067.41154459])]","[array([ 0.76415708,  1.27192206, -2.69905673,  1.05431549,  0.21846571,
       -1.94537634])]"
22999,moveabsj,"[array([-169.85109556,  396.84696171, 1064.35289838])]","[array([ 0.77603816,  1.27337684, -2.69490353,  1.05182839,  0.23709445,
       -1.94627311])]"
23999,moveabsj,"[array([-170.63592398,  401.7165559 , 1060.53947256])]","[array([ 0.78952807,  1.27764521, -2.68655118,  1.048905  ,  0.26266892,
       -1.94689838])]"
24999,moveabsj,"[array([-169.52078214,  409.47260117, 1055.73118663])]","[array([ 0.80487806,  1.28486226, -2.6735173 ,  1.04536078,  0.29599275,
       -1.94725228])]"
25999,moveabsj,"[array([-166.82085519,  420.11783983, 1049.62088376])]","[array([ 0.82235974,  1.29493608, -2.65551634,  1.04098327,  0.33762691,
       -1.94738646])]"
26999,moveabsj,"[array([-163.18162631,  433.30901295, 1041.89374735])]","[array([ 0.8421498 ,  1.30739739, -2.63271153,  1.0355435 ,  0.38752419,
       -1.94748324])]"
27999,moveabsj,"[array([-159.55671537,  448.25973026, 1032.35918966])]","[array([ 0.86409431,  1.32129199, -2.60603261,  1.0288193 ,  0.44446612,
       -1.94793672])]"
28999,moveabsj,"[array([-156.96128511,  463.79683115, 1021.13130383])]","[array([ 0.88748961,  1.33530789, -2.57730111,  1.02066608,  0.50562888,
       -1.94927952])]"
29999,moveabsj,"[array([-156.08321381,  478.56761666, 1008.79642359])]","[array([ 0.91111008,  1.34816243, -2.54893716,  1.01121115,  0.56672371,
       -1.95182512])]"
