timestamp,cmd_num,J1,J2,J3,J4,J5,J6
2.019999956246465445e-04,-1.000000000000000000e+00,-3.467596435546875000e+01,4.892502975463867188e+01,2.986686325073242188e+01,1.091835174560546875e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562299346923828125e+01,3.135653114318847656e+01
4.982999991625547409e-03,1.000000000000000000e+00,-3.467599487304687500e+01,4.892507171630859375e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
8.564000017940998077e-03,1.000000000000000000e+00,-3.467599487304687500e+01,4.892507171630859375e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
1.289500016719102859e-02,1.000000000000000000e+00,-3.467596435546875000e+01,4.892507171630859375e+01,2.986686325073242188e+01,1.091832580566406250e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667343902587890625e+01,-1.826883239746093750e+02,-2.342891216278076172e+00,7.562291717529296875e+01,3.135642242431640625e+01
3.656699880957603455e-02,1.000000000000000000e+00,-3.467599487304687500e+01,4.892511749267578125e+01,2.986686325073242188e+01,1.091835174560546875e+02,9.491092681884765625e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
3.814100101590156555e-02,1.000000000000000000e+00,-3.467599487304687500e+01,4.892511749267578125e+01,2.986686325073242188e+01,1.091835174560546875e+02,9.491092681884765625e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
4.082800075411796570e-02,1.000000000000000000e+00,-3.467596435546875000e+01,4.892502975463867188e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667362213134765625e+01,-1.826883239746093750e+02,-2.342747688293457031e+00,7.562291717529296875e+01,3.135653114318847656e+01
4.702299833297729492e-02,1.000000000000000000e+00,-3.467605590820312500e+01,4.892507171630859375e+01,2.986686325073242188e+01,1.091835174560546875e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562277984619140625e+01,3.135653114318847656e+01
5.049199983477592468e-02,1.000000000000000000e+00,-3.467605590820312500e+01,4.892507171630859375e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491092681884765625e+01,-3.052978754043579102e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
5.298500135540962219e-02,1.000000000000000000e+00,-3.467613983154296875e+01,4.892502975463867188e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
5.424699932336807251e-02,1.000000000000000000e+00,-3.467613983154296875e+01,4.892502975463867188e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491098022460937500e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342819452285766602e+00,7.562291717529296875e+01,3.135653114318847656e+01
5.752399936318397522e-02,1.000000000000000000e+00,-3.467639923095703125e+01,4.892491531372070312e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491092681884765625e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342747688293457031e+00,7.562291717529296875e+01,3.135653114318847656e+01
6.070600077509880066e-02,1.000000000000000000e+00,-3.467639923095703125e+01,4.892491531372070312e+01,2.986686325073242188e+01,1.091834182739257812e+02,9.491092681884765625e+01,-3.052842855453491211e+00,4.031498432159423828e-01,-6.667353820800781250e+01,-1.826883239746093750e+02,-2.342747688293457031e+00,7.562291717529296875e+01,3.135653114318847656e+01
