average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
330.1455526123027,337.0786118417997,322.8733333793685,1.9175905809828884,0.30827308476543364,0.8830319404834058,0.012034942675126097,0.157515173501051,0.001624935533770475,0.009000419592765034,1.469058770713076e-05,0.001619603882616125
