breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1850.8569751 , 1119.12650962, 1755.34262835])]","[array([0.54540509, 0.20381541, 0.39612581, 3.13020153, 1.10867541,
       0.14510636])]"
1665,moveabsj,"[array([1843.73912689, 1165.43663073, 1715.68248675])]","[array([0.56268215, 0.21966949, 0.39936086, 3.12180792, 1.09987717,
       0.14299696])]"
3332,moveabsj,"[array([1836.35986075, 1211.2179986 , 1670.21835396])]","[array([0.58110014, 0.23546565, 0.40444117, 3.11826965, 1.0868801 ,
       0.14410946])]"
4999,moveabsj,"[array([1824.01640045, 1258.3141676 , 1626.15104383])]","[array([0.59989842, 0.2501199 , 0.409984  , 3.11129349, 1.07462578,
       0.14324303])]"
6665,moveabsj,"[array([1807.47015505, 1306.42222444, 1584.60986532])]","[array([0.61948189, 0.26396154, 0.41493891, 3.10295234, 1.06304596,
       0.14161537])]"
8332,moveabsj,"[array([1787.1689707 , 1355.50918204, 1547.30074576])]","[array([0.64000163, 0.27725205, 0.41819366, 3.09403391, 1.05265981,
       0.13964056])]"
9999,moveabsj,"[array([1764.29420724, 1405.06055489, 1514.31275656])]","[array([0.6613727 , 0.29036746, 0.41921463, 3.08582021, 1.04325941,
       0.13805149])]"
11665,moveabsj,"[array([1740.25623501, 1454.34057033, 1484.23314538])]","[array([0.68334077, 0.30369712, 0.4181358 , 3.07956741, 1.03405734,
       0.13759854])]"
13332,moveabsj,"[array([1715.9108846 , 1502.93497155, 1455.91707365])]","[array([0.70565707, 0.31748544, 0.41518409, 3.07574164, 1.02455424,
       0.13856089])]"
14999,moveabsj,"[array([1691.71721671, 1550.58532375, 1428.9652818 ])]","[array([0.72807245, 0.33181234, 0.41046727, 3.07429457, 1.01466515,
       0.14089338])]"
16665,moveabsj,"[array([1667.98767395, 1597.10632457, 1403.17209141])]","[array([0.75037565, 0.34669363, 0.40408386, 3.07508409, 1.00441051,
       0.14449684])]"
18332,moveabsj,"[array([1644.91777291, 1642.41449737, 1378.38705907])]","[array([0.77242889, 0.36212505, 0.39613092, 3.07798274, 0.99384231,
       0.1492898 ])]"
19999,moveabsj,"[array([1622.67781813, 1686.35268504, 1354.66867363])]","[array([0.79408474, 0.37802853, 0.3867105 , 3.08287468, 0.98312228,
       0.15519096])]"
21665,moveabsj,"[array([1601.46553909, 1728.71072685, 1331.95850088])]","[array([0.81522229, 0.39430612, 0.37600259, 3.08979907, 0.9723591 ,
       0.16221897])]"
23332,moveabsj,"[array([1581.53292047, 1769.25812844, 1309.86661563])]","[array([0.83578567, 0.4108883 , 0.36427937, 3.09908395, 0.96147297,
       0.17058685])]"
24999,moveabsj,"[array([1563.16547854, 1807.64779864, 1288.1467963 ])]","[array([0.85570571, 0.42763934, 0.35183134, 3.11116205, 0.95045463,
       0.18056598])]"
26665,moveabsj,"[array([1546.52467744, 1843.55140387, 1267.07700838])]","[array([0.87492367, 0.44434711, 0.33886568, 3.12633464, 0.9396512 ,
       0.19232007])]"
28332,moveabsj,"[array([1531.70824575, 1876.65772891, 1247.11575467])]","[array([0.89341357, 0.46078923, 0.32557874, 3.14490409, 0.92962438,
       0.20598625])]"
29999,moveabsj,"[array([1518.98519285, 1906.46247918, 1228.40556762])]","[array([0.91111818, 0.47674431, 0.31229928, 3.1674104 , 0.92081235,
       0.22183046])]"
31665,moveabsj,"[array([1508.70317402, 1932.42001095, 1210.87594459])]","[array([0.92797329, 0.4920394 , 0.2993648 , 3.19446602, 0.9135594 ,
       0.24014323])]"
33332,moveabsj,"[array([1501.06232622, 1954.19618451, 1194.64674145])]","[array([0.94389724, 0.50660042, 0.28694037, 3.22619077, 0.90841542,
       0.26086264])]"
34999,moveabsj,"[array([1496.1680211 , 1971.72638499, 1179.69662679])]","[array([0.95873055, 0.52051518, 0.27503108, 3.26198172, 0.90581704,
       0.28346623])]"
36665,moveabsj,"[array([1494.14378606, 1985.3192066 , 1165.20226342])]","[array([0.97232613, 0.53413129, 0.26345596, 3.30098451, 0.90535637,
       0.30738436])]"
38332,moveabsj,"[array([1495.11964427, 1995.63133345, 1149.65320456])]","[array([0.98461586, 0.54796965, 0.25181919, 3.34250898, 0.90564589,
       0.33233802])]"
39999,moveabsj,"[array([1499.30805104, 2003.37104149, 1131.24662968])]","[array([0.99557172, 0.56248962, 0.23959982, 3.3863935 , 0.90444653,
       0.35859348])]"
41665,moveabsj,"[array([1506.77685991, 2009.37318585, 1108.75946427])]","[array([1.00514982, 0.57803626, 0.22608364, 3.43241108, 0.89954092,
       0.38650183])]"
43332,moveabsj,"[array([1516.92808646, 2014.85250921, 1082.53134328])]","[array([1.01325102, 0.5948593 , 0.21053506, 3.47881007, 0.89024302,
       0.41535227])]"
44999,moveabsj,"[array([1529.5726648 , 2020.33991489, 1052.78142883])]","[array([1.01975455, 0.61299318, 0.19251131, 3.52499808, 0.87582646,
       0.44514489])]"
46665,moveabsj,"[array([1544.65837755, 2026.02467001, 1019.90848659])]","[array([1.02446618, 0.63238069, 0.17175707, 3.57053609, 0.85593919,
       0.47589915])]"
48332,moveabsj,"[array([1561.53784708, 2031.84265669,  985.27286871])]","[array([1.02731302, 0.65275592, 0.14875502, 3.61410423, 0.83231102,
       0.50660292])]"
49999,moveabsj,"[array([1577.86694159, 2039.065677  ,  950.83506477])]","[array([1.02879226, 0.67385055, 0.1246754 , 3.65173967, 0.80807794,
       0.53436566])]"
