timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.002, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.006, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.008, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.011, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.016, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.02, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.024, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.028, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.032, -1, 39.5918, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.036, -1, 39.5917, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.04, -1, 39.5914, 32.7252, 11.7628, 12.6522, 114.035, -48.5935
0.044, -1, 39.5908, 32.725, 11.7627, 12.6521, 114.035, -48.5935
0.048, -1, 39.5897, 32.7248, 11.7626, 12.6521, 114.035, -48.5936
0.052, -1, 39.588, 32.7243, 11.7624, 12.6521, 114.035, -48.5938
0.056, -1, 39.5855, 32.7236, 11.7622, 12.6521, 114.035, -48.5941
0.06, -1, 39.5822, 32.7225, 11.7619, 12.6521, 114.035, -48.5947
0.064, -1, 39.578, 32.7211, 11.7616, 12.6521, 114.034, -48.5958
0.068, -1, 39.5729, 32.7192, 11.7613, 12.652, 114.034, -48.5975
0.072, -1, 39.5666, 32.7168, 11.761, 12.652, 114.033, -48.6001
0.076, -1, 39.559, 32.7136, 11.7608, 12.652, 114.031, -48.604
0.08, -1, 39.5499, 32.7096, 11.7607, 12.652, 114.029, -48.6094
0.084, -1, 39.5388, 32.7047, 11.7607, 12.652, 114.026, -48.6167
0.088, -1, 39.5257, 32.6987, 11.7611, 12.652, 114.023, -48.6264
0.092, -1, 39.5102, 32.6915, 11.7618, 12.652, 114.018, -48.6389
0.096, -1, 39.4924, 32.683, 11.763, 12.6521, 114.012, -48.6548
0.1, -1, 39.4719, 32.6732, 11.7649, 12.6523, 114.004, -48.6745
0.104, -1, 39.4486, 32.6618, 11.7674, 12.6525, 113.995, -48.6985
0.108, -1, 39.4222, 32.6488, 11.7708, 12.6527, 113.983, -48.7273
0.112, -1, 39.3927, 32.6341, 11.775, 12.6531, 113.97, -48.7613
0.116, -1, 39.3597, 32.6175, 11.7803, 12.6535, 113.954, -48.8009
0.12, -1, 39.3233, 32.599, 11.7865, 12.654, 113.936, -48.8463
0.124, -1, 39.2833, 32.5785, 11.7939, 12.6546, 113.916, -48.8979
0.128, -1, 39.2398, 32.5561, 11.8024, 12.6553, 113.893, -48.9558
0.131, -1, 39.1926, 32.5317, 11.8121, 12.656, 113.868, -49.0201
0.136, -1, 39.1418, 32.5053, 11.823, 12.6569, 113.84, -49.0908
0.139, -1, 39.0874, 32.4769, 11.835, 12.6579, 113.809, -49.1678
0.144, -1, 39.0293, 32.4465, 11.8481, 12.6589, 113.776, -49.251
0.148, -1, 38.9677, 32.4142, 11.8622, 12.6601, 113.741, -49.3402
0.152, -1, 38.9028, 32.38, 11.8774, 12.6613, 113.703, -49.4349
0.156, -1, 38.8346, 32.3442, 11.8934, 12.6626, 113.664, -49.535
0.16, -1, 38.7634, 32.3067, 11.9103, 12.664, 113.622, -49.6399
0.164, -1, 38.6892, 32.2677, 11.9279, 12.6654, 113.579, -49.7493
