average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
463.724431974425,472.2781762509788,460.57116876931843,1.107125697940637,0.1898570313371081,0.49779231999551576,0.028394976989927982,0.10764243589829336,0.00041139359388303885,0.004997601714465916,3.0007446213881815e-05,0.000498814532065788
