breakpoints,primitives,points,q_bp
18000,movel_fit,"[array([1771.85241007,  422.16376798,  540.99655361])]","[array([ 0.06847776,  0.560695  ,  0.08958003, -2.56780062, -1.09418827,
        2.30117718])]"
18500,movel_fit,"[array([1780.14886448,  426.31796415,  536.57723769])]","[array([ 0.07234304,  0.56904397,  0.07906974, -2.57351622, -1.09313033,
        2.3011519 ])]"
19000,movel_fit,"[array([1788.48830628,  430.3244454 ,  532.1011444 ])]","[array([ 0.07558153,  0.57761897,  0.06867175, -2.57774636, -1.09234887,
        2.30179397])]"
19500,movel_fit,"[array([1796.87143504,  434.16187373,  527.56789722])]","[array([ 0.0781416 ,  0.58642147,  0.05840568, -2.58034466, -1.09184593,
        2.30314684])]"
20000,movel_fit,"[array([1805.30136418,  437.81167689,  522.97495213])]","[array([ 0.07997401,  0.59545877,  0.04828896, -2.58116349, -1.09162692,
        2.30525637])]"
20500,movel_fit,"[array([1813.78242115,  441.25796741,  518.31779927])]","[array([ 0.08103063,  0.60474418,  0.03833888, -2.58005008, -1.09170248,
        2.30817284])]"
21000,movel_fit,"[array([1822.31667807,  444.48673253,  513.59143652])]","[array([ 0.08126371,  0.61429485,  0.02857706, -2.57684445, -1.09209021,
        2.31195161])]"
21500,movel_fit,"[array([1830.89698149,  447.48437455,  508.79391588])]","[array([ 0.08062755,  0.62412494,  0.0190373 , -2.57138507, -1.09281547,
        2.31664965])]"
22000,movel_fit,"[array([1839.51524844,  450.24207174,  503.92153259])]","[array([ 0.07908126,  0.63425579,  0.00975587, -2.56351071, -1.0939128 ,
        2.3223282 ])]"
22500,movel_fit,"[array([1848.16233665,  452.75621029,  498.96869201])]","[array([ 7.65895363e-02,  6.44717084e-01,  7.71872094e-04, -2.55306147e+00,
       -1.09542771e+00,  2.32905319e+00])]"
23000,movel_fit,"[array([1856.82586597,  455.02812274,  493.92911316])]","[array([ 0.07312496,  0.65554502, -0.00787024, -2.53988477, -1.0974178 ,
        2.33689306])]"
23500,movel_fit,"[array([1865.49281544,  457.06503019,  488.79448027])]","[array([ 0.06866959,  0.66678589, -0.01612354, -2.5238381 , -1.09995433,
        2.34591905])]"
24000,movel_fit,"[array([1874.14657495,  458.87925859,  483.55651862])]","[array([ 0.06321965,  0.67849195, -0.02393614, -2.504803  , -1.10312176,
        2.35619892])]"
24500,movel_fit,"[array([1882.77198735,  460.48908169,  478.20452298])]","[array([ 0.05678691,  0.69072671, -0.03125694, -2.48268725, -1.10701856,
        2.36779729])]"
25000,movel_fit,"[array([1891.35135405,  461.91731214,  472.728484  ])]","[array([ 0.04940612,  0.70355691, -0.03803372, -2.4574487 , -1.11175325,
        2.38076359])]"
25500,movel_fit,"[array([1899.86693852,  463.1911563 ,  467.11852789])]","[array([ 0.0411395 ,  0.71705117, -0.04421835, -2.42910963, -1.11743995,
        2.3951247 ])]"
26000,movel_fit,"[array([1908.30420527,  464.34178133,  461.36379752])]","[array([ 0.03207929,  0.7312786 , -0.04977318, -2.39776614, -1.12419247,
        2.41087865])]"
26500,movel_fit,"[array([1916.64716668,  465.402677  ,  455.45673746])]","[array([ 0.02235739,  0.74629226, -0.05467323, -2.36362529, -1.13210918,
        2.42797295])]"
27000,movel_fit,"[array([1924.88380407,  466.40942198,  449.39076523])]","[array([ 0.01214273,  0.7621269 , -0.05891663, -2.32700404, -1.14126165,
        2.44630105])]"
27500,movel_fit,"[array([1933.00133468,  467.3980361 ,  443.16516855])]","[array([ 1.64578606e-03,  7.78777586e-01, -6.25293430e-02, -2.28836042e+00,
       -1.15167186e+00,  2.46568150e+00])]"
28000,movel_fit,"[array([1940.99320176,  468.4047689 ,  436.78150332])]","[array([-0.00889676,  0.79620127, -0.06557515, -2.24826094, -1.16330239,
        2.48586883])]"
28500,movel_fit,"[array([1948.85492678,  469.46452011,  430.24822943])]","[array([-0.01922963,  0.81430023, -0.06815724, -2.20738189, -1.17603827,
        2.50654834])]"
29000,movel_fit,"[array([1956.58882028,  470.61043491,  423.57840028])]","[array([-0.02910279,  0.83292974, -0.07041921, -2.16645278, -1.1896884 ,
        2.52736177])]"
29500,movel_fit,"[array([1964.199654  ,  471.8723439 ,  416.79463437])]","[array([-0.03828547,  0.85189242, -0.07253742, -2.12623469, -1.20398325,
        2.5479177 ])]"
30000,movel_fit,"[array([1971.70522212,  473.2777349 ,  409.92078569])]","[array([-0.04659617,  0.87097582, -0.07471302, -2.08741818, -1.21860966,
        2.56784538])]"
30500,movel_fit,"[array([1979.12892884,  474.85030659,  402.98897398])]","[array([-0.0539032 ,  0.88994979, -0.07715676, -2.05062566, -1.23321978,
        2.58679724])]"
31000,movel_fit,"[array([1986.4970483 ,  476.60891057,  396.04282649])]","[array([-0.06012599,  0.90857475, -0.08007529, -2.01640001, -1.24744875,
        2.60445887])]"
31500,movel_fit,"[array([1993.84659729,  478.5692202 ,  389.13007704])]","[array([-0.06523857,  0.92663532, -0.08366406, -1.98515792, -1.26095185,
        2.62057741])]"
32000,movel_fit,"[array([2001.21895269,  480.74268741,  382.30784422])]","[array([-0.06925373,  0.94393355, -0.08810009, -1.95722837, -1.27340802,
        2.63494548])]"
32500,movel_fit,"[array([2008.66240955,  483.13795725,  375.63878827])]","[array([-0.0722126 ,  0.96030026, -0.09354319, -1.93285991, -1.2845337 ,
        2.64740027])]"
33000,movel_fit,"[array([2016.22606964,  485.76022524,  369.19407617])]","[array([-0.07416907,  0.97558343, -0.10013604, -1.91226555, -1.29407658,
        2.65780253])]"
33500,movel_fit,"[array([2023.95559794,  488.61125785,  363.05222096])]","[array([-0.07517901,  0.98964341, -0.10800546, -1.89565041, -1.30181386,
        2.66602419])]"
34000,movel_fit,"[array([2031.89070454,  491.69065354,  357.29383709])]","[array([-0.0752918 ,  1.00235453, -0.11726596, -1.88322825, -1.3075539 ,
        2.67194174])]"
34500,movel_fit,"[array([2040.05478797,  494.99470137,  351.99939176])]","[array([-0.07454323,  1.01359799, -0.12801399, -1.8752426 , -1.31113559,
        2.67542801])]"
35000,movel_fit,"[array([2048.44435166,  498.51497427,  347.24264272])]","[array([-0.0729529 ,  1.02326528, -0.14031581, -1.87196105, -1.3124408 ,
        2.67635871])]"
35500,movel_fit,"[array([2057.05338412,  502.25151273,  343.06552167])]","[array([-0.07051447,  1.03129993, -0.15424668, -1.8736578 , -1.31141118,
        2.67462205])]"
36000,movel_fit,"[array([2065.84019961,  506.20078884,  339.4899235 ])]","[array([-0.06719724,  1.03766812, -0.16984452, -1.88062199, -1.30805356,
        2.67012036])]"
36500,movel_fit,"[array([2074.74758337,  510.36371109,  336.50299233])]","[array([-0.06294222,  1.0423912 , -0.18713401, -1.8931283 , -1.30245942,
        2.66278684])]"
37000,movel_fit,"[array([2083.71389602,  514.74846187,  334.05772978])]","[array([-0.05765865,  1.04555265, -0.20614034, -1.91143609, -1.29480858,
        2.65258862])]"
37500,movel_fit,"[array([2092.67824711,  519.36935073,  332.08072554])]","[array([-0.05122625,  1.04729772, -0.22688873, -1.93577989, -1.28537426,
        2.63953586])]"
38000,movel_fit,"[array([2101.58267174,  524.24339367,  330.48140137])]","[array([-0.04350602,  1.04783528, -0.24939025, -1.96633156, -1.27453396,
        2.62370658])]"
38500,movel_fit,"[array([2110.37914233,  529.38948446,  329.15942425])]","[array([-0.03435501,  1.04744181, -0.27363302, -2.00315475, -1.26277184,
        2.60527424])]"
39000,movel_fit,"[array([2119.02730489,  534.82295896,  328.01213978])]","[array([-0.02365785,  1.04646184, -0.29954561, -2.04610781, -1.25067939,
        2.58455787])]"
39500,movel_fit,"[array([2127.49385035,  540.55066996,  326.93949251])]","[array([-0.0113688 ,  1.04530029, -0.3269589 , -2.09472662, -1.23893022,
        2.56207078])]"
40000,movel_fit,"[array([2135.7544246 ,  546.56750988,  325.84745524])]","[array([ 2.44468867e-03,  1.04439650e+00, -3.55580832e-01, -2.14812964e+00,
       -1.22821431e+00,  2.53853999e+00])]"
40500,movel_fit,"[array([2143.79677439,  552.85423129,  324.65061598])]","[array([ 0.01757061,  1.0441782 , -0.38499632, -2.20498989, -1.21913796,
        2.51487245])]"
41000,movel_fit,"[array([2151.6202453 ,  559.37304913,  323.27469725])]","[array([ 0.03363972,  1.0450059 , -0.41468677, -2.26357703, -1.21212278,
        2.49207178])]"
41500,movel_fit,"[array([2159.24472246,  566.07192918,  321.65670757])]","[array([ 0.05016619,  1.0471287 , -0.44412011, -2.32197015, -1.20733315,
        2.47108678])]"
42000,movel_fit,"[array([2166.7049771 ,  572.87807825,  319.74650338])]","[array([ 0.06658803,  1.05066887, -0.47280615, -2.37822163, -1.20468589,
        2.45270928])]"
42500,movel_fit,"[array([2174.0562993 ,  579.7017439 ,  317.50527679])]","[array([ 0.08234012,  1.05564078, -0.50038739, -2.43059034, -1.20391272,
        2.43749331])]"
43000,movel_fit,"[array([2181.37296071,  586.43486986,  314.90416123])]","[array([ 0.0969005 ,  1.06199097, -0.52667087, -2.47764391, -1.20465744,
        2.42576689])]"
43500,movel_fit,"[array([2188.74267544,  592.94718046,  311.92360649])]","[array([ 0.10980511,  1.06963748, -0.55160834, -2.51824298, -1.20656   ,
        2.41769973])]"
44000,movel_fit,"[array([2196.2616125 ,  599.08638381,  308.55204103])]","[array([ 0.12064576,  1.07850026, -0.57525573, -2.55147342, -1.20930884,
        2.41337988])]"
44500,movel_fit,"[array([2204.01782837,  604.6769747 ,  304.78824803])]","[array([ 0.12904793,  1.08850823, -0.5976937 , -2.57652155, -1.21266009,
        2.41287958])]"
45000,movel_fit,"[array([2212.0687057 ,  609.53138673,  300.64509162])]","[array([ 0.13466682,  1.09958985, -0.61895208, -2.59260991, -1.21643562,
        2.41627367])]"
45500,movel_fit,"[array([2220.41523223,  613.47962823,  296.15241666])]","[array([ 0.13721818,  1.11165644, -0.63895163, -2.59903533, -1.22051313,
        2.42360917])]"
46000,movel_fit,"[array([2229.00243989,  616.41914613,  291.34550008])]","[array([ 0.13653723,  1.12461913, -0.65751766, -2.5952906 , -1.2248255 ,
        2.43487054])]"
46500,movel_fit,"[array([2237.71862104,  618.34330255,  286.25944568])]","[array([ 0.13261676,  1.13839116, -0.67437252, -2.58114624, -1.22935177,
        2.4499487 ])]"
47000,movel_fit,"[array([2246.43423641,  619.3478028 ,  280.91196305])]","[array([ 0.12561157,  1.15292811, -0.6891937 , -2.55666396, -1.23411764,
        2.46866758])]"
47500,movel_fit,"[array([2255.0355089 ,  619.59974273,  275.29591946])]","[array([ 0.11580143,  1.16824798, -0.70164223, -2.52211233, -1.23919091,
        2.49083302])]"
48000,movel_fit,"[array([2263.43667483,  619.29666094,  269.38528943])]","[array([ 0.10356781,  1.18441536, -0.71137194, -2.47793907, -1.2446735 ,
        2.51624318])]"
48500,movel_fit,"[array([2271.57700403,  618.63753681,  263.14830826])]","[array([ 0.08941089,  1.20150218, -0.71807055, -2.42488701, -1.25069692,
        2.54464279])]"
49000,movel_fit,"[array([2279.41952954,  617.80785233,  256.55701801])]","[array([ 0.07397334,  1.21955604, -0.72157204, -2.36417022, -1.25742669,
        2.57566101])]"
49500,movel_fit,"[array([2286.94099676,  616.97433929,  249.60369588])]","[array([ 0.05805532,  1.23855152, -0.72201554, -2.29770327, -1.26504859,
        2.60869834])]"
50000,movel_fit,"[array([2294.15493064,  616.28040198,  242.28719475])]","[array([ 0.04250316,  1.25842663, -0.71998087, -2.2279069 , -1.27374911,
        2.64296292])]"
