breakpoints,primitives,points,q_bp
27000,movel_fit,"[array([1116.75595134,  -41.02896269, 1034.62801719])]","[array([-0.27441352, -0.11127695,  0.47516109, -2.6670845 , -1.67066476,
        0.94485965])]"
28000,movel_fit,"[array([1096.03226886,  -28.94212876, 1015.96049339])]","[array([-0.26332683, -0.1029435 ,  0.49116542, -2.67527709, -1.68311992,
        0.95243983])]"
29000,movel_fit,"[array([1074.94503495,  -16.37463305,  995.82341725])]","[array([-0.25076647, -0.09287948,  0.50796925, -2.68443526, -1.69447323,
        0.96037494])]"
30000,movel_fit,"[array([1055.20876263,   -2.59931717,  975.79189241])]","[array([-0.23657218, -0.08167545,  0.52433479, -2.69302654, -1.70386575,
        0.96803915])]"
31000,movel_fit,"[array([1038.14566184,   12.64782705,  957.5319822 ])]","[array([-0.22115377, -0.07031118,  0.53908064, -2.69958533, -1.71101867,
        0.97485528])]"
32000,movel_fit,"[array([1024.33395902,   28.96466708,  942.51657131])]","[array([-0.20538669, -0.06011217,  0.55138149, -2.70332257, -1.71623586,
        0.98041207])]"
33000,movel_fit,"[array([1013.57883026,   45.44501078,  931.92769382])]","[array([-0.19032038, -0.05262066,  0.56089613, -2.70427977, -1.72024849,
        0.98448503])]"
34000,movel_fit,"[array([1005.19865814,   60.89795732,  926.80555869])]","[array([-0.17704328, -0.04949688,  0.56763197, -2.70302582, -1.72401434,
        0.98695095])]"
35000,movel_fit,"[array([998.41116367,  74.02669728, 928.14544977])]","[array([-0.16668303, -0.05233274,  0.57170364, -2.70022499, -1.72851272,
        0.98770241])]"
36000,movel_fit,"[array([992.74700636,  83.75317309, 936.74791925])]","[array([-0.16030888, -0.06221495,  0.57309538, -2.6961862 , -1.73446762,
        0.98661757])]"
37000,movel_fit,"[array([988.43320723,  89.74606804, 952.92004607])]","[array([-0.1586402 , -0.07914374,  0.57148907, -2.69042816, -1.74201017,
        0.98356575])]"
38000,movel_fit,"[array([986.52535291,  93.06765275, 976.28286433])]","[array([-0.16152354, -0.10170336,  0.56629888, -2.68142762, -1.75044613,
        0.97841733])]"
39000,movel_fit,"[array([ 988.70662344,   96.61241959, 1005.59334354])]","[array([-0.16722237, -0.12712779,  0.55701309, -2.66697445, -1.75809667,
        0.97109727])]"
40000,movel_fit,"[array([ 996.52851033,  104.63344543, 1038.43112632])]","[array([-0.1719463 , -0.15195274,  0.54385948, -2.64575742, -1.7623129 ,
        0.96177703])]"
41000,movel_fit,"[array([1009.81870568,  120.05950709, 1071.32576681])]","[array([-0.17143196, -0.17350162,  0.52838465, -2.61972892, -1.76060323,
        0.95116522])]"
42000,movel_fit,"[array([1025.41428202,  141.43472106, 1100.92462616])]","[array([-0.16453099, -0.19099336,  0.51319105, -2.59388618, -1.75325514,
        0.94059108])]"
43000,movel_fit,"[array([1038.45374861,  164.32359761, 1125.22299719])]","[array([-0.15378285, -0.20500253,  0.50082487, -2.57249818, -1.74418294,
        0.93156498])]"
44000,movel_fit,"[array([1045.00067606,  185.08513278, 1143.56640566])]","[array([-0.14232108, -0.21638311,  0.4928845 , -2.55701466, -1.73823731,
        0.9252037 ])]"
45000,movel_fit,"[array([1042.74079267,  201.62886293, 1155.73678825])]","[array([-0.13221995, -0.22567834,  0.4901861 , -2.54746108, -1.73909528,
        0.92222713])]"
46000,movel_fit,"[array([1030.18458532,  211.95032066, 1161.37110895])]","[array([-0.12508555, -0.23310996,  0.49335002, -2.54423073, -1.74932422,
        0.92323345])]"
47000,movel_fit,"[array([1006.10364693,  213.17432799, 1160.37019469])]","[array([-0.12274727, -0.23913126,  0.50295271, -2.54884849, -1.7707207 ,
        0.92869514])]"
48000,movel_fit,"[array([ 969.39034242,  201.32513851, 1153.36545588])]","[array([-0.12736251, -0.24487314,  0.5193582 , -2.56458118, -1.80418576,
        0.93892485])]"
49000,movel_fit,"[array([ 920.72037902,  172.19189543, 1141.58472381])]","[array([-0.14050876, -0.25177615,  0.5418383 , -2.59681953, -1.84756626,
        0.9538298 ])]"
50000,movel_fit,"[array([ 867.64365427,  129.60050484, 1126.26216449])]","[array([-0.1572317 , -0.26016737,  0.56694058, -2.64768934, -1.88972492,
        0.97138516])]"
