breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1728.72647226,  938.46179074, 1684.12562727])]","[array([0.48815838, 0.10918116, 0.61289217, 3.09548914, 1.30023538,
       0.18286001])]"
1665,moveabsj,"[array([1721.66037301,  987.98555658, 1648.15444265])]","[array([0.50785404, 0.12520661, 0.61538065, 3.08412018, 1.29023443,
       0.1798955 ])]"
3332,moveabsj,"[array([1715.0204539 , 1036.02272945, 1604.86871135])]","[array([0.52847572, 0.14105766, 0.62057047, 3.07815187, 1.27475773,
       0.18088067])]"
4999,moveabsj,"[array([1703.13560669, 1085.03359725, 1563.10267195])]","[array([0.54922531, 0.15564747, 0.62625572, 3.06866936, 1.26054925,
       0.17968202])]"
6665,moveabsj,"[array([1686.93520937, 1134.64760414, 1523.81827695])]","[array([0.57059488, 0.16924095, 0.63148795, 3.0578635 , 1.24728015,
       0.17767168])]"
8332,moveabsj,"[array([1666.88078272, 1184.89782036, 1488.82286817])]","[array([0.59282014, 0.18205884, 0.63511916, 3.04653541, 1.23548555,
       0.17527081])]"
9999,moveabsj,"[array([1644.20383942, 1235.29187259, 1458.14437126])]","[array([0.61588365, 0.19445786, 0.6366694 , 3.03603294, 1.22481717,
       0.17329577])]"
11665,moveabsj,"[array([1620.35909661, 1285.07712974, 1430.20870431])]","[array([0.63957229, 0.20681734, 0.63639631, 3.02770032, 1.21426031,
       0.17261968])]"
13332,moveabsj,"[array([1596.18146379, 1333.85695755, 1403.8254208 ])]","[array([0.66366687, 0.21937126, 0.6345973 , 3.0220443 , 1.20321825,
       0.1735786 ])]"
14999,moveabsj,"[array([1572.07425516, 1381.42713757, 1378.64392747])]","[array([0.6879419 , 0.23219885, 0.6313829 , 3.01902557, 1.19162567,
       0.17612913])]"
16665,moveabsj,"[array([1548.30198999, 1427.66403312, 1354.51461834])]","[array([0.712207  , 0.24532818, 0.62683041, 3.01850641, 1.17954066,
       0.18016488])]"
18332,moveabsj,"[array([1525.03159295, 1472.54598289, 1331.33510294])]","[array([0.73634436, 0.25877962, 0.6210015 , 3.0203635 , 1.16704832,
       0.18559807])]"
19999,moveabsj,"[array([1502.42935393, 1515.98245122, 1309.20488329])]","[array([0.76021604, 0.27252347, 0.61393237, 3.02448711, 1.15435349,
       0.19233553])]"
21665,moveabsj,"[array([1480.72247873, 1557.81835914, 1288.0711466 ])]","[array([0.78370057, 0.28652438, 0.6057331 , 3.03092784, 1.14157588,
       0.20039431])]"
23332,moveabsj,"[array([1460.22304527, 1597.85246604, 1267.49712005])]","[array([0.8067364 , 0.30077128, 0.59662919, 3.04003046, 1.12858102,
       0.21000907])]"
24999,moveabsj,"[array([1441.30445598, 1635.76358411, 1247.17974689])]","[array([0.82923249, 0.31520158, 0.58684032, 3.05223309, 1.11530275,
       0.2214633 ])]"
26665,moveabsj,"[array([1424.25250189, 1671.27153342, 1227.39180287])]","[array([0.85108442, 0.32971778, 0.57642566, 3.06781042, 1.10210565,
       0.23488409])]"
28332,moveabsj,"[array([1409.33527167, 1704.11707534, 1208.61581304])]","[array([0.87219531, 0.34424679, 0.56538414, 3.08701233, 1.08961383,
       0.25033574])]"
29999,moveabsj,"[array([1397.029284  , 1733.81347846, 1190.97961351])]","[array([0.89241015, 0.35872067, 0.55386309, 3.11031234, 1.0782971 ,
       0.26800761])]"
31665,moveabsj,"[array([1387.90718229, 1759.80194787, 1174.3950523 ])]","[array([0.91154576, 0.37311605, 0.54203577, 3.13823273, 1.0685399 ,
       0.2880948 ])]"
33332,moveabsj,"[array([1382.38560625, 1781.73783558, 1159.06083857])]","[array([0.92938056, 0.38752494, 0.52987797, 3.17077043, 1.0610718 ,
       0.31037197])]"
34999,moveabsj,"[array([1380.70117166, 1799.53453428, 1145.09826873])]","[array([0.94562384, 0.40216281, 0.51726186, 3.20720152, 1.05660629,
       0.33412488])]"
36665,moveabsj,"[array([1382.95409594, 1813.43070788, 1131.75624393])]","[array([0.96007193, 0.41736632, 0.50406502, 3.24660786, 1.05489165,
       0.35868552])]"
38332,moveabsj,"[array([1389.12043902, 1823.96851407, 1117.46012938])]","[array([0.97269198, 0.43349687, 0.49013756, 3.28830439, 1.05446833,
       0.38382107])]"
39999,moveabsj,"[array([1399.20472561, 1831.6969688 , 1100.16910445])]","[array([0.98354833, 0.45074407, 0.47533582, 3.33216729, 1.05277392,
       0.4099765 ])]"
41665,moveabsj,"[array([1413.05622991, 1837.32490305, 1078.40843192])]","[array([0.99270413, 0.46918881, 0.45929924, 3.37798587, 1.04727717,
       0.43767738])]"
43332,moveabsj,"[array([1429.79531195, 1842.13755281, 1052.5366224 ])]","[array([1.0001816 , 0.48895107, 0.44141409, 3.42401973, 1.03735068,
       0.46623314])]"
44999,moveabsj,"[array([1449.00457343, 1846.778356  , 1022.71660522])]","[array([1.00598403, 0.50995984, 0.42129889, 3.46965139, 1.02214307,
       0.49571002])]"
46665,moveabsj,"[array([1470.38456741, 1851.66239513,  989.34478086])]","[array([1.01004955, 0.53209137, 0.39865143, 3.51438759, 1.00113155,
       0.52618851])]"
48332,moveabsj,"[array([1493.08056679, 1857.15659263,  954.1020299 ])]","[array([1.01241824, 0.55515329, 0.37358838, 3.55692558, 0.97605467,
       0.55664757])]"
49999,moveabsj,"[array([1514.33941672, 1865.09510076,  919.49706112])]","[array([1.01377282, 0.57889462, 0.34696856, 3.5934852 , 0.95036519,
       0.58419539])]"
