primitives,points,q_bp
moveabsj,"[array([-259.12228998,  504.52218044,  562.17370072])]","[array([ 1.08439977,  0.34468534,  1.11201077, -0.60849369, -0.67577161,
        5.05525868])]"
moveabsj,"[array([-351.31659689,  481.2066695 ,  590.22103255])]","[array([ 1.30225504,  0.32350529,  0.96527717, -0.58512313, -0.64802966,
        5.04727121])]"
moveabsj,"[array([-354.95316535,  480.38354288,  592.82274826])]","[array([ 1.31141969,  0.32147629,  0.95703228, -0.58298796, -0.64728027,
        5.04692232])]"
moveabsj,"[array([-357.79613566,  480.28435736,  596.45571693])]","[array([ 1.31945515,  0.31847242,  0.94748913, -0.57976416, -0.64714631,
        5.04651861])]"
moveabsj,"[array([-359.84888403,  480.85269531,  601.17958011])]","[array([ 1.32627857,  0.31434648,  0.93669587, -0.57564285, -0.64754225,
        5.04616067])]"
moveabsj,"[array([-361.14231223,  482.0716192 ,  606.98674224])]","[array([ 1.33193139,  0.30921263,  0.92459134, -0.57057392, -0.64846521,
        5.04576866])]"
moveabsj,"[array([-361.73376497,  483.84889486,  613.8447803 ])]","[array([ 1.33647692,  0.30314758,  0.91126196, -0.56445394, -0.64996568,
        5.04517578])]"
moveabsj,"[array([-361.67321434,  486.07206152,  621.72195692])]","[array([ 1.33993444,  0.29618358,  0.89678583, -0.55736437, -0.65201364,
        5.04432595])]"
moveabsj,"[array([-361.0328484 ,  488.62069617,  630.57128403])]","[array([ 1.34236706,  0.28836019,  0.88121477, -0.54946635, -0.65450249,
        5.04322319])]"
moveabsj,"[array([-359.90928078,  491.35745644,  640.27842882])]","[array([ 1.3438727 ,  0.27985069,  0.86460718, -0.54093352, -0.65738024,
        5.04181927])]"
moveabsj,"[array([-358.45824545,  494.09459529,  650.67406342])]","[array([ 1.34465427,  0.27084127,  0.8471413 , -0.53189249, -0.66062309,
        5.04001094])]"
moveabsj,"[array([-356.87553043,  496.60101575,  661.56141849])]","[array([ 1.34496965,  0.26145217,  0.82911137, -0.52255088, -0.66417537,
        5.03775412])]"
moveabsj,"[array([-355.36518141,  498.68714033,  672.6970945 ])]","[array([ 1.34510775,  0.25191847,  0.81076104, -0.51320073, -0.66796974,
        5.03507554])]"
moveabsj,"[array([-354.15563071,  500.15340797,  683.79212406])]","[array([ 1.34541536,  0.2424785 ,  0.79247163, -0.5040971 , -0.67198185,
        5.03199744])]"
moveabsj,"[array([-353.47451313,  500.86197347,  694.55379469])]","[array([ 1.34629101,  0.23338347,  0.77461692, -0.49548576, -0.6761166 ,
        5.02862134])]"
moveabsj,"[array([-353.50180559,  500.73058854,  704.68938095])]","[array([ 1.34807385,  0.22489316,  0.7575878 , -0.48768773, -0.68024371,
        5.02515886])]"
moveabsj,"[array([-354.41093218,  499.71080311,  713.88789315])]","[array([ 1.35114459,  0.21726996,  0.74187993, -0.48084925, -0.6842556 ,
        5.0217456 ])]"
