primitives,points,q_bp
moveabsj,"[array([1545.81353203,  348.43142035, 1485.44442527])]","[array([ 5.51084208e-01, -1.43054077e-01,  9.11453117e-01, -2.31115699e+00,
        1.36979892e+00, -1.16532584e-04])]"
moveabsj,"[array([1828.96891949,  477.24251197, 1354.93331443])]","[array([ 0.50484051,  0.12057909,  0.71570851, -2.38555771,  1.2472681 ,
       -0.00749139])]"
moveabsj,"[array([1841.89967064,  484.03550991, 1347.65435178])]","[array([ 0.50313318,  0.13280185,  0.70618163, -2.39000959,  1.24157066,
       -0.00827743])]"
moveabsj,"[array([1854.57790161,  492.12539086, 1341.33133568])]","[array([ 0.50187469,  0.14468988,  0.69639519, -2.39531493,  1.23586221,
       -0.0095642 ])]"
moveabsj,"[array([1866.94047065,  501.43619886, 1335.86030885])]","[array([ 0.50102405,  0.15637416,  0.68646005, -2.40159933,  1.23050234,
       -0.01121367])]"
moveabsj,"[array([1879.06763716,  511.86079428, 1331.28020406])]","[array([ 0.50050564,  0.16775342,  0.67631561, -2.4087591 ,  1.22518252,
       -0.01332909])]"
moveabsj,"[array([1890.96566673,  523.35544979, 1327.59067318])]","[array([ 0.50030099,  0.17882353,  0.66594351, -2.41672516,  1.21986589,
       -0.01595704])]"
moveabsj,"[array([1902.65111447,  535.80513801, 1324.73019452])]","[array([ 0.50034594,  0.18963733,  0.65536056, -2.42550133,  1.2146168 ,
       -0.01905889])]"
moveabsj,"[array([1914.16355081,  549.05845063, 1322.61555648])]","[array([ 0.50055017,  0.20022662,  0.64458742, -2.43509573,  1.20941829,
       -0.02259347])]"
moveabsj,"[array([1925.56557141,  562.89807873, 1321.14318169])]","[array([ 0.50081486,  0.21063237,  0.63361938, -2.4454225 ,  1.20423489,
       -0.026507  ])]"
moveabsj,"[array([1936.88560544,  577.14821892, 1320.21255066])]","[array([ 0.50107793,  0.22088033,  0.6224673 , -2.45637302,  1.19904377,
       -0.03076243])]"
moveabsj,"[array([1948.1226869 ,  591.62640993, 1319.64697312])]","[array([ 0.5013018 ,  0.23099598,  0.61118276, -2.46777637,  1.19382253,
       -0.03528963])]"
moveabsj,"[array([1959.28675569,  606.09210863, 1319.26458496])]","[array([ 0.50143201,  0.2409976 ,  0.59982251, -2.47943354,  1.18854706,
       -0.03998636])]"
moveabsj,"[array([1970.33478688,  620.36279654, 1318.87548268])]","[array([ 0.50146876,  0.25089507,  0.58847182, -2.4911059 ,  1.18324087,
       -0.04474601])]"
moveabsj,"[array([1981.23138501,  634.26489347, 1318.25267261])]","[array([ 0.50142048,  0.26070503,  0.57722269, -2.50253833,  1.17790722,
       -0.04943246])]"
moveabsj,"[array([1991.89133637,  647.64523508, 1317.1386607 ])]","[array([ 0.50131849,  0.27043618,  0.56622452, -2.5134891 ,  1.17260713,
       -0.05387181])]"
moveabsj,"[array([2002.20505275,  660.47719105, 1315.31596793])]","[array([ 0.50127636,  0.28007305,  0.55558357, -2.52360847,  1.16733509,
       -0.05796628])]"
moveabsj,"[array([2012.04287629,  672.71593787, 1312.5273274 ])]","[array([ 0.50137458,  0.28958606,  0.54547916, -2.53266436,  1.16210032,
       -0.06156436])]"
moveabsj,"[array([2021.32678953,  684.2955276 , 1308.49609775])]","[array([ 0.50167774,  0.29900359,  0.53604378, -2.54040957,  1.15694056,
       -0.06449407])]"
moveabsj,"[array([2029.98830018,  695.14139621, 1302.93795331])]","[array([ 0.50222859,  0.30834216,  0.5274215 , -2.54664551,  1.15185396,
       -0.06658434])]"
moveabsj,"[array([2037.93098364,  705.179621  , 1295.53976307])]","[array([ 0.50310094,  0.31760852,  0.51976294, -2.55106778,  1.14681939,
       -0.06769412])]"
moveabsj,"[array([2045.05489676,  714.31673335, 1286.00807846])]","[array([ 0.5043852 ,  0.32680252,  0.51318803, -2.55326166,  1.14179297,
       -0.06773341])]"
moveabsj,"[array([2051.38122457,  722.19051899, 1273.89146004])]","[array([ 0.50596889,  0.33598463,  0.50788475, -2.55307271,  1.13671745,
       -0.0664473 ])]"
moveabsj,"[array([2056.90758553,  728.48864008, 1258.90516199])]","[array([ 0.50781   ,  0.34520661,  0.50392356, -2.55016097,  1.13156869,
       -0.06372587])]"
moveabsj,"[array([2061.87124037,  732.60744654, 1240.64568323])]","[array([ 0.50968807,  0.35466144,  0.50124061, -2.54418763,  1.12623431,
       -0.05936892])]"
moveabsj,"[array([2066.56424807,  734.05682137, 1218.91095986])]","[array([ 0.51133419,  0.36451595,  0.4996571 , -2.53507681,  1.12048136,
       -0.05328907])]"
moveabsj,"[array([2071.49135748,  732.52212575, 1193.78937078])]","[array([ 0.512438  ,  0.37499369,  0.49865279, -2.52290376,  1.11386234,
       -0.04558024])]"
moveabsj,"[array([2077.31578796,  728.16559731, 1165.87048011])]","[array([ 0.51267482,  0.38631469,  0.49739404, -2.50833285,  1.10579125,
       -0.0365599 ])]"
moveabsj,"[array([2084.69552888,  721.88665048, 1136.36666859])]","[array([ 0.51189474,  0.39855642,  0.49480446, -2.49244995,  1.09556911,
       -0.02687717])]"
moveabsj,"[array([2093.8604886 ,  715.34260817, 1107.05216441])]","[array([ 0.51016797,  0.41157832,  0.49018072, -2.47736628,  1.08323792,
       -0.01715521])]"
moveabsj,"[array([2104.61869995,  710.38246553, 1079.90339438])]","[array([ 0.50797201,  0.42486113,  0.48308944, -2.46434706,  1.06897018,
       -0.00824439])]"
moveabsj,"[array([2116.08736483,  708.56707479, 1056.3125105 ])]","[array([ 5.06001335e-01,  4.37784623e-01,  4.73985156e-01, -2.45430533e+00,
        1.05381271e+00, -6.62406629e-04])]"
