average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
47.246893056756335,47.85279639219053,46.74004443588307,0.09216866140667825,0.08596755504397977,0.4806128409658521,0.0010614682359607408,0.10869154257007414,0.001497210450956179,0.006254849391136856,1.5532042938021346e-05,0.001746579776067005
