breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1687.5460886 , -799.45244923, 1276.80940655])]","[array([-0.80998419,  0.22239664,  0.48329708,  1.70775934,  1.47266848,
        2.30037098])]"
999,moveabsj,"[array([1730.32239561, -519.5097284 , 1286.74343534])]","[array([-0.67073679,  0.16285682,  0.55591715,  1.72743386,  1.47797231,
        2.29012233])]"
1999,moveabsj,"[array([1731.33123083, -503.04674734, 1288.80114936])]","[array([-0.66254815,  0.15907849,  0.55984126,  1.72924971,  1.47918012,
        2.28871924])]"
2999,moveabsj,"[array([1731.93806833, -486.77201296, 1292.37918876])]","[array([-0.65450862,  0.1549404 ,  0.56358401,  1.73181067,  1.48123151,
        2.28640258])]"
3999,moveabsj,"[array([1732.2212761 , -470.67440343, 1297.38774512])]","[array([-0.64657641,  0.15060084,  0.567116  ,  1.73519202,  1.48421717,
        2.28300001])]"
4999,moveabsj,"[array([1732.13184962, -454.74300093, 1303.91626607])]","[array([-0.63875413,  0.1458739 ,  0.57044028,  1.73930193,  1.48795561,
        2.27882295])]"
5999,moveabsj,"[array([1731.69728972, -438.94847744, 1311.75801815])]","[array([-0.63100318,  0.14086676,  0.57362776,  1.74418087,  1.49243708,
        2.27373399])]"
6999,moveabsj,"[array([1731.04800413, -423.20096336, 1321.04169424])]","[array([-0.62322898,  0.13555454,  0.57645089,  1.74968898,  1.49750898,
        2.26812334])]"
7999,moveabsj,"[array([1730.15269138, -407.50601565, 1331.33987508])]","[array([-0.61542572,  0.13016937,  0.57913264,  1.75595393,  1.50328728,
        2.26155581])]"
8999,moveabsj,"[array([1729.0719293 , -391.81003262, 1342.54832388])]","[array([-0.60754015,  0.12473629,  0.5815991 ,  1.76283533,  1.50962788,
        2.25428769])]"
9999,moveabsj,"[array([1727.88880745, -375.99695281, 1354.60026654])]","[array([-0.59948183,  0.11924634,  0.58375347,  1.77017854,  1.51633992,
        2.24666546])]"
10999,moveabsj,"[array([1726.63589756, -360.04540931, 1367.00429181])]","[array([-0.59122669,  0.1138827 ,  0.585718  ,  1.77786882,  1.52332016,
        2.2386542 ])]"
11999,moveabsj,"[array([1725.30521064, -343.91830599, 1379.57398749])]","[array([-0.58276841,  0.10864104,  0.58750272,  1.78571641,  1.53043223,
        2.23054692])]"
12999,moveabsj,"[array([1723.91953445, -327.65017014, 1391.60997594])]","[array([-0.57412666,  0.1037707 ,  0.58932776,  1.79356765,  1.53758363,
        2.22221723])]"
13999,moveabsj,"[array([1722.4975571 , -311.1499499 , 1403.10034809])]","[array([-0.56528527,  0.09907061,  0.59108461,  1.80104876,  1.54441566,
        2.21440688])]"
14999,moveabsj,"[array([1720.95712404, -294.5418495 , 1413.45870559])]","[array([-0.55636201,  0.09468355,  0.59303953,  1.80799663,  1.55090842,
        2.20702586])]"
15999,moveabsj,"[array([1719.29268436, -277.84237091, 1422.38755131])]","[array([-0.5474086 ,  0.09053125,  0.59527278,  1.81411555,  1.55677632,
        2.20047159])]"
16999,moveabsj,"[array([1717.37830489, -261.17417112, 1429.50972783])]","[array([-0.53856968,  0.08660065,  0.5980102 ,  1.81920472,  1.56197162,
        2.19482553])]"
17999,moveabsj,"[array([1715.16224742, -244.60642027, 1434.62410373])]","[array([-0.52994683,  0.08273701,  0.60134045,  1.82297834,  1.5662165 ,
        2.19051574])]"
18999,moveabsj,"[array([1712.52818609, -228.2721467 , 1437.37299326])]","[array([-0.52168547,  0.07889843,  0.60549922,  1.82525961,  1.56942308,
        2.1876299 ])]"
19999,moveabsj,"[array([1709.28915998, -212.34991941, 1437.47867934])]","[array([-0.51398604,  0.07490994,  0.61072428,  1.82579772,  1.57142386,
        2.18645302])]"
20999,moveabsj,"[array([1705.56600848, -196.84420605, 1434.647821  ])]","[array([-0.50684737,  0.07076362,  0.61701898,  1.82436936,  1.57185693,
        2.18736699])]"
21999,moveabsj,"[array([1701.1286158 , -181.93099667, 1428.58793114])]","[array([-0.50049458,  0.06622468,  0.62457414,  1.8205671 ,  1.57046189,
        2.19091595])]"
22999,moveabsj,"[array([1696.0503855 , -167.6342786 , 1418.65439016])]","[array([-0.49492233,  0.06164686,  0.63353261,  1.81429186,  1.56726295,
        2.19691553])]"
23999,moveabsj,"[array([1690.41685588, -153.90404864, 1404.48513478])]","[array([-0.49010894,  0.05685318,  0.64380458,  1.80502433,  1.56148357,
        2.20639924])]"
24999,moveabsj,"[array([1684.43497753, -140.55712465, 1385.45165247])]","[array([-0.48583564,  0.05228819,  0.65535562,  1.79270164,  1.55295176,
        2.21934608])]"
25999,moveabsj,"[array([1678.46795705, -127.18195803, 1361.36729168])]","[array([-0.48166501,  0.04826214,  0.66777256,  1.77724019,  1.54119881,
        2.23620279])]"
26999,moveabsj,"[array([1673.01525435, -113.32361937, 1332.87453945])]","[array([-0.47699945,  0.04514998,  0.68023722,  1.75903376,  1.52612534,
        2.25713472])]"
27999,moveabsj,"[array([1668.50273254,  -98.32910809, 1300.52392671])]","[array([-0.47107358,  0.04366715,  0.69230375,  1.73915423,  1.50825594,
        2.280698  ])]"
28999,moveabsj,"[array([1665.23404476,  -82.0490072 , 1267.11121111])]","[array([-0.46347864,  0.04360467,  0.70287964,  1.71907142,  1.48854765,
        2.30602836])]"
29999,moveabsj,"[array([1663.07051538,  -64.46477852, 1234.966074  ])]","[array([-0.45414459,  0.04477706,  0.71173843,  1.7004803 ,  1.46870729,
        2.33069626])]"
30999,moveabsj,"[array([1661.43299977,  -46.21359688, 1207.07284969])]","[array([-0.44372638,  0.04630501,  0.71879297,  1.68472215,  1.4508709 ,
        2.35278633])]"
31999,moveabsj,"[array([1659.57101166,  -27.76471007, 1184.57258655])]","[array([-0.4329311 ,  0.04750435,  0.72477121,  1.67246291,  1.43650188,
        2.37038378])]"
32999,moveabsj,"[array([1656.44824334,  -10.06390337, 1168.86974216])]","[array([-0.42285491,  0.04669373,  0.73008509,  1.66305098,  1.42613128,
        2.38424074])]"
33999,moveabsj,"[array([1651.4356287 ,    6.48780855, 1159.6385492 ])]","[array([-0.41408202,  0.04372646,  0.73576137,  1.65681277,  1.42065742,
        2.3927932 ])]"
34999,moveabsj,"[array([1644.18964209,   21.34021869, 1157.31735055])]","[array([-0.40716271,  0.03810917,  0.74204877,  1.65366132,  1.4205244 ,
        2.39594839])]"
35999,moveabsj,"[array([1634.36064649,   34.00412137, 1162.25013891])]","[array([-0.4025909 ,  0.03005746,  0.74966097,  1.65480146,  1.42721177,
        2.39135595])]"
36999,moveabsj,"[array([1622.63716692,   44.17031873, 1174.3243956 ])]","[array([-0.40027438,  0.02004874,  0.75816782,  1.66055857,  1.4403443 ,
        2.3786174 ])]"
37999,moveabsj,"[array([1609.20971845,   52.30411288, 1196.32934156])]","[array([-0.39970052,  0.00659765,  0.76633026,  1.6710466 ,  1.4595866 ,
        2.35994603])]"
38999,moveabsj,"[array([1595.64717387,   58.94703669, 1227.30056821])]","[array([-0.39969343, -0.00754266,  0.77362457,  1.6886461 ,  1.48546977,
        2.33191028])]"
39999,moveabsj,"[array([1583.36897498,   65.68820443, 1266.90897882])]","[array([-0.39825822, -0.0221414 ,  0.7781413 ,  1.71255829,  1.51484689,
        2.298702  ])]"
40999,moveabsj,"[array([1573.79825925,   73.89583945, 1310.85734749])]","[array([-0.39371413, -0.03506456,  0.77918316,  1.74116295,  1.54422749,
        2.26354324])]"
41999,moveabsj,"[array([1567.41786242,   84.3892968 , 1352.50155051])]","[array([-0.38566146, -0.04496548,  0.77723242,  1.76997523,  1.5692772 ,
        2.23169422])]"
42999,moveabsj,"[array([1562.92982664,   96.88784572, 1386.01523926])]","[array([-0.37547717, -0.05180324,  0.77458475,  1.7945082 ,  1.58831243,
        2.20623048])]"
43999,moveabsj,"[array([1558.28635979,  110.68845858, 1408.75941946])]","[array([-0.36497349, -0.05693522,  0.7737914 ,  1.81207373,  1.60165899,
        2.18832272])]"
44999,moveabsj,"[array([1551.53023613,  124.49135714, 1419.34855335])]","[array([-0.35607733, -0.06188591,  0.77719827,  1.82112325,  1.61013323,
        2.17809135])]"
45999,moveabsj,"[array([1541.60509428,  137.18791779, 1417.27978824])]","[array([-0.35033189, -0.06853064,  0.78558453,  1.81954567,  1.61274287,
        2.17815411])]"
46999,moveabsj,"[array([1528.7159205 ,  147.97431331, 1401.77645334])]","[array([-0.34842578, -0.07727988,  0.79893947,  1.80635871,  1.60817639,
        2.19030643])]"
47999,moveabsj,"[array([1514.5959374 ,  157.45096215, 1372.21654713])]","[array([-0.34906218, -0.08531442,  0.81618523,  1.78318869,  1.59695081,
        2.21246094])]"
48999,moveabsj,"[array([1501.44862353,  167.27966265, 1328.99761576])]","[array([-0.34994219, -0.09167532,  0.83473717,  1.75048755,  1.57569004,
        2.24720905])]"
49999,moveabsj,"[array([1467.16275583,  205.40995295, 1186.41110863])]","[array([-0.33757621, -0.11101057,  0.87996093,  1.64223312,  1.47720513,
        2.39115374])]"
