timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
0.000000000000000000e+00,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
2.000000094994902611e-03,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
4.000000189989805222e-03,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
9.999999776482582092e-03,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
1.200000010430812836e-02,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
1.600000075995922089e-02,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
1.999999955296516418e-02,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
2.400000020861625671e-02,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
2.800000086426734924e-02,-1.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
3.200000151991844177e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
3.700000047683715820e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
4.300000146031379700e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
4.399999976158142090e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
5.000000074505805969e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
5.200000107288360596e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
5.600000172853469849e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
5.999999865889549255e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
6.400000303983688354e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
6.800000369548797607e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
7.199999690055847168e-02,2.000000000000000000e+00,3.559349060058593750e+01,1.290935325622558594e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
7.599999755620956421e-02,2.000000000000000000e+00,3.559352493286132812e+01,1.290932941436767578e+01,3.526861953735351562e+01,-1.082146682739257812e+02,9.081444549560546875e+01,-6.397728347778320312e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
7.999999821186065674e-02,2.000000000000000000e+00,3.559370803833007812e+01,1.290918254852294922e+01,3.526862335205078125e+01,-1.082146759033203125e+02,9.081444549560546875e+01,-6.397729110717773438e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
8.399999886751174927e-02,2.000000000000000000e+00,3.559424591064453125e+01,1.290872955322265625e+01,3.526863479614257812e+01,-1.082147140502929688e+02,9.081446075439453125e+01,-6.397729492187500000e+01,5.345205688476562500e+01,-1.491408348083496094e+01,-1.048122711181640625e+02,-1.142945480346679688e+02,6.411334228515625000e+01,-3.546278381347656250e+01
