primitives,points,q_bp
movel_fit,"[array([1251.62345135, -432.45413905,  984.43699896])]","[array([-0.72062862,  0.12663021,  0.46622614,  0.85356457,  1.50809388,
       -0.49972807])]"
movel_fit,"[array([1260.51535903, -432.6902247 ,  979.25221502])]","[array([-0.71775877,  0.1353195 ,  0.46282906,  0.8577809 ,  1.50385129,
       -0.49872812])]"
movel_fit,"[array([1269.11316999, -433.03816533,  973.99459504])]","[array([-0.71575319,  0.14436531,  0.46023051,  0.86354212,  1.50024152,
       -0.49689364])]"
movel_fit,"[array([1277.48677629, -433.49186105,  968.63011753])]","[array([-0.71457927,  0.15384367,  0.45842866,  0.87093125,  1.49725208,
       -0.49418554])]"
movel_fit,"[array([1285.69345217, -434.05155201,  963.11192638])]","[array([-0.71422705,  0.16384828,  0.45745469,  0.88007233,  1.49488976,
       -0.49056094])]"
movel_fit,"[array([1293.78347389, -434.71111553,  957.40481605])]","[array([-0.71470143,  0.17447904,  0.45737064,  0.89114107,  1.49319077,
       -0.48593211])]"
movel_fit,"[array([1301.77576704, -435.46356278,  951.49183982])]","[array([-0.71601493,  0.18581559,  0.45826465,  0.90431354,  1.49221953,
       -0.48020315])]"
movel_fit,"[array([1309.76014694, -436.30053211,  945.2897231 ])]","[array([-0.71818828,  0.19805861,  0.46026637,  0.91992065,  1.49204746,
       -0.47322977])]"
movel_fit,"[array([1317.71108085, -437.21527698,  938.81954696])]","[array([-0.72122257,  0.21125882,  0.46349713,  0.93811877,  1.49279513,
       -0.46490469])]"
movel_fit,"[array([1325.72998218, -438.17658874,  931.9754212 ])]","[array([-0.72513384,  0.2256886 ,  0.4681872 ,  0.95938684,  1.49460041,
       -0.45499594])]"
movel_fit,"[array([1333.79945056, -439.17723913,  924.7614733 ])]","[array([-0.72991343,  0.24148331,  0.47454616,  0.98400961,  1.49767265,
       -0.443316  ])]"
movel_fit,"[array([1341.89839359, -440.16907438,  917.18608752])]","[array([-0.73542055,  0.25870318,  0.4827118 ,  1.01203763,  1.50216466,
       -0.42982778])]"
movel_fit,"[array([1349.92302885, -441.10677782,  909.34698958])]","[array([-0.74142271,  0.27722807,  0.49269351,  1.04315435,  1.50819665,
       -0.41463864])]"
movel_fit,"[array([1357.797578  , -441.95687089,  901.34064893])]","[array([-0.74759987,  0.29687903,  0.50432221,  1.07676947,  1.51579522,
       -0.39800665])]"
movel_fit,"[array([1365.50613006, -442.58504324,  893.25596659])]","[array([-0.75355913,  0.31742985,  0.51738101,  1.11225575,  1.52490016,
       -0.38020573])]"
movel_fit,"[array([1373.08491244, -442.94760573,  885.11970927])]","[array([-0.75896043,  0.33874035,  0.53151955,  1.14896152,  1.53541792,
       -0.36157914])]"
movel_fit,"[array([1380.5853844 , -443.02481808,  876.9688632 ])]","[array([-0.76353065,  0.36068181,  0.54635524,  1.18630633,  1.54726088,
       -0.34239991])]"
movel_fit,"[array([1388.05217832, -442.83392725,  868.77768906])]","[array([-0.76706031,  0.38314306,  0.56144885,  1.22367709,  1.56028172,
       -0.32302573])]"
movel_fit,"[array([1395.6140021 , -442.34809696,  860.51358927])]","[array([-0.76937847,  0.40609969,  0.57643799,  1.26075403,  1.57437369,
       -0.30363588])]"
movel_fit,"[array([1403.27636064, -441.5821891 ,  852.25803868])]","[array([-0.77034266,  0.42912068,  0.5906417 ,  1.29654655,  1.5891053 ,
       -0.28481452])]"
movel_fit,"[array([1411.02158524, -440.58006256,  844.12093419])]","[array([-0.76995735,  0.45170288,  0.60344572,  1.33015719,  1.6039458 ,
       -0.26709115])]"
movel_fit,"[array([1418.67299211, -439.43068512,  836.36138608])]","[array([-0.76838576,  0.47290207,  0.61410075,  1.36019032,  1.61798777,
       -0.25130392])]"
movel_fit,"[array([1425.96257565, -438.26826714,  829.28635431])]","[array([-0.7660073 ,  0.49177728,  0.62218697,  1.38558642,  1.6303584 ,
       -0.23805732])]"
movel_fit,"[array([1432.74157314, -437.17885689,  822.93275679])]","[array([-0.76322133,  0.50808863,  0.62787143,  1.40636045,  1.64070086,
       -0.22745566])]"
movel_fit,"[array([1439.13968369, -436.15592891,  817.32665939])]","[array([-0.76022317,  0.52206575,  0.63157255,  1.42336078,  1.64916046,
       -0.21900875])]"
movel_fit,"[array([1456.69935358, -433.95565699,  803.58610969])]","[array([-0.7513177 ,  0.55348105,  0.63359007,  1.45729458,  1.66492097,
       -0.20343192])]"
movel_fit,"[array([1473.10545166, -433.16063721,  793.03833667])]","[array([-0.74336797,  0.57367113,  0.62564466,  1.47332609,  1.66905464,
       -0.1982921 ])]"
movel_fit,"[array([1489.62104377, -433.72009384,  784.52776103])]","[array([-0.73635927,  0.58572835,  0.60930624,  1.47561103,  1.662989  ,
       -0.20157295])]"
movel_fit,"[array([1507.27833618, -435.70535049,  777.65001368])]","[array([-0.72979468,  0.59028633,  0.58338072,  1.46336713,  1.64587001,
       -0.21375952])]"
movel_fit,"[array([1527.41255724, -439.00401748,  772.22325367])]","[array([-0.72219766,  0.58626743,  0.54379782,  1.43095385,  1.61443502,
       -0.23816922])]"
movel_fit,"[array([1542.73615789, -441.67843654,  769.44379668])]","[array([-0.71501239,  0.57778189,  0.50695154,  1.39308236,  1.58359796,
       -0.26398906])]"
movel_fit,"[array([1550.88531811, -442.98211296,  768.40231748])]","[array([-0.71026835,  0.57175542,  0.48529229,  1.36854172,  1.5654752 ,
       -0.27999548])]"
movel_fit,"[array([1559.17758833, -444.13915162,  767.61261341])]","[array([-0.70458573,  0.56483279,  0.46204626,  1.34073282,  1.54627418,
       -0.29765082])]"
movel_fit,"[array([1567.51526759, -445.08303042,  767.01339267])]","[array([-0.69788662,  0.55733788,  0.43768758,  1.310173  ,  1.52655305,
       -0.3165959 ])]"
movel_fit,"[array([1575.87476485, -445.77119939,  766.60880063])]","[array([-0.69012083,  0.54953829,  0.41260427,  1.27737719,  1.5067836 ,
       -0.33643615])]"
movel_fit,"[array([1584.22218494, -446.13050133,  766.29140068])]","[array([-0.68130755,  0.54177734,  0.38730328,  1.24305188,  1.48741181,
       -0.35679411])]"
movel_fit,"[array([1592.5488536 , -446.16221621,  766.06399907])]","[array([-0.67154461,  0.53429184,  0.36217751,  1.20784416,  1.46879764,
       -0.37725879])]"
movel_fit,"[array([1600.89567063, -445.86356863,  765.80525052])]","[array([-0.6609514 ,  0.52736603,  0.33753674,  1.17236745,  1.45116077,
       -0.39753501])]"
movel_fit,"[array([1609.27614599, -445.17818589,  765.45542366])]","[array([-0.6496864 ,  0.52118062,  0.31373769,  1.13729706,  1.43467109,
       -0.41731747])]"
movel_fit,"[array([1617.73221962, -443.95684691,  765.11570245])]","[array([-0.63790032,  0.51577482,  0.29111323,  1.10335396,  1.41946433,
       -0.43617268])]"
movel_fit,"[array([1626.03689594, -442.79185943,  764.48570199])]","[array([-0.62640434,  0.5117494 ,  0.27012126,  1.07182515,  1.40606319,
       -0.45341177])]"
movel_fit,"[array([1634.00608527, -441.78415478,  763.38506776])]","[array([-0.61573718,  0.50927878,  0.25131774,  1.04386967,  1.3946169 ,
       -0.46857335])]"
movel_fit,"[array([1654.56960266, -438.3317768 ,  759.64617393])]","[array([-0.59097081,  0.50815788,  0.21037775,  0.98643093,  1.37164048,
       -0.49928132])]"
movel_fit,"[array([1670.84102345, -437.15248393,  754.26915182])]","[array([-0.57686891,  0.51424493,  0.18490945,  0.95873149,  1.36007753,
       -0.51431089])]"
movel_fit,"[array([1684.8972119 , -436.23390246,  748.52886491])]","[array([-0.56937417,  0.52382363,  0.16890016,  0.95083496,  1.35470333,
       -0.51860129])]"
movel_fit,"[array([1697.71590329, -436.3972472 ,  741.04694167])]","[array([-0.56758784,  0.53746001,  0.15969586,  0.95943753,  1.3538503 ,
       -0.51490175])]"
movel_fit,"[array([1709.75477401, -438.37971026,  731.19920138])]","[array([-0.5719429 ,  0.55643371,  0.15720493,  0.98630378,  1.35818335,
       -0.50257415])]"
movel_fit,"[array([1721.62823615, -441.65952366,  718.53727694])]","[array([-0.58311454,  0.58305964,  0.1640318 ,  1.03839136,  1.37025863,
       -0.47770323])]"
movel_fit,"[array([1733.57878318, -445.92294046,  702.00555288])]","[array([-0.60165714,  0.6217363 ,  0.18547003,  1.12660289,  1.39592184,
       -0.43422589])]"
movel_fit,"[array([1802.58563121, -456.08940047,  591.04096901])]","[array([-0.60542535,  0.84073195,  0.5180399 ,  1.89668861,  1.64522314,
       -0.04728032])]"
