primitives,points,q_bp
movel_fit,"[array([1242.35786864, -432.25284829,  989.65064877])]","[array([-0.7243393 ,  0.11813671,  0.47043481,  0.85078179,  1.5129903 ,
       -0.49984255])]"
movel_fit,"[array([1251.65902197, -432.36740351,  984.48184417])]","[array([-0.72053649,  0.12656848,  0.46619694,  0.85350732,  1.50805994,
       -0.49966396])]"
movel_fit,"[array([1260.54572328, -432.59863882,  979.30423549])]","[array([-0.71766508,  0.13524752,  0.46280165,  0.8577183 ,  1.50381912,
       -0.49865962])]"
movel_fit,"[array([1269.15452928, -432.94425877,  974.04347128])]","[array([-0.71565289,  0.14429943,  0.46019678,  0.86347916,  1.50020264,
       -0.49682352])]"
movel_fit,"[array([1277.53252111, -433.39637348,  968.68054294])]","[array([-0.71447574,  0.1537774 ,  0.45839118,  0.87086627,  1.49721025,
       -0.49411293])]"
movel_fit,"[array([1285.74304452, -433.95505947,  963.1651677 ])]","[array([-0.71412158,  0.16378098,  0.4574138 ,  0.88000684,  1.49484604,
       -0.49048546])]"
movel_fit,"[array([1293.83950795, -434.61540898,  957.45968884])]","[array([-0.71459454,  0.17441366,  0.45732471,  0.89107709,  1.49314447,
       -0.48585428])]"
movel_fit,"[array([1301.82538889, -435.37060756,  951.55735225])]","[array([-0.71591259,  0.18573962,  0.45821815,  0.9042458 ,  1.49217736,
       -0.48012095])]"
movel_fit,"[array([1309.81597827, -436.21455821,  945.35620322])]","[array([-0.71808913,  0.19798724,  0.46021366,  0.91985671,  1.49200392,
       -0.47314692])]"
movel_fit,"[array([1317.77822325, -437.13893497,  938.88620422])]","[array([-0.72112787,  0.21119696,  0.46343629,  0.93806555,  1.49275002,
       -0.46482078])]"
movel_fit,"[array([1325.80263106, -438.11106007,  932.04517516])]","[array([-0.72504678,  0.22563137,  0.46812152,  0.95934361,  1.49455657,
       -0.45491053])]"
movel_fit,"[array([1333.86972183, -439.13025048,  924.83642052])]","[array([-0.72984172,  0.24142731,  0.47447821,  0.98397481,  1.49763377,
       -0.44323016])]"
movel_fit,"[array([1341.97007154, -440.13924487,  917.26249274])]","[array([-0.7353637 ,  0.25865223,  0.48264517,  1.01201987,  1.50212863,
       -0.42974233])]"
movel_fit,"[array([1349.99671955, -441.11053515,  909.41604806])]","[array([-0.74139055,  0.27719679,  0.49262541,  1.04315938,  1.50816684,
       -0.41455997])]"
movel_fit,"[array([1357.85316636, -442.04585798,  901.39486525])]","[array([-0.74762531,  0.29688579,  0.50423727,  1.07677854,  1.51578919,
       -0.39794441])]"
movel_fit,"[array([1365.54621483, -442.73381185,  893.28880912])]","[array([-0.75362678,  0.31746823,  0.51729298,  1.1122725 ,  1.52490782,
       -0.38015944])]"
movel_fit,"[array([1373.10106834, -443.12519601,  885.14265981])]","[array([-0.75905524,  0.33878253,  0.53144465,  1.14897809,  1.53543362,
       -0.36153979])]"
movel_fit,"[array([1380.58449829, -443.22268707,  876.97384622])]","[array([-0.76364478,  0.36073575,  0.5462934 ,  1.18632576,  1.54728125,
       -0.34237207])]"
movel_fit,"[array([1388.03637742, -443.04687101,  868.75509608])]","[array([-0.76719005,  0.38321724,  0.56140261,  1.22370199,  1.56030532,
       -0.32301579])]"
movel_fit,"[array([1395.578084  , -442.56221417,  860.47207026])]","[array([-0.76951717,  0.40617931,  0.57641114,  1.2607747 ,  1.57439895,
       -0.30363993])]"
movel_fit,"[array([1403.22844457, -441.78402503,  852.1945048 ])]","[array([-0.77047992,  0.42920979,  0.59063509,  1.29656906,  1.58913005,
       -0.28483655])]"
movel_fit,"[array([1410.96763426, -440.76032731,  844.03548476])]","[array([-0.77008548,  0.45180337,  0.60345791,  1.3301846 ,  1.60396978,
       -0.26713336])]"
movel_fit,"[array([1418.61230719, -439.58201085,  836.27308655])]","[array([-0.76850064,  0.47299582,  0.61413094,  1.3602184 ,  1.61801241,
       -0.25135449])]"
movel_fit,"[array([1425.89432718, -438.39982649,  829.19065722])]","[array([-0.76611378,  0.49187245,  0.62222898,  1.3856111 ,  1.63038616,
       -0.23812018])]"
movel_fit,"[array([1432.6367192 , -437.29932959,  822.78773845])]","[array([-0.76333835,  0.5082181 ,  0.62795386,  1.40638531,  1.64074204,
       -0.22757737])]"
movel_fit,"[array([1439.032423  , -436.23908854,  817.19875955])]","[array([-0.76032348,  0.52219478,  0.63171522,  1.42346325,  1.6492413 ,
       -0.21913609])]"
movel_fit,"[array([1456.59260585, -433.90333402,  803.42884658])]","[array([-0.75134561,  0.55365924,  0.63389455,  1.45759368,  1.66508685,
       -0.20364696])]"
movel_fit,"[array([1473.00462717, -433.05054453,  792.86447806])]","[array([-0.74335882,  0.57387018,  0.62599093,  1.47368095,  1.66924753,
       -0.1985443 ])]"
movel_fit,"[array([1489.5216185 , -433.58027899,  784.30072975])]","[array([-0.73633497,  0.58598248,  0.6097059 ,  1.47604815,  1.66321045,
       -0.20188081])]"
movel_fit,"[array([1507.20439284, -435.64817982,  777.40230202])]","[array([-0.72980797,  0.59058816,  0.58374708,  1.46384997,  1.64610379,
       -0.21404197])]"
movel_fit,"[array([1527.33861073, -439.10525946,  771.9936541 ])]","[array([-0.72230011,  0.58655018,  0.54404768,  1.43133301,  1.61461916,
       -0.23837502])]"
movel_fit,"[array([1542.6773701 , -441.89013087,  769.21269981])]","[array([-0.71516325,  0.57804874,  0.50705806,  1.39330615,  1.58370627,
       -0.26414633])]"
movel_fit,"[array([1550.82280966, -443.26818958,  768.21239855])]","[array([-0.71045457,  0.57198581,  0.48532806,  1.36868239,  1.56556174,
       -0.28010153])]"
movel_fit,"[array([1559.12584126, -444.47293864,  767.48424486])]","[array([-0.70478939,  0.56501911,  0.46202985,  1.34083062,  1.54635071,
       -0.29769751])]"
movel_fit,"[array([1567.47579826, -445.45502556,  766.93022918])]","[array([-0.69810156,  0.55749355,  0.43762353,  1.31023221,  1.52661921,
       -0.31660081])]"
movel_fit,"[array([1575.85040581, -446.1709041 ,  766.55450988])]","[array([-0.69033867,  0.54967455,  0.41249202,  1.27739343,  1.50683513,
       -0.33641461])]"
movel_fit,"[array([1584.20765733, -446.53622405,  766.28923889])]","[array([-0.68151914,  0.54187252,  0.38715906,  1.24303055,  1.48745517,
       -0.35673831])]"
movel_fit,"[array([1592.56111109, -446.5558674 ,  766.17661995])]","[array([-0.67173117,  0.53430858,  0.36197949,  1.20777116,  1.46884082,
       -0.37712153])]"
movel_fit,"[array([1600.91811106, -446.24894132,  765.98121876])]","[array([-0.66112285,  0.52734416,  0.33730607,  1.17225723,  1.45121296,
       -0.39736002])]"
movel_fit,"[array([1609.3075833 , -445.49401096,  765.6540687 ])]","[array([-0.6498177 ,  0.52113012,  0.31352392,  1.13718569,  1.43471633,
       -0.41714141])]"
movel_fit,"[array([1617.76037362, -444.0567114 ,  765.41844026])]","[array([-0.63793859,  0.51559568,  0.29102364,  1.10331804,  1.41949991,
       -0.43595822])]"
movel_fit,"[array([1626.07959063, -442.70417054,  764.95011707])]","[array([-0.62634372,  0.5114207 ,  0.27007933,  1.07179035,  1.40609564,
       -0.45309515])]"
movel_fit,"[array([1634.04820469, -441.73754633,  763.73702456])]","[array([-0.61565839,  0.50900538,  0.25120731,  1.04368074,  1.39458665,
       -0.46831202])]"
movel_fit,"[array([1654.60815876, -437.85942727,  760.05522635])]","[array([-0.59064782,  0.50767784,  0.2104376 ,  0.98615891,  1.37146815,
       -0.49895818])]"
movel_fit,"[array([1670.88725817, -437.08222005,  754.39445657])]","[array([-0.57670776,  0.51408404,  0.18474508,  0.95831438,  1.35994951,
       -0.51415362])]"
movel_fit,"[array([1685.09506033, -435.88018992,  748.91423821])]","[array([-0.56901499,  0.52350656,  0.16866178,  0.95037928,  1.35454871,
       -0.51819779])]"
movel_fit,"[array([1698.02555304, -435.8132173 ,  741.41193909])]","[array([-0.56709904,  0.53713753,  0.1594975 ,  0.95906816,  1.35360524,
       -0.51446126])]"
movel_fit,"[array([1710.04623726, -438.0003251 ,  731.42668334])]","[array([-0.57159811,  0.55625853,  0.15700202,  0.98606139,  1.3579762 ,
       -0.50226401])]"
movel_fit,"[array([1721.9697179 , -441.49247833,  718.78991075])]","[array([-0.58290338,  0.58297622,  0.16375307,  1.0383098 ,  1.37012445,
       -0.47739806])]"
movel_fit,"[array([1733.70002535, -446.41100924,  702.16120041])]","[array([-0.60185372,  0.62176038,  0.18520179,  1.12657995,  1.39590355,
       -0.43407188])]"
movel_fit,"[array([1801.51702395, -457.50355468,  588.3918794 ])]","[array([-0.60628348,  0.84345129,  0.51802224,  1.89713135,  1.64698854,
       -0.04857067])]"
