breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 870.7021203 , -436.50320996, 1158.6292207 ])]","[array([-1.05649436, -0.08900326,  0.78364572,  1.02581737,  1.83710635,
       -0.33208076])]"
7771,movec_fit,"[array([ 941.56071366, -437.36430605, 1121.8141529 ]), array([1013.96732132, -437.92515291, 1088.18799516])]","[array([-0.99427726, -0.0425507 ,  0.73882052,  1.014791  ,  1.77325476,
       -0.35841986]), array([-0.93447833,  0.00340073,  0.68905627,  1.00260864,  1.71288399,
       -0.37722169])]"
9756,movel_fit,"[array([1051.42482852, -437.6680223 , 1072.00914307])]","[array([-0.89128021,  0.01534542,  0.64029644,  0.96154459,  1.6718289 ,
       -0.41060213])]"
14144,movec_fit,"[array([1093.17057972, -436.9050537 , 1054.90861255]), array([1134.97556595, -435.60935414, 1038.09569172])]","[array([-0.84979476,  0.03440826,  0.59729941,  0.93082896,  1.63343294,
       -0.43540446]), array([-0.80875921,  0.0524219 ,  0.5555793 ,  0.8983736 ,  1.59461203,
       -0.45760407])]"
17605,movec_fit,"[array([1167.84069012, -434.30366025, 1024.52586669]), array([1200.39065342, -433.14050242, 1010.2554037 ])]","[array([-0.77793277,  0.06892432,  0.52449574,  0.87485192,  1.56671361,
       -0.47663587]), array([-0.74782633,  0.08529454,  0.49445239,  0.85016645,  1.5383973 ,
       -0.49516212])]"
20317,movec_fit,"[array([1225.47674219, -432.67631959,  998.08944795]), array([1250.04904722, -432.76328417,  984.99585561])]","[array([-0.73379623,  0.10495023,  0.48022073,  0.85078794,  1.52326809,
       -0.49785981]), array([-0.72059722,  0.1250801 ,  0.46597386,  0.85101919,  1.50837041,
       -0.50127804])]"
23903,movec_fit,"[array([1281.34745531, -434.15217248,  965.56943613]), array([1310.91528571, -436.80780721,  943.78481289])]","[array([-0.71699505,  0.16081115,  0.46041986,  0.88116059,  1.49810855,
       -0.48905768]), array([-0.71461077,  0.19705326,  0.45582141,  0.91118709,  1.48808821,
       -0.47962194])]"
24833,movel_fit,"[array([1325.5592481 , -438.44945143,  931.60880386])]","[array([-0.72728702,  0.2273704 ,  0.4709824 ,  0.96489484,  1.496241  ,
       -0.45198803])]"
26036,movel_fit,"[array([1343.70660588, -440.40375034,  914.91954113])]","[array([-0.73578315,  0.26210401,  0.48348731,  1.01576168,  1.50203804,
       -0.42887869])]"
27244,movel_fit,"[array([1361.23777379, -441.81857392,  897.38873048])]","[array([-0.75056832,  0.30597178,  0.51153336,  1.09424068,  1.51946408,
       -0.3896723 ])]"
28445,movel_fit,"[array([1378.22517631, -442.25224321,  879.47659617])]","[array([-0.76167772,  0.35285888,  0.54191265,  1.1740483 ,  1.54249287,
       -0.3491982 ])]"
29646,movel_fit,"[array([1395.0469269 , -441.52075632,  861.42631862])]","[array([-0.76894207,  0.40337986,  0.57640631,  1.25877576,  1.57266737,
       -0.30496278])]"
30864,movel_fit,"[array([1412.30568769, -439.65680164,  843.38876258])]","[array([-0.76943429,  0.45419951,  0.60594221,  1.33562297,  1.60582242,
       -0.2642111 ])]"
31971,movel_fit,"[array([1428.56343387, -437.33151113,  827.63065799])]","[array([-0.76476381,  0.49711708,  0.62501688,  1.39412794,  1.6342392 ,
       -0.23332697])]"
32908,movel_fit,"[array([1443.04189712, -435.38834703,  815.07678877])]","[array([-0.75819096,  0.52876526,  0.63294917,  1.43216872,  1.65337952,
       -0.21400223])]"
33706,movel_fit,"[array([1456.05117221, -434.10448624,  805.16249434])]","[array([-0.75168918,  0.5514329 ,  0.63354328,  1.45607977,  1.6644635 ,
       -0.2028439 ])]"
36799,movec_fit,"[array([1483.28270563, -433.75987073,  788.84364207]), array([1512.67336024, -436.40467317,  777.18707396])]","[array([-0.73926899,  0.57615122,  0.61089707,  1.46626327,  1.65883961,
       -0.20575634]), array([-0.7276964 ,  0.59863405,  0.58421409,  1.47619514,  1.65416094,
       -0.20247657])]"
37477,movel_fit,"[array([1526.03652311, -438.13069931,  773.62126084])]","[array([-0.72223438,  0.58125265,  0.54320249,  1.42566461,  1.61000206,
       -0.24187402])]"
38275,movel_fit,"[array([1541.96101824, -440.52047764,  770.47858213])]","[array([-0.71528474,  0.58022106,  0.51258332,  1.40167124,  1.5897856 ,
       -0.25730864])]"
39187,movel_fit,"[array([1560.40387499, -442.82656441,  768.01291063])]","[array([-0.70296292,  0.56183377,  0.45970174,  1.33643311,  1.54169701,
       -0.30101302])]"
40079,movel_fit,"[array([1578.61573577, -444.30500329,  766.42281844])]","[array([-0.68689381,  0.5469989 ,  0.40635791,  1.26870258,  1.50079546,
       -0.34215554])]"
40978,movel_fit,"[array([1597.0513939 , -444.66954003,  765.1620155 ])]","[array([-0.66514261,  0.52953412,  0.34992114,  1.1885098 ,  1.45729512,
       -0.38974184])]"
41885,movel_fit,"[array([1615.63032078, -443.85518787,  763.80437059])]","[array([-0.64041055,  0.5171599 ,  0.29689424,  1.11093389,  1.42182482,
       -0.43327894])]"
42773,movel_fit,"[array([1633.70069904, -442.12460064,  761.84995015])]","[array([-0.61584728,  0.5096514 ,  0.25175433,  1.0434263 ,  1.3936444 ,
       -0.47023395])]"
43548,movel_fit,"[array([1649.2944065 , -440.26361619,  759.15793685])]","[array([-0.5969537 ,  0.50866545,  0.2191972 ,  0.99779494,  1.37608198,
       -0.49455089])]"
44205,movel_fit,"[array([1662.30840221, -438.83035397,  755.8297671 ])]","[array([-0.5838489 ,  0.51131335,  0.19676579,  0.9700138 ,  1.36497596,
       -0.50939382])]"
44784,movel_fit,"[array([1673.50901106, -437.94689908,  751.88988945])]","[array([-0.57534509,  0.51669883,  0.18091938,  0.9553082 ,  1.35840848,
       -0.51736544])]"
45321,movel_fit,"[array([1683.53455296, -437.63783566,  747.2699949 ])]","[array([-0.57040851,  0.52410552,  0.16973767,  0.9505277 ,  1.35474325,
       -0.52033208])]"
45843,movel_fit,"[array([1692.79338328, -437.89916294,  741.86020781])]","[array([-0.56861666,  0.53360785,  0.16230834,  0.95473282,  1.35363416,
       -0.51880919])]"
46375,movel_fit,"[array([1701.63128451, -438.7245845 ,  735.45837287])]","[array([-0.56984145,  0.54551666,  0.15844746,  0.96822376,  1.35501314,
       -0.51272619])]"
46947,movel_fit,"[array([1710.37864884, -440.10539411,  727.71918218])]","[array([-0.57435521,  0.56074394,  0.15867154,  0.99306827,  1.35954169,
       -0.5010622 ])]"
47589,movel_fit,"[array([1719.30869548, -441.98261023,  718.17844336])]","[array([-0.58272   ,  0.58076934,  0.16451038,  1.03330126,  1.36869977,
       -0.48176334])]"
48317,movel_fit,"[array([1728.47562718, -444.08426741,  706.53335369])]","[array([-0.59516026,  0.60733429,  0.17841685,  1.09375801,  1.38502666,
       -0.45215769])]"
49089,movel_fit,"[array([1737.3895716 , -445.75179472,  693.5057917 ])]","[array([-0.60966031,  0.64018401,  0.20122743,  1.17277389,  1.41037424,
       -0.41245587])]"
49858,movel_fit,"[array([1745.81154019, -446.41210774,  680.14084127])]","[array([-0.6225249 ,  0.67723354,  0.23005494,  1.26123934,  1.44423959,
       -0.36664601])]"
49999,movel_fit,"[array([1747.32174868, -446.26379517,  677.66199474])]","[array([-0.62441783,  0.68509338,  0.23515182,  1.2778033 ,  1.45237422,
       -0.3575357 ])]"
