breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1051.10359924, -765.02184925,  -93.80073368])]","[array([-0.49255342,  1.92246142, -2.94528972, -1.35732655, -0.47360577,
        1.36662163])]"
1665,moveabsj,"[array([1051.4465241 , -785.14943835,  -69.75501429])]","[array([-0.48732694,  1.91699892, -2.95418399, -1.36933015, -0.48640454,
        1.35530804])]"
3332,moveabsj,"[array([1051.5433033 , -806.88353922,  -45.2523476 ])]","[array([-0.47993781,  1.91392558, -2.96255352, -1.38333441, -0.50822799,
        1.34351312])]"
4999,moveabsj,"[array([1050.24642285, -831.0459634 ,  -16.00438995])]","[array([-0.47401567,  1.90934744, -2.97266567, -1.3979731 , -0.52847345,
        1.3301589 ])]"
6665,moveabsj,"[array([1048.88276085, -854.83578523,   17.14992477])]","[array([-0.46814208,  1.90359268, -2.98434483, -1.4125508 , -0.54764042,
        1.31612316])]"
8332,moveabsj,"[array([1048.67944909, -875.69529598,   53.52540273])]","[array([-0.4614631 ,  1.89650879, -2.99763459, -1.42615082, -0.56473806,
        1.30219846])]"
9999,moveabsj,"[array([1050.45873715, -892.07226979,   91.76498813])]","[array([-0.45327192,  1.8885546 , -3.01212023, -1.438287  , -0.58034821,
        1.28909085])]"
11665,moveabsj,"[array([1054.27235117, -903.99499223,  130.52760053])]","[array([-0.44332427,  1.88059849, -3.02710482, -1.4491049 , -0.59635618,
        1.27711267])]"
13332,moveabsj,"[array([1059.91279758, -911.95132733,  169.03501435])]","[array([-0.43173451,  1.87319724, -3.04210936, -1.4588236 , -0.61396256,
        1.26632894])]"
14999,moveabsj,"[array([1067.30501375, -916.13342464,  206.71318987])]","[array([-0.41869954,  1.86658031, -3.05685057, -1.46744767, -0.63339741,
        1.25683006])]"
16665,moveabsj,"[array([1076.48892076, -916.57955821,  243.04158879])]","[array([-0.40437657,  1.86088182, -3.0711125 , -1.47490626, -0.65464015,
        1.24873809])]"
18332,moveabsj,"[array([1087.639997  , -913.17237587,  277.53510773])]","[array([-0.38883509,  1.85619082, -3.08472695, -1.48107651, -0.67760218,
        1.24221446])]"
19999,moveabsj,"[array([1101.08176081, -905.53791081,  309.54582882])]","[array([-0.37209012,  1.85255746, -3.09751785, -1.48569977, -0.7019692 ,
        1.23753042])]"
21665,moveabsj,"[array([1117.1682153 , -893.26842534,  338.31658398])]","[array([-0.35412421,  1.8500954 , -3.10925858, -1.48851481, -0.72758943,
        1.23500694])]"
23332,moveabsj,"[array([1136.21744515, -876.038136  ,  363.01140072])]","[array([-0.33489716,  1.84907001, -3.11963591, -1.48935824, -0.75478004,
        1.23498864])]"
24999,moveabsj,"[array([1158.61895209, -853.23710493,  382.49444615])]","[array([-0.31434968,  1.84975153, -3.12827255, -1.48792664, -0.7836921 ,
        1.23797147])]"
26665,moveabsj,"[array([1184.95373992, -823.48569296,  395.32718849])]","[array([-0.29230753,  1.85216784, -3.13486567, -1.48346889, -0.8136447 ,
        1.24469935])]"
28332,moveabsj,"[array([1215.68917382, -784.80877837,  399.93410007])]","[array([-0.2685328 ,  1.85615779, -3.13918644, -1.47486702, -0.84348327,
        1.25608601])]"
29999,moveabsj,"[array([1250.57601806, -735.30301353,  394.78531181])]","[array([-0.24296153,  1.86157796, -3.14097473, -1.46099029, -0.87228945,
        1.27302915])]"
31665,moveabsj,"[array([1288.40897147, -673.16931309,  378.86205088])]","[array([-0.21571377,  1.86814555, -3.14010847, -1.44069331, -0.89923465,
        1.29628555])]"
33332,moveabsj,"[array([1326.84044153, -596.79956208,  352.68026465])]","[array([-0.18707518,  1.87503227, -3.13698823, -1.41274644, -0.92296413,
        1.32615048])]"
34999,moveabsj,"[array([1362.22413931, -506.32052029,  319.14476523])]","[array([-0.15768824,  1.88105573, -3.13257862, -1.3766734 , -0.94233332,
        1.36189406])]"
36665,moveabsj,"[array([1390.58952625, -404.64680905,  282.50201699])]","[array([-0.12840786,  1.88548605, -3.12789822, -1.33360697, -0.9578362 ,
        1.40191012])]"
38332,moveabsj,"[array([1409.00024988, -296.74494901,  246.08109073])]","[array([-0.09994737,  1.88850045, -3.12348878, -1.28605653, -0.97157686,
        1.44453017])]"
39999,moveabsj,"[array([1416.03341268, -188.3071509 ,  210.38360743])]","[array([-0.07276224,  1.89126833, -3.11906229, -1.23717579, -0.9865461 ,
        1.48884795])]"
41665,moveabsj,"[array([1411.64742704,  -84.23686482,  174.19029117])]","[array([-0.04695026,  1.89509387, -3.11404822, -1.18975779, -1.00504443,
        1.53457024])]"
43332,moveabsj,"[array([1397.20966647,   11.83848137,  137.9597218 ])]","[array([-0.02228275,  1.90016979, -3.10863849, -1.14576818, -1.02706577,
        1.58067214])]"
44999,moveabsj,"[array([1374.18594746,   98.10443733,  100.12022312])]","[array([ 1.60794824e-03,  1.90709507e+00, -3.10239403e+00, -1.10643588e+00,
       -1.05251944e+00,  1.62719242e+00])]"
46665,moveabsj,"[array([1343.95602795,  173.59571139,   59.31170304])]","[array([ 0.02511863,  1.91628374, -3.09487352, -1.07257972, -1.0808167 ,
        1.67416617])]"
48332,moveabsj,"[array([1308.51869512,  238.50059341,   17.2136202 ])]","[array([ 0.04862858,  1.92698193, -3.08655911, -1.04410424, -1.11005266,
        1.72043936])]"
49999,moveabsj,"[array([1271.98529163,  292.51463151,  -21.0695251 ])]","[array([ 0.07193911,  1.93731658, -3.07881193, -1.02132061, -1.13638409,
        1.76214142])]"
