breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1853.29001742,  716.84368115, 1917.63235425])]","[array([ 0.53618838, -0.00323919,  0.41272391, -2.61905179,  0.96343723,
        0.42781523])]"
1665,moveabsj,"[array([1872.3005549 ,  742.80905186, 1877.16871702])]","[array([ 0.5428828 ,  0.01753546,  0.41186853, -2.61433832,  0.95216983,
        0.43255171])]"
3332,moveabsj,"[array([1887.5709397 ,  774.39992661, 1837.45113908])]","[array([ 0.55382782,  0.03695675,  0.40906415, -2.6040474 ,  0.93686095,
        0.44173703])]"
4999,moveabsj,"[array([1899.33861665,  809.72812117, 1801.70969286])]","[array([ 0.56599962,  0.05552689,  0.40489754, -2.59699484,  0.92127134,
        0.44957987])]"
6665,moveabsj,"[array([1908.60126759,  847.54470626, 1770.58304833])]","[array([ 0.57886344,  0.07373525,  0.39855023, -2.59242058,  0.90591651,
        0.45635824])]"
8332,moveabsj,"[array([1916.33533941,  886.60239663, 1744.90959314])]","[array([ 0.5916637 ,  0.09204768,  0.38946219, -2.59071765,  0.89172923,
        0.46160875])]"
9999,moveabsj,"[array([1922.95186417,  926.20027487, 1724.83818059])]","[array([ 0.60423601,  0.11039595,  0.37752534, -2.59115328,  0.87878724,
        0.46568702])]"
11665,moveabsj,"[array([1928.2350157 ,  966.2923165 , 1709.68449319])]","[array([ 0.61693134,  0.12828524,  0.36315028, -2.59223042,  0.86631389,
        0.46956551])]"
13332,moveabsj,"[array([1931.9153889 , 1006.96466253, 1698.68075919])]","[array([ 0.6300107 ,  0.14535189,  0.34684943, -2.59306586,  0.85369418,
        0.4738376 ])]"
14999,moveabsj,"[array([1933.86858839, 1048.09518782, 1691.28711593])]","[array([ 0.64349808,  0.16143002,  0.32907673, -2.59342574,  0.8407676 ,
        0.47862849])]"
16665,moveabsj,"[array([1934.01652392, 1089.55763376, 1686.9795669 ])]","[array([ 0.65738533,  0.1764582 ,  0.31023847, -2.59321778,  0.82751224,
        0.48395486])]"
18332,moveabsj,"[array([1932.28496977, 1131.32317311, 1685.22208299])]","[array([ 0.67170025,  0.19045877,  0.29067571, -2.59237523,  0.81396214,
        0.48981285])]"
19999,moveabsj,"[array([1928.60296372, 1173.28088919, 1685.51985207])]","[array([ 0.68644737,  0.20347279,  0.27074185, -2.59087765,  0.80031046,
        0.49613375])]"
21665,moveabsj,"[array([1922.81688733, 1215.41859397, 1687.23424676])]","[array([ 0.70172354,  0.21552618,  0.2508326 , -2.58852838,  0.78669561,
        0.50295949])]"
23332,moveabsj,"[array([1914.61713635, 1257.98218851, 1689.42709357])]","[array([ 0.71780058,  0.22662614,  0.23139133, -2.58479333,  0.77302826,
        0.51057545])]"
24999,moveabsj,"[array([1903.64123018, 1301.14374083, 1691.03801332])]","[array([ 0.73495718,  0.23677303,  0.21296784, -2.5790647 ,  0.75936059,
        0.51926498])]"
26665,moveabsj,"[array([1889.55308317, 1344.80380104, 1691.19224968])]","[array([ 0.75338262,  0.24599691,  0.19619541, -2.57096286,  0.74630847,
        0.52903848])]"
28332,moveabsj,"[array([1871.93916186, 1388.68418413, 1689.08375204])]","[array([ 0.77328804,  0.25428462,  0.1818437 , -2.56010008,  0.73489995,
        0.53979393])]"
29999,moveabsj,"[array([1850.26193399, 1432.32477695, 1683.60731533])]","[array([ 0.79496879,  0.26147809,  0.17093846, -2.54567311,  0.72618512,
        0.55161615])]"
31665,moveabsj,"[array([1823.9898594 , 1474.91409084, 1673.60786528])]","[array([ 0.81870645,  0.26730822,  0.16464973, -2.52663885,  0.72136711,
        0.56463773])]"
33332,moveabsj,"[array([1792.92266036, 1514.92696604, 1658.70025818])]","[array([ 0.84451747,  0.2714404 ,  0.16399911, -2.50235228,  0.72216652,
        0.57859331])]"
34999,moveabsj,"[array([1757.5244637 , 1550.32138606, 1639.44741718])]","[array([ 0.87202251,  0.27356385,  0.16945375, -2.47279076,  0.73012086,
        0.59288523])]"
36665,moveabsj,"[array([1718.77892435, 1579.63128312, 1616.52526233])]","[array([ 0.90069632,  0.27364488,  0.18063723, -2.43818952,  0.74535643,
        0.60714167])]"
38332,moveabsj,"[array([1677.81591019, 1602.60785983, 1589.94966542])]","[array([ 0.93008969,  0.27209029,  0.19649283, -2.39879418,  0.76637656,
        0.6214512 ])]"
39999,moveabsj,"[array([1635.57242083, 1620.06890197, 1558.51071815])]","[array([ 0.95991894,  0.2696713 ,  0.21582503, -2.35452181,  0.79051307,
        0.63643282])]"
41665,moveabsj,"[array([1592.89647029, 1633.16996058, 1520.85073564])]","[array([ 0.98982623,  0.26735111,  0.23744107, -2.30564214,  0.81506582,
        0.65259242])]"
43332,moveabsj,"[array([1551.1385151 , 1642.96834949, 1477.79701576])]","[array([ 1.01891624,  0.26613451,  0.25965615, -2.25445715,  0.83814728,
        0.66933469])]"
44999,moveabsj,"[array([1510.92309702, 1650.63297824, 1428.9873795 ])]","[array([ 1.04670475,  0.2668615 ,  0.2815684 , -2.20207503,  0.85800492,
        0.68667995])]"
46665,moveabsj,"[array([1472.78096728, 1657.12029156, 1374.0724266 ])]","[array([ 1.07267343,  0.27026344,  0.3025466 , -2.14956329,  0.87311546,
        0.70465738])]"
48332,moveabsj,"[array([1437.39648748, 1663.02417651, 1315.07570787])]","[array([ 1.09617021,  0.27662096,  0.32174906, -2.09922215,  0.88311335,
        0.72248982])]"
49999,moveabsj,"[array([1406.33488205, 1670.63948626, 1257.27041951])]","[array([ 1.11617489,  0.2861112 ,  0.33700464, -2.05644714,  0.88708897,
        0.73840677])]"
