average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
124.01327907132612,127.72197760474896,119.88350339672715,1.0208025213069523,0.1097808356730325,0.49277181030239886,0.0024104629618604758,0.10875832533542269,0.0007479263274204647,0.0030986507722444894,6.450086003033421e-06,0.0007292842067156138
