breakpoints,primitives,points,q_bp
4250,movel_fit,"[array([1011.99115234, -698.79159213,  930.67217594])]","[array([-0.83743368, -0.26381344,  0.65501718,  0.50556427,  1.27780971,
       -2.70281744])]"
4500,movel_fit,"[array([1012.0792809 , -690.1360151 ,  929.19661656])]","[array([-0.8358427 , -0.2648394 ,  0.65853763,  0.51253722,  1.28204724,
       -2.69156556])]"
4750,movel_fit,"[array([1012.2415955 , -681.46333079,  927.83239173])]","[array([-0.83416821, -0.26585791,  0.66200118,  0.51948508,  1.28625213,
       -2.68035305])]"
5000,movel_fit,"[array([1012.47704929, -672.77571998,  926.5787082 ])]","[array([-0.83240681, -0.26687141,  0.66540734,  0.52640057,  1.2904196 ,
       -2.6691845 ])]"
5250,movel_fit,"[array([1012.78451262, -664.07530705,  925.43463754])]","[array([-0.83055707, -0.26788392,  0.6687577 ,  0.53328033,  1.29454367,
       -2.65806936])]"
5500,movel_fit,"[array([1013.1627789 , -655.36415315,  924.39912271])]","[array([-0.82861909, -0.26890078,  0.67205552,  0.54012388,  1.29861741,
       -2.64702047])]"
5750,movel_fit,"[array([1013.61057066, -646.64425017,  923.47098513])]","[array([-0.82659394, -0.26992833,  0.67530519,  0.54693268,  1.3026332 ,
       -2.63605256])]"
6000,movel_fit,"[array([1014.12654571, -637.91751562,  922.64893221])]","[array([-0.82448319, -0.27097355,  0.67851174,  0.55370911,  1.30658312,
       -2.62518082])]"
6250,movel_fit,"[array([1014.7093033 , -629.18578824,  921.93156518])]","[array([-0.82228844, -0.27204355,  0.68168024,  0.56045563,  1.31045934,
       -2.61441964])]"
6500,movel_fit,"[array([1015.35739026, -620.45082437,  921.31738718])]","[array([-0.82001101, -0.27314521,  0.68481537,  0.56717408,  1.31425441,
       -2.60378158])]"
6750,movel_fit,"[array([1016.06930707, -611.71429503,  920.8048114 ])]","[array([-0.81765158, -0.27428479,  0.68792092,  0.5738651 ,  1.31796161,
       -2.59327656])]"
7000,movel_fit,"[array([1016.84351383, -602.97778368,  920.39216936])]","[array([-0.81521009, -0.27546755,  0.69099951,  0.58052783,  1.32157521,
       -2.58291139])]"
7250,movel_fit,"[array([1017.67843601, -594.24278459,  920.07771908])]","[array([-0.81268563, -0.27669755,  0.69405238,  0.58715968,  1.32509063,
       -2.5726895 ])]"
7500,movel_fit,"[array([1018.57247002, -585.51070174,  919.85965314])]","[array([-0.8100764 , -0.2779774 ,  0.69707919,  0.59375632,  1.3285046 ,
       -2.56261097])]"
7750,movel_fit,"[array([1019.52398859, -576.78284831,  919.73610661])]","[array([-0.80737982, -0.27930823,  0.70007806,  0.6003118 ,  1.33181518,
       -2.55267267])]"
8000,movel_fit,"[array([1020.53134583, -568.0604466 ,  919.70516467])]","[array([-0.80459258, -0.28068962,  0.70304562,  0.60681868,  1.33502174,
       -2.5428686 ])]"
8250,movel_fit,"[array([1021.59288205, -559.34462841,  919.76487008])]","[array([-0.80171086, -0.28211967,  0.70597714,  0.61326837,  1.33812491,
       -2.5331904 ])]"
8500,movel_fit,"[array([1022.70692827, -550.63643583,  919.91323015])]","[array([-0.79873045, -0.28359512,  0.70886672,  0.61965144,  1.34112643,
       -2.5236278 ])]"
8750,movel_fit,"[array([1023.87181046, -541.93682235,  920.14822353])]","[array([-0.79564693, -0.28511152,  0.71170756,  0.62595791,  1.34402902,
       -2.51416922])]"
9000,movel_fit,"[array([1025.08585338, -533.24665438,  920.46780648])]","[array([-0.7924559 , -0.2866634 ,  0.71449217,  0.63217766,  1.34683618,
       -2.5048023 ])]"
9250,movel_fit,"[array([1026.34738421, -524.56671299,  920.86991886])]","[array([-0.78915307, -0.28824455,  0.71721269,  0.63830069,  1.34955198,
       -2.49551443])]"
9500,movel_fit,"[array([1027.65473574, -515.89769593,  921.35248955])]","[array([-0.78573448, -0.2898482 ,  0.71986112,  0.64431744,  1.35218093,
       -2.48629322])]"
9750,movel_fit,"[array([1029.00624938, -507.24021993,  921.91344162])]","[array([-0.78219656, -0.29146726,  0.72242955,  0.65021904,  1.35472772,
       -2.47712688])]"
10000,movel_fit,"[array([1030.4002777 , -498.59482317,  922.55069695])]","[array([-0.77853629, -0.29309457,  0.72491044,  0.65599746,  1.3571971 ,
       -2.4680046 ])]"
10250,movel_fit,"[array([1031.83518677, -489.96196792,  923.26218046])]","[array([-0.77475121, -0.29472307,  0.72729672,  0.66164571,  1.35959371,
       -2.45891675])]"
10500,movel_fit,"[array([1033.30935816, -481.34204338,  924.04582393])]","[array([-0.77083948, -0.29634595,  0.729582  ,  0.6671579 ,  1.36192196,
       -2.44985505])]"
10750,movel_fit,"[array([1034.82119065, -472.73536863,  924.8995694 ])]","[array([-0.7667999 , -0.29795685,  0.73176061,  0.67252928,  1.36418596,
       -2.44081269])]"
11000,movel_fit,"[array([1036.36910167, -464.14219566,  925.82137217])]","[array([-0.76263187, -0.29954986,  0.73382771,  0.67775623,  1.36638938,
       -2.43178429])]"
11250,movel_fit,"[array([1037.95152846, -455.56271256,  926.80920345])]","[array([-0.75833538, -0.30111968,  0.73577929,  0.68283621,  1.36853551,
       -2.4227659 ])]"
11500,movel_fit,"[array([1039.56692901, -446.9970467 ,  927.86105261])]","[array([-0.75391097, -0.30266161,  0.73761214,  0.68776767,  1.37062716,
       -2.41375487])]"
11750,movel_fit,"[array([1041.21378278, -438.44526795,  928.97492911])]","[array([-0.74935962, -0.30417153,  0.73932385,  0.69254998,  1.37266672,
       -2.40474972])]"
12000,movel_fit,"[array([1042.89059111, -429.90739199,  930.14886411])]","[array([-0.74468271, -0.30564591,  0.74091269,  0.69718322,  1.37465617,
       -2.39574998])]"
12250,movel_fit,"[array([1044.5958776 , -421.38338356,  931.38091178])]","[array([-0.73988197, -0.30708174,  0.74237756,  0.70166812,  1.37659713,
       -2.38675599])]"
12500,movel_fit,"[array([1046.32818814, -412.87315966,  932.66915034])]","[array([-0.73495933, -0.30847646,  0.74371788,  0.70600589,  1.37849092,
       -2.37776874])]"
12750,movel_fit,"[array([1048.0860909 , -404.37659276,  934.01168282])]","[array([-0.72991694, -0.30982789,  0.7449335 ,  0.71019808,  1.38033861,
       -2.36878968])]"
13000,movel_fit,"[array([1049.86817612, -395.89351391,  935.40663769])]","[array([-0.72475704, -0.31113416,  0.74602457,  0.71424644,  1.38214109,
       -2.35982055])]"
13250,movel_fit,"[array([1051.67305581, -387.42371574,  936.85216913])]","[array([-0.71948192, -0.31239362,  0.7469915 ,  0.71815286,  1.38389915,
       -2.35086324])]"
13500,movel_fit,"[array([1053.49936327, -378.96695545,  938.34645723])]","[array([-0.71409389, -0.31360476,  0.74783485,  0.72191922,  1.38561349,
       -2.34191967])]"
13750,movel_fit,"[array([1055.34575259, -370.52295753,  939.887708  ])]","[array([-0.70859523, -0.31476617,  0.74855524,  0.72554737,  1.38728481,
       -2.3329917 ])]"
14000,movel_fit,"[array([1057.21089804, -362.09141647,  941.47415323])]","[array([-0.70298817, -0.31587648,  0.74915335,  0.72903904,  1.38891386,
       -2.32408109])]"
14250,movel_fit,"[array([1059.0934934 , -353.67199923,  943.1040502 ])]","[array([-0.69727487, -0.31693432,  0.74962985,  0.73239582,  1.39050141,
       -2.31518941])]"
14500,movel_fit,"[array([1060.99225119, -345.26434764,  944.77568127])]","[array([-0.69145741, -0.31793832,  0.74998538,  0.73561914,  1.39204831,
       -2.30631809])]"
14750,movel_fit,"[array([1062.9059019 , -336.86808053,  946.48735346])]","[array([-0.68553779, -0.31888708,  0.75022058,  0.73871029,  1.39355545,
       -2.29746839])]"
15000,movel_fit,"[array([1064.83319318, -328.48279573,  948.23739779])]","[array([-0.67951794, -0.31977924,  0.75033604,  0.74167041,  1.39502382,
       -2.28864143])]"
15250,movel_fit,"[array([1066.77288899, -320.10807189,  950.02416868])]","[array([-0.67339974, -0.32061343,  0.75033239,  0.74450052,  1.39645439,
       -2.27983825])]"
15500,movel_fit,"[array([1068.7237687 , -311.74347016,  951.84604324])]","[array([-0.66718499, -0.32138835,  0.75021026,  0.74720157,  1.39784818,
       -2.27105982])]"
15750,movel_fit,"[array([1070.68462621, -303.38853554,  953.70142042])]","[array([-0.66087549, -0.32210283,  0.74997035,  0.74977441,  1.39920617,
       -2.26230711])]"
16000,movel_fit,"[array([1072.65426907, -295.04279829,  955.58872024])]","[array([-0.65447296, -0.3227558 ,  0.74961344,  0.75221988,  1.40052928,
       -2.25358113])]"
16250,movel_fit,"[array([1074.63151749, -286.70577492,  957.50638288])]","[array([-0.64797914, -0.32334639,  0.74914042,  0.75453878,  1.40181836,
       -2.24488296])]"
16500,movel_fit,"[array([1076.61520348, -278.37696926,  959.4528677 ])]","[array([-0.6413957 , -0.32387394,  0.74855233,  0.75673192,  1.40307413,
       -2.23621376])]"
16750,movel_fit,"[array([1078.60416984, -270.0558732 ,  961.42665235])]","[array([-0.63472434, -0.32433801,  0.74785032,  0.7588001 ,  1.40429718,
       -2.22757481])]"
17000,movel_fit,"[array([1080.59726924, -261.74196743,  963.42623167])]","[array([-0.62796669, -0.3247384 ,  0.7470357 ,  0.76074413,  1.40548794,
       -2.21896749])]"
17250,movel_fit,"[array([1082.59336327, -253.43472199,  965.45011665])]","[array([-0.62112436, -0.32507517,  0.74610991,  0.76256477,  1.40664671,
       -2.21039328])]"
17500,movel_fit,"[array([1084.59132139, -245.13359683,  967.49683334])]","[array([-0.6141989 , -0.32534857,  0.7450745 ,  0.76426276,  1.40777365,
       -2.20185371])]"
17750,movel_fit,"[array([1086.59001999, -236.83804217,  969.56492171])]","[array([-0.60719181, -0.32555905,  0.74393108,  0.76583875,  1.40886879,
       -2.19335033])]"
18000,movel_fit,"[array([1088.58834132, -228.54749894,  971.65293443])]","[array([-0.60010446, -0.32570719,  0.74268132,  0.76729327,  1.40993211,
       -2.18488466])]"
18250,movel_fit,"[array([1090.58517248, -220.26139911,  973.75943566])]","[array([-0.59293816, -0.32579364,  0.74132686,  0.76862666,  1.41096352,
       -2.17645811])]"
18500,movel_fit,"[array([1092.57940436, -211.97916609,  975.88299983])]","[array([-0.58569404, -0.32581905,  0.73986926,  0.76983907,  1.41196299,
       -2.16807195])]"
18750,movel_fit,"[array([1094.5699305 , -203.70021506,  978.02221026])]","[array([-0.57837312, -0.325784  ,  0.73830996,  0.77093039,  1.41293054,
       -2.15972722])]"
19000,movel_fit,"[array([1096.55564603, -195.42395343,  980.1756579 ])]","[array([-0.57097621, -0.32568892,  0.7366502 ,  0.77190018,  1.41386637,
       -2.15142466])]"
19250,movel_fit,"[array([1098.53544646, -187.14978129,  982.34193988])]","[array([-0.56350396, -0.32553399,  0.73489099,  0.77274767,  1.41477087,
       -2.1431647 ])]"
19500,movel_fit,"[array([1100.50822656, -178.87709194,  984.51965818])]","[array([-0.55595681, -0.32531909,  0.73303301,  0.77347172,  1.41564473,
       -2.13494734])]"
19750,movel_fit,"[array([1102.47287912, -170.60527254,  986.7074181 ])]","[array([-0.54833502, -0.32504375,  0.73107662,  0.77407076,  1.41648895,
       -2.12677219])]"
20000,movel_fit,"[array([1104.42829372, -162.33370482,  988.90382686])]","[array([-0.54063861, -0.32470703,  0.72902183,  0.77454287,  1.41730494,
       -2.11863841])]"
20250,movel_fit,"[array([1106.37335548, -154.06176588,  991.1074921 ])]","[array([-0.53286743, -0.3243076 ,  0.72686825,  0.7748857 ,  1.41809453,
       -2.1105447 ])]"
20500,movel_fit,"[array([1108.30694377, -145.78882911,  993.31702033])]","[array([-0.52502113, -0.3238436 ,  0.72461511,  0.77509651,  1.41885997,
       -2.10248935])]"
20750,movel_fit,"[array([1110.22793094, -137.51426524,  995.5310154 ])]","[array([-0.51709919, -0.32331276,  0.72226127,  0.77517221,  1.41960398,
       -2.09447023])]"
21000,movel_fit,"[array([1112.13518093, -129.2374434 ,  997.74807699])]","[array([-0.50910092, -0.32271235,  0.71980526,  0.77510942,  1.42032969,
       -2.08648485])]"
21250,movel_fit,"[array([1114.02754805, -120.95773236,  999.96679903])]","[array([-0.50102551, -0.32203927,  0.71724533,  0.77490447,  1.42104064,
       -2.07853042])]"
21500,movel_fit,"[array([1115.90387553, -112.67450182, 1002.18576814])]","[array([-0.49287203, -0.32129009,  0.71457948,  0.77455347,  1.42174073,
       -2.07060392])]"
21750,movel_fit,"[array([1117.76299429, -104.38712372, 1004.40356207])]","[array([-0.48463946, -0.3204612 ,  0.71180556,  0.77405243,  1.42243412,
       -2.06270218])]"
22000,movel_fit,"[array([1119.60372154,  -96.09497372, 1006.61874817])]","[array([-0.47632674, -0.31954881,  0.70892135,  0.77339723,  1.42312518,
       -2.05482197])]"
22250,movel_fit,"[array([1121.4248595 ,  -87.79743256, 1008.82988179])]","[array([-0.46793276, -0.31854918,  0.70592461,  0.77258378,  1.42381839,
       -2.0469601 ])]"
22500,movel_fit,"[array([1123.22519411,  -79.49388761, 1011.03550481])]","[array([-0.4594564 , -0.31745864,  0.70281324,  0.77160802,  1.42451823,
       -2.0391135 ])]"
22750,movel_fit,"[array([1125.00349371,  -71.18373427, 1013.23414403])]","[array([-0.45089654, -0.31627378,  0.69958528,  0.77046599,  1.42522905,
       -2.03127929])]"
23000,movel_fit,"[array([1126.75850785,  -62.8663775 , 1015.42430974])]","[array([-0.44225211, -0.31499152,  0.69623908,  0.7691539 ,  1.42595504,
       -2.0234549 ])]"
23250,movel_fit,"[array([1128.48896603,  -54.54123322, 1017.60449418])]","[array([-0.43352204, -0.31360926,  0.6927733 ,  0.76766816,  1.42670003,
       -2.01563811])]"
23500,movel_fit,"[array([1130.19357655,  -46.20772975, 1019.77317006])]","[array([-0.4247053 , -0.3121249 ,  0.68918703,  0.76600537,  1.42746747,
       -2.0078271 ])]"
23750,movel_fit,"[array([1131.87102539,  -37.86530916, 1021.92878912])]","[array([-0.41580091, -0.31053701,  0.6854798 ,  0.76416239,  1.42826034,
       -2.00002049])]"
24000,movel_fit,"[array([1133.51997507,  -29.51342863, 1024.06978068])]","[array([-0.40680792, -0.30884475,  0.68165161,  0.76213627,  1.42908108,
       -1.99221735])]"
24250,movel_fit,"[array([1135.13906368,  -21.15156172, 1026.19455022])]","[array([-0.39772537, -0.307048  ,  0.67770296,  0.75992429,  1.42993159,
       -1.9844172 ])]"
24500,movel_fit,"[array([1136.72690384,  -12.77919968, 1028.30147794])]","[array([-0.38855232, -0.30514725,  0.67363481,  0.75752389,  1.43081319,
       -1.97661996])]"
24750,movel_fit,"[array([1138.2820818 ,   -4.39585262, 1030.38891743])]","[array([-0.37928781, -0.30314362,  0.66944857,  0.75493261,  1.43172669,
       -1.96882591])]"
25000,movel_fit,"[array([1139.80315657,    3.99894916, 1032.45519427])]","[array([-0.36993082, -0.30103873,  0.66514602,  0.75214808,  1.43267241,
       -1.96103562])]"
25250,movel_fit,"[array([1141.28865904,   12.40565394, 1034.49860466])]","[array([-0.36048027, -0.29883464,  0.66072926,  0.74916793,  1.43365028,
       -1.95324985])]"
25500,movel_fit,"[array([1142.73709133,   20.82468726, 1036.51741415])]","[array([-0.35093496, -0.29653369,  0.65620059,  0.7459897 ,  1.43465995,
       -1.94546948])]"
25750,movel_fit,"[array([1144.14692601,   29.25645045, 1038.50985634])]","[array([-0.3412936 , -0.29413835,  0.65156246,  0.74261082,  1.43570092,
       -1.93769537])]"
26000,movel_fit,"[array([1145.51660553,   37.70131913, 1040.47413159])]","[array([-0.33155474, -0.29165112,  0.64681735,  0.73902854,  1.43677267,
       -1.92992824])]"
26250,movel_fit,"[array([1146.84454169,   46.15964146, 1042.40840588])]","[array([-0.32171676, -0.2890743 ,  0.64196766,  0.73523983,  1.43787479,
       -1.92216863])]"
26500,movel_fit,"[array([1148.12911514,   54.63173619, 1044.31080963])]","[array([-0.31177789, -0.2864099 ,  0.63701564,  0.73124141,  1.43900719,
       -1.9144167 ])]"
26750,movel_fit,"[array([1149.3686751 ,   63.11789053, 1046.17943666])]","[array([-0.30173617, -0.28365948,  0.63196328,  0.72702971,  1.44017016,
       -1.90667225])]"
27000,movel_fit,"[array([1150.56153907,   71.6183576 , 1048.01234319])]","[array([-0.29158947, -0.28082401,  0.62681229,  0.7226008 ,  1.44136458,
       -1.89893456])]"
27250,movel_fit,"[array([1151.70599274,   80.13335363, 1049.80754705])]","[array([-0.28133548, -0.27790383,  0.62156401,  0.7179505 ,  1.44259194,
       -1.8912024 ])]"
27500,movel_fit,"[array([1152.80029001,   88.66305477, 1051.56302696])]","[array([-0.27097177, -0.27489855,  0.61621942,  0.71307433,  1.44385449,
       -1.88347396])]"
27750,movel_fit,"[array([1153.84265325,   97.20759352, 1053.27672199])]","[array([-0.26049574, -0.27180707,  0.61077913,  0.70796761,  1.4451552 ,
       -1.87574691])]"
28000,movel_fit,"[array([1154.83127367,  105.76705475, 1054.94653127])]","[array([-0.24990473, -0.26862754,  0.60524343,  0.70262551,  1.44649787,
       -1.86801837])]"
28250,movel_fit,"[array([1155.76431199,  114.3414713 , 1056.57031396])]","[array([-0.23919601, -0.26535746,  0.59961234,  0.69704312,  1.44788701,
       -1.86028502])]"
28500,movel_fit,"[array([1156.63989937,  122.93081921, 1058.14588943])]","[array([-0.22836682, -0.26199373,  0.59388569,  0.69121555,  1.4493278 ,
       -1.85254311])]"
28750,movel_fit,"[array([1157.45613859,  131.53501257, 1059.67103787])]","[array([-0.21741446, -0.25853282,  0.58806321,  0.68513806,  1.45082602,
       -1.84478863])]"
29000,movel_fit,"[array([1158.21110565,  140.15389801, 1061.14350121])]","[array([-0.20633626, -0.25497084,  0.58214469,  0.67880613,  1.45238788,
       -1.83701738])]"
29250,movel_fit,"[array([1158.9028517 ,  148.78724897, 1062.56098451])]","[array([-0.19512971, -0.25130375,  0.57613009,  0.67221557,  1.45401989,
       -1.82922511])]"
29500,movel_fit,"[array([1159.52940542,  157.43475969, 1063.92115778])]","[array([-0.18379247, -0.24752753,  0.57001966,  0.66536268,  1.45572866,
       -1.82140766])]"
29750,movel_fit,"[array([1160.08877587,  166.09603916, 1065.22165837])]","[array([-0.17232242, -0.24363831,  0.56381413,  0.65824429,  1.45752076,
       -1.81356107])]"
30000,movel_fit,"[array([1160.57895583,  174.77060498, 1066.46009385])]","[array([-0.1607177 , -0.2396326 ,  0.55751478,  0.65085788,  1.45940252,
       -1.80568171])]"
30250,movel_fit,"[array([1160.9979257 ,  183.45787736, 1067.63404554])]","[array([-0.1489768 , -0.23550734,  0.55112361,  0.64320167,  1.46137988,
       -1.79776641])]"
30500,movel_fit,"[array([1161.34365798,  192.15717331, 1068.74107268])]","[array([-0.13709854, -0.23126007,  0.54464338,  0.63527466,  1.46345826,
       -1.78981252])]"
30750,movel_fit,"[array([1161.61412236,  200.86770117, 1069.7787172 ])]","[array([-0.12508216, -0.22688901,  0.53807773,  0.62707672,  1.46564246,
       -1.78181795])]"
31000,movel_fit,"[array([1161.80729141,  209.58855567, 1070.74450926])]","[array([-0.11292731, -0.22239305,  0.53143114,  0.61860862,  1.46793659,
       -1.77378123])]"
31250,movel_fit,"[array([1161.92114693,  218.3187135 , 1071.63597338])]","[array([-0.10063414, -0.21777174,  0.52470902,  0.60987203,  1.47034407,
       -1.76570149])]"
31500,movel_fit,"[array([1161.95368689,  227.05702972, 1072.45063537])]","[array([-0.08820325, -0.21302529,  0.51791758,  0.60086959,  1.47286766,
       -1.75757838])]"
31750,movel_fit,"[array([1161.90293307,  235.80223497, 1073.1860299 ])]","[array([-0.0756358 , -0.20815439,  0.51106383,  0.59160488,  1.47550951,
       -1.74941207])]"
32000,movel_fit,"[array([1161.76693916,  244.55293366, 1073.83970867])]","[array([-0.06293349, -0.20316011,  0.50415544,  0.58208246,  1.47827133,
       -1.74120306])]"
32250,movel_fit,"[array([1161.54379953,  253.30760324, 1074.40924936])]","[array([-0.05009859, -0.19804377,  0.49720066,  0.57230788,  1.4811545 ,
       -1.73295213])]"
32500,movel_fit,"[array([1161.23165843,  262.06459456, 1074.89226501])]","[array([-0.037134  , -0.19280669,  0.49020814,  0.5622877 ,  1.48416023,
       -1.72466019])]"
32750,movel_fit,"[array([1160.82871957,  270.82213345, 1075.28641402])]","[array([-0.02404323, -0.18745011,  0.48318685,  0.55202949,  1.48728975,
       -1.71632813])]"
33000,movel_fit,"[array([1160.33325613,  279.57832345, 1075.58941051])]","[array([-0.01083049, -0.18197497,  0.47614591,  0.5415419 ,  1.49054443,
       -1.70795669])]"
33250,movel_fit,"[array([1159.7436209 ,  288.33114978, 1075.79903517])]","[array([ 0.00249933, -0.17638179,  0.46909445,  0.53083465,  1.49392595,
       -1.69954639])]"
33500,movel_fit,"[array([1159.05825657,  297.07848445, 1075.91314619])]","[array([ 0.01594057, -0.17067055,  0.46204157,  0.51991864,  1.49743639,
       -1.6910974 ])]"
33750,movel_fit,"[array([1158.275706  ,  305.81809245, 1075.92969049])]","[array([ 0.02948684, -0.16484068,  0.45499618,  0.50880591,  1.50107825,
       -1.68260953])]"
34000,movel_fit,"[array([1157.39462233,  314.54763906, 1075.84671491])]","[array([ 0.04313091, -0.15889098,  0.44796699,  0.49750976,  1.50485452,
       -1.67408214])]"
34250,movel_fit,"[array([1156.41377882,  323.26469792, 1075.66237729])]","[array([ 0.05686477, -0.15281965,  0.44096245,  0.48604472,  1.50876861,
       -1.66551419])]"
34500,movel_fit,"[array([1155.33207821,  331.96676006, 1075.37495736])]","[array([ 0.07067954, -0.14662441,  0.43399072,  0.47442662,  1.51282425,
       -1.65690425])]"
34750,movel_fit,"[array([1154.14856152,  340.65124352, 1074.98286721])]","[array([ 0.08456554, -0.14030249,  0.42705969,  0.46267255,  1.51702544,
       -1.64825056])]"
35000,movel_fit,"[array([1152.86241616,  349.31550352, 1074.48466133])]","[array([ 0.09851223, -0.13385079,  0.42017692,  0.45080085,  1.52137627,
       -1.63955109])]"
35250,movel_fit,"[array([1151.47298309,  357.95684307, 1073.87904595])]","[array([ 0.1125083 , -0.12726601,  0.41334974,  0.43883106,  1.5258808 ,
       -1.63080361])]"
35500,movel_fit,"[array([1149.9797631 ,  366.57252386, 1073.16488762])]","[array([ 0.12654165, -0.12054469,  0.40658512,  0.42678386,  1.53054293,
       -1.62200576])]"
35750,movel_fit,"[array([1148.38242195,  375.15977733, 1072.34122095])]","[array([ 0.14059949, -0.11368333,  0.39988975,  0.41468093,  1.53536632,
       -1.61315508])]"
36000,movel_fit,"[array([1146.68079434,  383.7158159 , 1071.40725529])]","[array([ 0.1546684 , -0.10667844,  0.39326992,  0.40254487,  1.54035427,
       -1.60424909])]"
36250,movel_fit,"[array([1144.87488666,  392.23784417, 1070.36238034])]","[array([ 0.1687344 , -0.09952656,  0.38673152,  0.39039899,  1.54550976,
       -1.59528523])]"
36500,movel_fit,"[array([1142.96487842,  400.72307027, 1069.20617051])]","[array([ 0.18278303, -0.09222418,  0.38027988,  0.37826723,  1.55083546,
       -1.58626086])]"
36750,movel_fit,"[array([1140.95112235,  409.16871709, 1067.93838811])]","[array([ 0.19679949, -0.08476776,  0.37391974,  0.36617394,  1.5563338 ,
       -1.5771732 ])]"
37000,movel_fit,"[array([1138.83414324,  417.5720337 , 1066.55898506])]","[array([ 0.2107687 , -0.07715357,  0.36765507,  0.35414373,  1.56200708,
       -1.56801924])]"
37250,movel_fit,"[array([1136.61463544,  425.93030679, 1065.0681033 ])]","[array([ 0.22467539, -0.06937765,  0.36148902,  0.34220135,  1.56785761,
       -1.55879567])]"
37500,movel_fit,"[array([1134.29345906,  434.2408723 , 1063.4660738 ])]","[array([ 0.23850421, -0.06143567,  0.35542381,  0.33037151,  1.57388783,
       -1.54949873])]"
37750,movel_fit,"[array([1131.87163502,  442.5011272 , 1061.75341405])]","[array([ 0.25223983, -0.05332292,  0.34946071,  0.3186788 ,  1.58010035,
       -1.54012422])]"
38000,movel_fit,"[array([1129.3503389 ,  450.70854162, 1059.93082419])]","[array([ 0.26586696, -0.04503432,  0.34360001,  0.30714757,  1.58649803,
       -1.5306674 ])]"
38250,movel_fit,"[array([1126.7308938 ,  458.86067112, 1057.99918165])]","[array([ 0.27937046, -0.0365645 ,  0.33784114,  0.29580185,  1.59308382,
       -1.52112306])]"
38500,movel_fit,"[array([1124.01476211,  466.95516932, 1055.95953448])]","[array([ 0.29273539, -0.02790799,  0.33218276,  0.28466523,  1.59986064,
       -1.51148556])]"
38750,movel_fit,"[array([1121.20353643,  474.98980054, 1053.81309324])]","[array([ 0.30594709, -0.0190595 ,  0.32662307,  0.27376087,  1.60683103,
       -1.50174904])]"
39000,movel_fit,"[array([1118.29892971,  482.96245254, 1051.56122172])]","[array([ 0.31899123, -0.01001432,  0.32115999,  0.26311128,  1.61399672,
       -1.49190762])]"
39250,movel_fit,"[array([1115.30276458,  490.87114896, 1049.20542636])]","[array([ 3.31853884e-01, -7.68788405e-04,  3.15791580e-01,  2.52738308e-01,
        1.62135817e+00, -1.48195572e+00])]"
