breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 157.41526627, -539.68159661, 1224.15526387])]","[array([-0.58531019, -0.79901998,  0.77114669,  2.50162864, -1.86965939,
       -2.7960737 ])]"
146,movel_fit,"[array([ 158.39429171, -542.01579548, 1222.58478359])]","[array([-0.58712954, -0.79700373,  0.77199535,  2.501389  , -1.86638836,
       -2.79537596])]"
4748,movec_fit,"[array([ 174.36071736, -578.6819542 , 1197.30212969]), array([ 191.00882668, -614.51928175, 1171.35631846])]","[array([-0.60327983, -0.76465484,  0.78967708,  2.48874165, -1.81754574,
       -2.79349459]), array([-0.61666794, -0.72978766,  0.80602109,  2.47556675, -1.76976617,
       -2.78730247])]"
5539,movel_fit,"[array([ 196.84476672, -626.66514867, 1162.25819712])]","[array([-0.60556621, -0.71888316,  0.81949578,  2.45701718, -1.75685076,
       -2.8013991 ])]"
8845,movec_fit,"[array([ 209.30025535, -651.71565783, 1142.94000813]), array([ 221.91976239, -676.3332234 , 1123.24763416])]","[array([-0.59849395, -0.692699  ,  0.83908975,  2.43204446, -1.72690524,
       -2.81073371]), array([-0.59172408, -0.66560268,  0.85835724,  2.40658469, -1.69691187,
       -2.81832107])]"
11345,movec_fit,"[array([ 231.50343161, -694.72344594, 1108.04308641]), array([ 241.07212738, -712.89197396, 1092.63343333])]","[array([-0.57803378, -0.64378685,  0.87874568,  2.37743779, -1.677147  ,
       -2.83419476]), array([-0.56528669, -0.6218285 ,  0.89928624,  2.34795485, -1.65701161,
       -2.84925098])]"
12299,movel_fit,"[array([ 248.34123443, -726.69185093, 1080.75022316])]","[array([-0.55935874, -0.60280021,  0.91245014,  2.32858066, -1.64158234,
       -2.85711951])]"
13737,movel_fit,"[array([ 259.15229559, -747.40754359, 1062.64573461])]","[array([-0.54865955, -0.57421253,  0.93437546,  2.29580323, -1.61853996,
       -2.87273751])]"
14986,movel_fit,"[array([ 268.36464411, -765.44147501, 1046.86506985])]","[array([-0.54370212, -0.54710289,  0.95016741,  2.27073767, -1.5982316 ,
       -2.8834424 ])]"
16003,movel_fit,"[array([ 275.73884934, -780.26421741, 1034.0980443 ])]","[array([-0.54172244, -0.52445728,  0.9612968 ,  2.25172947, -1.58126311,
       -2.89135703])]"
