timestamp, cmd_num, J1, J2, J3, J4, J5, J6
0.000356, -1, 40.5511, 35.3349, 11.9625, 14.4704, 114.629, -45.4594
0.004085, -1, 40.5511, 35.3349, 11.9626, 14.4704, 114.629, -45.4595
0.007567, -1, 40.5511, 35.3349, 11.9626, 14.4704, 114.629, -45.4595
0.029287, -1, 40.5511, 35.335, 11.9626, 14.4704, 114.629, -45.4594
0.031189, -1, 40.5511, 35.335, 11.9626, 14.4703, 114.629, -45.4594
0.034145, -1, 40.5511, 35.335, 11.9626, 14.4703, 114.629, -45.4594
0.040322, -1, 40.5511, 35.3349, 11.9626, 14.4704, 114.629, -45.4594
0.047314, -1, 40.5509, 35.3349, 11.9626, 14.4704, 114.629, -45.4595
0.055365, -1, 40.5497, 35.3347, 11.9625, 14.4704, 114.629, -45.4595
0.0634, -1, 40.5461, 35.3338, 11.9625, 14.4703, 114.629, -45.4596
0.071486, -1, 40.5394, 35.3315, 11.9625, 14.4703, 114.629, -45.4599
0.079565, -1, 40.5292, 35.3273, 11.9624, 14.4703, 114.628, -45.4625
0.088295, -1, 40.5138, 35.3206, 11.9624, 14.4703, 114.626, -45.4704
0.095668, -1, 40.491, 35.3102, 11.9624, 14.4702, 114.62, -45.4859
0.103705, -1, 40.4595, 35.2952, 11.9631, 14.4701, 114.611, -45.5129
0.112472, -1, 40.4181, 35.2745, 11.9657, 14.4696, 114.595, -45.5549
0.119926, -1, 40.3653, 35.2476, 11.9711, 14.4683, 114.572, -45.6148
0.128421, -1, 40.3003, 35.2134, 11.98, 14.4658, 114.541, -45.6968
0.136623, -1, 40.2219, 35.1717, 11.9929, 14.4624, 114.499, -45.8024
0.14385, -1, 40.13, 35.122, 12.0102, 14.4579, 114.447, -45.9336
0.151829, -1, 40.0789, 35.0941, 12.0203, 14.4524, 114.386, -46.0897
0.160838, -1, 39.9054, 34.9988, 12.0562, 14.4459, 114.313, -46.2697
0.168279, -1, 39.7737, 34.9264, 12.0843, 14.4385, 114.233, -46.4709
0.175248, -1, 39.7035, 34.8878, 12.0995, 14.4345, 114.19, -46.5784
0.185214, -1, 39.4769, 34.7634, 12.1476, 14.4215, 114.052, -46.924
0.191292, -1, 39.3967, 34.7195, 12.1643, 14.4168, 114.004, -47.0449
0.200497, -1, 39.1453, 34.5824, 12.2154, 14.4021, 113.855, -47.4196
0.207284, -1, 39.0584, 34.5352, 12.2325, 14.397, 113.804, -47.5472
0.216549, -1, 38.7902, 34.3904, 12.2835, 14.3809, 113.649, -47.9343
0.223249, -1, 38.6988, 34.3413, 12.3004, 14.3755, 113.598, -48.064
0.233529, -1, 38.4203, 34.1932, 12.351, 14.359, 113.443, -48.4539
0.239443, -1, 38.3267, 34.1436, 12.3679, 14.3536, 113.391, -48.5841
0.247261, -1, 38.139, 34.0446, 12.4015, 14.3428, 113.287, -48.8448
0.257702, -1, 37.8576, 33.896, 12.4521, 14.327, 113.131, -49.2361
0.263307, -1, 37.7643, 33.8465, 12.4689, 14.3218, 113.079, -49.3665
0.272927, -1, 37.4852, 33.6981, 12.5194, 14.3064, 112.923, -49.758
0.281627, -1, 37.3924, 33.6486, 12.5363, 14.3013, 112.871, -50.0191
0.2873, -1, 37.207, 33.5496, 12.5702, 14.2911, 112.767, -50.1495
0.296288, -1, 37.0223, 33.4506, 12.604, 14.2809, 112.663, -50.4102
0.303232, -1, 36.8382, 33.3516, 12.6377, 14.2706, 112.559, -50.6712
0.311304, -1, 36.6545, 33.2525, 12.6715, 14.2603, 112.455, -50.9325
0.319325, -1, 36.4704, 33.1533, 12.7052, 14.2496, 112.352, -51.1938
