breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1163.91761877,  130.89079783, 2331.67586005])]","[array([ 0.38198271, -0.44921292,  0.64770016, -2.56960509,  1.57246263,
       -1.49382433])]"
1665,movel,"[array([1202.91818288,  111.38403774, 2297.65019702])]","[array([ 0.36449752, -0.43210102,  0.65767014, -2.54973299,  1.56619643,
       -1.49361479])]"
3332,movel,"[array([1240.17048287,   93.45256168, 2260.19866791])]","[array([ 0.35217952, -0.41458753,  0.66811111, -2.52475661,  1.56153387,
       -1.49157869])]"
4999,movel,"[array([1278.00228276,   77.54179565, 2219.75209193])]","[array([ 0.34118988, -0.39640039,  0.67948091, -2.50078966,  1.55505488,
       -1.49086689])]"
6665,movel,"[array([1315.54370802,   62.87556662, 2178.16069491])]","[array([ 0.33064121, -0.37737068,  0.69055076, -2.47883305,  1.54739828,
       -1.4907953 ])]"
8332,movel,"[array([1352.6427873 ,   48.85925854, 2137.29670698])]","[array([ 0.31937632, -0.35723892,  0.70019014, -2.46056592,  1.53866016,
       -1.49115509])]"
9999,movel,"[array([1388.90855968,   35.32119642, 2098.30150044])]","[array([ 0.30737805, -0.33607361,  0.70777675, -2.44619521,  1.52931846,
       -1.49151733])]"
11665,movel,"[array([1423.77769775,   22.4797126 , 2061.08380019])]","[array([ 0.29557405, -0.31426307,  0.7135056 , -2.43439221,  1.52007326,
       -1.49139293])]"
13332,movel,"[array([1456.983446  ,   10.53231569, 2025.16941891])]","[array([ 0.28462047, -0.29212302,  0.71781036, -2.42400069,  1.51133357,
       -1.49054619])]"
14999,movel,"[array([ 1.48844156e+03, -4.65209593e-01,  1.99036792e+03])]","[array([ 0.27469958, -0.26986192,  0.72097105, -2.41453103,  1.50326531,
       -1.48892417])]"
16665,movel,"[array([1518.11737914,  -10.5768645 , 1956.58669644])]","[array([ 0.26581592, -0.24762928,  0.72319364, -2.40567912,  1.49598272,
       -1.48649602])]"
18332,movel,"[array([1546.02936488,  -19.97474491, 1923.76505311])]","[array([ 0.25786672, -0.22550095,  0.72462135, -2.39721837,  1.48958465,
       -1.48321178])]"
19999,movel,"[array([1572.16641178,  -28.88923359, 1892.07235638])]","[array([ 0.25066172, -0.20355382,  0.72528281, -2.38910132,  1.48417428,
       -1.47901536])]"
21665,movel,"[array([1596.43184005,  -37.59850577, 1861.64445083])]","[array([ 0.24406825, -0.1818879 ,  0.72523631, -2.38112437,  1.47993731,
       -1.4737818 ])]"
23332,movel,"[array([1618.57158059,  -46.4592549 , 1832.37124364])]","[array([ 0.23808784, -0.16063103,  0.72468243, -2.37266553,  1.47720553,
       -1.46725493])]"
24999,movel,"[array([1638.22993695,  -55.91250864, 1804.32439097])]","[array([ 0.23266743, -0.13994842,  0.72376248, -2.36313807,  1.47636068,
       -1.45913821])]"
26665,movel,"[array([1655.23483508,  -66.45592881, 1778.08541006])]","[array([ 0.2274898 , -0.11992689,  0.72230452, -2.35252648,  1.47767294,
       -1.4492066 ])]"
28332,movel,"[array([1669.53861636,  -78.59431215, 1754.44422322])]","[array([ 0.22214445, -0.10059477,  0.71997511, -2.34105033,  1.48137666,
       -1.43725198])]"
29999,movel,"[array([1680.87069489,  -92.82682592, 1733.9343697 ])]","[array([ 0.21641296, -0.08208457,  0.71662237, -2.32847079,  1.48782651,
       -1.4229936 ])]"
31665,movel,"[array([1688.88324082, -109.65105866, 1716.7951268 ])]","[array([ 0.21016011, -0.06453618,  0.71220919, -2.31426552,  1.49735092,
       -1.40616353])]"
33332,movel,"[array([1693.59843884, -129.40250314, 1703.1786425 ])]","[array([ 0.20312118, -0.04792154,  0.70656126, -2.29835129,  1.50990877,
       -1.38676764])]"
34999,movel,"[array([1695.39449972, -152.05459516, 1692.69019173])]","[array([ 0.19511837, -0.03208576,  0.6996276 , -2.2808326 ,  1.524973  ,
       -1.36519809])]"
36665,movel,"[array([1694.71791358, -177.30895865, 1683.74566628])]","[array([ 0.18631606, -0.01677998,  0.6918433 , -2.26118769,  1.54169559,
       -1.34202507])]"
38332,movel,"[array([1692.00113916, -204.73621535, 1673.88498479])]","[array([ 1.77131235e-01, -1.67993532e-03,  6.84008185e-01, -2.23831942e+00,
        1.55903488e+00, -1.31784483e+00])]"
39999,movel,"[array([1687.48471685, -233.91132799, 1660.44647842])]","[array([ 0.16809009,  0.01346492,  0.67707144, -2.21079068,  1.57591363,
       -1.29318582])]"
41665,movel,"[array([1681.68079098, -264.34043081, 1641.57477218])]","[array([ 0.15945874,  0.02895298,  0.67156017, -2.17803666,  1.59109759,
       -1.26867901])]"
43332,movel,"[array([1676.19953539, -294.94894837, 1617.19829858])]","[array([ 0.15107657,  0.04533058,  0.66706191, -2.14201033,  1.60304924,
       -1.2453841 ])]"
44999,movel,"[array([1671.89114072, -325.17425297, 1587.44438468])]","[array([ 0.14287048,  0.06291504,  0.66323605, -2.10384038,  1.61092146,
       -1.22381883])]"
46665,movel,"[array([1669.54145412, -354.56711541, 1552.74473141])]","[array([ 0.13474572,  0.08197486,  0.6596179 , -2.06474699,  1.61405388,
       -1.20441207])]"
48332,movel,"[array([1670.34960317, -382.19139134, 1514.67710997])]","[array([ 0.1266542 ,  0.10272214,  0.65534853, -2.02716406,  1.61212567,
       -1.18763484])]"
49999,movel,"[array([1676.63963681, -405.43469957, 1475.71493654])]","[array([ 0.11917241,  0.12525199,  0.64966435, -1.99559888,  1.60496739,
       -1.17452442])]"
