timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
1.112299971282482147e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087570190429687500e+02,9.078099822998046875e+01,-6.390503311157226562e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.260400004684925079e-02,-1.000000000000000000e+00,3.547665786743164062e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087568664550781250e+02,9.078111267089843750e+01,-6.390503311157226562e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.526399981230497360e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517348861694335938e+01
1.925100013613700867e-02,-1.000000000000000000e+00,3.547674560546875000e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087570190429687500e+02,9.078111267089843750e+01,-6.390482711791992188e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517348861694335938e+01
2.067600004374980927e-02,-1.000000000000000000e+00,3.547674560546875000e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087570190429687500e+02,9.078111267089843750e+01,-6.390482711791992188e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517348861694335938e+01
2.333600074052810669e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517359542846679688e+01
2.459800057113170624e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517359542846679688e+01
2.868499979376792908e-02,-1.000000000000000000e+00,3.547674560546875000e+01,1.285870552062988281e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517359542846679688e+01
3.161400184035301208e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424048614501953125e+01,-3.517359542846679688e+01
3.448199853301048279e-02,-1.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424048614501953125e+01,-3.517359542846679688e+01
3.599400073289871216e-02,-1.000000000000000000e+00,3.547674560546875000e+01,1.285870552062988281e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
5.130700021982192993e-02,-1.000000000000000000e+00,3.547665786743164062e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
5.563899874687194824e-02,2.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555870819091796875e+01,-1.087570190429687500e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517381668090820312e+01
6.111200153827667236e-02,2.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078099822998046875e+01,-6.390503311157226562e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517381668090820312e+01
6.765799969434738159e-02,2.000000000000000000e+00,3.547665786743164062e+01,1.285870552062988281e+01,3.555870819091796875e+01,-1.087567520141601562e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526735782623291016e+01,-1.041693725585937500e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.077060028910636902e-01,2.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555867004394531250e+01,-1.087569122314453125e+02,9.078089904785156250e+01,-6.390516281127929688e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517359542846679688e+01
1.168100014328956604e-01,2.000000000000000000e+00,3.547671508789062500e+01,1.285863685607910156e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390482711791992188e+01,5.343432235717773438e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424048614501953125e+01,-3.517348861694335938e+01
1.193320006132125854e-01,2.000000000000000000e+00,3.547680282592773438e+01,1.285859203338623047e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526754093170166016e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517359542846679688e+01
1.205969974398612976e-01,2.000000000000000000e+00,3.547680282592773438e+01,1.285859203338623047e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343432235717773438e+01,-1.526754093170166016e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424048614501953125e+01,-3.517359542846679688e+01
1.230539977550506592e-01,2.000000000000000000e+00,3.547706222534179688e+01,1.285836601257324219e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390503311157226562e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.255860030651092529e-01,2.000000000000000000e+00,3.547706222534179688e+01,1.285836601257324219e+01,3.555870819091796875e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390503311157226562e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.281269937753677368e-01,2.000000000000000000e+00,3.547772216796875000e+01,1.285761833190917969e+01,3.555870819091796875e+01,-1.087570190429687500e+02,9.078099822998046875e+01,-6.390482711791992188e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.293720006942749023e-01,2.000000000000000000e+00,3.547772216796875000e+01,1.285761833190917969e+01,3.555870819091796875e+01,-1.087570190429687500e+02,9.078099822998046875e+01,-6.390482711791992188e+01,5.343415451049804688e+01,-1.526745033264160156e+01,-1.041692657470703125e+02,-1.144057388305664062e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.331650018692016602e-01,2.000000000000000000e+00,3.547912597656250000e+01,1.285619354248046875e+01,3.555877304077148438e+01,-1.087569122314453125e+02,9.078111267089843750e+01,-6.390503311157226562e+01,5.343360900878906250e+01,-1.526754093170166016e+01,-1.041689910888671875e+02,-1.144058837890625000e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.372659951448440552e-01,2.000000000000000000e+00,3.548119354248046875e+01,1.285397529602050781e+01,3.555870819091796875e+01,-1.087570190429687500e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343261718750000000e+01,-1.526776981353759766e+01,-1.041670837402343750e+02,-1.144063796997070312e+02,6.424034118652343750e+01,-3.517359542846679688e+01
1.409119963645935059e-01,2.000000000000000000e+00,3.548409271240234375e+01,1.285078525543212891e+01,3.555870819091796875e+01,-1.087572326660156250e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.343025588989257812e+01,-1.526822853088378906e+01,-1.041646423339843750e+02,-1.144069595336914062e+02,6.423976135253906250e+01,-3.517403793334960938e+01
1.434389948844909668e-01,2.000000000000000000e+00,3.548744964599609375e+01,1.284641742706298828e+01,3.555870819091796875e+01,-1.087579727172851562e+02,9.078111267089843750e+01,-6.390516281127929688e+01,5.342679595947265625e+01,-1.526854801177978516e+01,-1.041631164550781250e+02,-1.144077453613281250e+02,6.423837280273437500e+01,-3.517524719238281250e+01
