average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
543.0997484930293,575.8731435098352,5.78907604350289,94.08731749995366,0.23425209498606298,0.518909684451415,0.008292308093516783,0.11455693044994442,0.0009243172261387324,0.005992478038633842,3.508718177513811e-05,0.0008947571233298116
