primitives,points,q_bp
moveabsj,"[array([-924.52965054, -103.865245  ,  508.89513753])]","[array([-0.39422333, -0.52780588, -3.18325993,  0.64934141,  0.52146316,
        0.53226789])]"
moveabsj,"[array([-904.10715281, -207.9432539 ,  524.39321888])]","[array([-0.28806041, -0.51240358, -3.15982604,  0.62367147,  0.5023411 ,
        0.53212552])]"
moveabsj,"[array([-902.67807452, -214.1431099 ,  527.0291665 ])]","[array([-0.28149165, -0.51022362, -3.15730712,  0.62183508,  0.50192663,
        0.53239712])]"
moveabsj,"[array([-901.40696756, -220.36157098,  531.38469091])]","[array([-0.27472408, -0.50680908, -3.15368955,  0.61985745,  0.50231596,
        0.5328572 ])]"
moveabsj,"[array([-900.27152609, -226.58567193,  537.47251177])]","[array([-0.2677885 , -0.5021689 , -3.14896371,  0.6177337 ,  0.50349325,
        0.53352096])]"
moveabsj,"[array([-899.24053754, -232.81632738,  545.29412403])]","[array([-0.26069445, -0.49632301, -3.14313602,  0.61550328,  0.50545742,
        0.5343717 ])]"
moveabsj,"[array([-898.26637638, -239.03346592,  554.83108203])]","[array([-0.25348967, -0.48930963, -3.13622972,  0.61315404,  0.50818529,
        0.5354383 ])]"
moveabsj,"[array([-897.29681001, -245.23004925,  566.03240123])]","[array([-0.24619901, -0.48119659, -3.12828658,  0.61073308,  0.5116565 ,
        0.53670165])]"
moveabsj,"[array([-896.26678591, -251.38391651,  578.80409529])]","[array([-0.23887477, -0.47208041, -3.11937922,  0.60826015,  0.51581932,
        0.53816428])]"
moveabsj,"[array([-895.10533559, -257.46522473,  592.99203182])]","[array([-0.23158263, -0.46209975, -3.10961776,  0.60574097,  0.52059762,
        0.5398409 ])]"
moveabsj,"[array([-893.74641907, -263.45342813,  608.37719303])]","[array([-0.22437137, -0.4514339 , -3.09914688,  0.60323034,  0.52588719,
        0.54169724])]"
moveabsj,"[array([-892.12922802, -269.32719516,  624.66296582])]","[array([-0.21729247, -0.44030442, -3.0881649 ,  0.60076575,  0.53155692,
        0.54371091])]"
moveabsj,"[array([-890.20873482, -275.07089202,  641.48545148])]","[array([-0.210389  , -0.42896564, -3.07690937,  0.59838744,  0.53743895,
        0.54584877])]"
moveabsj,"[array([-887.96709575, -280.67933138,  658.41450769])]","[array([-0.20368665, -0.4177102 , -3.06564949,  0.59613653,  0.54333874,
        0.54807076])]"
moveabsj,"[array([-885.41000699, -286.15784077,  674.9710053 ])]","[array([-0.19719802, -0.40684283, -3.05469902,  0.59402557,  0.54904469,
        0.5503613 ])]"
moveabsj,"[array([-882.58058672, -291.53984377,  690.65279034])]","[array([-0.19088944, -0.39667783, -3.04437321,  0.59211947,  0.55432449,
        0.55264956])]"
moveabsj,"[array([-879.54317501, -296.86457434,  704.94729962])]","[array([-0.1847237 , -0.38752179, -3.03500921,  0.59043778,  0.55893143,
        0.5549107 ])]"
moveabsj,"[array([-876.39346809, -302.19572748,  717.33481661])]","[array([-0.17862336, -0.37969437, -3.02693795,  0.58903809,  0.56261823,
        0.55708793])]"
moveabsj,"[array([-873.23878941, -307.59656014,  727.2857758 ])]","[array([-0.17251624, -0.37351998, -3.02051183,  0.58794115,  0.56513021,
        0.55917101])]"
moveabsj,"[array([-870.17861698, -313.15293052,  734.27489436])]","[array([-0.16629932, -0.36928754, -3.01612453,  0.58723932,  0.56619339,
        0.56108565])]"
moveabsj,"[array([-867.32655302, -318.92376901,  737.72822792])]","[array([-0.1599097 , -0.36737297, -3.01415859,  0.58697466,  0.56551951,
        0.56282248])]"
