primitives,points,q_bp
moveabsj,"[array([-923.4890664 , -102.35247758,  508.86520935])]","[array([-0.39730766, -0.52717787, -3.18436832,  0.6435599 ,  0.52028218,
        0.53701531])]"
moveabsj,"[array([-904.11471316, -207.93820672,  524.40223443])]","[array([-0.288065  , -0.51240759, -3.15979512,  0.62369193,  0.50231694,
        0.53209954])]"
moveabsj,"[array([-902.69481391, -214.12931332,  527.04320154])]","[array([-0.28150628, -0.51024177, -3.15724018,  0.62186079,  0.5018796 ,
        0.53235941])]"
moveabsj,"[array([-901.42449412, -220.35133103,  531.3946618 ])]","[array([-0.27473275, -0.50683232, -3.15362578,  0.61988485,  0.5022786 ,
        0.53282103])]"
moveabsj,"[array([-900.28407155, -226.57815368,  537.48078069])]","[array([-0.26779517, -0.50218443, -3.14891705,  0.61775455,  0.5034645 ,
        0.53349343])]"
moveabsj,"[array([-899.2466791 , -232.81279473,  545.30108101])]","[array([-0.26069756, -0.49632707, -3.14311117,  0.61551947,  0.50543887,
        0.5343515 ])]"
moveabsj,"[array([-898.27248006, -239.0267147 ,  554.82998683])]","[array([-0.25349815, -0.48932524, -3.13620833,  0.61314505,  0.50817625,
        0.53544408])]"
moveabsj,"[array([-897.29530769, -245.23283677,  566.02990953])]","[array([-0.24619506, -0.48119551, -3.12829475,  0.61073278,  0.51166433,
        0.53670404])]"
moveabsj,"[array([-896.25745223, -251.39015308,  578.80286883])]","[array([-0.23886826, -0.47206162, -3.11941103,  0.60825834,  0.51583336,
        0.53816962])]"
moveabsj,"[array([-895.09256718, -257.47318637,  592.97863079])]","[array([-0.23157449, -0.4620871 , -3.109671  ,  0.60571466,  0.5206352 ,
        0.53987513])]"
moveabsj,"[array([-893.73015423, -263.4670941 ,  608.36019415])]","[array([-0.22435499, -0.45141515, -3.09921766,  0.60320732,  0.52593857,
        0.54173139])]"
moveabsj,"[array([-892.10769696, -269.34252942,  624.645229  ])]","[array([-0.21727504, -0.44027449, -3.08825319,  0.60073887,  0.53161419,
        0.54374972])]"
moveabsj,"[array([-890.18064517, -275.08812373,  641.46775455])]","[array([-0.21037046, -0.42892083, -3.07701827,  0.59835749,  0.53750166,
        0.54589132])]"
moveabsj,"[array([-887.9442468 , -280.69359799,  658.39306912])]","[array([-0.20367087, -0.4176792 , -3.06574638,  0.59610094,  0.54340162,
        0.54811852])]"
moveabsj,"[array([-885.39275979, -286.17544097,  674.94922563])]","[array([-0.19717458, -0.4068207 , -3.0547831 ,  0.59400641,  0.54910848,
        0.5503924 ])]"
moveabsj,"[array([-882.56657739, -291.55057138,  690.63331241])]","[array([-0.19087613, -0.39666189, -3.04444229,  0.59209255,  0.55437568,
        0.55268584])]"
moveabsj,"[array([-879.53621477, -296.86972375,  704.93399571])]","[array([-0.18471729, -0.38751645, -3.03504824,  0.59041773,  0.55896285,
        0.55493643])]"
moveabsj,"[array([-876.39735591, -302.19689319,  717.3316094 ])]","[array([-0.17862024, -0.37970444, -3.02693149,  0.58903968,  0.5626229 ,
        0.55708701])]"
moveabsj,"[array([-873.25905482, -307.58325268,  727.28572466])]","[array([-0.17253257, -0.37356677, -3.02044721,  0.58793191,  0.56510661,
        0.55917712])]"
moveabsj,"[array([-870.20904111, -313.13653989,  734.28000079])]","[array([-0.16631821, -0.36935274, -3.01602272,  0.58724267,  0.56615276,
        0.56107628])]"
moveabsj,"[array([-867.35873891, -318.90220293,  737.75902929])]","[array([-0.15993715, -0.36742482, -3.01401529,  0.58701297,  0.56542861,
        0.56276938])]"
moveabsj,"[array([-864.81455631, -324.94918454,  737.05949775])]","[array([-0.15331086, -0.3682662 , -3.01486845,  0.58725348,  0.56272837,
        0.56431123])]"
moveabsj,"[array([-862.59083197, -331.31674934,  731.5716191 ])]","[array([-0.14642401, -0.37223729, -3.019068  ,  0.58809972,  0.55767359,
        0.56562114])]"
moveabsj,"[array([-860.666016  , -338.00601153,  720.62018674])]","[array([-0.13931254, -0.37986109, -3.02706797,  0.58963956,  0.5499463 ,
        0.56669767])]"
moveabsj,"[array([-858.85268671, -344.98936392,  703.50836212])]","[array([-0.13207021, -0.39163937, -3.03951458,  0.59181158,  0.53938442,
        0.5677412 ])]"
moveabsj,"[array([-856.86604179, -352.19423908,  679.89311086])]","[array([-0.12484285, -0.40802417, -3.05652883,  0.59496594,  0.52552594,
        0.56849927])]"
moveabsj,"[array([-854.21627662, -359.47974645,  649.63875102])]","[array([-0.11787847, -0.42941956, -3.07825075,  0.59895063,  0.50835452,
        0.56928164])]"
moveabsj,"[array([-850.24646052, -366.7372623 ,  613.45558482])]","[array([-0.11134957, -0.45565903, -3.10427163,  0.60385229,  0.48796226,
        0.57006421])]"
moveabsj,"[array([-844.40030856, -373.83563713,  573.09717805])]","[array([-0.10541143, -0.48599159, -3.13324159,  0.60957778,  0.46477411,
        0.57078353])]"
moveabsj,"[array([-836.3305938 , -380.71867153,  531.14880953])]","[array([-0.10005836, -0.51878943, -3.16351687,  0.61531236,  0.44013341,
        0.57184342])]"
moveabsj,"[array([-826.33110781, -387.38603806,  490.94737367])]","[array([-0.09510623, -0.55153567, -3.19263806,  0.62085224,  0.41536294,
        0.5726961 ])]"
moveabsj,"[array([-815.2165519 , -393.84753006,  455.29211155])]","[array([-0.09030615, -0.58171258, -3.21856495,  0.62567453,  0.39217384,
        0.57313472])]"
moveabsj,"[array([-804.06147103, -400.09444368,  426.04410311])]","[array([-0.08542706, -0.60723319, -3.23995232,  0.62908542,  0.37229273,
        0.57334171])]"
moveabsj,"[array([-793.94029885, -406.11878596,  404.26237949])]","[array([-0.08026995, -0.62650616, -3.2559911 ,  0.63070754,  0.35702485,
        0.57342299])]"
moveabsj,"[array([-785.86392281, -411.93022283,  390.70149874])]","[array([-0.07463943, -0.63820712, -3.26595153,  0.63085422,  0.34722987,
        0.5729365 ])]"
moveabsj,"[array([-780.75078699, -417.45498663,  385.81089493])]","[array([-0.06852218, -0.64174508, -3.26893437,  0.6289801 ,  0.34393477,
        0.57229913])]"
moveabsj,"[array([-779.09505618, -422.67861003,  390.61627971])]","[array([-0.06189589, -0.63561723, -3.26440113,  0.6258582 ,  0.34743539,
        0.57052261])]"
moveabsj,"[array([-780.89994939, -427.56343584,  405.87703717])]","[array([-0.05490057, -0.61912875, -3.25191913,  0.62112988,  0.35795674,
        0.56762369])]"
moveabsj,"[array([-785.56345632, -432.40488292,  431.55567705])]","[array([-0.04724156, -0.59326099, -3.23121828,  0.61346657,  0.37630149,
        0.56479731])]"
moveabsj,"[array([-791.66887007, -437.37668431,  468.21781914])]","[array([-0.03899235, -0.55788123, -3.20237333,  0.60352345,  0.40078628,
        0.56080771])]"
moveabsj,"[array([-797.30726011, -442.90199537,  514.17043753])]","[array([-0.0298628 , -0.51596025, -3.16617034,  0.59118305,  0.429714  ,
        0.55606087])]"
moveabsj,"[array([-800.38385106, -449.10942196,  565.44603659])]","[array([-0.01999275, -0.47184398, -3.12562446,  0.57723137,  0.45966049,
        0.55121339])]"
moveabsj,"[array([-799.8761956 , -455.68596633,  616.00174242])]","[array([-0.00998909, -0.43083145, -3.08544848,  0.56326616,  0.48675397,
        0.54727624])]"
moveabsj,"[array([-796.33631178, -462.12812414,  659.76561876])]","[array([-5.66490139e-04, -3.97179311e-01, -3.05054979e+00,  5.51117721e-01,
        5.08210220e-01,  5.44914412e-01])]"
moveabsj,"[array([-791.28814402, -468.24122486,  692.08961115])]","[array([ 0.00804326, -0.37343324, -3.02483231,  0.54224298,  0.52289493,
        0.54417844])]"
moveabsj,"[array([-786.28002081, -474.00043225,  709.91931156])]","[array([ 0.01576494, -0.36074483, -3.01109766,  0.53808178,  0.52956956,
        0.54441459])]"
moveabsj,"[array([-782.59267275, -479.31907365,  710.39770409])]","[array([ 0.02239536, -0.36081232, -3.01185934,  0.53900365,  0.52772229,
        0.54611467])]"
moveabsj,"[array([-780.44211881, -484.00971104,  692.74324123])]","[array([ 0.02766177, -0.37426474, -3.02792024,  0.54547054,  0.51675497,
        0.54932126])]"
moveabsj,"[array([-778.57560726, -487.92602181,  658.25479976])]","[array([ 0.03142464, -0.40074016, -3.05861229,  0.55637284,  0.49703193,
        0.55523008])]"
moveabsj,"[array([-774.92089012, -491.6495629 ,  610.4888694 ])]","[array([ 0.03467552, -0.43925134, -3.10024076,  0.57173607,  0.46840282,
        0.563048  ])]"
moveabsj,"[array([-746.34629822, -504.55276079,  459.96866646])]","[array([ 0.04950133, -0.57696309, -3.22792627,  0.62905196,  0.36863803,
        0.58272717])]"
