primitives,points,q_bp
moveabsj,"[array([1712.46709007, -228.29955652, 1442.35905392])]","[array([-0.52174516,  0.07612939,  0.60330113,  1.82502395,  1.56784993,
        2.19268509])]"
moveabsj,"[array([1709.28031941, -212.34725768, 1442.52892895])]","[array([-0.51401672,  0.07207794,  0.60845332,  1.82553506,  1.56972121,
        2.19168472])]"
moveabsj,"[array([1705.49706042, -196.86983554, 1439.77570018])]","[array([-0.50692636,  0.06781065,  0.61472353,  1.8240111 ,  1.57011207,
        2.19279667])]"
moveabsj,"[array([1701.0581612 , -181.96006357, 1433.69611887])]","[array([-0.50058079,  0.06326538,  0.62226779,  1.82016555,  1.56874428,
        2.19637623])]"
moveabsj,"[array([1695.99390875, -167.66924213, 1423.82116599])]","[array([-0.49502263,  0.05852529,  0.63115843,  1.81372931,  1.56535999,
        2.20273724])]"
moveabsj,"[array([1690.3980764 , -153.93908679, 1409.6328788 ])]","[array([-0.49019512,  0.0537245 ,  0.64140606,  1.80441969,  1.55960154,
        2.21227497])]"
moveabsj,"[array([1684.49302276, -140.55819145, 1390.63895879])]","[array([-0.48586883,  0.04921018,  0.6528852 ,  1.79210374,  1.55119615,
        2.2251976 ])]"
moveabsj,"[array([1678.6260775 , -127.15725989, 1366.62283671])]","[array([-0.48163631,  0.04531282,  0.66521579,  1.77671418,  1.53971192,
        2.24189129])]"
moveabsj,"[array([1673.22426999, -113.22427455, 1337.88470081])]","[array([-0.47688509,  0.04253944,  0.67785399,  1.75875074,  1.52514941,
        2.26206708])]"
moveabsj,"[array([1668.75996284,  -98.23500271, 1305.61050069])]","[array([-0.47092911,  0.04124847,  0.68998493,  1.73914907,  1.50779287,
        2.28508535])]"
moveabsj,"[array([1665.49345565,  -81.94447282, 1272.16924928])]","[array([-0.46332095,  0.04139846,  0.7007545 ,  1.7193983 ,  1.48863421,
        2.30968228])]"
moveabsj,"[array([1663.27573301,  -64.43667819, 1240.18134087])]","[array([-0.45406275,  0.04259718,  0.70975369,  1.70104087,  1.4692579 ,
        2.33389966])]"
moveabsj,"[array([1661.56985684,  -46.18007487, 1212.19196105])]","[array([-0.44367527,  0.04404947,  0.71700095,  1.68528084,  1.45150371,
        2.35584388])]"
moveabsj,"[array([1659.5594059 ,  -27.85399247, 1189.8912064 ])]","[array([-0.43300781,  0.04479959,  0.72299805,  1.67268718,  1.43693592,
        2.3740716 ])]"
moveabsj,"[array([1656.38319329,  -10.1250437 , 1174.01964212])]","[array([-0.42293129,  0.0439546 ,  0.72847295,  1.66325034,  1.42655108,
        2.38782678])]"
moveabsj,"[array([1651.36022322,    6.43491164, 1164.73090996])]","[array([-0.41416278,  0.04101372,  0.73421335,  1.65704779,  1.42115675,
        2.3962441 ])]"
moveabsj,"[array([1644.07168695,   21.2805793 , 1162.24594332])]","[array([-0.40727782,  0.03566725,  0.74072026,  1.65425881,  1.42143296,
        2.39859861])]"
moveabsj,"[array([1634.3804652 ,   33.94115958, 1166.86587097])]","[array([-0.40265516,  0.0278913 ,  0.74835664,  1.65553823,  1.42807202,
        2.39369787])]"
moveabsj,"[array([1622.60579426,   44.18807893, 1179.43322546])]","[array([-0.40028932,  0.01746731,  0.75664538,  1.66115443,  1.44103519,
        2.38170013])]"
moveabsj,"[array([1609.42040692,   52.32627625, 1201.10847   ])]","[array([-0.39961536,  0.00444907,  0.76473277,  1.67188805,  1.46021452,
        2.36263526])]"
moveabsj,"[array([1595.97062214,   59.11963142, 1232.31610996])]","[array([-0.39945167, -0.01024603,  0.77153238,  1.6888631 ,  1.48508442,
        2.33630146])]"
moveabsj,"[array([1583.80314515,   65.90096618, 1271.91606466])]","[array([-0.39798258, -0.02530193,  0.77557596,  1.71203577,  1.51332758,
        2.30474422])]"
moveabsj,"[array([1574.31361131,   74.04856036, 1315.68624366])]","[array([-0.39355118, -0.03864195,  0.77620605,  1.73979526,  1.54150967,
        2.2711628 ])]"
moveabsj,"[array([1567.80870788,   84.41256285, 1357.2021256 ])]","[array([-0.38572249, -0.04877405,  0.77420915,  1.76824938,  1.56604925,
        2.2398726 ])]"
moveabsj,"[array([1563.12411399,   96.891244  , 1390.82809255])]","[array([-0.37562913, -0.05567026,  0.77173527,  1.79306096,  1.58520194,
        2.21408678])]"
moveabsj,"[array([1558.27888461,  110.63233935, 1413.62269863])]","[array([-0.36521678, -0.06085642,  0.7711666 ,  1.81089522,  1.59871093,
        2.19583038])]"
moveabsj,"[array([1551.40309981,  124.42400074, 1424.38041064])]","[array([-0.35640896, -0.06616881,  0.77453225,  1.81978183,  1.60687372,
        2.18614117])]"
moveabsj,"[array([1541.41571308,  137.0603693 , 1422.37609144])]","[array([-0.35075826, -0.07311758,  0.78287979,  1.81801008,  1.60921319,
        2.18673011])]"
moveabsj,"[array([1528.66686499,  147.9207168 , 1406.81599181])]","[array([-0.34871493, -0.08153061,  0.79617433,  1.80503817,  1.60505029,
        2.19839972])]"
moveabsj,"[array([1514.78598464,  157.62189024, 1377.17393429])]","[array([-0.34907921, -0.08937667,  0.81331251,  1.7819893 ,  1.59391211,
        2.22041844])]"
moveabsj,"[array([1502.05944716,  167.78228973, 1333.98150214])]","[array([-0.34933606, -0.09410653,  0.83223191,  1.75125444,  1.57480319,
        2.25166797])]"
moveabsj,"[array([1470.51067921,  200.19456391, 1189.56352731])]","[array([-0.34106277, -0.09577863,  0.8807937 ,  1.65646615,  1.49782049,
        2.36024074])]"
