breakpoints,primitives,p_bp,q_bp
21999,moveabsj,"[array([1701.02165283, -181.97522031, 1433.7349896 ])]","[array([-0.50062806,  0.06302921,  0.62223613,  1.81993477,  1.56841998,
        2.19685045])]"
22999,moveabsj,"[array([1695.97148917, -167.6798366 , 1423.85748765])]","[array([-0.49506605,  0.05827303,  0.6311049 ,  1.81346212,  1.56498531,
        2.20328017])]"
23999,moveabsj,"[array([1690.4085145, -153.9353417, 1409.6574732])]","[array([-0.49022082,  0.05348948,  0.64131818,  1.80412912,  1.55919744,
        2.21285173])]"
24999,moveabsj,"[array([1684.54715106, -140.53581662, 1390.6557552 ])]","[array([-0.48587135,  0.04898018,  0.65274599,  1.79176871,  1.55072687,
        2.22585864])]"
25999,moveabsj,"[array([1678.72393202, -127.1096133 , 1366.62058326])]","[array([-0.48160048,  0.04516802,  0.6650577 ,  1.77643771,  1.53930751,
        2.24243898])]"
26999,moveabsj,"[array([1673.37457798, -113.15037847, 1337.87728801])]","[array([-0.47680473,  0.04251712,  0.67767809,  1.7585849 ,  1.52486721,
        2.26242048])]"
27999,moveabsj,"[array([1668.93966533,  -98.16057802, 1305.65749886])]","[array([-0.47082506,  0.04136149,  0.68981892,  1.73918775,  1.50773726,
        2.28512428])]"
28999,moveabsj,"[array([1665.66958128,  -81.86348562, 1272.17622505])]","[array([-0.46320829,  0.04167739,  0.70067947,  1.71966084,  1.48883693,
        2.30927982])]"
29999,moveabsj,"[array([1663.42769136,  -64.37442835, 1240.20776805])]","[array([-0.45397205,  0.04296346,  0.70975588,  1.7014883 ,  1.46966641,
        2.33317299])]"
30999,moveabsj,"[array([1661.65743552,  -46.15730009, 1212.24845223])]","[array([-0.44363591,  0.0443712 ,  0.71707092,  1.68577267,  1.45196974,
        2.3550462 ])]"
31999,moveabsj,"[array([1659.56237881,  -27.87030844, 1189.9593577 ])]","[array([-0.43302292,  0.04499601,  0.72312029,  1.67309998,  1.43733865,
        2.37340147])]"
32999,moveabsj,"[array([1656.33131438,  -10.15798033, 1174.066138  ])]","[array([-0.42297593,  0.04410753,  0.72865869,  1.66365976,  1.42695207,
        2.3871364 ])]"
33999,moveabsj,"[array([1651.28649219,    6.39578005, 1164.76746365])]","[array([-0.41422348,  0.04120096,  0.73444911,  1.65752956,  1.42164298,
        2.39540053])]"
34999,moveabsj,"[array([1643.98243709,   21.23431475, 1162.22137587])]","[array([-0.40735086,  0.03594858,  0.74105399,  1.65489485,  1.42204895,
        2.39744401])]"
35999,moveabsj,"[array([1634.30562896,   33.89905067, 1166.86622893])]","[array([-0.40271758,  0.02814604,  0.74865424,  1.6561302 ,  1.42864   ,
        2.39264527])]"
36999,moveabsj,"[array([1622.56245871,   44.19218703, 1179.5172121 ])]","[array([-0.40030709,  0.01771948,  0.75690849,  1.66179933,  1.44162532,
        2.38065043])]"
37999,moveabsj,"[array([1609.46660501,   52.38066838, 1201.18017064])]","[array([-0.39956069,  0.00480712,  0.76495974,  1.67262872,  1.46081931,
        2.36147681])]"
38999,moveabsj,"[array([1596.14432837,   59.25745147, 1232.40539616])]","[array([-0.39929022, -0.00997743,  0.77154729,  1.68935525,  1.48533898,
        2.33569266])]"
39999,moveabsj,"[array([1584.08723811,   66.07258128, 1271.97511467])]","[array([-0.39777271, -0.02520239,  0.77535005,  1.71211484,  1.5130875 ,
        2.30490375])]"
40999,moveabsj,"[array([1574.64523015,   74.20105229, 1315.68148838])]","[array([-0.39338111, -0.038773  ,  0.77578548,  1.73938658,  1.54075458,
        2.27212653])]"
41999,moveabsj,"[array([1568.08333915,   84.51603146, 1357.16328927])]","[array([-0.38564652, -0.04906674,  0.77376885,  1.76759419,  1.56509443,
        2.24117683])]"
42999,moveabsj,"[array([1563.25289419,   96.94098165, 1390.81075721])]","[array([-0.37565182, -0.05608427,  0.77141427,  1.79238529,  1.58430747,
        2.21537557])]"
43999,moveabsj,"[array([1558.26793313,  110.62654529, 1413.62721217])]","[array([-0.36531042, -0.0613257 ,  0.7710053 ,  1.81032539,  1.59798134,
        2.19692652])]"
44999,moveabsj,"[array([1551.3157777 ,  124.3838116 , 1424.44795715])]","[array([-0.35656416, -0.06678212,  0.7743849 ,  1.8191361 ,  1.60608515,
        2.18741498])]"
45999,moveabsj,"[array([1541.33558794,  137.00012535, 1422.46434736])]","[array([-0.35094279, -0.0738216 ,  0.78268553,  1.81726647,  1.60829245,
        2.1882258 ])]"
46999,moveabsj,"[array([1528.6640085 ,  147.89870978, 1406.87580369])]","[array([-0.34884719, -0.08218865,  0.79592498,  1.80429798,  1.60406825,
        2.19992279])]"
47999,moveabsj,"[array([1514.91902312,  157.74446495, 1377.13305518])]","[array([-0.34905496, -0.08994371,  0.81300735,  1.78128307,  1.59278583,
        2.22193691])]"
48999,moveabsj,"[array([1502.3467969 ,  168.05633649, 1333.90329368])]","[array([-0.34910387, -0.0944474 ,  0.83191018,  1.75082698,  1.57375114,
        2.25284354])]"
49999,moveabsj,"[array([1493.07911781,  180.17736171, 1281.72744216])]","[array([-0.34628622, -0.09395943,  0.84962233,  1.71770642,  1.54744735,
        2.28962154])]"
