average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
110.218349410563,110.97795177632096,107.8334427637535,0.34721297614824304,0.13015413822824476,0.48693348276426984,0.003255547166358678,0.12063645288923162,0.0006519441441970418,0.0022276758264616913,0.0,0.0005485500832398012
