breakpoints,primitives,p_bp,q_bp
9999,movel_fit,"[array([1056.09200511, -437.61625471, 1070.16946473])]","[array([-0.88842895,  0.01908517,  0.63813842,  0.96269283,  1.66925501,
       -0.41016387])]"
10499,movel_fit,"[array([1065.58560909, -437.49182159, 1066.23667614])]","[array([-0.8787367 ,  0.02310404,  0.62789603,  0.95512388,  1.66011096,
       -0.41614438])]"
10999,movel_fit,"[array([1075.09204449, -437.335775  , 1062.33376845])]","[array([-0.86897735,  0.02706355,  0.61759341,  0.94730139,  1.65095319,
       -0.42221801])]"
11499,movel_fit,"[array([1084.60868893, -437.14741259, 1058.45603681])]","[array([-0.85917636,  0.03098811,  0.60727808,  0.93928635,  1.64180348,
       -0.42834918])]"
11999,movel_fit,"[array([1094.13177881, -436.9266975 , 1054.59847389])]","[array([-0.84936363,  0.0349035 ,  0.59699856,  0.93114621,  1.63268616,
       -0.43449934])]"
12499,movel_fit,"[array([1103.66013633, -436.67428274, 1050.75422111])]","[array([-0.83956953,  0.03883817,  0.58679962,  0.92295116,  1.6236242 ,
       -0.4406297 ])]"
12999,movel_fit,"[array([1113.19020595, -436.39173434, 1046.91654278])]","[array([-0.82982983,  0.04282081,  0.57672709,  0.9147777 ,  1.61464364,
       -0.44669839])]"
13499,movel_fit,"[array([1122.71958934, -436.08155409, 1043.07735837])]","[array([-0.82018182,  0.04688157,  0.56682351,  0.90670503,  1.60576983,
       -0.45266309])]"
13999,movel_fit,"[array([1132.24398926, -435.74737243, 1039.22844517])]","[array([-0.81066711,  0.05105039,  0.55713087,  0.89881691,  1.59702998,
       -0.45847944])]"
14499,movel_fit,"[array([1141.759197  , -435.39397771, 1035.36062058])]","[array([-0.80132912,  0.05535758,  0.54768829,  0.89119932,  1.58845089,
       -0.46410272])]"
14999,movel_fit,"[array([1151.26210793, -435.02733464, 1031.46331326])]","[array([-0.79221185,  0.05983404,  0.53853089,  0.88393907,  1.58005785,
       -0.46948858])]"
15499,movel_fit,"[array([1160.7492676 , -434.65467191, 1027.52513688])]","[array([-0.7833609 ,  0.06451057,  0.52969139,  0.87712471,  1.57187575,
       -0.4745924 ])]"
15999,movel_fit,"[array([1170.21300647, -434.28463893, 1023.53553491])]","[array([-0.77482665,  0.0694157 ,  0.52120389,  0.8708488 ,  1.56393225,
       -0.47936734])]"
16499,movel_fit,"[array([1179.65040907, -433.92690402, 1019.48107397])]","[array([-0.7666556 ,  0.07458019,  0.51309591,  0.86520153,  1.5562501 ,
       -0.48376913])]"
16999,movel_fit,"[array([1189.05489992, -433.5923784 , 1015.34901826])]","[array([-0.75889783,  0.08003285,  0.50539677,  0.86027672,  1.54885436,
       -0.48775158])]"
17499,movel_fit,"[array([1198.41955474, -433.29290449, 1011.12606157])]","[array([-0.75160358,  0.08580225,  0.49813514,  0.85616971,  1.54176985,
       -0.49126808])]"
17999,movel_fit,"[array([1207.73807808, -433.04097202, 1006.79799654])]","[array([-0.74482236,  0.09191758,  0.49133926,  0.85297758,  1.53502076,
       -0.49427168])]"
18499,movel_fit,"[array([1217.00146618, -432.8494636 , 1002.35143346])]","[array([-0.73860509,  0.09840672,  0.48504034,  0.85080112,  1.52863359,
       -0.49671346])]"
18999,movel_fit,"[array([1226.20200711, -432.73109751,  997.77218727])]","[array([-0.73300087,  0.10529909,  0.47927067,  0.84974411,  1.52263486,
       -0.49854348])]"
19499,movel_fit,"[array([1235.3259293 , -432.69794911,  993.04928977])]","[array([-0.72806093,  0.11262025,  0.47406919,  0.84991468,  1.51705649,
       -0.49970896])]"
19999,movel_fit,"[array([1244.36327782, -432.76064068,  988.17053494])]","[array([-0.72383171,  0.12039929,  0.46947621,  0.85142422,  1.51192995,
       -0.50015612])]"
20499,movel_fit,"[array([1253.30694767, -432.9278174 ,  983.12303357])]","[array([-0.72035594,  0.12866928,  0.4655361 ,  0.85439033,  1.5072885 ,
       -0.49982836])]"
20999,movel_fit,"[array([1262.14946325, -433.20548567,  977.89522787])]","[array([-0.7176738 ,  0.13746517,  0.46230059,  0.85893785,  1.50317026,
       -0.49866509])]"
21499,movel_fit,"[array([1270.87658093, -433.5959417 ,  972.48148206])]","[array([-0.71582267,  0.14681673,  0.45983128,  0.86519323,  1.49962148,
       -0.49660356])]"
21999,movel_fit,"[array([1279.47674067, -434.09723153,  966.87741317])]","[array([-0.71483136,  0.15675692,  0.45819576,  0.87328547,  1.49669222,
       -0.49357925])]"
22499,movel_fit,"[array([1287.94123262, -434.7027543 ,  961.08006619])]","[array([-0.71471872,  0.16732249,  0.45746855,  0.88334557,  1.4944373 ,
       -0.48952573])]"
22999,movel_fit,"[array([1296.26237225, -435.40087979,  955.08948436])]","[array([-0.71549152,  0.17855159,  0.45773125,  0.89550163,  1.49291755,
       -0.48437641])]"
23499,movel_fit,"[array([1304.43608391, -436.17510435,  948.90722039])]","[array([-0.71714153,  0.19048671,  0.45907136,  0.9098774 ,  1.49219932,
       -0.47806493])]"
23999,movel_fit,"[array([1312.45910528, -437.00404156,  942.53860523])]","[array([-0.71964153,  0.20316962,  0.46157959,  0.92658084,  1.49235466,
       -0.47053001])]"
24499,movel_fit,"[array([1320.33341092, -437.86236729,  935.98943952])]","[array([-0.7229423 ,  0.21664663,  0.4653466 ,  0.94570325,  1.49346021,
       -0.46171571])]"
24999,movel_fit,"[array([1328.0621187 , -438.72118561,  929.26917784])]","[array([-0.7269671 ,  0.23095987,  0.47045533,  0.96729939,  1.49559554,
       -0.45158049])]"
25499,movel_fit,"[array([1335.65123349, -439.54920914,  922.38956052])]","[array([-0.73160771,  0.24614633,  0.47697153,  0.99137583,  1.49883992,
       -0.44010318])]"
25999,movel_fit,"[array([1343.11187484, -440.31419783,  915.36232315])]","[array([-0.73672281,  0.26223806,  0.48493369,  1.01788295,  1.50326928,
       -0.42728749])]"
26499,movel_fit,"[array([1350.45535764, -440.98375812,  908.20350412])]","[array([-0.74213394,  0.2792464 ,  0.49433346,  1.04668268,  1.5089478 ,
       -0.41317917])]"
26999,movel_fit,"[array([1357.69727134, -441.5272017 ,  900.92949627])]","[array([-0.74763082,  0.29716334,  0.50510331,  1.07754787,  1.51592171,
       -0.39786888])]"
27499,movel_fit,"[array([1364.85242835, -441.91666947,  893.56188443])]","[array([-0.75297567,  0.31594204,  0.51709499,  1.11013358,  1.52420449,
       -0.38151006])]"
27999,movel_fit,"[array([1371.94021549, -442.12911639,  886.12193591])]","[array([-0.75792141,  0.33550308,  0.53007866,  1.1440013 ,  1.53377025,
       -0.36431117])]"
28499,movel_fit,"[array([1378.98006657, -442.1475802 ,  878.63503078])]","[array([-0.76222789,  0.35571852,  0.54373739,  1.17861467,  1.54453759,
       -0.34654232])]"
28999,movel_fit,"[array([1385.99484712, -441.96273396,  871.12695114])]","[array([-0.76568644,  0.37642067,  0.55768752,  1.21338438,  1.55636545,
       -0.32851602])]"
29499,movel_fit,"[array([1393.00626326, -441.57424166,  863.62856446])]","[array([-0.7681384 ,  0.39739299,  0.57149605,  1.24768489,  1.56904198,
       -0.31058057])]"
29999,movel_fit,"[array([1400.04391752, -440.99130247,  856.16596771])]","[array([-0.76949332,  0.41840635,  0.58473193,  1.28094124,  1.5823039 ,
       -0.29307446])]"
30499,movel_fit,"[array([1407.13829917, -440.23340638,  848.7680215 ])]","[array([-0.76973043,  0.4392101 ,  0.59698392,  1.3126288 ,  1.59583416,
       -0.27632372])]"
30999,movel_fit,"[array([1414.3178531 , -439.33128193,  841.4693243 ])]","[array([-0.76889648,  0.45953618,  0.60788169,  1.34228532,  1.60926962,
       -0.26063183])]"
31499,movel_fit,"[array([1421.61644851, -438.32606614,  834.30239133])]","[array([-0.76709514,  0.479133  ,  0.61712342,  1.36955406,  1.62223165,
       -0.2462524 ])]"
31999,movel_fit,"[array([1429.06754714, -437.2693756 ,  827.30361606])]","[array([-0.76447165,  0.49775735,  0.62446846,  1.39415336,  1.63433033,
       -0.23340121])]"
32499,movel_fit,"[array([1436.70739474, -436.22168062,  820.50994848])]","[array([-0.76119558,  0.51518772,  0.6297338 ,  1.41587264,  1.64518147,
       -0.22225537])]"
32999,movel_fit,"[array([1444.56977386, -435.25093167,  813.96318196])]","[array([-0.75744737,  0.53121369,  0.63277621,  1.43453452,  1.65440629,
       -0.2129712 ])]"
33499,movel_fit,"[array([1452.68304448, -434.42940143,  807.71049277])]","[array([-0.75340637,  0.54563343,  0.63347974,  1.44997096,  1.66163598,
       -0.205695  ])]"
33999,movel_fit,"[array([1461.06955534, -433.82839282,  801.80178376])]","[array([-0.74923828,  0.55825779,  0.63174604,  1.46200868,  1.66652032,
       -0.20056897])]"
34499,movel_fit,"[array([1469.7373996 , -433.51157301,  796.29104192])]","[array([-0.74508589,  0.56890566,  0.62748964,  1.47044944,  1.66873517,
       -0.1977383 ])]"
34999,movel_fit,"[array([1478.67222976, -433.52573804,  791.23416976])]","[array([-0.74105837,  0.57741202,  0.6206469 ,  1.47507278,  1.66800591,
       -0.19734413])]"
35499,movel_fit,"[array([1487.86622896, -433.89245275,  786.66668627])]","[array([-0.73720434,  0.58366833,  0.61115557,  1.47565735,  1.66412636,
       -0.19951529])]"
35999,movel_fit,"[array([1497.28443492, -434.60275368,  782.61915281])]","[array([-0.73351637,  0.58759843,  0.59898112,  1.47196827,  1.65697805,
       -0.20436419])]"
36499,movel_fit,"[array([1506.8864086 , -435.61548146,  779.10207157])]","[array([-0.72991507,  0.58918997,  0.58411023,  1.46378813,  1.6465505 ,
       -0.21197189])]"
36999,movel_fit,"[array([1516.63607757, -436.86244685,  776.10389923])]","[array([-0.72624657,  0.58849759,  0.56654283,  1.45092208,  1.6329405 ,
       -0.22238706])]"
37499,movel_fit,"[array([1526.50425668, -438.25668703,  773.59476184])]","[array([-0.72228933,  0.5856401 ,  0.54629769,  1.43320804,  1.6163516 ,
       -0.23562084])]"
37999,movel_fit,"[array([1536.46714453, -439.70115409,  771.53139726])]","[array([-0.71776865,  0.58080302,  0.52343645,  1.41054803,  1.59710247,
       -0.2516294 ])]"
38499,movel_fit,"[array([1546.51028301, -441.09763749,  769.86016546])]","[array([-0.71237676,  0.57424304,  0.49808612,  1.38294495,  1.57562561,
       -0.2702967 ])]"
38999,movel_fit,"[array([1556.62268216, -442.35294881,  768.52110773])]","[array([-0.70580829,  0.56629746,  0.47049025,  1.35057616,  1.55247881,
       -0.29139648])]"
39499,movel_fit,"[array([1566.7926482 , -443.38424991,  767.4496874 ])]","[array([-0.69780973,  0.55739033,  0.4410569 ,  1.31387936,  1.52834164,
       -0.31455309])]"
39999,movel_fit,"[array([1577.00652795, -444.12413662,  766.57714871])]","[array([-0.68823759,  0.5480218 ,  0.41037773,  1.27361712,  1.50397935,
       -0.33922173])]"
40499,movel_fit,"[array([1587.24937991, -444.52521547,  765.8303891 ])]","[array([-0.67711021,  0.53873485,  0.37919927,  1.23088599,  1.48017275,
       -0.36470412])]"
40999,movel_fit,"[array([1597.5014814 , -444.56377464,  765.13199639])]","[array([-0.66463928,  0.53006796,  0.34835753,  1.18707078,  1.45764122,
       -0.39019262])]"
41499,movel_fit,"[array([1607.74772625, -444.242618  ,  764.39928467])]","[array([-0.65120529,  0.52249305,  0.31864178,  1.14367438,  1.43694539,
       -0.41487617])]"
41999,movel_fit,"[array([1617.96899855, -443.59237911,  763.54436944])]","[array([-0.63731515,  0.51638364,  0.29071885,  1.10219285,  1.41846407,
       -0.43800501])]"
42499,movel_fit,"[array([1628.14895016, -442.67173573,  762.47281613])]","[array([-0.62352238,  0.51199647,  0.2650533 ,  1.06394807,  1.40238062,
       -0.45896868])]"
42999,movel_fit,"[array([1638.27215609, -441.56643318,  761.08241214])]","[array([-0.61036609,  0.50948757,  0.24191063,  1.030024  ,  1.38872406,
       -0.47731073])]"
43499,movel_fit,"[array([1648.3173894 , -440.38791095,  759.26273452])]","[array([-0.5983411 ,  0.50894468,  0.22141365,  1.00128987,  1.37743131,
       -0.49269856])]"
43999,movel_fit,"[array([1658.25415512, -439.26952097,  756.89597468])]","[array([-0.58788832,  0.5104201 ,  0.20360814,  0.97845828,  1.368402  ,
       -0.50488065])]"
44499,movel_fit,"[array([1668.0295628 , -438.35906762,  753.86414721])]","[array([-0.57940741,  0.51395397,  0.18854308,  0.96217808,  1.36155193,
       -0.51363069])]"
44999,movel_fit,"[array([1677.5588766 , -437.80182534,  750.06555164])]","[array([-0.57325492,  0.5195756 ,  0.17632093,  0.95307478,  1.35684376,
       -0.51872166])]"
45499,movel_fit,"[array([1686.72619464, -437.71093666,  745.44074295])]","[array([-0.56971012,  0.52728541,  0.16710741,  0.95170801,  1.35429535,
       -0.51994131])]"
45999,movel_fit,"[array([1695.41935427, -438.13294648,  739.98743506])]","[array([-0.56891159,  0.53705211,  0.16108782,  0.95847207,  1.35396956,
       -0.51713523])]"
46499,movel_fit,"[array([1703.54877723, -439.02816108,  733.77025432])]","[array([-0.57081758,  0.54881044,  0.15843843,  0.9735227 ,  1.35597152,
       -0.51023516])]"
46999,movel_fit,"[array([1711.08196366, -440.27919006,  726.8961886 ])]","[array([-0.57519896,  0.5625004 ,  0.15928946,  0.99677192,  1.36044851,
       -0.49925733])]"
47499,movel_fit,"[array([1718.04794563, -441.72308944,  719.48163656])]","[array([-0.58167676,  0.57810668,  0.16372572,  1.02795927,  1.36760592,
       -0.48426638])]"
47999,movel_fit,"[array([1724.51835036, -443.18479606,  711.63279689])]","[array([-0.5897544 ,  0.59566205,  0.17178174,  1.06667587,  1.37771135,
       -0.46536581])]"
48499,movel_fit,"[array([1730.58464679, -444.49943633,  703.44308893])]","[array([-0.59882154,  0.61520663,  0.18338981,  1.11227812,  1.39106078,
       -0.44274858])]"
48999,movel_fit,"[array([1736.34639149, -445.52562159,  694.99396326])]","[array([-0.60815771,  0.63672939,  0.19828826,  1.16376319,  1.40790521,
       -0.41677728])]"
49499,movel_fit,"[array([1741.89901537, -446.15243898,  686.36892974])]","[array([-0.61695671,  0.6600676 ,  0.21590069,  1.21959969,  1.42830918,
       -0.38810079])]"
49999,movel_fit,"[array([1747.33801062, -446.30726869,  677.64974569])]","[array([-0.62444259,  0.68491089,  0.23533566,  1.27789627,  1.45206971,
       -0.3576079 ])]"
