breakpoints,primitives,points,q_bp
10166,movel_fit,"[array([1076.40942883, -298.35305158,  993.78959893])]","[array([-0.49380886, -0.23590539,  0.57487742, -2.69744741, -1.50724094,
        0.79606276])]"
10333,movel_fit,"[array([1076.00152503, -294.94529054,  993.74571774])]","[array([-0.49282982, -0.24108758,  0.57896104, -2.69486257, -1.50388513,
        0.79130564])]"
10500,movel_fit,"[array([1075.58948087, -291.53803266,  993.69878103])]","[array([-0.49185166, -0.24630111,  0.58306446, -2.69226525, -1.50051015,
        0.78650903])]"
10666,movel_fit,"[array([1075.17594938, -288.15144858,  993.64903483])]","[array([-0.49087874, -0.2515122 ,  0.58716107, -2.68967289, -1.49713854,
        0.78170471])]"
10833,movel_fit,"[array([1074.75617732, -284.74508581,  993.59583111])]","[array([-0.48989797, -0.25678039,  0.59129762, -2.68705653, -1.49373243,
        0.7768385 ])]"
11000,movel_fit,"[array([1074.33277119, -281.33878601,  993.53940309])]","[array([-0.48891349, -0.2620724 ,  0.59544782, -2.68443347, -1.49031398,
        0.77194182])]"
11166,movel_fit,"[array([1073.9085369 , -277.95322686,  993.48008053])]","[array([-0.48792976, -0.26735304,  0.59958403, -2.68182186, -1.4869065 ,
        0.76704812])]"
11333,movel_fit,"[array([1073.478573  , -274.54758264,  993.41711347])]","[array([-0.48693329, -0.27268303,  0.60375366, -2.67919247, -1.48347139,
        0.76210204])]"
11500,movel_fit,"[array([1073.04579074, -271.14334922,  993.35084405])]","[array([-0.48592861, -0.27802584,  0.60792795, -2.67656426, -1.48003276,
        0.7571384 ])]"
11666,movel_fit,"[array([1072.6129013, -267.7597995,  993.2816597])]","[array([-0.48491982, -0.28334797,  0.6120806 , -2.67395452, -1.47661265,
        0.7521894 ])]"
11833,movel_fit,"[array([1072.17492141, -264.35607381,  993.20871384])]","[array([-0.48389296, -0.28871053,  0.61625911, -2.67133424, -1.47317227,
        0.74719937])]"
12000,movel_fit,"[array([1071.73470804, -260.95256432,  993.13241099])]","[array([-0.48285228, -0.29407821,  0.62043569, -2.66872175, -1.46973476,
        0.74220233])]"
12166,movel_fit,"[array([1071.29518006, -257.56964071,  993.0532448 ])]","[array([-0.4818023 , -0.29941555,  0.62458259, -2.66613526, -1.46632318,
        0.7372326 ])]"
12333,movel_fit,"[array([1070.85135291, -254.16680839,  992.97028465])]","[array([-0.48072859, -0.30478307,  0.62874658, -2.66354653, -1.46289921,
        0.73223521])]"
12500,movel_fit,"[array([1070.40611315, -250.76410392,  992.88401633])]","[array([-0.4796354 , -0.31014571,  0.63290013, -2.66097372, -1.45948559,
        0.72724425])]"
12666,movel_fit,"[array([1069.96246046, -247.38208326,  992.79502801])]","[array([-0.4785276 , -0.31546766,  0.6370153 , -2.65843505, -1.45610533,
        0.72229457])]"
12833,movel_fit,"[array([1069.51534982, -243.97992111,  992.70229431])]","[array([-0.47738984, -0.32080962,  0.64113871, -2.65590277, -1.45272012,
        0.71733134])]"
13000,movel_fit,"[array([1069.06774438, -240.57776349,  992.60639553])]","[array([-0.47622668, -0.32613625,  0.64524271, -2.65339504, -1.44935259,
        0.71238916])]"
13166,movel_fit,"[array([1068.62266016, -237.19597964,  992.50800534])]","[array([-0.4750433 , -0.3314122 ,  0.6492998 , -2.65092964, -1.44602518,
        0.70750256])]"
13333,movel_fit,"[array([1068.17507993, -233.79382207,  992.40602213])]","[array([-0.47382342, -0.33669733,  0.65335568, -2.64847989, -1.44270022,
        0.70261796])]"
13500,movel_fit,"[array([1067.72804384, -230.39165974,  992.30112642])]","[array([-0.47257203, -0.34195609,  0.65738263, -2.64606383, -1.43940019,
        0.69777029])]"
13666,movel_fit,"[array([1067.28459106, -227.00986155,  992.19408139])]","[array([-0.47129489, -0.34715348,  0.66135356, -2.6436987 , -1.43614698,
        0.69299372])]"
13833,movel_fit,"[array([1066.83976035, -223.60767947,  992.08372033])]","[array([-0.46997455, -0.35234831,  0.66531305, -2.64135912, -1.43290373,
        0.68823632])]"
14000,movel_fit,"[array([1066.39662198, -220.20548206,  991.97081714])]","[array([-0.46861655, -0.35750534,  0.66923377, -2.63906261, -1.42969242,
        0.68353273])]"
14166,movel_fit,"[array([1065.95820927, -216.8235714 ,  991.85621809])]","[array([-0.46722728, -0.36259028,  0.67308935, -2.63682563, -1.42653417,
        0.67891629])]"
14333,movel_fit,"[array([1065.51963648, -213.42102604,  991.7387011 ])]","[array([-0.46578789, -0.36766076,  0.6769231 , -2.63462424, -1.42339302,
        0.67433703])]"
14500,movel_fit,"[array([1065.08400299, -210.01835864,  991.61913414])]","[array([-0.46430464, -0.37268183,  0.68070812, -2.63247533, -1.42029045,
        0.66982913])]"
14666,movel_fit,"[array([1064.65439193, -206.63642005,  991.49846099])]","[array([-0.46278503, -0.37761925,  0.68441832, -2.63039469, -1.41724726,
        0.66542554])]"
14833,movel_fit,"[array([1064.22581428, -203.23233384,  991.37535899])]","[array([-0.46120778, -0.38253155,  0.68809729, -2.6283591 , -1.41422708,
        0.6610766 ])]"
15000,movel_fit,"[array([1063.80150469, -199.82776053,  991.25081887])]","[array([-0.45958046, -0.38738291,  0.6917177 , -2.62638516, -1.41125165,
        0.65681692])]"
15166,movel_fit,"[array([1063.38441233, -196.4428294 ,  991.12582526])]","[array([-0.4579112 , -0.3921411 ,  0.69525525, -2.62448707, -1.40834027,
        0.6526771 ])]"
15333,movel_fit,"[array([1062.97004808, -193.03709898,  990.99913649])]","[array([-0.45617812, -0.39685884,  0.69874877, -2.62264519, -1.40546028,
        0.64861395])]"
15500,movel_fit,"[array([1062.56145763, -189.63104945,  990.87177319])]","[array([-0.45438928, -0.40150298,  0.70217323, -2.62087418, -1.40263152,
        0.64465913])]"
15666,movel_fit,"[array([1062.16151236, -186.24476803,  990.74477122])]","[array([-0.45255389, -0.40604263,  0.70550565, -2.61918678, -1.39987228,
        0.64084125])]"
15833,movel_fit,"[array([1061.76594561, -182.83765514,  990.61690225])]","[array([-0.45064814, -0.41052798,  0.70878254, -2.61756563, -1.39715156,
        0.63712089])]"
16000,movel_fit,"[array([1061.37767595, -179.42965162,  990.4892228 ])]","[array([-0.4486809 , -0.41492776,  0.7119806 , -2.61602373, -1.39448787,
        0.63352728])]"
16166,movel_fit,"[array([1060.99944914, -176.04060126,  990.36279376])]","[array([-0.44666243, -0.41921278,  0.71507846, -2.61457211, -1.39189831,
        0.63008658])]"
16333,movel_fit,"[array([1060.62734027, -172.63027025,  990.23644845])]","[array([-0.44456708, -0.42342952,  0.71810945, -2.61319624, -1.38935425,
        0.62676433])]"
16500,movel_fit,"[array([1060.26426535, -169.21942658,  990.11131124])]","[array([-0.44240546, -0.42754699,  0.72105087, -2.61190786, -1.38687391,
        0.62358841])]"
16666,movel_fit,"[array([1059.9127971 , -165.8275522 ,  989.98844147])]","[array([-0.44018895, -0.43153812,  0.72388331, -2.61071605, -1.38447303,
        0.62058194])]"
16833,movel_fit,"[array([1059.56933592, -162.41416093,  989.86674131])]","[array([-0.4378896 , -0.43544595,  0.72663708, -2.60960905, -1.38212518,
        0.6177154 ])]"
17000,movel_fit,"[array([1059.23664063, -158.99975186,  989.74733848])]","[array([-0.43551918, -0.4392414 ,  0.72929131, -2.60859667, -1.37984736,
        0.61501375])]"
17166,movel_fit,"[array([1058.91719589, -155.60459172,  989.6313055 ])]","[array([-0.43309105, -0.4428983 ,  0.73182772, -2.60768631, -1.37765477,
        0.61249775])]"
17333,movel_fit,"[array([1058.60778544, -152.18792247,  989.51764402])]","[array([-0.43057479, -0.44645579,  0.73427328, -2.60686916, -1.37552346,
        0.6101434 ])]"
17500,movel_fit,"[array([1058.31098097, -148.77001856,  989.40745865])]","[array([-0.42798348, -0.44988679,  0.73660903, -2.60615303, -1.37346924,
        0.60797243])]"
17666,movel_fit,"[array([1058.02904956, -145.37103981,  989.30177213])]","[array([-0.42533195, -0.45316729,  0.73881871, -2.60554313, -1.37150609,
        0.60600209])]"
17833,movel_fit,"[array([1057.75926609, -141.95042852,  989.19973368])]","[array([-0.42258751, -0.45633141,  0.74092517, -2.60503404, -1.36961324,
        0.60421488])]"
18000,movel_fit,"[array([1057.50401068, -138.52862045,  989.10240455])]","[array([-0.41976494, -0.4593539 ,  0.74291127, -2.6046314 , -1.3678055 ,
        0.6026292 ])]"
18166,movel_fit,"[array([1057.26532395, -135.12614116,  989.01073541])]","[array([-0.416881  , -0.46221274,  0.7447627 , -2.60433825, -1.36609579,
        0.60125852])]"
18333,movel_fit,"[array([1057.04097665, -131.70199885,  988.92403196])]","[array([-0.41390018, -0.4649371 ,  0.74649824, -2.60415249, -1.36446651,
        0.60009208])]"
18500,movel_fit,"[array([1056.8331047 , -128.27670879,  988.84327125])]","[array([-0.41083898, -0.46750386,  0.74810278, -2.60407752, -1.36293138,
        0.59914442])]"
18666,movel_fit,"[array([1056.64341998, -124.87025853,  988.76927091])]","[array([-0.40771538, -0.46989398,  0.7495646 , -2.60411399, -1.36150178,
        0.59842461])]"
18833,movel_fit,"[array([1056.47034786, -121.44278624,  988.70155776])]","[array([-0.40449237, -0.4721298 ,  0.75089723, -2.60426336, -1.36016441,
        0.59792963])]"
19000,movel_fit,"[array([1056.31568156, -118.01392143,  988.6409632 ])]","[array([-0.40118732, -0.4741913 ,  0.7520882 , -2.60452668, -1.35893143,
        0.59766959])]"
19166,movel_fit,"[array([1056.18086603, -114.60541112,  988.58817353])]","[array([-0.39782168, -0.47606122,  0.75312769, -2.60490198, -1.35781344,
        0.59764906])]"
19333,movel_fit,"[array([1056.06489424, -111.17618285,  988.54290177])]","[array([-0.39435482, -0.47775627,  0.75402469, -2.60539431, -1.35680085,
        0.59787256])]"
19500,movel_fit,"[array([1055.96924889, -107.74676326,  988.50582167])]","[array([-0.39080677, -0.47925867,  0.75476894, -2.60600213, -1.35590481,
        0.59834559])]"
19666,movel_fit,"[array([1055.89491774, -104.33768369,  988.47739089])]","[array([-0.38719963, -0.48055513,  0.75535381, -2.606721  , -1.35513387,
        0.59906751])]"
19833,movel_fit,"[array([1055.84159557, -100.90786212,  988.45755495])]","[array([-0.38349016, -0.48165509,  0.75578273, -2.60755966, -1.35448326,
        0.6000513 ])]"
20000,movel_fit,"[array([1055.81037485,  -97.47782369,  988.44677477])]","[array([-0.37970021, -0.48254379,  0.75604807, -2.60851402, -1.3539627 ,
        0.60129752])]"
20166,movel_fit,"[array([1055.80180613,  -94.06810411,  988.44526685])]","[array([-0.37585365, -0.4832114 ,  0.75614607, -2.6095771 , -1.35357907,
        0.60280027])]"
20333,movel_fit,"[array([1055.81633622,  -90.6376173 ,  988.45321674])]","[array([-0.37190473, -0.48365937,  0.75607422, -2.61076128, -1.35333294,
        0.6045814 ])]"
20500,movel_fit,"[array([1055.85462114,  -87.20689813,  988.47083274])]","[array([-0.36787708, -0.48387629,  0.7558277 , -2.6120599 , -1.3532325 ,
        0.60663622])]"
20666,movel_fit,"[array([1055.91673048,  -83.7964873 ,  988.49805613])]","[array([-0.36379637, -0.48385611,  0.75540581, -2.61346337, -1.35328271,
        0.60895329])]"
20833,movel_fit,"[array([1056.00390729,  -80.36529118,  988.53531038])]","[array([-0.3596144 , -0.48359163,  0.75479973, -2.61498763, -1.35349013,
        0.61156366])]"
21000,movel_fit,"[array([1056.11629152,  -76.93479062,  988.58250118])]","[array([-0.35535778, -0.48307529,  0.75400788, -2.6166229 , -1.35386106,
        0.6144563 ])]"
21166,movel_fit,"[array([1056.25341351,  -73.52543269,  988.63926071])]","[array([-0.35105386, -0.48230544,  0.75303303, -2.61835696, -1.35439814,
        0.61761386])]"
21333,movel_fit,"[array([1056.4172515 ,  -70.09764442,  988.70619816])]","[array([-0.3466542 , -0.48126621,  0.75186034, -2.62020815, -1.35511414,
        0.621075  ])]"
21500,movel_fit,"[array([1056.60744792,  -66.6711518 ,  988.78291601])]","[array([-0.34218507, -0.4799542 ,  0.75049135, -2.62216475, -1.35601324,
        0.62482407])]"
21666,movel_fit,"[array([1056.82293045,  -63.2668349 ,  988.86871078])]","[array([-0.33767615, -0.47837282,  0.74893272, -2.62421161, -1.35709528,
        0.62883707])]"
21833,movel_fit,"[array([1057.06654213,  -59.844245  ,  988.96439712])]","[array([-0.33307578, -0.47649625,  0.74716256, -2.62637048, -1.35838027,
        0.63316275])]"
22000,movel_fit,"[array([1057.33730363,  -56.42395872,  989.06922328])]","[array([-0.32841318, -0.4743262 ,  0.74518645, -2.62862641, -1.35986961,
        0.63777841])]"
22166,movel_fit,"[array([1057.63353066,  -53.02670385,  989.18215722])]","[array([-0.32371943, -0.47187154,  0.74301506, -2.63096168, -1.36155988,
        0.64265379])]"
22333,movel_fit,"[array([1057.95894702,  -49.61163212,  989.3041841 ])]","[array([-0.31894058, -0.46909586,  0.74061929, -2.63340089, -1.36347906,
        0.64784747])]"
22500,movel_fit,"[array([1058.31194762,  -46.19946029,  989.43420908])]","[array([-0.31410769, -0.46600638,  0.73800882, -2.63592623, -1.36562531,
        0.6533302 ])]"
22666,movel_fit,"[array([1058.69018895,  -42.8111101 ,  989.57087666])]","[array([-0.3092537 , -0.46261827,  0.73519896, -2.63851728, -1.36799122,
        0.65906487])]"
22833,movel_fit,"[array([1059.09824217,  -39.40583999,  989.71528374])]","[array([-0.30432325, -0.45888433,  0.73215346, -2.64120066, -1.37061312,
        0.66511916])]"
23000,movel_fit,"[array([1059.53382963,  -36.0045413 ,  989.86600269])]","[array([-0.29934927, -0.45481825,  0.72888679, -2.64395571, -1.37348504,
        0.67145681])]"
23166,movel_fit,"[array([1059.99408618,  -32.62709246,  990.02144044])]","[array([-0.29436458, -0.45044077,  0.72541806, -2.64676043, -1.37659581,
        0.67803611])]"
23333,movel_fit,"[array([1060.4843694 ,  -29.23334624,  990.18273294])]","[array([-0.28931345, -0.44569407,  0.72170435, -2.64964252, -1.37999027,
        0.68493267])]"
23500,movel_fit,"[array([1061.00181102,  -25.84373904,  990.34818739])]","[array([-0.28422957, -0.44059813,  0.71776458, -2.65257916, -1.38365814,
        0.69210454])]"
23666,movel_fit,"[array([1061.54277695,  -22.47902523,  990.51594036])]","[array([-0.27914827, -0.43518236,  0.71362402, -2.65554545, -1.38758195,
        0.69950169])]"
23833,movel_fit,"[array([1062.1135145 ,  -19.09866842,  990.6871485 ])]","[array([-0.27401235, -0.42937702,  0.70923228, -2.6585703 , -1.39181616,
        0.70720913])]"
24000,movel_fit,"[array([1062.71055642,  -15.72279037,  990.859905  ])]","[array([-0.26885627, -0.42320924,  0.7046133 , -2.66162892, -1.39634523,
        0.71517895])]"
24166,movel_fit,"[array([1063.32975739,  -12.37144668,  991.03222241])]","[array([-0.2637152 , -0.41671543,  0.69979698, -2.66469526, -1.40114614,
        0.72335633])]"
24333,movel_fit,"[array([1063.97805228,   -9.00488124,  991.20515501])]","[array([-0.25853263, -0.40981567,  0.69472716, -2.66779776, -1.40628195,
        0.73183263])]"
24500,movel_fit,"[array([1064.65135241,   -5.64314374,  991.37664355])]","[array([-0.25334385, -0.40254551,  0.68943355, -2.67090984, -1.41173044,
        0.74055348])]"
24666,movel_fit,"[array([1065.34487026,   -2.30644664,  991.5446186 ])]","[array([-0.24818491, -0.39495074,  0.6839523 , -2.67400408, -1.4174608 ,
        0.74945731])]"
24833,movel_fit,"[array([1.06606646e+03, 1.04566572e+00, 9.91710035e+02])]","[array([-0.24299805, -0.38693875,  0.67821989, -2.67710908, -1.42354668,
        0.75864466])]"
25000,movel_fit,"[array([1066.81137712,    4.39291914,  991.87075386])]","[array([-0.23781953, -0.37855497,  0.67227266, -2.68019683, -1.42995759,
        0.76805407])]"
25166,movel_fit,"[array([1067.57424973,    7.7150596 ,  992.02473016])]","[array([-0.23268564, -0.36985513,  0.66615317, -2.68323937, -1.43665397,
        0.77761768])]"
25333,movel_fit,"[array([1068.36360904,   11.05228069,  992.17269515])]","[array([-0.22753928, -0.36073665,  0.65979282, -2.68626392, -1.44371811,
        0.78744171])]"
25500,movel_fit,"[array([1069.17416528,   14.38448874,  992.31255661])]","[array([-0.22241662, -0.35125496,  0.6532344 , -2.68924218, -1.45111053,
        0.79745865])]"
25666,movel_fit,"[array([1070.00033487,   17.69273438,  992.44245545])]","[array([-0.21735167, -0.34147245,  0.64652431, -2.6921478 , -1.45878505,
        0.80759876])]"
25833,movel_fit,"[array([1070.85109608,   21.01624859,  992.5627944 ])]","[array([-0.21228938, -0.33127951,  0.63959122, -2.69500535, -1.46683025,
        0.81797064])]"
26000,movel_fit,"[array([1071.72066538,   24.33510898,  992.67163354])]","[array([-0.20726533, -0.32074204,  0.63248435, -2.69778727, -1.47519688,
        0.82850113])]"
26166,movel_fit,"[array([1072.60295702,   27.63020374,  992.76734453])]","[array([-0.20231306, -0.30993345,  0.62525667, -2.70046847, -1.4838282 ,
        0.83911468])]"
26333,movel_fit,"[array([1073.50735368,   30.94011903,  992.84996471])]","[array([-0.19737931, -0.2987383 ,  0.61783501, -2.70307079, -1.4928181 ,
        0.84992141])]"
26500,movel_fit,"[array([1074.42798354,   34.24639267,  992.91785381])]","[array([-0.19249663, -0.28722896,  0.61027199, -2.70556955, -1.50211024,
        0.86084714])]"
26666,movel_fit,"[array([1075.35804677,   37.52880046,  992.96971076])]","[array([-0.18769895, -0.27549317,  0.60262878, -2.70794138, -1.51163432,
        0.87180804])]"
